onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.019	2.000	object	1.962	localizer	weak unrelated	1	1	1	73	101	2.0	n/a
6.019	2.000	object	1.619	localizer	weak related	2	1	1	74	102	6.0	n/a
10.019	2.000	object	1.499	localizer	strong related	3	1	1	75	103	10.0	n/a
14.018	2.000	object	1.315	localizer	weak unrelated	4	1	1	76	104	14.0	n/a
18.018	2.000	object	1.900	localizer	strong related	5	1	1	77	105	18.0	n/a
22.018	2.000	object	1.644	localizer	weak unrelated	6	1	1	78	106	22.0	n/a
26.058	0.847	correct	0.847	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
27.420	0.326	correct	0.326	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
28.268	0.301	correct	0.301	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
29.085	0.357	correct	0.357	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
29.951	1.162	correct	1.162	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
31.635	1.231	correct	1.231	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
33.385	0.457	correct	0.457	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
34.351	0.418	correct	0.418	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
35.284	0.397	correct	0.397	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
36.201	0.350	incorrect	0.350	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
38.017	2.000	face	1.886	localizer	weak related	7	1	2	1	1	38.0	n/a
42.016	2.000	face	1.197	localizer	strong related	8	1	2	2	2	42.0	n/a
46.016	2.000	face	0.997	localizer	strong related	9	1	2	3	3	46.0	n/a
50.016	2.000	face	1.038	localizer	strong related	10	1	2	4	4	50.0	n/a
54.016	2.000	face	2.062	localizer	weak related	11	1	2	5	5	54.0	n/a
58.015	2.000	face	1.302	localizer	strong related	12	1	2	6	6	58.0	n/a
62.055	0.499	correct	0.499	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
63.067	0.319	correct	0.319	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
63.899	0.382	correct	0.382	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
64.799	0.314	correct	0.314	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
65.632	0.297	correct	0.297	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
66.449	0.409	correct	0.409	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
67.382	0.347	incorrect	0.347	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
68.249	0.376	correct	0.376	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
69.149	0.308	correct	0.308	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
69.965	0.396	correct	0.396	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
70.882	0.344	correct	0.344	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
71.749	0.381	correct	0.381	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
