onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.013	2.000	face	1.788	localizer	strong related	1	2	1	19	19	2.0	n/a
6.013	2.000	face	1.123	localizer	strong related	2	2	1	20	20	6.0	n/a
10.012	2.000	face	1.420	localizer	weak related	3	2	1	21	21	10.0	n/a
14.012	2.000	face	1.205	localizer	strong related	4	2	1	22	22	14.0	n/a
18.012	2.000	face	1.724	localizer	weak unrelated	5	2	1	23	23	18.0	n/a
22.012	2.000	face	1.580	localizer	weak unrelated	6	2	1	24	24	22.0	n/a
26.052	0.407	correct	0.407	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
26.980	0.425	correct	0.425	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
27.912	0.323	correct	0.323	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
28.762	0.354	correct	0.354	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
29.629	0.335	correct	0.335	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
30.478	0.341	correct	0.341	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
31.328	0.308	correct	0.308	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
32.145	0.283	correct	0.283	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
32.945	0.291	correct	0.291	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
33.745	1.083	correct	1.083	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
35.345	0.355	correct	0.355	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
36.211	0.333	incorrect	0.333	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
38.010	2.000	scene	2.389	localizer	strong related	7	2	2	163	219	38.0	n/a
42.010	2.000	scene	1.926	localizer	weak unrelated	8	2	2	164	220	42.0	n/a
46.010	2.000	scene	0.951	localizer	weak unrelated	9	2	2	165	221	46.0	n/a
50.010	2.000	scene	1.398	localizer	weak related	10	2	2	166	222	50.0	n/a
54.009	2.000	scene	1.334	localizer	weak related	11	2	2	167	223	54.0	n/a
58.009	2.000	scene	1.942	localizer	weak related	12	2	2	168	224	58.0	n/a
62.048	0.387	correct	0.387	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
62.943	0.972	correct	0.972	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
64.426	0.473	correct	0.473	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
65.409	0.322	correct	0.322	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
66.243	0.273	correct	0.273	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
67.026	0.377	correct	0.377	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
67.926	0.373	correct	0.373	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
68.809	0.402	correct	0.402	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
69.726	0.349	correct	0.349	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
70.592	0.299	correct	0.299	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
71.409	0.338	correct	0.338	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
72.259	0.283	incorrect	0.283	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
74.008	2.000	object	1.191	localizer	weak related	13	2	3	91	119	74.0	n/a
78.008	2.000	object	1.264	localizer	weak related	14	2	3	92	120	78.0	n/a
82.007	2.000	object	1.400	localizer	weak related	15	2	3	93	121	82.0	n/a
86.024	2.000	object	1.663	localizer	weak related	16	2	3	94	122	86.0	n/a
90.023	2.000	object	2.168	localizer	weak related	17	2	3	95	123	90.0	n/a
94.023	2.000	object	1.281	localizer	weak related	18	2	3	96	124	94.0	n/a
98.062	0.837	correct	0.837	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
99.408	0.323	correct	0.323	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
100.240	0.346	correct	0.346	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
101.107	0.280	correct	0.280	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
101.907	0.472	correct	0.472	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
102.890	0.297	correct	0.297	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
103.707	0.352	correct	0.352	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
104.573	0.358	correct	0.358	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
105.440	0.331	incorrect	0.331	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
106.290	0.306	incorrect	0.306	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
107.107	0.392	correct	0.392	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
108.023	0.348	correct	0.348	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
108.890	0.100	incorrect	0.100	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
110.022	2.000	scene	1.441	localizer	strong related	19	2	4	169	225	110.0	n/a
114.022	2.000	scene	0.785	localizer	strong related	20	2	4	170	226	114.0	n/a
118.021	2.000	scene	1.714	localizer	weak related	21	2	4	171	227	118.0	n/a
122.021	2.000	scene	1.202	localizer	weak unrelated	22	2	4	172	228	122.0	n/a
126.021	2.000	scene	1.001	localizer	weak unrelated	23	2	4	173	229	126.0	n/a
130.021	2.000	scene	1.138	localizer	weak unrelated	24	2	4	174	230	130.0	n/a
134.061	0.406	correct	0.406	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
134.989	0.350	correct	0.350	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
135.855	0.372	correct	0.372	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
136.738	0.330	correct	0.330	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
137.588	0.327	correct	0.327	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
138.438	0.389	correct	0.389	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
139.338	0.393	correct	0.393	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
140.238	0.453	correct	0.453	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
141.204	0.326	correct	0.326	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
142.054	0.356	correct	0.356	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
142.921	0.330	correct	0.330	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
143.770	0.456	correct	0.456	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
144.737	0.100	incorrect	0.100	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
146.020	2.000	object	1.571	localizer	weak related	25	2	5	97	125	146.0	n/a
150.019	2.000	object	1.331	localizer	weak unrelated	26	2	5	98	126	150.0	n/a
154.019	2.000	object	0.955	localizer	weak unrelated	27	2	5	99	127	154.0	n/a
158.019	2.000	object	1.115	localizer	weak related	28	2	5	100	128	158.0	n/a
162.018	2.000	object	1.332	localizer	strong unrelated	29	2	5	101	129	162.0	n/a
166.018	2.000	object	1.172	localizer	weak unrelated	30	2	5	102	130	166.0	n/a
170.058	0.488	correct	0.488	grate	n/a	30	2	n/a	n/a	n/a	n/a	left
171.069	0.317	correct	0.317	grate	n/a	30	2	n/a	n/a	n/a	n/a	left
