onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.018	2.000	forget	0.893	updating	retprac	1	scene	face	object	other	object	other	forget	1	3	34	106	258	34	1.000	7
6.767	2.000	remember	0.431	updating	retprac	1	face	object	scene	target	face	competitor	forget	2	3	60	12	60	112	6.755	10
11.284	2.000	forget	0.458	updating	retprac	1	scene	object	face	other	face	other	forget	3	3	84	132	284	136	11.276	1
16.316	2.000	forget	0.546	updating	retprac	1	scene	object	face	competitor	object	target	remember	4	3	82	130	282	134	16.303	2
21.533	2.000	remember	0.353	updating	restudy	1	face	scene	object	target	face	competitor	forget	5	3	105	33	81	209	21.515	17
27.799	2.000	don't know	0.399	updating	restudy	1	face	object	scene	don't know	don't know	competitor	forget	6	3	59	11	59	111	27.777	24
36.548	2.000	forget	0.337	updating	retprac	1	face	object	scene	competitor	object	competitor	forget	7	3	58	10	58	110	36.539	3
41.531	2.000	remember	0.322	updating	restudy	1	face	object	scene	target	face	other	forget	8	3	57	9	57	109	41.508	21
46.080	2.000	remember	0.349	updating	restudy	1	face	scene	object	target	face	other	forget	9	3	107	35	83	211	46.064	15
50.613	2.000	forget	0.303	updating	retprac	1	object	scene	face	competitor	scene	competitor	forget	10	3	130	82	182	234	50.598	8
56.179	2.000	forget	0.433	updating	retprac	1	face	scene	object	competitor	scene	competitor	forget	11	3	106	34	82	210	56.167	6
63.745	2.000	forget	0.451	updating	retprac	1	face	scene	object	competitor	scene	target	remember	12	3	108	36	84	212	63.724	11
68.461	2.000	remember	0.407	updating	restudy	1	scene	object	face	target	scene	competitor	forget	13	3	81	129	281	133	68.447	18
73.977	2.000	no response	n/a	updating	restudy	1	object	scene	face	no response	no response	no response	no response	14	3	131	83	183	235	73.961	20
79.010	2.000	remember	0.010	updating	restudy	1	object	face	scene	target	object	target	remember	15	3	11	59	159	11	78.992	14
83.710	2.000	remember	0.350	updating	restudy	1	scene	object	face	target	scene	competitor	forget	16	3	83	131	283	135	83.701	13
88.726	2.000	forget	0.381	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	17	3	10	58	158	10	88.703	12
94.759	2.000	remember	0.236	updating	restudy	1	scene	face	object	target	scene	target	remember	18	3	33	105	257	33	94.747	22
104.707	2.000	remember	0.431	updating	retprac	1	object	scene	face	target	object	competitor	forget	19	3	132	84	184	236	104.693	9
109.690	2.000	no response	n/a	updating	restudy	1	object	scene	face	no response	no response	competitor	forget	20	3	129	81	181	233	109.674	19
114.673	2.000	remember	0.337	updating	restudy	2	face	object	scene	target	face	competitor	forget	21	3	59	11	59	111	114.657	24
121.089	2.000	remember	0.472	updating	restudy	2	face	scene	object	target	face	competitor	forget	22	3	105	33	81	209	121.070	17
126.072	2.000	remember	0.537	updating	restudy	2	face	scene	object	target	face	other	forget	23	3	107	35	83	211	126.053	15
131.355	2.000	remember	0.598	updating	restudy	2	face	object	scene	target	face	other	forget	24	3	57	9	57	109	131.348	21
137.171	2.000	remember	0.558	updating	retprac	2	scene	object	face	target	scene	other	forget	25	3	84	132	284	136	137.152	1
142.037	2.000	remember	0.316	updating	retprac	2	face	object	scene	target	face	competitor	forget	26	3	58	10	58	110	142.024	3
146.853	2.000	don't know	0.587	updating	restudy	1	object	face	scene	don't know	don't know	competitor	forget	27	3	9	57	157	9	146.834	16
156.702	2.000	remember	0.618	updating	restudy	1	scene	face	object	target	scene	other	forget	28	3	35	107	259	35	156.693	23
161.318	2.000	forget	0.578	updating	retprac	2	scene	face	object	other	object	other	forget	29	3	34	106	258	34	161.305	7
166.285	2.000	remember	0.315	updating	retprac	2	scene	object	face	target	scene	target	remember	30	3	82	130	282	134	166.272	2
176.417	2.000	forget	0.782	updating	retprac	2	face	scene	object	competitor	scene	target	remember	31	3	108	36	84	212	176.409	11
181.466	2.000	forget	0.349	updating	retprac	2	face	scene	object	other	object	competitor	forget	32	3	106	34	82	210	181.460	6
187.966	2.000	remember	0.393	updating	retprac	2	face	object	scene	target	face	competitor	forget	33	3	60	12	60	112	187.954	10
194.015	2.000	forget	0.423	updating	retprac	1	object	face	scene	competitor	face	other	forget	34	3	12	60	160	12	193.993	4
199.781	2.000	remember	0.313	updating	retprac	1	scene	face	object	target	scene	target	remember	35	3	36	108	260	36	199.770	5
209.347	2.000	remember	0.403	updating	restudy	2	scene	object	face	target	scene	competitor	forget	36	3	83	131	283	135	209.340	13
214.413	2.000	remember	0.425	updating	restudy	3	face	object	scene	target	face	other	forget	37	3	57	9	57	109	214.387	21
223.445	2.000	remember	0.312	updating	restudy	2	scene	object	face	target	scene	competitor	forget	38	3	81	129	281	133	223.430	18
228.612	2.000	remember	0.466	updating	retprac	2	object	scene	face	target	object	competitor	forget	39	3	130	82	182	234	228.606	8
234.711	2.000	remember	0.574	updating	retprac	2	object	scene	face	target	object	competitor	forget	40	3	132	84	184	236	234.702	9
239.294	2.000	remember	0.583	updating	restudy	2	scene	face	object	target	scene	target	remember	41	3	33	105	257	33	239.272	22
244.543	2.000	remember	0.613	updating	restudy	3	face	scene	object	target	face	competitor	forget	42	3	105	33	81	209	244.523	17
249.343	2.000	remember	0.301	updating	retprac	3	scene	face	object	target	scene	other	forget	43	3	34	106	258	34	249.328	7
254.309	2.000	remember	0.671	updating	restudy	3	face	scene	object	target	face	other	forget	44	3	107	35	83	211	254.291	15
259.109	2.000	remember	0.575	updating	restudy	2	object	face	scene	target	object	target	remember	45	3	11	59	159	11	259.086	14
268.741	2.000	remember	0.431	updating	restudy	2	object	scene	face	target	object	no response	no response	46	3	131	83	183	235	268.732	20
273.807	2.000	remember	0.524	updating	retprac	2	object	face	scene	target	object	competitor	forget	47	3	10	58	158	10	273.785	12
278.323	2.000	remember	0.568	updating	restudy	3	face	object	scene	target	face	competitor	forget	48	3	59	11	59	111	278.311	24
283.523	2.000	remember	0.472	updating	retprac	3	face	object	scene	target	face	competitor	forget	49	3	60	12	60	112	283.515	10
288.189	2.000	remember	0.663	updating	retprac	2	object	face	scene	target	object	other	forget	50	3	12	60	160	12	288.166	4
292.788	2.000	forget	0.446	updating	retprac	3	scene	object	face	competitor	object	other	forget	51	3	84	132	284	136	292.769	1
301.737	2.000	remember	0.313	updating	retprac	2	scene	face	object	target	scene	target	remember	52	3	36	108	260	36	301.731	5
306.820	2.000	remember	0.494	updating	restudy	2	scene	face	object	target	scene	other	forget	53	3	35	107	259	35	306.802	23
311.453	2.000	remember	0.780	updating	restudy	2	object	scene	face	target	object	competitor	forget	54	3	129	81	181	233	311.434	19
317.103	2.000	remember	0.475	updating	restudy	3	scene	face	object	target	scene	target	remember	55	3	33	105	257	33	317.093	22
322.335	2.000	remember	0.378	updating	retprac	3	object	scene	face	target	object	competitor	forget	56	3	132	84	184	236	322.318	9
327.002	2.000	remember	0.607	updating	restudy	2	object	face	scene	target	object	competitor	forget	57	3	9	57	157	9	326.984	16
335.351	2.000	remember	0.322	updating	retprac	3	scene	object	face	target	scene	target	remember	58	3	82	130	282	134	335.335	2
340.534	2.000	remember	0.315	updating	retprac	3	object	scene	face	target	object	competitor	forget	59	3	130	82	182	234	340.515	8
345.266	2.000	remember	0.286	updating	retprac	3	face	object	scene	target	face	competitor	forget	60	3	58	10	58	110	345.249	3
354.665	2.000	remember	0.542	updating	restudy	3	scene	object	face	target	scene	competitor	forget	61	3	83	131	283	135	354.655	13
363.165	2.000	remember	0.419	updating	restudy	3	object	scene	face	target	object	no response	no response	62	3	131	83	183	235	363.152	20
367.964	2.000	remember	0.371	updating	retprac	3	object	face	scene	target	object	other	forget	63	3	12	60	160	12	367.948	4
372.614	2.000	remember	0.314	updating	restudy	3	scene	object	face	target	scene	competitor	forget	64	3	81	129	281	133	372.594	18
380.429	2.000	forget	0.545	updating	retprac	3	face	scene	object	other	object	competitor	forget	65	3	106	34	82	210	380.418	6
385.529	2.000	remember	0.374	updating	retprac	3	face	scene	object	target	face	target	remember	66	3	108	36	84	212	385.513	11
392.012	2.000	remember	0.411	updating	restudy	3	scene	face	object	target	scene	other	forget	67	3	35	107	259	35	391.995	23
399.144	2.000	remember	0.350	updating	restudy	3	object	face	scene	target	object	target	remember	68	3	11	59	159	11	399.120	14
404.627	2.000	remember	0.371	updating	retprac	3	scene	face	object	target	scene	target	remember	69	3	36	108	260	36	404.620	5
413.393	2.000	remember	0.453	updating	restudy	3	object	face	scene	target	object	competitor	forget	70	3	9	57	157	9	413.379	16
419.392	2.000	forget	0.997	updating	retprac	3	object	face	scene	other	scene	competitor	forget	71	3	10	58	158	10	419.375	12
427.708	2.000	remember	0.553	updating	restudy	3	object	scene	face	target	object	competitor	forget	72	3	129	81	181	233	427.695	19
