onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.024	2.000	face	1.822	localizer	weak unrelated	1	1	1	1	1	2.0	n/a
6.024	2.000	face	1.647	localizer	weak unrelated	2	1	1	2	2	6.0	n/a
10.023	2.000	face	2.310	localizer	weak unrelated	3	1	1	3	3	10.0	n/a
14.023	2.000	face	3.222	localizer	weak related	4	1	1	4	4	14.0	n/a
18.022	2.000	face	2.519	localizer	weak unrelated	5	1	1	5	5	18.0	n/a
22.022	2.000	face	2.279	localizer	weak unrelated	6	1	1	6	6	22.0	n/a
26.061	0.949	correct	0.949	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
27.524	0.333	incorrect	0.333	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
28.372	0.407	correct	0.407	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
29.289	0.376	correct	0.376	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
30.172	0.469	correct	0.469	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
31.155	0.414	correct	0.414	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
32.089	0.392	correct	0.392	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
32.988	0.389	correct	0.389	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
33.888	0.489	correct	0.489	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
34.888	0.393	correct	0.393	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
35.788	0.397	correct	0.397	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
36.705	0.100	incorrect	0.100	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
38.020	2.000	object	2.744	localizer	weak unrelated	7	1	2	73	101	38.0	n/a
42.020	2.000	object	1.800	localizer	weak unrelated	8	1	2	74	102	42.0	n/a
46.020	2.000	object	2.521	localizer	weak related	9	1	2	75	103	46.0	n/a
50.019	2.000	object	2.650	localizer	weak unrelated	10	1	2	76	104	50.0	n/a
54.019	2.000	object	2.425	localizer	weak related	11	1	2	77	105	54.0	n/a
58.018	2.000	object	2.905	localizer	weak unrelated	12	1	2	78	106	58.0	n/a
62.057	0.751	correct	0.751	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
63.319	0.368	correct	0.368	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
64.202	0.381	correct	0.381	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
65.102	0.441	correct	0.441	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
66.052	0.427	correct	0.427	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
67.002	0.398	correct	0.398	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
67.918	0.417	correct	0.417	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
68.852	0.445	correct	0.445	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
69.818	0.477	correct	0.477	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
70.818	0.390	correct	0.390	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
71.718	0.409	correct	0.409	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
72.651	0.100	incorrect	0.100	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
74.017	2.000	scene	3.130	localizer	weak unrelated	13	1	3	145	201	74.0	n/a
78.016	2.000	scene	2.210	localizer	weak unrelated	14	1	3	146	202	78.0	n/a
82.016	2.000	scene	2.579	localizer	weak related	15	1	3	147	203	82.0	n/a
86.016	2.000	scene	2.819	localizer	weak related	16	1	3	148	204	86.0	n/a
90.015	2.000	scene	2.723	localizer	weak unrelated	17	1	3	149	205	90.0	n/a
94.015	2.000	scene	n/a	localizer	no response	18	1	3	150	206	94.0	n/a
98.053	0.681	correct	0.681	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
99.249	0.350	correct	0.350	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
100.115	0.347	correct	0.347	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
100.981	0.425	correct	0.425	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
101.915	0.387	correct	0.387	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
102.815	0.352	correct	0.352	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
