onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.011	2.000	face	2.036	localizer	weak unrelated	1	3	1	37	37	2.0	n/a
6.011	2.000	face	2.068	localizer	weak unrelated	2	3	1	38	38	6.0	n/a
10.010	2.000	face	2.204	localizer	weak related	3	3	1	39	39	10.0	n/a
14.010	2.000	face	2.444	localizer	weak related	4	3	1	40	40	14.0	n/a
18.009	2.000	face	2.596	localizer	weak related	5	3	1	41	41	18.0	n/a
22.009	2.000	face	2.005	localizer	weak unrelated	6	3	1	42	42	22.0	n/a
26.049	0.649	correct	0.649	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
27.210	0.383	correct	0.383	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
28.109	0.364	correct	0.364	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
28.992	0.425	correct	0.425	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
29.926	0.388	correct	0.388	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
30.826	0.384	correct	0.384	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
31.726	0.396	correct	0.396	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
32.642	0.319	correct	0.319	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
33.475	0.334	correct	0.334	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
34.325	0.364	correct	0.364	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
35.209	0.392	correct	0.392	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
36.108	0.364	correct	0.364	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
36.992	0.100	incorrect	0.100	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
38.007	2.000	scene	3.269	localizer	weak related	7	3	2	181	237	38.0	n/a
42.024	2.000	scene	1.717	localizer	weak unrelated	8	3	2	182	238	42.0	n/a
46.023	2.000	scene	2.189	localizer	weak unrelated	9	3	2	183	239	46.0	n/a
50.023	2.000	scene	2.885	localizer	weak unrelated	10	3	2	184	240	50.0	n/a
54.022	2.000	scene	3.166	localizer	weak related	11	3	2	185	241	54.0	n/a
58.022	2.000	scene	2.486	localizer	weak unrelated	12	3	2	186	242	58.0	n/a
62.061	0.485	correct	0.485	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
63.056	0.359	correct	0.359	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
63.939	0.333	correct	0.333	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
64.789	0.356	correct	0.356	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
65.655	0.320	correct	0.320	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
66.489	0.423	correct	0.423	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
67.422	0.338	incorrect	0.338	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
68.272	0.456	correct	0.456	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
69.238	0.353	correct	0.353	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
70.105	0.335	correct	0.335	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
70.955	0.365	correct	0.365	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
71.838	0.330	incorrect	0.330	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
72.688	0.100	incorrect	0.100	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
74.020	2.000	object	3.264	localizer	weak related	13	3	3	109	137	74.0	n/a
78.020	2.000	object	2.207	localizer	weak unrelated	14	3	3	110	138	78.0	n/a
82.020	2.000	object	2.751	localizer	weak unrelated	15	3	3	111	139	82.0	n/a
86.019	2.000	object	1.944	localizer	weak related	16	3	3	112	140	86.0	n/a
90.019	2.000	object	2.657	localizer	weak related	17	3	3	113	141	90.0	n/a
94.018	2.000	object	2.408	localizer	weak related	18	3	3	114	142	94.0	n/a
98.057	0.629	correct	0.629	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
99.202	0.308	correct	0.308	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
100.035	0.315	correct	0.315	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
100.868	0.394	correct	0.394	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
101.785	0.366	correct	0.366	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
102.668	0.314	correct	0.314	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
103.502	0.417	correct	0.417	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
104.435	0.339	correct	0.339	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
105.285	0.297	correct	0.297	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
106.101	0.297	correct	0.297	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
106.918	1.009	correct	1.009	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
108.434	0.117	incorrect	0.117	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
110.017	2.000	scene	2.121	localizer	weak unrelated	19	3	4	187	243	110.0	n/a
114.016	2.000	scene	1.745	localizer	weak unrelated	20	3	4	188	244	114.0	n/a
118.016	2.000	scene	2.178	localizer	weak related	21	3	4	189	245	118.0	n/a
122.015	2.000	scene	2.218	localizer	weak unrelated	22	3	4	190	246	122.0	n/a
126.015	2.000	scene	3.162	localizer	weak unrelated	23	3	4	191	247	126.0	n/a
130.015	2.000	scene	2.882	localizer	weak unrelated	24	3	4	192	248	130.0	n/a
134.054	0.598	correct	0.598	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
135.166	0.335	correct	0.335	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
136.015	0.390	correct	0.390	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
136.915	0.442	correct	0.442	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
137.865	0.316	correct	0.316	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
138.698	0.387	incorrect	0.387	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
139.598	0.383	correct	0.383	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
140.498	0.491	correct	0.491	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
