onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.018	2.000	remember	0.398	updating	restudy	1	object	scene	face	target	object	no response	no response	1	2	128	80	180	232	1.000	16
5.917	2.000	remember	0.290	updating	restudy	1	scene	face	object	target	scene	other	forget	2	2	30	102	254	30	5.898	20
10.766	2.000	remember	0.304	updating	retprac	1	scene	object	face	target	scene	target	remember	3	2	77	125	277	129	10.754	11
18.466	2.000	remember	0.333	updating	restudy	1	face	object	scene	target	face	target	remember	4	2	56	8	56	108	18.443	17
25.248	2.000	forget	0.294	updating	retprac	1	face	scene	object	other	object	target	remember	5	2	101	29	77	205	25.239	8
30.048	2.000	forget	0.414	updating	retprac	1	object	face	scene	other	scene	no response	no response	6	2	5	53	153	5	30.026	12
35.014	2.000	remember	0.312	updating	retprac	1	face	object	scene	target	face	target	remember	7	2	55	7	55	107	34.992	7
40.314	2.000	forget	0.437	updating	retprac	1	object	face	scene	other	scene	no response	no response	8	2	7	55	155	7	40.296	3
45.546	2.000	remember	0.339	updating	restudy	1	object	face	scene	target	object	competitor	forget	9	2	8	56	156	8	45.526	24
50.396	2.000	forget	0.297	updating	retprac	1	object	scene	face	other	face	target	remember	10	2	125	77	177	229	50.389	6
55.445	2.000	remember	0.343	updating	restudy	1	object	face	scene	target	object	no response	no response	11	2	6	54	154	6	55.433	19
60.895	2.000	remember	0.295	updating	restudy	1	scene	object	face	target	scene	target	remember	12	2	80	128	280	132	60.878	13
71.260	2.000	forget	0.368	updating	retprac	1	object	scene	face	other	face	competitor	forget	13	2	127	79	179	231	71.242	1
76.277	2.000	remember	0.455	updating	restudy	2	object	scene	face	target	object	no response	no response	14	2	128	80	180	232	76.256	16
82.009	2.000	remember	0.331	updating	retprac	1	scene	face	object	target	scene	other	forget	15	2	29	101	253	29	82.001	9
88.875	2.000	remember	0.496	updating	retprac	2	scene	object	face	target	scene	target	remember	16	2	77	125	277	129	88.867	11
93.408	2.000	remember	0.547	updating	restudy	1	scene	face	object	target	scene	target	remember	17	2	32	104	256	32	93.394	21
98.074	2.000	forget	0.425	updating	retprac	2	face	scene	object	other	object	target	remember	18	2	101	29	77	205	98.062	8
102.740	2.000	forget	0.440	updating	retprac	1	face	scene	object	other	object	other	forget	19	2	103	31	79	207	102.729	5
107.523	2.000	remember	0.335	updating	restudy	2	scene	face	object	target	scene	other	forget	20	2	30	102	254	30	107.504	20
113.639	2.000	remember	0.371	updating	restudy	2	object	face	scene	target	object	competitor	forget	21	2	8	56	156	8	113.619	24
121.522	2.000	remember	0.496	updating	restudy	1	face	scene	object	target	face	other	forget	22	2	104	32	80	208	121.514	18
126.521	2.000	remember	0.520	updating	retprac	2	object	scene	face	target	object	target	remember	23	2	125	77	177	229	126.513	6
131.254	2.000	remember	0.387	updating	restudy	1	object	scene	face	target	object	target	remember	24	2	126	78	178	230	131.234	22
137.937	2.000	remember	0.337	updating	restudy	1	scene	object	face	target	scene	target	remember	25	2	78	126	278	130	137.925	23
143.386	2.000	remember	0.327	updating	restudy	2	face	object	scene	target	face	target	remember	26	2	56	8	56	108	143.365	17
148.619	2.000	remember	0.350	updating	restudy	2	object	face	scene	target	object	no response	no response	27	2	6	54	154	6	148.601	19
156.068	2.000	remember	0.340	updating	retprac	1	scene	object	face	target	scene	target	remember	28	2	79	127	279	131	156.062	4
165.251	2.000	remember	0.365	updating	retprac	2	object	face	scene	target	object	no response	no response	29	2	7	55	155	7	165.228	3
175.550	2.000	remember	0.618	updating	retprac	2	face	object	scene	target	face	target	remember	30	2	55	7	55	107	175.532	7
180.782	2.000	remember	0.313	updating	retprac	3	face	scene	object	target	face	target	remember	31	2	101	29	77	205	180.762	8
185.599	2.000	remember	0.289	updating	restudy	3	object	scene	face	target	object	no response	no response	32	2	128	80	180	232	185.582	16
190.298	2.000	remember	0.637	updating	retprac	2	scene	face	object	target	scene	other	forget	33	2	29	101	253	29	190.290	9
195.031	2.000	remember	0.416	updating	retprac	2	object	face	scene	target	object	no response	no response	34	2	5	53	153	5	195.018	12
199.697	2.000	forget	0.598	updating	retprac	2	face	scene	object	other	object	other	forget	35	2	103	31	79	207	199.678	5
207.780	2.000	remember	0.283	updating	restudy	2	scene	object	face	target	scene	target	remember	36	2	80	128	280	132	207.759	13
215.762	2.000	remember	0.284	updating	retprac	1	face	object	scene	target	face	target	remember	37	2	53	5	53	105	215.754	2
220.528	2.000	remember	0.566	updating	restudy	2	scene	object	face	target	scene	target	remember	38	2	78	126	278	130	220.509	23
226.695	2.000	remember	0.479	updating	restudy	1	face	scene	object	target	face	other	forget	39	2	102	30	78	206	226.678	14
232.011	2.000	forget	0.595	updating	retprac	2	scene	object	face	competitor	object	target	remember	40	2	79	127	279	131	231.993	4
238.310	2.000	remember	0.311	updating	restudy	2	face	scene	object	target	face	other	forget	41	2	104	32	80	208	238.299	18
246.059	2.000	forget	0.242	updating	retprac	1	scene	face	object	other	object	target	remember	42	2	31	103	255	31	246.047	10
251.059	2.000	remember	0.306	updating	restudy	1	face	object	scene	target	face	target	remember	43	2	54	6	54	106	251.046	15
255.891	2.000	no response	n/a	updating	restudy	3	face	object	scene	no response	no response	target	remember	44	2	56	8	56	108	255.872	17
260.758	2.000	remember	0.382	updating	restudy	3	object	face	scene	target	object	no response	no response	45	2	6	54	154	6	260.744	19
265.557	2.000	forget	0.959	updating	retprac	2	object	scene	face	competitor	scene	competitor	forget	46	2	127	79	179	231	265.548	1
274.140	2.000	remember	0.344	updating	restudy	3	object	face	scene	target	object	competitor	forget	47	2	8	56	156	8	274.120	24
