onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.011	2.000	face	1.669	localizer	weak unrelated	1	2	1	19	19	2.0	n/a
6.011	2.000	face	1.469	localizer	weak unrelated	2	2	1	20	20	6.0	n/a
10.011	2.000	face	1.589	localizer	weak unrelated	3	2	1	21	21	10.0	n/a
14.010	2.000	face	1.589	localizer	weak related	4	2	1	22	22	14.0	n/a
18.010	2.000	face	1.717	localizer	weak unrelated	5	2	1	23	23	18.0	n/a
22.010	2.000	face	1.894	localizer	weak related	6	2	1	24	24	22.0	n/a
26.050	2.553	correct	2.553	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
29.128	0.556	correct	0.556	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
30.194	0.490	correct	0.490	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
31.193	0.442	correct	0.442	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
32.143	0.572	correct	0.572	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
33.227	0.569	correct	0.569	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
34.310	0.365	correct	0.365	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
35.193	0.506	correct	0.506	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
36.210	0.333	incorrect	0.333	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
38.009	2.000	object	2.359	localizer	weak related	7	2	2	91	119	38.0	n/a
42.008	2.000	object	2.111	localizer	weak unrelated	8	2	2	92	120	42.0	n/a
46.025	2.000	object	1.790	localizer	weak related	9	2	2	93	121	46.0	n/a
50.008	2.000	object	2.239	localizer	weak related	10	2	2	94	122	50.0	n/a
54.024	2.000	object	1.543	localizer	weak unrelated	11	2	2	95	123	54.0	n/a
58.007	2.000	object	1.792	localizer	weak unrelated	12	2	2	96	124	58.0	n/a
62.046	0.789	incorrect	0.789	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
63.359	1.060	correct	1.060	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
64.941	0.422	correct	0.422	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
65.874	0.465	correct	0.465	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
66.858	0.457	correct	0.457	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
67.824	0.403	correct	0.403	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
68.741	0.422	correct	0.422	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
69.674	0.409	correct	0.409	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
70.591	0.532	incorrect	0.532	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
71.640	0.538	correct	0.538	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
72.690	0.100	incorrect	0.100	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
74.023	2.000	scene	2.120	localizer	weak unrelated	13	2	3	163	219	74.0	n/a
78.023	2.000	scene	1.153	localizer	weak unrelated	14	2	3	164	220	78.0	n/a
82.022	2.000	scene	1.344	localizer	weak unrelated	15	2	3	165	221	82.0	n/a
86.022	2.000	scene	0.649	localizer	weak unrelated	16	2	3	166	222	86.0	n/a
90.022	2.000	scene	0.569	localizer	weak unrelated	17	2	3	167	223	90.0	n/a
94.021	2.000	scene	1.177	localizer	weak related	18	2	3	168	224	94.0	n/a
98.061	0.806	correct	0.806	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
99.389	0.469	correct	0.469	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
100.372	0.392	correct	0.392	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
101.272	0.531	correct	0.531	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
102.322	0.474	correct	0.474	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
103.305	0.482	correct	0.482	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
104.305	0.426	correct	0.426	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
