onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.022	2.000	forget	0.585	updating	retprac	1	face	scene	object	other	object	don't know	don't know	1	3	107	35	83	211	1.000	7
6.771	2.000	forget	0.379	updating	retprac	1	scene	object	face	competitor	object	target	remember	2	3	83	131	283	135	6.755	10
11.288	2.000	forget	0.351	updating	retprac	1	face	object	scene	other	scene	other	forget	3	3	59	11	59	111	11.276	1
16.320	2.000	remember	0.438	updating	retprac	1	face	object	scene	target	face	target	remember	4	3	57	9	57	109	16.303	2
21.537	2.000	remember	0.374	updating	restudy	1	object	face	scene	target	object	target	remember	5	3	12	60	160	12	21.515	17
27.786	2.000	remember	0.332	updating	restudy	1	face	object	scene	target	face	target	remember	6	3	60	12	60	112	27.777	24
36.552	2.000	remember	0.303	updating	retprac	1	object	scene	face	target	object	other	forget	7	3	131	83	183	235	36.539	3
41.518	2.000	remember	0.345	updating	restudy	1	face	object	scene	target	face	target	remember	8	3	58	10	58	110	41.508	21
46.084	2.000	remember	0.369	updating	restudy	1	object	scene	face	target	object	target	remember	9	3	132	84	184	236	46.064	15
50.617	2.000	remember	0.341	updating	retprac	1	scene	object	face	target	scene	competitor	forget	10	3	81	129	281	133	50.598	8
56.183	2.000	forget	0.350	updating	retprac	1	scene	face	object	other	object	other	forget	11	3	33	105	257	33	56.167	6
63.732	2.000	forget	0.320	updating	retprac	1	scene	face	object	other	object	target	remember	12	3	35	107	259	35	63.724	11
68.465	2.000	remember	0.387	updating	restudy	1	object	scene	face	target	object	competitor	forget	13	3	130	82	182	234	68.447	18
73.981	2.000	remember	0.343	updating	restudy	1	scene	face	object	target	scene	target	remember	14	3	36	108	260	36	73.961	20
79.014	2.000	remember	0.830	updating	restudy	1	scene	object	face	target	scene	target	remember	15	3	84	132	284	136	78.992	14
83.713	2.000	remember	0.402	updating	restudy	1	scene	object	face	target	scene	other	forget	16	3	82	130	282	134	83.701	13
88.713	2.000	forget	0.323	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	17	3	9	57	157	9	88.703	12
94.762	2.000	remember	0.313	updating	restudy	1	object	face	scene	target	object	competitor	forget	18	3	10	58	158	10	94.747	22
104.711	2.000	forget	0.340	updating	retprac	1	face	scene	object	competitor	scene	competitor	forget	19	3	105	33	81	209	104.693	9
109.694	2.000	remember	0.316	updating	restudy	1	face	scene	object	target	face	other	forget	20	3	108	36	84	212	109.674	19
114.677	2.000	remember	0.541	updating	restudy	2	face	object	scene	target	face	target	remember	21	3	60	12	60	112	114.657	24
121.093	2.000	remember	0.309	updating	restudy	2	object	face	scene	target	object	target	remember	22	3	12	60	160	12	121.070	17
126.076	2.000	remember	0.534	updating	restudy	2	object	scene	face	target	object	target	remember	23	3	132	84	184	236	126.053	15
131.359	2.000	remember	0.379	updating	restudy	2	face	object	scene	target	face	target	remember	24	3	58	10	58	110	131.348	21
