onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.008	2.000	remember	0.455	updating	restudy	1	scene	face	object	target	scene	competitor	forget	1	6	48	120	272	48	1.000	22
5.808	2.000	forget	0.351	updating	retprac	1	scene	object	face	competitor	object	other	forget	2	6	95	143	295	147	5.792	7
11.307	2.000	remember	0.531	updating	retprac	1	face	scene	object	target	face	target	remember	3	6	117	45	93	221	11.296	12
16.257	2.000	forget	0.278	updating	retprac	1	face	object	scene	other	scene	competitor	forget	4	6	71	23	71	123	16.249	6
20.773	2.000	forget	0.489	updating	retprac	1	object	face	scene	other	scene	target	remember	5	6	23	71	171	23	20.762	9
29.272	2.000	remember	0.214	updating	restudy	1	face	scene	object	target	face	other	forget	6	6	118	46	94	222	29.264	13
35.038	2.000	forget	0.488	updating	retprac	1	scene	face	object	other	object	competitor	forget	7	6	47	119	271	47	35.030	11
40.738	2.000	remember	0.396	updating	restudy	1	face	object	scene	target	face	competitor	forget	8	6	72	24	72	124	40.725	17
45.437	2.000	remember	0.472	updating	restudy	1	face	scene	object	target	face	other	forget	9	6	120	48	96	224	45.415	14
54.603	2.000	remember	0.306	updating	restudy	1	object	face	scene	target	object	competitor	forget	10	6	22	70	170	22	54.591	23
61.819	2.000	remember	0.282	updating	restudy	1	scene	object	face	target	scene	target	remember	11	6	96	144	296	148	61.802	20
66.585	2.000	forget	0.363	updating	retprac	1	face	scene	object	competitor	scene	other	forget	12	6	119	47	95	223	66.573	1
71.085	2.000	remember	0.400	updating	restudy	1	object	scene	face	target	object	other	forget	13	6	144	96	196	248	71.074	16
76.201	2.000	forget	0.427	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	14	6	45	117	269	45	76.191	5
84.750	2.000	forget	0.422	updating	retprac	1	object	face	scene	other	scene	other	forget	15	6	21	69	169	21	84.734	4
89.549	2.000	forget	0.446	updating	retprac	1	face	object	scene	competitor	object	competitor	forget	16	6	69	21	69	121	89.537	3
94.549	2.000	remember	0.367	updating	restudy	1	object	face	scene	target	object	competitor	forget	17	6	24	72	172	24	94.531	24
100.398	2.000	remember	0.517	updating	retprac	2	scene	object	face	target	scene	other	forget	18	6	95	143	295	147	100.387	7
105.148	2.000	remember	0.439	updating	restudy	1	object	scene	face	target	object	don't know	don't know	19	6	142	94	194	246	105.137	21
109.931	2.000	no response	n/a	updating	restudy	2	face	object	scene	no response	no response	competitor	forget	20	6	72	24	72	124	109.917	17
115.263	2.000	forget	0.451	updating	retprac	1	object	scene	face	other	face	target	remember	21	6	141	93	193	245	115.245	8
119.846	2.000	forget	0.324	updating	retprac	1	scene	object	face	other	face	target	remember	22	6	93	141	293	145	119.825	2
124.862	2.000	remember	0.284	updating	restudy	2	scene	face	object	target	scene	competitor	forget	23	6	48	120	272	48	124.852	22
130.878	2.000	remember	0.308	updating	restudy	2	scene	object	face	target	scene	target	remember	24	6	96	144	296	148	130.869	20
138.578	2.000	forget	0.312	updating	retprac	2	face	object	scene	competitor	object	competitor	forget	25	6	71	23	71	123	138.559	6
143.561	2.000	remember	0.338	updating	restudy	2	object	scene	face	target	object	other	forget	26	6	144	96	196	248	143.538	16
149.793	2.000	remember	0.336	updating	retprac	2	scene	face	object	target	scene	competitor	forget	27	6	45	117	269	45	149.784	5
155.076	2.000	remember	0.357	updating	restudy	2	face	scene	object	target	face	other	forget	28	6	118	46	94	222	155.069	13
161.109	2.000	remember	0.316	updating	restudy	2	object	face	scene	target	object	competitor	forget	29	6	24	72	172	24	161.086	24
166.625	2.000	remember	0.327	updating	restudy	1	face	object	scene	target	face	target	remember	30	6	70	22	70	122	166.610	15
171.341	2.000	remember	0.459	updating	restudy	1	scene	object	face	target	scene	competitor	forget	31	6	94	142	294	146	171.318	18
177.057	2.000	remember	0.327	updating	retprac	2	face	scene	object	target	face	other	forget	32	6	119	47	95	223	177.043	1
183.673	2.000	remember	0.326	updating	restudy	1	scene	face	object	target	scene	target	remember	33	6	46	118	270	46	183.660	19
189.773	2.000	remember	0.307	updating	retprac	2	object	face	scene	target	object	other	forget	34	6	21	69	169	21	189.756	4
195.072	2.000	forget	0.279	updating	retprac	1	object	scene	face	other	face	target	remember	35	6	143	95	195	247	195.051	10
203.388	2.000	remember	0.299	updating	retprac	2	face	scene	object	target	face	target	remember	36	6	117	45	93	221	203.375	12
212.054	2.000	remember	0.337	updating	retprac	2	scene	face	object	target	scene	competitor	forget	37	6	47	119	271	47	212.045	11
220.553	2.000	remember	0.285	updating	restudy	2	object	face	scene	target	object	competitor	forget	38	6	22	70	170	22	220.533	23
225.469	2.000	forget	0.417	updating	retprac	3	face	object	scene	other	scene	competitor	forget	39	6	71	23	71	123	225.451	6
230.085	2.000	remember	0.449	updating	restudy	3	face	scene	object	target	face	other	forget	40	6	118	46	94	222	230.066	13
234.935	2.000	remember	0.727	updating	retprac	2	object	face	scene	target	object	target	remember	41	6	23	71	171	23	234.928	9
239.501	2.000	remember	0.392	updating	restudy	2	face	scene	object	target	face	other	forget	42	6	120	48	96	224	239.483	14
244.767	2.000	remember	0.446	updating	retprac	2	object	scene	face	target	object	target	remember	43	6	141	93	193	245	244.759	8
254.833	2.000	remember	0.412	updating	restudy	2	object	scene	face	target	object	don't know	don't know	44	6	142	94	194	246	254.816	21
260.099	2.000	remember	0.410	updating	restudy	3	scene	object	face	target	scene	target	remember	45	6	96	144	296	148	260.091	20
265.498	2.000	remember	0.434	updating	restudy	3	object	face	scene	target	object	competitor	forget	46	6	24	72	172	24	265.483	24
270.664	2.000	forget	0.340	updating	retprac	2	face	object	scene	other	scene	competitor	forget	47	6	69	21	69	121	270.646	3
275.547	2.000	remember	0.305	updating	retprac	3	scene	face	object	target	scene	competitor	forget	48	6	45	117	269	45	275.530	5
280.697	2.000	remember	0.731	updating	restudy	2	scene	object	face	target	scene	competitor	forget	49	6	94	142	294	146	280.686	18
285.629	2.000	forget	0.382	updating	retprac	2	scene	object	face	competitor	object	target	remember	50	6	93	141	293	145	285.623	2
291.479	2.000	remember	0.332	updating	retprac	3	face	scene	object	target	face	other	forget	51	6	119	47	95	223	291.460	1
300.211	2.000	remember	0.343	updating	restudy	2	face	object	scene	target	face	target	remember	52	6	70	22	70	122	300.203	15
307.061	2.000	remember	0.262	updating	retprac	3	scene	object	face	target	scene	other	forget	53	6	95	143	295	147	307.049	7
313.327	2.000	remember	0.300	updating	restudy	3	scene	face	object	target	scene	competitor	forget	54	6	48	120	272	48	313.308	22
318.659	2.000	remember	0.399	updating	restudy	3	face	object	scene	target	face	competitor	forget	55	6	72	24	72	124	318.641	17
323.842	2.000	remember	0.359	updating	retprac	2	object	scene	face	target	object	target	remember	56	6	143	95	195	247	323.829	10
334.241	2.000	remember	0.320	updating	retprac	3	object	face	scene	target	object	target	remember	57	6	23	71	171	23	334.225	9
338.957	2.000	forget	0.620	updating	retprac	3	object	scene	face	competitor	scene	target	remember	58	6	141	93	193	245	338.938	8
343.957	2.000	remember	0.357	updating	restudy	2	scene	face	object	target	scene	target	remember	59	6	46	118	270	46	343.934	19
349.473	2.000	remember	0.472	updating	restudy	3	object	scene	face	target	object	don't know	don't know	60	6	142	94	194	246	349.464	21
355.006	2.000	forget	0.371	updating	restudy	3	object	scene	face	competitor	scene	other	forget	61	6	144	96	196	248	354.985	16
365.238	2.000	forget	0.498	updating	retprac	3	scene	face	object	competitor	face	competitor	forget	62	6	47	119	271	47	365.219	11
370.704	2.000	remember	0.304	updating	restudy	3	face	scene	object	target	face	other	forget	63	6	120	48	96	224	370.692	14
375.537	2.000	remember	0.359	updating	retprac	3	object	face	scene	target	object	other	forget	64	6	21	69	169	21	375.529	4
381.336	2.000	remember	0.391	updating	retprac	3	scene	object	face	target	scene	target	remember	65	6	93	141	293	145	381.329	2
386.186	2.000	no response	n/a	updating	retprac	3	face	scene	object	no response	no response	target	remember	66	6	117	45	93	221	386.174	12
395.135	2.000	remember	0.280	updating	restudy	3	scene	object	face	target	scene	competitor	forget	67	6	94	142	294	146	395.115	18
403.018	2.000	remember	0.381	updating	restudy	3	object	face	scene	target	object	competitor	forget	68	6	22	70	170	22	402.999	23
407.684	2.000	remember	0.427	updating	retprac	3	face	object	scene	target	face	competitor	forget	69	6	69	21	69	121	407.667	3
412.867	2.000	remember	0.348	updating	restudy	3	scene	face	object	target	scene	target	remember	70	6	46	118	270	46	412.854	19
419.016	2.000	remember	0.470	updating	retprac	3	object	scene	face	target	object	target	remember	71	6	143	95	195	247	419.000	10
427.832	2.000	remember	0.302	updating	restudy	3	face	object	scene	target	face	target	remember	72	6	70	22	70	122	427.820	15
