onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.020	2.000	no response	n/a	updating	restudy	1	face	object	scene	no response	no response	competitor	forget	1	4	64	16	64	116	1.000	17
5.536	2.000	remember	0.398	updating	restudy	1	scene	object	face	target	scene	don't know	don't know	2	4	88	136	288	140	5.528	13
11.569	2.000	forget	0.301	updating	retprac	1	object	face	scene	competitor	face	target	remember	3	4	15	63	163	15	11.561	1
16.785	2.000	remember	0.317	updating	restudy	1	face	scene	object	target	face	other	forget	4	4	112	40	88	216	16.771	22
22.768	2.000	remember	0.367	updating	restudy	1	object	face	scene	target	object	competitor	forget	5	4	14	62	162	14	22.750	21
27.884	2.000	remember	0.314	updating	retprac	1	scene	object	face	target	scene	competitor	forget	6	4	87	135	287	139	27.871	3
37.799	2.000	forget	0.358	updating	retprac	1	face	object	scene	competitor	object	target	remember	7	4	61	13	61	113	37.783	8
42.999	2.000	remember	0.326	updating	restudy	1	face	object	scene	target	face	target	remember	8	4	62	14	62	114	42.977	23
48.532	2.000	remember	0.569	updating	retprac	1	face	object	scene	target	face	competitor	forget	9	4	63	15	63	115	48.514	7
58.431	2.000	forget	0.366	updating	retprac	1	face	scene	object	other	object	competitor	forget	10	4	109	37	85	213	58.420	6
63.214	2.000	forget	0.351	updating	retprac	1	object	face	scene	other	scene	other	forget	11	4	13	61	161	13	63.195	12
68.263	2.000	remember	0.653	updating	restudy	1	face	scene	object	target	face	other	forget	12	4	110	38	86	214	68.243	20
77.279	2.000	remember	0.349	updating	restudy	1	object	scene	face	target	object	target	remember	13	4	134	86	186	238	77.257	14
86.411	2.000	forget	0.368	updating	retprac	1	scene	object	face	other	face	no response	no response	14	4	85	133	285	137	86.403	5
91.127	2.000	remember	0.492	updating	retprac	1	scene	face	object	target	scene	other	forget	15	4	37	109	261	37	91.119	9
95.960	2.000	no response	n/a	updating	restudy	1	scene	face	object	no response	no response	competitor	forget	16	4	40	112	264	40	95.938	19
100.976	2.000	remember	0.243	updating	retprac	1	face	scene	object	target	face	competitor	forget	17	4	111	39	87	215	100.965	2
106.376	2.000	forget	0.331	updating	retprac	1	object	scene	face	other	face	target	remember	18	4	135	87	187	239	106.366	10
111.175	2.000	remember	0.579	updating	retprac	1	scene	face	object	target	scene	competitor	forget	19	4	39	111	263	39	111.157	4
117.675	2.000	remember	0.335	updating	restudy	1	object	face	scene	target	object	target	remember	20	4	16	64	164	16	117.665	24
122.657	2.000	no response	n/a	updating	retprac	2	object	face	scene	no response	no response	target	remember	21	4	15	63	163	15	122.649	1
128.107	2.000	remember	0.262	updating	retprac	2	face	object	scene	target	face	competitor	forget	22	4	63	15	63	115	128.085	7
132.806	2.000	remember	0.339	updating	restudy	1	object	scene	face	target	object	competitor	forget	23	4	136	88	188	240	132.789	15
138.189	2.000	forget	0.332	updating	retprac	2	object	face	scene	other	scene	other	forget	24	4	13	61	161	13	138.168	12
143.522	2.000	remember	0.327	updating	restudy	2	scene	object	face	target	scene	don't know	don't know	25	4	88	136	288	140	143.510	13
148.172	2.000	remember	0.325	updating	restudy	1	scene	object	face	target	scene	no response	no response	26	4	86	134	286	138	148.155	16
152.904	2.000	forget	0.328	updating	retprac	2	face	object	scene	competitor	object	target	remember	27	4	61	13	61	113	152.885	8
157.921	2.000	remember	0.288	updating	retprac	1	object	scene	face	target	object	target	remember	28	4	133	85	185	237	157.909	11
162.570	2.000	no response	n/a	updating	retprac	2	face	scene	object	no response	no response	competitor	forget	29	4	111	39	87	215	162.559	2
167.320	2.000	remember	0.288	updating	restudy	2	face	object	scene	target	face	competitor	forget	30	4	64	16	64	116	167.297	17
176.669	2.000	remember	0.299	updating	restudy	2	face	scene	object	target	face	other	forget	31	4	112	40	88	216	176.647	22
183.651	2.000	remember	0.292	updating	restudy	2	face	object	scene	target	face	target	remember	32	4	62	14	62	114	183.641	23
189.517	2.000	remember	0.313	updating	restudy	2	object	face	scene	target	object	competitor	forget	33	4	14	62	162	14	189.508	21
194.750	2.000	remember	0.272	updating	restudy	2	scene	face	object	target	scene	competitor	forget	34	4	40	112	264	40	194.736	19
200.000	2.000	remember	0.319	updating	restudy	1	scene	face	object	target	scene	competitor	forget	35	4	38	110	262	38	199.977	18
204.599	2.000	remember	0.327	updating	restudy	2	face	scene	object	target	face	other	forget	36	4	110	38	86	214	204.585	20
210.382	2.000	remember	0.360	updating	retprac	2	object	scene	face	target	object	target	remember	37	4	135	87	187	239	210.367	10
215.081	2.000	no response	n/a	updating	retprac	2	scene	face	object	no response	no response	competitor	forget	38	4	39	111	263	39	215.072	4
220.197	2.000	remember	0.232	updating	restudy	2	scene	object	face	target	scene	no response	no response	39	4	86	134	286	138	220.177	16
224.780	2.000	remember	0.402	updating	retprac	2	scene	object	face	target	scene	competitor	forget	40	4	87	135	287	139	224.759	3
233.996	2.000	remember	0.337	updating	retprac	2	face	scene	object	target	face	competitor	forget	41	4	109	37	85	213	233.984	6
