onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	response_type	response	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	grate_orientation
2.015	3.000	remember	0.297	retrieval	restudy	object	face	scene	target	object	1	1	7	55	155	7	2.0	n/a
7.049	1.419	correct	1.419	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
8.982	0.518	incorrect	0.518	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
10.015	0.709	correct	0.709	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	right
11.231	0.540	correct	0.540	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	left
12.281	0.233	incorrect	0.233	grate	n/a	n/a	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	right
14.014	3.000	forget	0.505	retrieval	restudy	scene	face	object	other	object	2	1	25	97	249	25	14.0	n/a
19.048	0.788	correct	0.788	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
20.348	0.448	correct	0.448	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	left
21.314	0.482	correct	0.482	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	left
22.314	0.419	correct	0.419	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
23.247	0.517	correct	0.517	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	left
24.281	0.233	incorrect	0.233	grate	n/a	n/a	n/a	n/a	n/a	n/a	2	1	n/a	n/a	n/a	n/a	n/a	right
26.013	3.000	forget	0.547	retrieval	restudy	scene	face	object	competitor	face	3	1	31	103	255	31	26.0	n/a
31.047	0.676	correct	0.676	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
32.230	0.326	incorrect	0.326	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
33.063	0.461	correct	0.461	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	right
34.047	0.453	correct	0.453	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	right
35.013	0.478	correct	0.478	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	right
36.013	0.500	incorrect	0.500	grate	n/a	n/a	n/a	n/a	n/a	n/a	3	1	n/a	n/a	n/a	n/a	n/a	left
38.012	3.000	remember	0.747	retrieval	retprac	face	object	scene	target	face	4	1	50	2	50	102	38.0	n/a
43.046	0.677	correct	0.677	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	right
44.246	0.462	correct	0.462	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	left
45.229	0.430	correct	0.430	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	left
46.179	0.624	incorrect	0.624	grate	n/a	n/a	n/a	n/a	n/a	n/a	4	1	n/a	n/a	n/a	n/a	n/a	left
