onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
168.511	4.000	no response	n/a	learn a-b	restudy	object	face	scene	38	5	5	153	5	168.500
173.010	4.000	weak unrelated	2.343	learn a-b	test	scene	face	object	39	36	36	260	36	173.000
177.508	4.000	weak related	2.691	learn a-b	restudy	face	object	scene	40	63	63	63	115	177.500
182.007	4.000	no response	n/a	learn a-b	restudy	scene	object	face	41	93	93	293	145	182.000
186.522	4.000	weak related	3.108	learn a-b	restudy	face	scene	object	42	103	103	79	207	186.500
191.021	4.000	weak related	2.074	learn a-b	restudy	object	scene	face	43	137	137	189	241	191.000
195.519	4.000	strong related	2.279	learn a-b	test	scene	face	object	44	48	48	272	48	195.500
200.018	4.000	strong related	3.383	learn a-b	test	scene	face	object	45	42	42	266	42	200.000
204.517	4.000	weak unrelated	2.819	learn a-b	test	scene	object	face	46	76	76	276	128	204.500
209.015	4.000	weak related	2.288	learn a-b	test	face	object	scene	47	54	54	54	106	209.000
213.514	4.000	weak related	2.518	learn a-b	test	face	object	scene	48	52	52	52	104	213.500
218.012	4.000	weak unrelated	2.253	learn a-b	restudy	scene	object	face	49	91	91	291	143	218.000
222.511	4.000	weak related	1.805	learn a-b	restudy	face	scene	object	50	97	97	73	201	222.500
227.010	4.000	weak related	3.518	learn a-b	test	object	face	scene	51	10	10	158	10	227.000
231.508	4.000	no response	n/a	learn a-b	test	object	scene	face	52	144	144	196	248	231.500
236.007	4.000	weak related	2.509	learn a-b	test	object	face	scene	53	8	8	156	8	236.000
240.522	4.000	weak unrelated	2.322	learn a-b	restudy	object	face	scene	54	21	21	169	21	240.500
245.021	4.000	weak unrelated	1.600	learn a-b	restudy	scene	face	object	55	33	33	257	33	245.000
249.520	4.000	weak unrelated	3.576	learn a-b	restudy	object	scene	face	56	141	141	193	245	249.500
254.018	4.000	weak related	2.933	learn a-b	test	object	face	scene	57	14	14	162	14	254.000
258.517	4.000	weak unrelated	2.662	learn a-b	restudy	face	scene	object	58	99	99	75	203	258.500
263.015	4.000	weak related	2.524	learn a-b	test	scene	object	face	59	74	74	274	126	263.000
267.514	4.000	weak related	2.420	learn a-b	test	object	scene	face	60	130	130	182	234	267.500
272.013	4.000	weak unrelated	1.850	learn a-b	test	face	object	scene	61	60	60	60	112	272.000
276.511	4.000	weak related	3.183	learn a-b	restudy	face	scene	object	62	101	101	77	205	276.500
281.027	4.000	weak unrelated	2.267	learn a-b	test	object	face	scene	63	6	6	154	6	281.000
285.508	4.000	weak unrelated	1.988	learn a-b	test	object	face	scene	64	22	22	170	22	285.500
290.007	4.000	weak related	3.104	learn a-b	test	object	face	scene	65	18	18	166	18	290.000
294.522	4.000	weak related	2.421	learn a-b	restudy	scene	face	object	66	35	35	259	35	294.500
299.021	4.000	weak related	1.875	learn a-b	test	face	object	scene	67	66	66	66	118	299.000
303.520	4.000	weak unrelated	3.491	learn a-b	restudy	scene	object	face	68	79	79	279	131	303.500
308.018	4.000	weak related	2.467	learn a-b	test	object	scene	face	69	122	122	174	226	308.000
312.517	4.000	weak unrelated	2.954	learn a-b	restudy	scene	object	face	70	87	87	287	139	312.500
317.016	4.000	weak unrelated	1.743	learn a-b	restudy	object	scene	face	71	123	123	175	227	317.000
321.514	4.000	weak related	1.745	learn a-b	restudy	object	face	scene	72	7	7	155	7	321.500
326.013	4.000	weak related	2.485	learn a-b	restudy	object	scene	face	73	125	125	177	229	326.000
330.513	4.000	weak unrelated	2.285	learn a-b	test	scene	object	face	74	82	82	282	134	330.500
335.010	4.000	no response	n/a	learn a-b	restudy	face	scene	object	75	107	107	83	211	335.000
339.509	4.000	weak unrelated	0.000	learn a-b	test	face	object	scene	76	56	56	56	108	339.500
344.007	4.000	weak related	1.873	learn a-b	test	object	face	scene	77	2	2	150	2	344.000
348.523	4.000	weak unrelated	2.243	learn a-b	restudy	scene	object	face	78	77	77	277	129	348.500
353.021	4.000	weak related	1.689	learn a-b	test	scene	object	face	79	88	88	288	140	353.000
357.520	4.000	weak unrelated	2.800	learn a-b	test	scene	object	face	80	96	96	296	148	357.500
362.018	4.000	weak unrelated	2.103	learn a-b	test	scene	face	object	81	28	28	252	28	362.000
366.517	4.000	weak unrelated	2.629	learn a-b	restudy	object	scene	face	82	129	129	181	233	366.500
371.016	4.000	weak unrelated	3.385	learn a-b	test	scene	face	object	83	44	44	268	44	371.000
375.514	4.000	weak related	2.926	learn a-b	test	object	face	scene	84	4	4	152	4	375.500
380.013	4.000	weak unrelated	2.343	learn a-b	restudy	scene	face	object	85	27	27	251	27	380.000
384.512	4.000	weak related	3.158	learn a-b	test	face	scene	object	86	120	120	96	224	384.500
389.010	4.000	weak related	2.914	learn a-b	restudy	face	scene	object	87	111	111	87	215	389.000
393.509	4.000	weak unrelated	2.862	learn a-b	restudy	face	scene	object	88	113	113	89	217	393.500
398.007	4.000	weak unrelated	2.423	learn a-b	test	face	object	scene	89	72	72	72	124	398.000
402.523	4.000	weak related	3.125	learn a-b	test	object	scene	face	90	140	140	192	244	402.500
407.021	4.000	weak unrelated	1.832	learn a-b	test	scene	face	object	91	32	32	256	32	407.000
411.520	4.000	weak related	1.928	learn a-b	restudy	object	face	scene	92	17	17	165	17	411.500
416.019	4.000	weak unrelated	3.331	learn a-b	test	face	scene	object	93	110	110	86	214	416.000
420.517	4.000	weak unrelated	2.866	learn a-b	restudy	face	scene	object	94	119	119	95	223	420.500
425.016	4.000	weak unrelated	3.831	learn a-b	restudy	face	object	scene	95	71	71	71	123	425.000
429.514	4.000	weak related	2.383	learn a-b	test	face	scene	object	96	100	100	76	204	429.500
434.013	4.000	no response	n/a	learn a-b	test	object	scene	face	97	126	126	178	230	434.000
438.512	4.000	weak related	2.135	learn a-b	test	scene	face	object	98	40	40	264	40	438.500
443.010	4.000	weak related	2.341	learn a-b	restudy	object	face	scene	99	13	13	161	13	443.000
447.509	4.000	weak related	2.256	learn a-b	restudy	object	face	scene	100	9	9	157	9	447.500
452.008	4.000	weak related	2.262	learn a-b	restudy	face	scene	object	101	115	115	91	219	452.000
456.523	4.000	weak unrelated	2.474	learn a-b	restudy	object	face	scene	102	11	11	159	11	456.500
461.022	4.000	weak related	2.100	learn a-b	test	face	scene	object	103	114	114	90	218	461.000
465.520	4.000	weak unrelated	3.676	learn a-b	restudy	object	scene	face	104	127	127	179	231	465.500
470.019	4.000	weak related	2.533	learn a-b	restudy	object	face	scene	105	1	1	149	1	470.000
474.517	4.000	weak related	1.681	learn a-b	test	object	scene	face	106	136	136	188	240	474.500
479.016	4.000	strong related	3.492	learn a-b	restudy	scene	object	face	107	85	85	285	137	479.000
483.515	4.000	strong unrelated	2.754	learn a-b	restudy	object	scene	face	108	131	131	183	235	483.500
488.013	4.000	weak unrelated	1.828	learn a-b	restudy	scene	face	object	109	41	41	265	41	488.000
492.512	4.000	weak unrelated	2.798	learn a-b	test	face	scene	object	110	112	112	88	216	492.500
497.010	4.000	weak related	1.989	learn a-b	test	scene	object	face	111	84	84	284	136	497.000
501.509	4.000	weak unrelated	3.227	learn a-b	test	object	scene	face	112	124	124	176	228	501.500
506.008	4.000	weak related	3.120	learn a-b	test	object	scene	face	113	132	132	184	236	506.000
510.523	4.000	weak related	1.385	learn a-b	restudy	face	object	scene	114	53	53	53	105	510.500
515.022	4.000	weak unrelated	2.022	learn a-b	test	object	scene	face	115	142	142	194	246	515.000
519.520	4.000	weak unrelated	2.827	learn a-b	test	object	scene	face	116	128	128	180	232	519.500
524.019	4.000	weak unrelated	2.510	learn a-b	restudy	scene	face	object	117	45	45	269	45	524.000
528.518	4.000	weak unrelated	2.038	learn a-b	restudy	face	scene	object	118	117	117	93	221	528.500
533.016	4.000	weak unrelated	2.718	learn a-b	restudy	scene	face	object	119	43	43	267	43	533.000
537.515	4.000	weak unrelated	2.184	learn a-b	test	face	scene	object	120	104	104	80	208	537.500
542.013	4.000	weak related	2.028	learn a-b	restudy	scene	object	face	121	81	81	281	133	542.000
546.512	4.000	weak unrelated	2.215	learn a-b	test	scene	object	face	122	86	86	286	138	546.500
551.011	4.000	weak related	2.280	learn a-b	test	object	face	scene	123	12	12	160	12	551.000
555.509	4.000	weak unrelated	2.057	learn a-b	test	scene	object	face	124	80	80	280	132	555.500
560.008	4.000	no response	n/a	learn a-b	restudy	object	face	scene	125	19	19	167	19	560.000
564.523	4.000	weak unrelated	2.738	learn a-b	test	face	object	scene	126	64	64	64	116	564.500
569.022	4.000	weak related	2.535	learn a-b	test	object	scene	face	127	138	138	190	242	569.000
573.521	4.000	weak unrelated	3.029	learn a-b	restudy	face	object	scene	128	55	55	55	107	573.500
578.019	4.000	weak unrelated	2.155	learn a-b	restudy	scene	object	face	129	73	73	273	125	578.000
582.518	4.000	weak related	2.278	learn a-b	restudy	face	object	scene	130	65	65	65	117	582.500
587.016	4.000	weak unrelated	1.909	learn a-b	restudy	face	object	scene	131	61	61	61	113	587.000
591.515	4.000	weak related	2.687	learn a-b	test	object	scene	face	132	134	134	186	238	591.500
596.014	4.000	weak unrelated	1.705	learn a-b	test	scene	face	object	133	26	26	250	26	596.000
600.512	4.000	weak unrelated	1.484	learn a-b	test	face	object	scene	134	70	70	70	122	600.500
605.011	4.000	weak unrelated	2.735	learn a-b	restudy	face	scene	object	135	105	105	81	209	605.000
609.509	4.000	weak related	2.183	learn a-b	test	scene	face	object	136	46	46	270	46	609.500
614.008	4.000	no response	n/a	learn a-b	test	object	face	scene	137	16	16	164	16	614.000
618.507	4.000	weak related	1.836	learn a-b	test	scene	face	object	138	38	38	262	38	618.500
623.022	4.000	no response	n/a	learn a-b	test	face	scene	object	139	106	106	82	210	623.000
627.521	4.000	weak unrelated	2.032	learn a-b	restudy	face	object	scene	140	67	67	67	119	627.500
632.019	4.000	weak unrelated	1.735	learn a-b	restudy	face	scene	object	141	109	109	85	213	632.000
636.518	4.000	weak unrelated	2.647	learn a-b	restudy	object	face	scene	142	3	3	151	3	636.500
641.016	4.000	weak unrelated	2.419	learn a-b	test	face	scene	object	143	108	108	84	212	641.000
645.515	4.000	weak related	1.628	learn a-b	test	object	face	scene	144	24	24	172	24	645.500
