onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.010	2.000	face	3.190	localizer	weak unrelated	1	2	1	19	19	2.0	n/a
6.009	2.000	face	2.046	localizer	weak related	2	2	1	20	20	6.0	n/a
10.009	2.000	face	2.566	localizer	weak unrelated	3	2	1	21	21	10.0	n/a
14.009	2.000	face	1.750	localizer	strong related	4	2	1	22	22	14.0	n/a
18.008	2.000	face	2.168	localizer	weak related	5	2	1	23	23	18.0	n/a
22.008	2.000	face	2.887	localizer	weak related	6	2	1	24	24	22.0	n/a
26.047	1.005	correct	1.005	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
27.576	0.522	correct	0.522	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
28.608	0.492	correct	0.492	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
29.608	0.436	correct	0.436	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
30.558	0.516	correct	0.516	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
31.591	0.491	correct	0.491	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
32.591	0.460	correct	0.460	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
33.574	0.516	correct	0.516	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
34.607	0.516	correct	0.516	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
35.641	0.553	correct	0.553	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
36.707	0.100	incorrect	0.100	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
38.023	2.000	object	2.567	localizer	weak unrelated	7	2	2	91	119	38.0	n/a
42.023	2.000	object	2.231	localizer	weak unrelated	8	2	2	92	120	42.0	n/a
46.022	2.000	object	2.008	localizer	weak unrelated	9	2	2	93	121	46.0	n/a
50.022	2.000	object	2.240	localizer	weak unrelated	10	2	2	94	122	50.0	n/a
54.022	2.000	object	2.312	localizer	weak unrelated	11	2	2	95	123	54.0	n/a
58.021	2.000	object	1.537	localizer	weak related	12	2	2	96	124	58.0	n/a
62.060	0.822	correct	0.822	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
63.406	0.436	correct	0.436	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
64.355	0.495	correct	0.495	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
65.372	0.526	correct	0.526	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
66.421	0.388	correct	0.388	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
67.321	1.256	correct	1.256	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
69.088	0.457	correct	0.457	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
70.054	0.619	correct	0.619	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
71.188	0.454	correct	0.454	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
72.154	0.400	incorrect	0.400	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
74.020	2.000	scene	2.946	localizer	weak related	13	2	3	163	219	74.0	n/a
78.019	2.000	scene	2.082	localizer	weak related	14	2	3	164	220	78.0	n/a
82.019	2.000	scene	2.091	localizer	weak related	15	2	3	165	221	82.0	n/a
86.019	2.000	scene	1.666	localizer	weak related	16	2	3	166	222	86.0	n/a
90.018	2.000	scene	1.211	localizer	weak related	17	2	3	167	223	90.0	n/a
94.018	2.000	scene	3.195	localizer	weak related	18	2	3	168	224	94.0	n/a
98.057	0.824	correct	0.824	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
99.402	0.462	correct	0.462	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
100.385	0.488	correct	0.488	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
101.385	0.505	correct	0.505	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
