onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.024	2.000	face	1.288	localizer	strong unrelated	1	2	1	19	19	2.0	n/a
6.023	2.000	face	1.088	localizer	strong unrelated	2	2	1	20	20	6.0	n/a
10.023	2.000	face	1.200	localizer	strong unrelated	3	2	1	21	21	10.0	n/a
14.023	2.000	face	1.057	localizer	strong unrelated	4	2	1	22	22	14.0	n/a
18.022	2.000	face	1.857	localizer	weak unrelated	5	2	1	23	23	18.0	n/a
22.022	2.000	face	1.433	localizer	strong unrelated	6	2	1	24	24	22.0	n/a
26.062	0.670	correct	0.670	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
27.240	0.507	correct	0.507	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
28.256	0.515	correct	0.515	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
29.289	0.394	correct	0.394	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
30.206	0.421	correct	0.421	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
31.139	0.434	correct	0.434	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
32.089	0.474	correct	0.474	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
33.072	0.403	correct	0.403	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
33.989	0.510	correct	0.510	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
35.022	0.429	correct	0.429	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
35.972	0.575	correct	0.575	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
37.056	0.100	incorrect	0.100	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
38.021	2.000	object	0.858	localizer	strong unrelated	7	2	2	91	119	38.0	n/a
42.021	2.000	object	0.810	localizer	weak unrelated	8	2	2	92	120	42.0	n/a
46.021	2.000	object	1.498	localizer	strong unrelated	9	2	2	93	121	46.0	n/a
50.020	2.000	object	2.156	localizer	strong unrelated	10	2	2	94	122	50.0	n/a
54.020	2.000	object	1.923	localizer	weak unrelated	11	2	2	95	123	54.0	n/a
58.020	2.000	object	1.444	localizer	weak unrelated	12	2	2	96	124	58.0	n/a
62.060	3.415	correct	3.415	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
65.988	0.655	incorrect	0.655	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
67.153	0.386	correct	0.386	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
68.053	0.437	correct	0.437	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
69.003	0.497	correct	0.497	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
70.020	0.399	correct	0.399	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
70.937	0.458	correct	0.458	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
71.903	0.420	correct	0.420	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
72.836	0.100	incorrect	0.100	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
74.019	2.000	scene	1.278	localizer	strong unrelated	13	2	3	163	219	74.0	n/a
78.018	2.000	scene	1.085	localizer	weak unrelated	14	2	3	164	220	78.0	n/a
82.018	2.000	scene	2.477	localizer	weak unrelated	15	2	3	165	221	82.0	n/a
86.018	2.000	scene	1.709	localizer	strong unrelated	16	2	3	166	222	86.0	n/a
90.018	2.000	scene	0.957	localizer	weak unrelated	17	2	3	167	223	90.0	n/a
94.017	2.000	scene	1.997	localizer	weak related	18	2	3	168	224	94.0	n/a
98.056	0.844	correct	0.844	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
99.419	0.553	correct	0.553	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
100.484	0.423	correct	0.423	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
101.418	0.497	correct	0.497	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
102.434	0.464	correct	0.464	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
103.417	0.457	correct	0.457	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
104.384	0.443	correct	0.443	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
105.334	0.420	correct	0.420	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
106.267	0.399	incorrect	0.399	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
107.184	1.075	correct	1.075	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
108.767	0.100	incorrect	0.100	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
110.016	2.000	object	1.550	localizer	weak related	19	2	4	97	125	110.0	n/a
114.016	2.000	object	1.120	localizer	weak unrelated	20	2	4	98	126	114.0	n/a
118.016	2.000	object	0.959	localizer	strong unrelated	21	2	4	99	127	118.0	n/a
122.015	2.000	object	0.991	localizer	weak related	22	2	4	100	128	122.0	n/a
126.015	2.000	object	1.639	localizer	strong unrelated	23	2	4	101	129	126.0	n/a
130.015	2.000	object	1.384	localizer	weak unrelated	24	2	4	102	130	130.0	n/a
134.055	1.772	correct	1.772	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
136.349	0.613	correct	0.613	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
137.482	0.544	correct	0.544	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
138.548	0.734	correct	0.734	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
139.798	1.476	correct	1.476	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
141.782	0.421	correct	0.421	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
142.715	0.504	correct	0.504	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
143.731	0.520	correct	0.520	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
144.765	0.100	incorrect	0.100	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
146.014	2.000	scene	1.769	localizer	weak related	25	2	5	169	225	146.0	n/a
150.013	2.000	scene	1.890	localizer	strong unrelated	26	2	5	170	226	150.0	n/a
154.013	2.000	scene	0.889	localizer	weak related	27	2	5	171	227	154.0	n/a
158.013	2.000	scene	2.241	localizer	weak unrelated	28	2	5	172	228	158.0	n/a
162.013	2.000	scene	3.025	localizer	strong unrelated	29	2	5	173	229	162.0	n/a
166.012	2.000	scene	2.154	localizer	weak unrelated	30	2	5	174	230	166.0	n/a
170.051	0.727	correct	0.727	grate	n/a	30	2	n/a	n/a	n/a	n/a	left
171.297	0.657	correct	0.657	grate	n/a	30	2	n/a	n/a	n/a	n/a	left
172.463	1.899	correct	1.899	grate	n/a	30	2	n/a	n/a	n/a	n/a	right
174.879	0.347	correct	0.347	grate	n/a	30	2	n/a	n/a	n/a	n/a	left
175.746	0.480	correct	0.480	grate	n/a	30	2	n/a	n/a	n/a	n/a	left
176.746	0.496	correct	0.496	grate	n/a	30	2	n/a	n/a	n/a	n/a	left
177.762	0.592	correct	0.592	grate	n/a	30	2	n/a	n/a	n/a	n/a	right
178.862	0.596	correct	0.596	grate	n/a	30	2	n/a	n/a	n/a	n/a	right
179.979	0.439	correct	0.439	grate	n/a	30	2	n/a	n/a	n/a	n/a	right
180.929	0.100	incorrect	0.100	grate	n/a	30	2	n/a	n/a	n/a	n/a	right
182.011	2.000	face	1.892	localizer	strong unrelated	31	2	6	25	25	182.0	n/a
186.011	2.000	face	1.179	localizer	strong unrelated	32	2	6	26	26	186.0	n/a
190.011	2.000	face	0.915	localizer	weak unrelated	33	2	6	27	27	190.0	n/a
194.010	2.000	face	2.076	localizer	weak unrelated	34	2	6	28	28	194.0	n/a
198.027	2.000	face	1.867	localizer	weak unrelated	35	2	6	29	29	198.0	n/a
202.026	2.000	face	1.795	localizer	weak unrelated	36	2	6	30	30	202.0	n/a
206.066	0.560	correct	0.560	grate	n/a	36	2	n/a	n/a	n/a	n/a	right
207.144	0.433	correct	0.433	grate	n/a	36	2	n/a	n/a	n/a	n/a	left
208.094	0.461	correct	0.461	grate	n/a	36	2	n/a	n/a	n/a	n/a	right
209.077	0.405	correct	0.405	grate	n/a	36	2	n/a	n/a	n/a	n/a	left
209.993	0.521	correct	0.521	grate	n/a	36	2	n/a	n/a	n/a	n/a	left
211.027	0.943	incorrect	0.943	grate	n/a	36	2	n/a	n/a	n/a	n/a	right
212.493	2.501	correct	2.501	grate	n/a	36	2	n/a	n/a	n/a	n/a	right
215.510	0.636	correct	0.636	grate	n/a	36	2	n/a	n/a	n/a	n/a	left
216.660	0.100	incorrect	0.100	grate	n/a	36	2	n/a	n/a	n/a	n/a	right
218.009	2.000	scene	2.197	localizer	strong unrelated	37	2	7	175	231	218.0	n/a
222.008	2.000	scene	1.085	localizer	strong unrelated	38	2	7	176	232	222.0	n/a
226.025	2.000	scene	1.005	localizer	weak unrelated	39	2	7	177	233	226.0	n/a
230.024	2.000	scene	1.453	localizer	weak unrelated	40	2	7	178	234	230.0	n/a
234.008	2.000	scene	1.782	localizer	strong unrelated	41	2	7	179	235	234.0	n/a
238.007	2.000	scene	2.503	localizer	strong unrelated	42	2	7	180	236	238.0	n/a
242.046	0.731	correct	0.731	grate	n/a	42	2	n/a	n/a	n/a	n/a	left
243.292	0.422	correct	0.422	grate	n/a	42	2	n/a	n/a	n/a	n/a	right
244.224	0.457	correct	0.457	grate	n/a	42	2	n/a	n/a	n/a	n/a	right
245.191	0.523	correct	0.523	grate	n/a	42	2	n/a	n/a	n/a	n/a	right
246.224	0.457	correct	0.457	grate	n/a	42	2	n/a	n/a	n/a	n/a	right
247.191	0.467	correct	0.467	grate	n/a	42	2	n/a	n/a	n/a	n/a	left
248.174	0.475	correct	0.475	grate	n/a	42	2	n/a	n/a	n/a	n/a	left
249.157	0.557	correct	0.557	grate	n/a	42	2	n/a	n/a	n/a	n/a	right
250.224	0.482	correct	0.482	grate	n/a	42	2	n/a	n/a	n/a	n/a	left
251.224	0.497	correct	0.497	grate	n/a	42	2	n/a	n/a	n/a	n/a	left
252.241	0.300	incorrect	0.300	grate	n/a	42	2	n/a	n/a	n/a	n/a	right
254.023	2.000	face	2.006	localizer	strong unrelated	43	2	8	31	31	254.0	n/a
258.022	2.000	face	1.095	localizer	strong unrelated	44	2	8	32	32	258.0	n/a
262.022	2.000	face	2.271	localizer	strong unrelated	45	2	8	33	33	262.0	n/a
266.022	2.000	face	1.447	localizer	weak unrelated	46	2	8	34	34	266.0	n/a
270.022	2.000	face	0.991	localizer	strong unrelated	47	2	8	35	35	270.0	n/a
274.021	2.000	face	2.920	localizer	weak unrelated	48	2	8	36	36	274.0	n/a
278.060	0.780	correct	0.780	grate	n/a	48	2	n/a	n/a	n/a	n/a	left
279.355	0.446	correct	0.446	grate	n/a	48	2	n/a	n/a	n/a	n/a	left
280.322	0.487	correct	0.487	grate	n/a	48	2	n/a	n/a	n/a	n/a	right
281.322	0.391	correct	0.391	grate	n/a	48	2	n/a	n/a	n/a	n/a	left
282.222	0.467	correct	0.467	grate	n/a	48	2	n/a	n/a	n/a	n/a	left
283.205	0.492	correct	0.492	grate	n/a	48	2	n/a	n/a	n/a	n/a	right
284.205	0.972	incorrect	0.972	grate	n/a	48	2	n/a	n/a	n/a	n/a	right
285.688	0.473	correct	0.473	grate	n/a	48	2	n/a	n/a	n/a	n/a	left
286.672	0.449	correct	0.449	grate	n/a	48	2	n/a	n/a	n/a	n/a	right
