onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.013	2.000	face	1.435	localizer	strong unrelated	1	2	1	19	19	2.0	n/a
6.012	2.000	face	2.067	localizer	strong unrelated	2	2	1	20	20	6.0	n/a
10.012	2.000	face	1.539	localizer	strong unrelated	3	2	1	21	21	10.0	n/a
14.011	2.000	face	2.283	localizer	weak unrelated	4	2	1	22	22	14.0	n/a
18.011	2.000	face	1.963	localizer	strong related	5	2	1	23	23	18.0	n/a
22.011	2.000	face	2.428	localizer	strong unrelated	6	2	1	24	24	22.0	n/a
26.050	0.728	correct	0.728	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
27.296	0.379	correct	0.379	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
28.194	0.424	correct	0.424	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
29.128	0.428	correct	0.428	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
30.077	0.413	correct	0.413	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
31.011	0.551	correct	0.551	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
32.077	0.437	correct	0.437	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
33.027	0.439	correct	0.439	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
33.977	0.425	correct	0.425	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
34.910	0.445	correct	0.445	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
35.877	0.653	correct	0.653	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
37.043	0.100	incorrect	0.100	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
38.009	2.000	object	2.341	localizer	strong unrelated	7	2	2	91	119	38.0	n/a
42.008	2.000	object	3.013	localizer	weak unrelated	8	2	2	92	120	42.0	n/a
46.008	2.000	object	2.669	localizer	weak related	9	2	2	93	121	46.0	n/a
50.008	2.000	object	3.422	localizer	weak unrelated	10	2	2	94	122	50.0	n/a
54.007	2.000	object	2.799	localizer	strong unrelated	11	2	2	95	123	54.0	n/a
58.007	2.000	object	2.406	localizer	strong unrelated	12	2	2	96	124	58.0	n/a
62.046	0.835	correct	0.835	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
63.391	0.433	correct	0.433	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
64.341	0.428	correct	0.428	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
65.290	0.414	correct	0.414	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
66.224	0.426	correct	0.426	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
67.174	0.547	correct	0.547	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
68.240	0.513	correct	0.513	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
69.273	0.511	correct	0.511	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
70.307	0.502	correct	0.502	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
71.323	0.533	correct	0.533	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
72.373	0.167	incorrect	0.167	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
74.022	2.000	scene	n/a	localizer	no response	13	2	3	163	219	74.0	n/a
