onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.014	2.000	forget	0.409	updating	retprac	1	object	face	scene	other	scene	target	remember	1	3	11	59	159	11	1.000	7
6.764	2.000	don't know	0.315	updating	retprac	1	face	scene	object	don't know	don't know	target	remember	2	3	107	35	83	211	6.755	10
11.297	2.000	forget	0.414	updating	retprac	1	scene	face	object	competitor	face	target	remember	3	3	35	107	259	35	11.276	1
16.313	2.000	forget	0.431	updating	retprac	1	face	scene	object	other	object	other	forget	4	3	105	33	81	209	16.303	2
21.529	2.000	remember	0.637	updating	restudy	1	face	object	scene	target	face	other	forget	5	3	60	12	60	112	21.515	17
27.795	2.000	remember	0.420	updating	restudy	1	face	scene	object	target	face	target	remember	6	3	108	36	84	212	27.777	24
36.561	2.000	forget	0.333	updating	retprac	1	face	object	scene	other	scene	competitor	forget	7	3	59	11	59	111	36.539	3
41.527	2.000	remember	0.335	updating	restudy	1	object	scene	face	target	object	target	remember	8	3	132	84	184	236	41.508	21
46.077	2.000	remember	0.409	updating	restudy	1	scene	face	object	target	scene	other	forget	9	3	34	106	258	34	46.064	15
50.610	2.000	forget	0.500	updating	retprac	1	face	object	scene	other	scene	target	remember	10	3	57	9	57	109	50.598	8
56.176	2.000	don't know	0.581	updating	retprac	1	object	scene	face	don't know	don't know	other	forget	11	3	129	81	181	233	56.167	6
63.742	2.000	remember	0.415	updating	retprac	1	scene	object	face	target	scene	competitor	forget	12	3	83	131	283	135	63.724	11
68.458	2.000	remember	0.323	updating	restudy	1	scene	face	object	target	scene	target	remember	13	3	36	108	260	36	68.447	18
73.974	2.000	remember	0.343	updating	restudy	1	face	object	scene	target	face	competitor	forget	14	3	58	10	58	110	73.961	20
79.007	2.000	remember	0.301	updating	restudy	1	object	face	scene	target	object	competitor	forget	15	3	10	58	158	10	78.992	14
83.724	2.000	remember	0.353	updating	restudy	1	scene	object	face	target	scene	competitor	forget	16	3	82	130	282	134	83.701	13
88.723	2.000	remember	0.274	updating	retprac	1	object	scene	face	target	object	competitor	forget	17	3	131	83	183	235	88.703	12
94.756	2.000	remember	0.304	updating	restudy	1	object	face	scene	target	object	competitor	forget	18	3	12	60	160	12	94.747	22
104.705	2.000	forget	0.275	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	19	3	33	105	257	33	104.693	9
109.688	2.000	remember	0.252	updating	restudy	1	face	scene	object	target	face	target	remember	20	3	106	34	82	210	109.674	19
114.671	2.000	remember	0.469	updating	restudy	2	face	scene	object	target	face	target	remember	21	3	108	36	84	212	114.657	24
121.087	2.000	remember	0.341	updating	restudy	2	face	object	scene	target	face	other	forget	22	3	60	12	60	112	121.070	17
126.070	2.000	remember	0.333	updating	restudy	2	scene	face	object	target	scene	other	forget	23	3	34	106	258	34	126.053	15
131.369	2.000	remember	0.298	updating	restudy	2	object	scene	face	target	object	target	remember	24	3	132	84	184	236	131.348	21
137.169	2.000	forget	0.610	updating	retprac	2	scene	face	object	other	object	target	remember	25	3	35	107	259	35	137.152	1
142.035	2.000	remember	0.128	updating	retprac	2	face	object	scene	target	face	competitor	forget	26	3	59	11	59	111	142.024	3
146.851	2.000	remember	0.344	updating	restudy	1	scene	object	face	target	scene	target	remember	27	3	84	132	284	136	146.834	16
156.717	2.000	remember	0.333	updating	restudy	1	object	scene	face	target	object	target	remember	28	3	130	82	182	234	156.693	23
