onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.015	2.000	remember	0.152	updating	restudy	1	object	scene	face	target	object	other	forget	1	1	124	76	176	228	1.000	14
6.314	2.000	remember	0.453	updating	retprac	1	scene	object	face	target	scene	other	forget	2	1	73	121	273	125	6.297	12
11.547	2.000	remember	0.380	updating	retprac	1	scene	face	object	target	scene	target	remember	3	1	25	97	249	25	11.526	7
17.530	2.000	remember	0.373	updating	restudy	1	face	object	scene	target	face	competitor	forget	4	1	52	4	52	104	17.523	18
22.763	2.000	forget	0.676	updating	retprac	1	object	scene	face	other	face	target	remember	5	1	121	73	173	225	22.749	6
29.412	2.000	remember	0.418	updating	restudy	1	face	scene	object	target	face	competitor	forget	6	1	100	28	76	204	29.402	19
37.145	2.000	remember	0.589	updating	retprac	1	face	scene	object	target	face	target	remember	7	1	99	27	75	203	37.131	11
45.494	2.000	forget	0.536	updating	retprac	1	object	scene	face	competitor	scene	target	remember	8	1	123	75	175	227	45.481	4
50.694	2.000	remember	0.560	updating	restudy	1	object	scene	face	target	object	target	remember	9	1	122	74	174	226	50.681	20
56.393	2.000	remember	0.892	updating	restudy	1	face	object	scene	target	face	target	remember	10	1	50	2	50	102	56.376	22
62.509	2.000	remember	0.840	updating	retprac	1	face	object	scene	target	face	target	remember	11	1	49	1	49	101	62.493	9
67.109	2.000	forget	0.824	updating	retprac	1	face	scene	object	competitor	scene	competitor	forget	12	1	97	25	73	201	67.096	10
77.575	2.000	forget	0.430	updating	retprac	1	object	face	scene	competitor	face	target	remember	13	1	1	49	149	1	77.567	5
82.491	2.000	remember	0.890	updating	restudy	1	scene	face	object	target	scene	target	remember	14	1	26	98	250	26	82.484	13
87.374	2.000	remember	0.855	updating	restudy	1	scene	object	face	target	scene	other	forget	15	1	74	122	274	126	87.361	23
94.623	2.000	remember	0.494	updating	restudy	1	face	scene	object	target	face	other	forget	16	1	98	26	74	202	94.602	15
100.039	2.000	remember	0.845	updating	retprac	2	scene	object	face	target	scene	other	forget	17	1	73	121	273	125	100.027	12
104.605	2.000	remember	0.583	updating	restudy	1	object	face	scene	target	object	target	remember	18	1	2	50	150	2	104.586	16
109.238	2.000	remember	0.478	updating	restudy	2	face	scene	object	target	face	competitor	forget	19	1	100	28	76	204	109.215	19
115.155	2.000	remember	0.705	updating	restudy	2	object	scene	face	target	object	other	forget	20	1	124	76	176	228	115.147	14
120.604	2.000	remember	0.776	updating	retprac	2	scene	face	object	target	scene	target	remember	21	1	25	97	249	25	120.596	7
130.970	2.000	remember	0.706	updating	restudy	1	object	face	scene	target	object	competitor	forget	22	1	4	52	152	4	130.958	24
137.753	2.000	forget	0.987	updating	retprac	1	object	face	scene	other	scene	competitor	forget	23	1	3	51	151	3	137.746	2
142.935	2.000	remember	0.588	updating	restudy	2	face	object	scene	target	face	competitor	forget	24	1	52	4	52	104	142.914	18
151.151	2.000	remember	0.387	updating	restudy	1	scene	object	face	target	scene	other	forget	25	1	76	124	276	128	151.136	17
155.851	2.000	remember	0.664	updating	retprac	2	object	scene	face	target	object	target	remember	26	1	121	73	173	225	155.837	6
160.384	2.000	remember	0.635	updating	restudy	2	scene	face	object	target	scene	target	remember	27	1	26	98	250	26	160.364	13
165.117	2.000	forget	0.813	updating	retprac	1	scene	face	object	other	object	target	remember	28	1	27	99	251	27	165.101	1
169.666	2.000	forget	0.568	updating	retprac	1	scene	object	face	other	face	target	remember	29	1	75	123	275	127	169.650	3
177.932	2.000	remember	0.630	updating	restudy	2	object	scene	face	target	object	target	remember	30	1	122	74	174	226	177.923	20
183.466	2.000	remember	0.465	updating	restudy	2	face	scene	object	target	face	other	forget	31	1	98	26	74	202	183.447	15
188.165	2.000	remember	0.605	updating	retprac	2	object	scene	face	target	object	target	remember	32	1	123	75	175	227	188.147	4
193.997	2.000	remember	0.460	updating	retprac	1	face	object	scene	target	face	don't know	don't know	33	1	51	3	51	103	193.987	8
202.130	2.000	remember	0.471	updating	restudy	3	face	scene	object	target	face	competitor	forget	34	1	100	28	76	204	202.108	19
207.213	2.000	forget	0.820	updating	retprac	2	object	face	scene	other	scene	competitor	forget	35	1	3	51	151	3	207.196	2
212.696	2.000	no response	n/a	updating	retprac	2	object	face	scene	no response	no response	target	remember	36	1	1	49	149	1	212.689	5
221.595	2.000	remember	0.478	updating	restudy	1	scene	face	object	target	scene	target	remember	37	1	28	100	252	28	221.579	21
229.228	2.000	remember	0.493	updating	retprac	3	scene	face	object	target	scene	target	remember	38	1	25	97	249	25	229.209	7
234.444	2.000	remember	0.341	updating	retprac	2	face	scene	object	target	face	target	remember	39	1	99	27	75	203	234.428	11
240.410	2.000	no response	n/a	updating	retprac	2	face	scene	object	no response	no response	competitor	forget	40	1	97	25	73	201	240.388	10
245.460	2.000	remember	0.485	updating	restudy	2	face	object	scene	target	face	target	remember	41	1	50	2	50	102	245.446	22
250.043	2.000	remember	0.469	updating	restudy	2	object	face	scene	target	object	competitor	forget	42	1	4	52	152	4	250.026	24
254.875	2.000	forget	0.749	updating	retprac	2	scene	object	face	competitor	object	target	remember	43	1	75	123	275	127	254.867	3
260.008	2.000	forget	0.984	updating	retprac	2	face	object	scene	competitor	object	target	remember	44	1	49	1	49	101	259.982	9
265.274	2.000	remember	0.381	updating	restudy	3	face	scene	object	target	face	other	forget	45	1	98	26	74	202	265.253	15
270.224	2.000	remember	0.439	updating	restudy	2	scene	object	face	target	scene	other	forget	46	1	74	122	274	126	270.207	23
274.940	2.000	remember	0.531	updating	restudy	2	object	face	scene	target	object	target	remember	47	1	2	50	150	2	274.932	16
279.590	2.000	forget	0.593	updating	retprac	2	scene	face	object	other	object	target	remember	48	1	27	99	251	27	279.568	1
287.506	2.000	remember	0.366	updating	restudy	3	object	scene	face	target	object	other	forget	49	1	124	76	176	228	287.487	14
292.222	2.000	remember	0.921	updating	retprac	3	object	scene	face	target	object	target	remember	50	1	123	75	175	227	292.208	4
297.288	2.000	remember	0.375	updating	retprac	3	object	face	scene	target	object	competitor	forget	51	1	3	51	151	3	297.268	2
303.354	2.000	remember	0.316	updating	restudy	2	scene	face	object	target	scene	target	remember	52	1	28	100	252	28	303.334	21
308.504	2.000	remember	0.910	updating	retprac	3	scene	object	face	target	scene	other	forget	53	1	73	121	273	125	308.496	12
318.070	2.000	remember	0.433	updating	restudy	2	scene	object	face	target	scene	other	forget	54	1	76	124	276	128	318.053	17
322.853	2.000	remember	0.337	updating	retprac	3	object	face	scene	target	object	target	remember	55	1	1	49	149	1	322.829	5
331.835	2.000	remember	0.650	updating	restudy	3	scene	face	object	target	scene	target	remember	56	1	26	98	250	26	331.816	13
336.551	2.000	forget	0.694	updating	retprac	2	face	object	scene	competitor	object	don't know	don't know	57	1	51	3	51	103	336.542	8
341.501	2.000	remember	0.688	updating	restudy	3	scene	object	face	target	scene	other	forget	58	1	74	122	274	126	341.493	23
346.867	2.000	remember	0.666	updating	restudy	3	face	object	scene	target	face	competitor	forget	59	1	52	4	52	104	346.847	18
355.733	2.000	forget	0.416	updating	retprac	3	scene	face	object	competitor	face	target	remember	60	1	27	99	251	27	355.724	1
360.999	2.000	remember	0.389	updating	retprac	3	object	scene	face	target	object	target	remember	61	1	121	73	173	225	360.991	6
365.549	2.000	remember	0.696	updating	restudy	3	object	face	scene	target	object	target	remember	62	1	2	50	150	2	365.527	16
370.348	2.000	remember	0.593	updating	retprac	3	scene	object	face	target	scene	target	remember	63	1	75	123	275	127	370.335	3
375.881	2.000	remember	0.347	updating	retprac	3	face	scene	object	target	face	competitor	forget	64	1	97	25	73	201	375.869	10
381.681	2.000	remember	0.539	updating	restudy	3	object	scene	face	target	object	target	remember	65	1	122	74	174	226	381.672	20
386.530	2.000	remember	0.546	updating	restudy	3	face	object	scene	target	face	target	remember	66	1	50	2	50	102	386.520	22
391.363	2.000	remember	0.641	updating	restudy	3	scene	face	object	target	scene	target	remember	67	1	28	100	252	28	391.349	21
399.396	2.000	remember	0.432	updating	restudy	3	object	face	scene	target	object	competitor	forget	68	1	4	52	152	4	399.376	24
404.479	2.000	forget	0.333	updating	retprac	3	face	scene	object	competitor	scene	target	remember	69	1	99	27	75	203	404.459	11
410.628	2.000	remember	0.287	updating	retprac	3	face	object	scene	target	face	target	remember	70	1	49	1	49	101	410.608	9
420.077	2.000	remember	0.406	updating	retprac	3	face	object	scene	target	face	don't know	don't know	71	1	51	3	51	103	420.064	8
425.027	2.000	remember	0.328	updating	restudy	3	scene	object	face	target	scene	other	forget	72	1	76	124	276	128	425.017	17
