onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.010	2.000	remember	0.016	updating	restudy	1	scene	object	face	target	scene	target	remember	1	1	75	123	275	127	1.000	14
6.309	2.000	remember	0.289	updating	retprac	1	face	scene	object	target	face	target	remember	2	1	100	28	76	204	6.297	12
11.542	2.000	remember	0.304	updating	retprac	1	scene	face	object	target	scene	target	remember	3	1	26	98	250	26	11.526	7
17.542	2.000	remember	0.297	updating	restudy	1	object	scene	face	target	object	competitor	forget	4	1	123	75	175	227	17.523	18
22.758	2.000	no response	n/a	updating	retprac	1	object	face	scene	no response	no response	competitor	forget	5	1	4	52	152	4	22.749	6
29.424	2.000	remember	0.254	updating	restudy	1	face	object	scene	target	face	other	forget	6	1	51	3	51	103	29.402	19
37.156	2.000	forget	0.545	updating	retprac	1	object	face	scene	other	scene	no response	no response	7	1	2	50	150	2	37.131	11
45.489	2.000	no response	n/a	updating	retprac	1	face	scene	object	no response	no response	competitor	forget	8	1	98	26	74	202	45.481	4
50.689	2.000	remember	0.372	updating	restudy	1	face	scene	object	target	face	competitor	forget	9	1	99	27	75	203	50.681	20
56.388	2.000	remember	0.401	updating	restudy	1	object	face	scene	target	object	competitor	forget	10	1	3	51	151	3	56.376	22
62.504	2.000	no response	n/a	updating	retprac	1	object	scene	face	no response	no response	target	remember	11	1	122	74	174	226	62.493	9
67.104	2.000	no response	n/a	updating	retprac	1	face	object	scene	no response	no response	other	forget	12	1	52	4	52	104	67.096	10
77.586	2.000	remember	0.978	updating	retprac	1	scene	face	object	target	scene	target	remember	13	1	28	100	252	28	77.567	5
82.502	2.000	remember	0.550	updating	restudy	1	face	object	scene	target	face	target	remember	14	1	49	1	49	101	82.484	13
87.369	2.000	remember	0.540	updating	restudy	1	scene	object	face	target	scene	other	forget	15	1	73	121	273	125	87.361	23
94.618	2.000	remember	0.434	updating	restudy	1	object	scene	face	target	object	other	forget	16	1	121	73	173	225	94.602	15
100.034	2.000	no response	n/a	updating	retprac	2	face	scene	object	no response	no response	target	remember	17	1	100	28	76	204	100.027	12
104.600	2.000	remember	0.435	updating	restudy	1	face	scene	object	target	face	competitor	forget	18	1	97	25	73	201	104.586	16
109.233	2.000	remember	0.506	updating	restudy	2	face	object	scene	target	face	other	forget	19	1	51	3	51	103	109.215	19
115.166	2.000	remember	0.605	updating	restudy	2	scene	object	face	target	scene	target	remember	20	1	75	123	275	127	115.147	14
120.616	2.000	no response	n/a	updating	retprac	2	scene	face	object	no response	no response	target	remember	21	1	26	98	250	26	120.596	7
130.982	2.000	remember	0.502	updating	restudy	1	scene	face	object	target	scene	target	remember	22	1	27	99	251	27	130.958	24
137.764	2.000	remember	0.935	updating	retprac	1	scene	object	face	target	scene	competitor	forget	23	1	74	122	274	126	137.746	2
142.930	2.000	remember	0.488	updating	restudy	2	object	scene	face	target	object	competitor	forget	24	1	123	75	175	227	142.914	18
151.146	2.000	remember	0.584	updating	restudy	1	scene	face	object	target	scene	target	remember	25	1	25	97	249	25	151.136	17
155.863	2.000	no response	n/a	updating	retprac	2	object	face	scene	no response	no response	competitor	forget	26	1	4	52	152	4	155.837	6
160.379	2.000	remember	0.495	updating	restudy	2	face	object	scene	target	face	target	remember	27	1	49	1	49	101	160.364	13
165.112	2.000	remember	0.730	updating	retprac	1	object	scene	face	target	object	competitor	forget	28	1	124	76	176	228	165.101	1
169.661	2.000	remember	0.820	updating	retprac	1	scene	object	face	target	scene	target	remember	29	1	76	124	276	128	169.650	3
