onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.019	2.000	remember	0.844	updating	restudy	1	face	scene	object	target	face	competitor	forget	1	2	101	29	77	205	1.000	16
5.919	2.000	remember	0.504	updating	restudy	1	object	scene	face	target	object	target	remember	2	2	127	79	179	231	5.898	20
10.768	2.000	remember	0.486	updating	retprac	1	scene	face	object	target	scene	target	remember	3	2	30	102	254	30	10.754	11
18.451	2.000	remember	0.388	updating	restudy	1	object	face	scene	target	object	competitor	forget	4	2	7	55	155	7	18.443	17
25.251	2.000	forget	0.644	updating	retprac	1	face	object	scene	other	scene	no response	no response	5	2	56	8	56	108	25.239	8
30.033	2.000	forget	0.493	updating	retprac	1	scene	object	face	other	face	other	forget	6	2	80	128	280	132	30.026	12
35.000	2.000	forget	0.414	updating	retprac	1	face	scene	object	competitor	scene	target	remember	7	2	102	30	78	206	34.992	7
40.316	2.000	remember	0.370	updating	retprac	1	object	face	scene	target	object	target	remember	8	2	8	56	156	8	40.296	3
45.549	2.000	remember	0.361	updating	restudy	1	object	scene	face	target	object	target	remember	9	2	125	77	177	229	45.526	24
50.398	2.000	forget	0.415	updating	retprac	1	face	scene	object	competitor	scene	no response	no response	10	2	104	32	80	208	50.389	6
55.448	2.000	remember	0.334	updating	restudy	1	face	object	scene	target	face	target	remember	11	2	53	5	53	105	55.433	19
60.897	2.000	remember	0.540	updating	restudy	1	face	object	scene	target	face	other	forget	12	2	55	7	55	107	60.878	13
71.263	2.000	remember	0.606	updating	retprac	1	object	scene	face	target	object	target	remember	13	2	128	80	180	232	71.242	1
76.279	2.000	remember	0.406	updating	restudy	2	face	scene	object	target	face	competitor	forget	14	2	101	29	77	205	76.256	16
82.012	2.000	remember	0.336	updating	retprac	1	scene	object	face	target	scene	target	remember	15	2	78	126	278	130	82.001	9
88.878	2.000	remember	0.423	updating	retprac	2	scene	face	object	target	scene	target	remember	16	2	30	102	254	30	88.867	11
93.411	2.000	remember	0.569	updating	restudy	1	scene	face	object	target	scene	target	remember	17	2	31	103	255	31	93.394	21
98.077	2.000	remember	0.375	updating	retprac	2	face	object	scene	target	face	no response	no response	18	2	56	8	56	108	98.062	8
102.744	2.000	forget	0.284	updating	retprac	1	face	object	scene	competitor	object	other	forget	19	2	54	6	54	106	102.729	5
107.527	2.000	remember	0.310	updating	restudy	2	object	scene	face	target	object	target	remember	20	2	127	79	179	231	107.504	20
113.643	2.000	remember	0.377	updating	restudy	2	object	scene	face	target	object	target	remember	21	2	125	77	177	229	113.619	24
121.525	2.000	remember	0.350	updating	restudy	1	scene	object	face	target	scene	other	forget	22	2	77	125	277	129	121.514	18
126.525	2.000	remember	0.407	updating	retprac	2	face	scene	object	target	face	no response	no response	23	2	104	32	80	208	126.513	6
131.241	2.000	remember	0.266	updating	restudy	1	scene	object	face	target	scene	competitor	forget	24	2	79	127	279	131	131.234	22
137.941	2.000	remember	0.583	updating	restudy	1	scene	face	object	target	scene	competitor	forget	25	2	29	101	253	29	137.925	23
143.373	2.000	remember	0.366	updating	restudy	2	object	face	scene	target	object	competitor	forget	26	2	7	55	155	7	143.365	17
148.623	2.000	remember	0.388	updating	restudy	2	face	object	scene	target	face	target	remember	27	2	53	5	53	105	148.601	19
156.072	2.000	forget	0.434	updating	retprac	1	object	scene	face	other	face	competitor	forget	28	2	126	78	178	230	156.062	4
165.238	2.000	remember	0.316	updating	retprac	2	object	face	scene	target	object	target	remember	29	2	8	56	156	8	165.228	3
175.554	2.000	remember	0.208	updating	retprac	2	face	scene	object	target	face	target	remember	30	2	102	30	78	206	175.532	7
180.770	2.000	remember	0.505	updating	retprac	3	face	object	scene	target	face	no response	no response	31	2	56	8	56	108	180.762	8
185.603	2.000	remember	0.375	updating	restudy	3	face	scene	object	target	face	competitor	forget	32	2	101	29	77	205	185.582	16
190.303	2.000	remember	0.467	updating	retprac	2	scene	object	face	target	scene	target	remember	33	2	78	126	278	130	190.290	9
195.035	2.000	no response	n/a	updating	retprac	2	scene	object	face	no response	no response	other	forget	34	2	80	128	280	132	195.018	12
199.685	2.000	forget	0.620	updating	retprac	2	face	object	scene	other	scene	other	forget	35	2	54	6	54	106	199.678	5
207.784	2.000	remember	0.401	updating	restudy	2	face	object	scene	target	face	other	forget	36	2	55	7	55	107	207.759	13
215.767	2.000	forget	0.762	updating	retprac	1	object	face	scene	competitor	face	no response	no response	37	2	6	54	154	6	215.754	2
220.517	2.000	remember	0.332	updating	restudy	2	scene	face	object	target	scene	competitor	forget	38	2	29	101	253	29	220.509	23
226.699	2.000	remember	0.405	updating	restudy	1	face	scene	object	target	face	competitor	forget	39	2	103	31	79	207	226.678	14
232.015	2.000	remember	0.313	updating	retprac	2	object	scene	face	target	object	competitor	forget	40	2	126	78	178	230	231.993	4
238.315	2.000	remember	0.349	updating	restudy	2	scene	object	face	target	scene	other	forget	41	2	77	125	277	129	238.299	18
246.064	2.000	remember	0.360	updating	retprac	1	scene	face	object	target	scene	target	remember	42	2	32	104	256	32	246.047	10
251.064	2.000	remember	0.344	updating	restudy	1	object	face	scene	target	object	other	forget	43	2	5	53	153	5	251.046	15
255.880	2.000	remember	0.368	updating	restudy	3	object	face	scene	target	object	competitor	forget	44	2	7	55	155	7	255.872	17
260.763	2.000	remember	0.285	updating	restudy	3	face	object	scene	target	face	target	remember	45	2	53	5	53	105	260.744	19
265.563	2.000	remember	0.461	updating	retprac	2	object	scene	face	target	object	target	remember	46	2	128	80	180	232	265.548	1
274.128	2.000	remember	0.319	updating	restudy	3	object	scene	face	target	object	target	remember	47	2	125	77	177	229	274.120	24
279.011	2.000	remember	0.372	updating	restudy	2	scene	object	face	target	scene	competitor	forget	48	2	79	127	279	131	279.000	22
