onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.012	2.000	remember	0.475	updating	restudy	1	face	scene	object	target	face	competitor	forget	1	6	117	45	93	221	1.000	22
5.811	2.000	remember	0.356	updating	retprac	1	scene	face	object	target	scene	target	remember	2	6	48	120	272	48	5.792	7
11.311	2.000	remember	0.312	updating	retprac	1	object	scene	face	target	object	competitor	forget	3	6	144	96	196	248	11.296	12
16.260	2.000	forget	0.458	updating	retprac	1	scene	object	face	competitor	object	target	remember	4	6	96	144	296	148	16.249	6
20.777	2.000	remember	0.391	updating	retprac	1	face	scene	object	target	face	competitor	forget	5	6	118	46	94	222	20.762	9
29.276	2.000	forget	0.338	updating	restudy	1	object	scene	face	other	face	target	remember	6	6	143	95	195	247	29.264	13
35.042	2.000	forget	0.357	updating	retprac	1	face	object	scene	other	scene	competitor	forget	7	6	72	24	72	124	35.030	11
40.741	2.000	remember	0.360	updating	restudy	1	object	scene	face	target	object	competitor	forget	8	6	141	93	193	245	40.725	17
45.424	2.000	remember	0.365	updating	restudy	1	object	face	scene	target	object	other	forget	9	6	23	71	171	23	45.415	14
54.607	2.000	remember	0.406	updating	restudy	1	scene	object	face	target	scene	competitor	forget	10	6	93	141	293	145	54.591	23
61.823	2.000	remember	0.390	updating	restudy	1	scene	object	face	target	scene	target	remember	11	6	95	143	295	147	61.802	20
66.589	2.000	forget	0.520	updating	retprac	1	scene	object	face	other	face	competitor	forget	12	6	94	142	294	146	66.573	1
71.089	2.000	remember	0.276	updating	restudy	1	scene	face	object	target	scene	competitor	forget	13	6	45	117	269	45	71.074	16
76.205	2.000	forget	0.312	updating	retprac	1	face	object	scene	competitor	object	target	remember	14	6	70	22	70	122	76.191	5
84.754	2.000	forget	0.474	updating	retprac	1	object	scene	face	competitor	scene	other	forget	15	6	142	94	194	246	84.734	4
89.554	2.000	remember	0.522	updating	retprac	1	scene	face	object	target	scene	target	remember	16	6	46	118	270	46	89.537	3
94.553	2.000	remember	0.299	updating	restudy	1	face	object	scene	target	face	competitor	forget	17	6	69	21	69	121	94.531	24
100.403	2.000	forget	0.385	updating	retprac	2	scene	face	object	other	object	target	remember	18	6	48	120	272	48	100.387	7
