onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
2.014	4.000	weak related	1.533	learn a-b	restudy	face	scene	object	1	105	105	81	209	2.000
6.513	4.000	strong unrelated	2.909	learn a-b	test	object	face	scene	2	18	18	166	18	6.500
11.012	4.000	no response	n/a	learn a-b	test	object	face	scene	3	6	6	154	6	11.000
15.511	4.000	weak related	0.049	learn a-b	test	scene	object	face	4	80	80	280	132	15.500
20.010	4.000	weak related	2.493	learn a-b	restudy	scene	object	face	5	75	75	275	127	20.000
24.510	4.000	strong related	3.165	learn a-b	restudy	object	face	scene	6	23	23	171	23	24.500
29.009	4.000	no response	n/a	learn a-b	test	scene	face	object	7	46	46	270	46	29.000
33.508	4.000	strong unrelated	0.203	learn a-b	restudy	scene	object	face	8	85	85	285	137	33.500
38.024	4.000	no response	n/a	learn a-b	test	face	object	scene	9	60	60	60	112	38.000
42.523	4.000	strong unrelated	0.000	learn a-b	restudy	scene	face	object	10	39	39	263	39	42.500
47.022	4.000	no response	n/a	learn a-b	restudy	object	scene	face	11	143	143	195	247	47.000
51.521	4.000	weak related	0.000	learn a-b	restudy	scene	object	face	12	89	89	289	141	51.500
56.020	4.000	no response	n/a	learn a-b	restudy	object	face	scene	13	11	11	159	11	56.000
60.520	4.000	strong related	3.339	learn a-b	test	object	scene	face	14	128	128	180	232	60.500
65.019	4.000	strong related	2.951	learn a-b	test	scene	face	object	15	42	42	266	42	65.000
69.518	4.000	no response	n/a	learn a-b	test	face	object	scene	16	56	56	56	108	69.500
74.017	4.000	weak unrelated	3.631	learn a-b	test	object	face	scene	17	14	14	162	14	74.000
78.516	4.000	weak unrelated	2.987	learn a-b	restudy	face	scene	object	18	97	97	73	201	78.500
83.016	4.000	no response	n/a	learn a-b	test	scene	object	face	19	76	76	276	128	83.000
87.515	4.000	weak related	2.488	learn a-b	test	object	scene	face	20	136	136	188	240	87.500
92.014	4.000	weak unrelated	3.331	learn a-b	restudy	object	scene	face	21	131	131	183	235	92.000
96.513	4.000	strong related	2.822	learn a-b	test	scene	face	object	22	36	36	260	36	96.500
101.012	4.000	weak related	2.178	learn a-b	restudy	scene	face	object	23	41	41	265	41	101.000
105.511	4.000	strong related	3.323	learn a-b	test	face	object	scene	24	70	70	70	122	105.500
110.011	4.000	weak unrelated	2.113	learn a-b	restudy	face	object	scene	25	59	59	59	111	110.000
114.510	4.000	weak unrelated	2.413	learn a-b	test	object	scene	face	26	126	126	178	230	114.500
119.009	4.000	weak unrelated	3.572	learn a-b	restudy	face	scene	object	27	99	99	75	203	119.000
123.508	4.000	weak unrelated	2.728	learn a-b	test	object	face	scene	28	16	16	164	16	123.500
128.024	4.000	weak unrelated	3.799	learn a-b	test	face	scene	object	29	112	112	88	216	128.000
132.523	4.000	weak unrelated	2.189	learn a-b	restudy	face	scene	object	30	103	103	79	207	132.500
137.022	4.000	strong related	2.391	learn a-b	test	scene	object	face	31	84	84	284	136	137.000
141.521	4.000	no response	n/a	learn a-b	test	face	scene	object	32	116	116	92	220	141.500
146.021	4.000	weak unrelated	0.060	learn a-b	restudy	object	scene	face	33	123	123	175	227	146.000
150.520	4.000	strong related	2.711	learn a-b	restudy	face	scene	object	34	111	111	87	215	150.500
155.019	4.000	strong related	2.954	learn a-b	test	object	face	scene	35	24	24	172	24	155.000
159.518	4.000	weak unrelated	2.998	learn a-b	test	object	scene	face	36	144	144	196	248	159.500
164.017	4.000	no response	n/a	learn a-b	restudy	face	scene	object	37	115	115	91	219	164.000
168.517	4.000	weak related	2.871	learn a-b	test	face	scene	object	38	108	108	84	212	168.500
173.016	4.000	strong related	3.050	learn a-b	restudy	face	scene	object	39	101	101	77	205	173.000
177.515	4.000	weak unrelated	2.455	learn a-b	test	object	face	scene	40	2	2	150	2	177.500
182.014	4.000	no response	n/a	learn a-b	test	face	object	scene	41	58	58	58	110	182.000
186.513	4.000	strong unrelated	2.225	learn a-b	restudy	object	face	scene	42	1	1	149	1	186.500
191.012	4.000	strong unrelated	3.244	learn a-b	restudy	scene	face	object	43	43	43	267	43	191.000
195.512	4.000	no response	n/a	learn a-b	restudy	scene	object	face	44	93	93	293	145	195.500
200.011	4.000	weak unrelated	1.630	learn a-b	test	object	face	scene	45	8	8	156	8	200.000
204.510	4.000	weak unrelated	2.448	learn a-b	restudy	face	object	scene	46	51	51	51	103	204.500
209.009	4.000	strong unrelated	2.748	learn a-b	test	scene	object	face	47	88	88	288	140	209.000
213.508	4.000	strong related	2.670	learn a-b	test	face	scene	object	48	114	114	90	218	213.500
218.007	4.000	weak unrelated	2.563	learn a-b	restudy	object	face	scene	49	19	19	167	19	218.000
222.523	4.000	weak related	3.044	learn a-b	restudy	scene	face	object	50	45	45	269	45	222.500
227.022	4.000	strong unrelated	3.400	learn a-b	test	object	scene	face	51	134	134	186	238	227.000
231.522	4.000	weak related	3.530	learn a-b	restudy	face	scene	object	52	117	117	93	221	231.500
236.021	4.000	weak unrelated	3.550	learn a-b	test	object	scene	face	53	122	122	174	226	236.000
240.520	4.000	weak unrelated	3.560	learn a-b	test	scene	face	object	54	28	28	252	28	240.500
245.019	4.000	strong related	3.146	learn a-b	restudy	object	scene	face	55	133	133	185	237	245.000
249.518	4.000	strong related	2.343	learn a-b	restudy	scene	face	object	56	27	27	251	27	249.500
254.018	4.000	strong related	3.383	learn a-b	restudy	face	object	scene	57	61	61	61	113	254.000
258.517	4.000	weak related	2.429	learn a-b	restudy	scene	face	object	58	37	37	261	37	258.500
263.016	4.000	weak related	3.477	learn a-b	test	object	scene	face	59	138	138	190	242	263.000
267.515	4.000	no response	n/a	learn a-b	test	face	scene	object	60	106	106	82	210	267.500
272.014	4.000	weak unrelated	3.013	learn a-b	restudy	scene	object	face	61	91	91	291	143	272.000
276.513	4.000	strong related	2.624	learn a-b	restudy	face	object	scene	62	69	69	69	121	276.500
281.013	4.000	strong related	2.490	learn a-b	restudy	scene	face	object	63	31	31	255	31	281.000
285.512	4.000	weak unrelated	3.364	learn a-b	restudy	object	face	scene	64	21	21	169	21	285.500
290.011	4.000	strong related	2.129	learn a-b	test	scene	object	face	65	78	78	278	130	290.000
294.510	4.000	strong related	2.627	learn a-b	test	face	object	scene	66	64	64	64	116	294.500
299.009	4.000	strong related	3.333	learn a-b	test	scene	object	face	67	96	96	296	148	299.000
303.508	4.000	no response	n/a	learn a-b	test	face	scene	object	68	102	102	78	206	303.500
308.008	4.000	weak related	2.838	learn a-b	restudy	object	face	scene	69	9	9	157	9	308.000
312.523	4.000	weak related	2.569	learn a-b	restudy	face	object	scene	70	63	63	63	115	312.500
317.023	4.000	weak related	3.418	learn a-b	test	scene	object	face	71	94	94	294	146	317.000
321.522	4.000	weak related	2.446	learn a-b	test	scene	face	object	72	34	34	258	34	321.500
326.021	4.000	weak related	1.707	learn a-b	test	object	face	scene	73	20	20	168	20	326.000
330.520	4.000	weak unrelated	2.324	learn a-b	test	object	face	scene	74	10	10	158	10	330.500
335.019	4.000	weak unrelated	2.621	learn a-b	test	scene	face	object	75	38	38	262	38	335.000
339.519	4.000	weak related	2.720	learn a-b	restudy	object	scene	face	76	129	129	181	233	339.500
344.018	4.000	weak related	1.443	learn a-b	restudy	scene	object	face	77	79	79	279	131	344.000
348.517	4.000	strong unrelated	3.243	learn a-b	restudy	object	scene	face	78	121	121	173	225	348.500
353.016	4.000	strong unrelated	1.480	learn a-b	test	object	scene	face	79	124	124	176	228	353.000
357.515	4.000	no response	n/a	learn a-b	test	object	face	scene	80	12	12	160	12	357.500
362.014	4.000	weak unrelated	1.765	learn a-b	restudy	face	scene	object	81	109	109	85	213	362.000
366.514	4.000	weak unrelated	2.527	learn a-b	restudy	scene	object	face	82	83	83	283	135	366.500
371.013	4.000	weak unrelated	2.650	learn a-b	test	face	scene	object	83	104	104	80	208	371.000
375.512	4.000	weak unrelated	1.981	learn a-b	test	object	scene	face	84	130	130	182	234	375.500
380.011	4.000	weak related	3.461	learn a-b	restudy	face	object	scene	85	65	65	65	117	380.000
384.510	4.000	weak related	2.250	learn a-b	restudy	face	object	scene	86	55	55	55	107	384.500
389.009	4.000	weak unrelated	3.203	learn a-b	test	object	scene	face	87	142	142	194	246	389.000
393.508	4.000	weak related	2.271	learn a-b	restudy	face	object	scene	88	49	49	49	101	393.500
398.008	4.000	no response	n/a	learn a-b	restudy	face	scene	object	89	119	119	95	223	398.000
402.524	4.000	weak related	3.019	learn a-b	test	scene	face	object	90	44	44	268	44	402.500
407.023	4.000	weak related	1.927	learn a-b	restudy	object	face	scene	91	7	7	155	7	407.000
411.522	4.000	weak unrelated	2.778	learn a-b	restudy	object	face	scene	92	3	3	151	3	411.500
416.021	4.000	weak unrelated	3.499	learn a-b	restudy	scene	object	face	93	81	81	281	133	416.000
420.520	4.000	weak unrelated	2.855	learn a-b	test	object	scene	face	94	140	140	192	244	420.500
425.019	4.000	strong unrelated	2.635	learn a-b	test	face	object	scene	95	52	52	52	104	425.000
429.519	4.000	strong unrelated	2.206	learn a-b	test	face	scene	object	96	98	98	74	202	429.500
434.018	4.000	weak unrelated	3.902	learn a-b	test	face	object	scene	97	66	66	66	118	434.000
438.517	4.000	weak related	2.499	learn a-b	restudy	scene	face	object	98	29	29	253	29	438.500
443.016	4.000	weak unrelated	2.886	learn a-b	test	scene	face	object	99	32	32	256	32	443.000
447.515	4.000	weak related	3.241	learn a-b	restudy	face	scene	object	100	113	113	89	217	447.500
452.014	4.000	weak related	2.700	learn a-b	restudy	face	object	scene	101	57	57	57	109	452.000
456.514	4.000	weak related	1.745	learn a-b	restudy	scene	object	face	102	73	73	273	125	456.500
461.013	4.000	weak unrelated	2.868	learn a-b	restudy	object	face	scene	103	17	17	165	17	461.000
465.512	4.000	weak unrelated	3.081	learn a-b	restudy	scene	face	object	104	47	47	271	47	465.500
470.011	4.000	weak unrelated	3.339	learn a-b	test	face	object	scene	105	68	68	68	120	470.000
474.510	4.000	weak unrelated	3.775	learn a-b	test	scene	face	object	106	40	40	264	40	474.500
479.010	4.000	weak unrelated	2.668	learn a-b	test	face	scene	object	107	110	110	86	214	479.000
483.509	4.000	weak unrelated	2.081	learn a-b	test	scene	face	object	108	26	26	250	26	483.500
488.008	4.000	weak unrelated	2.755	learn a-b	test	object	face	scene	109	4	4	152	4	488.000
492.507	4.000	strong unrelated	2.544	learn a-b	restudy	object	scene	face	110	137	137	189	241	492.500
497.023	4.000	weak unrelated	2.371	learn a-b	restudy	object	scene	face	111	127	127	179	231	497.000
501.522	4.000	weak unrelated	2.223	learn a-b	restudy	object	face	scene	112	5	5	153	5	501.500
506.021	4.000	weak related	3.112	learn a-b	test	object	face	scene	113	22	22	170	22	506.000
510.520	4.000	weak unrelated	3.388	learn a-b	test	scene	object	face	114	90	90	290	142	510.500
515.020	4.000	weak related	3.422	learn a-b	test	face	object	scene	115	62	62	62	114	515.000
519.519	4.000	weak related	3.297	learn a-b	restudy	scene	object	face	116	87	87	287	139	519.500
524.018	4.000	weak related	1.743	learn a-b	test	scene	object	face	117	86	86	286	138	524.000
528.517	4.000	no response	n/a	learn a-b	restudy	scene	face	object	118	33	33	257	33	528.500
533.016	4.000	weak related	2.607	learn a-b	restudy	face	object	scene	119	67	67	67	119	533.000
537.516	4.000	weak related	1.987	learn a-b	restudy	object	face	scene	120	15	15	163	15	537.500
542.015	4.000	strong unrelated	2.207	learn a-b	restudy	object	scene	face	121	125	125	177	229	542.000
546.514	4.000	strong unrelated	3.721	learn a-b	restudy	object	face	scene	122	13	13	161	13	546.500
551.013	4.000	strong unrelated	3.493	learn a-b	restudy	face	scene	object	123	107	107	83	211	551.000
555.512	4.000	strong unrelated	2.211	learn a-b	test	scene	face	object	124	30	30	254	30	555.500
560.012	4.000	strong unrelated	3.883	learn a-b	restudy	face	object	scene	125	53	53	53	105	560.000
564.511	4.000	strong unrelated	1.873	learn a-b	restudy	scene	face	object	126	35	35	259	35	564.500
569.010	4.000	weak unrelated	2.234	learn a-b	restudy	object	scene	face	127	135	135	187	239	569.000
573.509	4.000	weak related	2.237	learn a-b	test	scene	object	face	128	92	92	292	144	573.500
578.008	4.000	weak related	3.671	learn a-b	test	object	scene	face	129	132	132	184	236	578.000
582.524	4.000	weak related	3.242	learn a-b	restudy	object	scene	face	130	139	139	191	243	582.500
587.023	4.000	weak related	2.983	learn a-b	restudy	face	object	scene	131	71	71	71	123	587.000
591.522	4.000	weak related	2.692	learn a-b	restudy	scene	object	face	132	95	95	295	147	591.500
596.022	4.000	weak related	3.207	learn a-b	test	face	object	scene	133	72	72	72	124	596.000
600.521	4.000	weak related	2.708	learn a-b	test	scene	face	object	134	48	48	272	48	600.500
605.020	4.000	weak unrelated	3.422	learn a-b	test	face	scene	object	135	100	100	76	204	605.000
609.519	4.000	weak unrelated	0.700	learn a-b	test	scene	object	face	136	82	82	282	134	609.500
614.018	4.000	no response	n/a	learn a-b	restudy	scene	object	face	137	77	77	277	129	614.000
618.517	4.000	weak related	0.000	learn a-b	test	face	object	scene	138	50	50	50	102	618.500
623.016	4.000	weak related	1.617	learn a-b	test	face	object	scene	139	54	54	54	106	623.000
627.516	4.000	no response	n/a	learn a-b	test	face	scene	object	140	120	120	96	224	627.500
632.015	4.000	weak unrelated	0.000	learn a-b	test	scene	object	face	141	74	74	274	126	632.000
636.514	4.000	no response	n/a	learn a-b	restudy	scene	face	object	142	25	25	249	25	636.500
641.013	4.000	weak related	0.000	learn a-b	test	face	scene	object	143	118	118	94	222	641.000
645.512	4.000	weak related	3.410	learn a-b	restudy	object	scene	face	144	141	141	193	245	645.500
