onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
222.530	4.000	strong unrelated	2.102	learn a-b	restudy	scene	object	face	50	79	79	279	131	222.500
227.028	4.000	strong related	1.958	learn a-b	test	face	scene	object	51	116	116	92	220	227.000
231.527	4.000	strong unrelated	1.420	learn a-b	restudy	scene	face	object	52	43	43	267	43	231.500
236.025	4.000	strong unrelated	2.055	learn a-b	restudy	scene	object	face	53	87	87	287	139	236.000
240.524	4.000	strong unrelated	2.621	learn a-b	test	scene	object	face	54	82	82	282	134	240.500
245.039	4.000	strong related	1.644	learn a-b	restudy	face	scene	object	55	117	117	93	221	245.000
249.538	4.000	strong unrelated	2.419	learn a-b	test	scene	object	face	56	84	84	284	136	249.500
254.037	4.000	strong unrelated	2.766	learn a-b	test	object	face	scene	57	22	22	170	22	254.000
258.535	4.000	strong related	2.807	learn a-b	test	object	face	scene	58	8	8	156	8	258.500
263.034	4.000	strong unrelated	2.292	learn a-b	test	object	face	scene	59	2	2	150	2	263.000
267.532	4.000	strong related	1.448	learn a-b	test	scene	object	face	60	94	94	294	146	267.500
272.031	4.000	strong unrelated	2.355	learn a-b	restudy	object	face	scene	61	11	11	159	11	272.000
276.530	4.000	strong related	1.410	learn a-b	restudy	object	scene	face	62	123	123	175	227	276.500
281.029	4.000	weak unrelated	2.701	learn a-b	restudy	scene	object	face	63	89	89	289	141	281.000
285.527	4.000	strong unrelated	3.220	learn a-b	test	object	scene	face	64	132	132	184	236	285.500
290.026	4.000	weak unrelated	3.104	learn a-b	test	face	scene	object	65	114	114	90	218	290.000
294.524	4.000	strong unrelated	1.820	learn a-b	restudy	object	face	scene	66	13	13	161	13	294.500
299.023	4.000	strong unrelated	1.867	learn a-b	restudy	face	scene	object	67	97	97	73	201	299.000
303.538	4.000	strong unrelated	2.146	learn a-b	restudy	face	scene	object	68	119	119	95	223	303.500
308.037	4.000	strong unrelated	2.687	learn a-b	restudy	face	object	scene	69	57	57	57	109	308.000
312.536	4.000	strong related	1.982	learn a-b	test	object	scene	face	70	130	130	182	234	312.500
317.034	4.000	weak related	1.940	learn a-b	test	scene	face	object	71	36	36	260	36	317.000
321.533	4.000	strong unrelated	3.029	learn a-b	restudy	face	scene	object	72	101	101	77	205	321.500
326.032	4.000	strong unrelated	3.372	learn a-b	test	scene	face	object	73	40	40	264	40	326.000
330.548	4.000	strong related	2.383	learn a-b	test	scene	face	object	74	44	44	268	44	330.500
335.029	4.000	weak unrelated	1.852	learn a-b	restudy	face	object	scene	75	61	61	61	113	335.000
339.528	4.000	strong related	2.860	learn a-b	restudy	object	scene	face	76	131	131	183	235	339.500
344.026	4.000	strong related	2.871	learn a-b	test	scene	object	face	77	96	96	296	148	344.000
348.541	4.000	strong unrelated	2.432	learn a-b	test	scene	face	object	78	38	38	262	38	348.500
353.040	4.000	weak unrelated	3.464	learn a-b	test	face	scene	object	79	108	108	84	212	353.000
357.539	4.000	strong related	2.811	learn a-b	restudy	scene	object	face	80	77	77	277	129	357.500
362.037	4.000	weak unrelated	2.418	learn a-b	test	scene	face	object	81	32	32	256	32	362.000
366.536	4.000	strong related	2.532	learn a-b	test	object	scene	face	82	128	128	180	232	366.500
371.035	4.000	weak unrelated	2.546	learn a-b	restudy	face	object	scene	83	53	53	53	105	371.000
375.533	4.000	weak unrelated	3.079	learn a-b	test	face	object	scene	84	52	52	52	104	375.500
380.032	4.000	weak unrelated	2.045	learn a-b	test	scene	object	face	85	88	88	288	140	380.000
384.547	4.000	strong unrelated	2.341	learn a-b	test	face	object	scene	86	58	58	58	110	384.500
389.029	4.000	weak unrelated	3.372	learn a-b	test	object	face	scene	87	16	16	164	16	389.000
393.528	4.000	weak unrelated	3.548	learn a-b	restudy	face	scene	object	88	115	115	91	219	393.500
398.026	4.000	weak related	2.918	learn a-b	restudy	scene	object	face	89	91	91	291	143	398.000
402.525	4.000	weak related	2.237	learn a-b	test	scene	face	object	90	42	42	266	42	402.500
407.024	4.000	weak related	3.358	learn a-b	restudy	scene	object	face	91	85	85	285	137	407.000
411.539	4.000	strong unrelated	2.294	learn a-b	restudy	object	scene	face	92	121	121	173	225	411.500
416.038	4.000	strong unrelated	3.076	learn a-b	test	object	face	scene	93	6	6	154	6	416.000
420.536	4.000	weak related	3.686	learn a-b	restudy	object	face	scene	94	19	19	167	19	420.500
425.035	4.000	strong related	1.628	learn a-b	restudy	object	scene	face	95	133	133	185	237	425.000
429.534	4.000	weak unrelated	1.786	learn a-b	restudy	scene	face	object	96	39	39	263	39	429.500
434.032	4.000	weak unrelated	2.166	learn a-b	restudy	scene	object	face	97	75	75	275	127	434.000
438.531	4.000	strong related	2.006	learn a-b	test	face	scene	object	98	118	118	94	222	438.500
443.030	4.000	strong unrelated	2.294	learn a-b	restudy	scene	face	object	99	25	25	249	25	443.000
447.528	4.000	strong unrelated	1.954	learn a-b	test	object	scene	face	100	138	138	190	242	447.500
452.027	4.000	strong unrelated	1.379	learn a-b	test	object	scene	face	101	124	124	176	228	452.000
456.525	4.000	weak related	2.299	learn a-b	test	face	scene	object	102	102	102	78	206	456.500
461.041	4.000	weak unrelated	3.297	learn a-b	restudy	object	scene	face	103	141	141	193	245	461.000
465.523	4.000	strong unrelated	2.313	learn a-b	restudy	scene	face	object	104	45	45	269	45	465.500
470.038	4.000	weak related	2.776	learn a-b	restudy	scene	object	face	105	83	83	283	135	470.000
474.537	4.000	weak unrelated	1.757	learn a-b	test	object	face	scene	106	18	18	166	18	474.500
479.035	4.000	weak related	1.767	learn a-b	test	scene	face	object	107	28	28	252	28	479.000
483.534	4.000	weak related	1.693	learn a-b	restudy	face	scene	object	108	105	105	81	209	483.500
488.033	4.000	weak unrelated	2.409	learn a-b	restudy	face	object	scene	109	49	49	49	101	488.000
492.548	4.000	weak unrelated	2.296	learn a-b	test	scene	face	object	110	30	30	254	30	492.500
497.030	4.000	strong related	2.330	learn a-b	test	object	scene	face	111	122	122	174	226	497.000
501.529	4.000	strong unrelated	3.013	learn a-b	test	scene	object	face	112	86	86	286	138	501.500
506.027	4.000	strong unrelated	2.565	learn a-b	test	face	object	scene	113	62	62	62	114	506.000
510.526	4.000	strong unrelated	1.799	learn a-b	restudy	object	face	scene	114	23	23	171	23	510.500
515.024	4.000	strong unrelated	1.156	learn a-b	restudy	face	object	scene	115	51	51	51	103	515.000
519.523	4.000	weak related	2.734	learn a-b	test	face	object	scene	116	50	50	50	102	519.500
524.038	4.000	weak unrelated	2.170	learn a-b	restudy	object	scene	face	117	143	143	195	247	524.000
528.537	4.000	strong related	2.862	learn a-b	test	face	object	scene	118	72	72	72	124	528.500
533.036	4.000	strong unrelated	2.944	learn a-b	test	scene	object	face	119	92	92	292	144	533.000
537.534	4.000	weak related	2.245	learn a-b	test	object	scene	face	120	142	142	194	246	537.500
542.033	4.000	weak unrelated	2.739	learn a-b	restudy	object	scene	face	121	129	129	181	233	542.000
546.532	4.000	strong unrelated	2.019	learn a-b	test	object	face	scene	122	20	20	168	20	546.500
551.030	4.000	weak unrelated	2.819	learn a-b	test	face	scene	object	123	112	112	88	216	551.000
555.529	4.000	strong unrelated	1.854	learn a-b	restudy	scene	object	face	124	95	95	295	147	555.500
560.027	4.000	weak related	2.313	learn a-b	restudy	scene	object	face	125	73	73	273	125	560.000
564.526	4.000	weak related	1.980	learn a-b	test	face	scene	object	126	100	100	76	204	564.500
569.025	4.000	strong unrelated	1.642	learn a-b	restudy	scene	face	object	127	41	41	265	41	569.000
573.540	4.000	weak unrelated	2.220	learn a-b	restudy	object	face	scene	128	9	9	157	9	573.500
578.039	4.000	weak unrelated	2.561	learn a-b	test	face	scene	object	129	104	104	80	208	578.000
582.537	4.000	weak unrelated	2.243	learn a-b	test	object	face	scene	130	10	10	158	10	582.500
587.036	4.000	strong unrelated	1.722	learn a-b	test	face	object	scene	131	68	68	68	120	587.000
591.535	4.000	weak unrelated	2.002	learn a-b	test	object	scene	face	132	144	144	196	248	591.500
596.050	4.000	weak unrelated	3.520	learn a-b	test	face	scene	object	133	106	106	82	210	596.000
600.532	4.000	weak unrelated	3.030	learn a-b	restudy	face	object	scene	134	55	55	55	107	600.500
605.031	4.000	weak related	2.569	learn a-b	test	scene	object	face	135	74	74	274	126	605.000
609.529	4.000	strong related	2.100	learn a-b	restudy	face	scene	object	136	99	99	75	203	609.500
614.028	4.000	strong unrelated	2.043	learn a-b	test	object	scene	face	137	140	140	192	244	614.000
618.526	4.000	weak related	3.158	learn a-b	restudy	scene	face	object	138	33	33	257	33	618.500
623.025	4.000	weak unrelated	2.782	learn a-b	test	face	scene	object	139	110	110	86	214	623.000
627.524	4.000	weak related	3.408	learn a-b	test	scene	object	face	140	80	80	280	132	627.500
632.022	4.000	strong unrelated	1.234	learn a-b	restudy	scene	face	object	141	35	35	259	35	632.000
636.538	4.000	strong unrelated	2.685	learn a-b	test	object	scene	face	142	134	134	186	238	636.500
641.036	4.000	weak unrelated	3.406	learn a-b	restudy	face	object	scene	143	59	59	59	111	641.000
645.535	4.000	weak related	1.889	learn a-b	test	face	object	scene	144	60	60	60	112	645.500
