onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
114.024	4.000	no response	n/a	learn a-c	test	face	object	scene	26	59	11	59	111	114.000
118.523	4.000	weak unrelated	2.651	learn a-c	test	object	scene	face	27	143	95	195	247	118.500
123.022	4.000	weak unrelated	3.104	learn a-c	restudy	scene	face	object	28	36	108	260	36	123.000
127.521	4.000	weak related	2.954	learn a-c	test	scene	object	face	29	75	123	275	127	127.500
132.020	4.000	weak unrelated	1.803	learn a-c	test	object	face	scene	30	17	65	165	17	132.000
136.518	4.000	weak related	3.179	learn a-c	test	scene	object	face	31	73	121	273	125	136.500
141.017	4.000	weak unrelated	2.837	learn a-c	test	scene	object	face	32	83	131	283	135	141.000
145.516	4.000	weak related	3.221	learn a-c	test	object	face	scene	33	1	49	149	1	145.500
150.015	4.000	weak related	2.683	learn a-c	restudy	scene	object	face	34	96	144	296	148	150.000
154.514	4.000	weak unrelated	2.982	learn a-c	restudy	face	object	scene	35	66	18	66	118	154.500
159.013	4.000	weak related	2.943	learn a-c	test	object	face	scene	36	15	63	163	15	159.000
163.512	4.000	weak related	3.350	learn a-c	test	face	object	scene	37	67	19	67	119	163.500
168.011	4.000	weak related	3.497	learn a-c	test	scene	face	object	38	41	113	265	41	168.000
172.509	4.000	weak unrelated	3.675	learn a-c	restudy	scene	object	face	39	94	142	294	146	172.500
177.008	4.000	weak related	2.193	learn a-c	restudy	object	scene	face	40	124	76	176	228	177.000
181.507	4.000	weak related	2.667	learn a-c	test	scene	face	object	41	31	103	255	31	181.500
186.023	4.000	weak related	2.385	learn a-c	restudy	object	face	scene	42	20	68	168	20	186.000
190.522	4.000	weak related	2.626	learn a-c	test	object	scene	face	43	133	85	185	237	190.500
195.021	4.000	weak related	3.793	learn a-c	restudy	face	object	scene	44	72	24	72	124	195.000
199.519	4.000	weak unrelated	3.078	learn a-c	restudy	object	face	scene	45	8	56	156	8	199.500
204.018	4.000	weak unrelated	3.306	learn a-c	test	object	scene	face	46	137	89	189	241	204.000
208.517	4.000	weak related	2.205	learn a-c	test	object	face	scene	47	11	59	159	11	208.500
213.016	4.000	weak unrelated	2.401	learn a-c	restudy	face	object	scene	48	70	22	70	122	213.000
217.515	4.000	weak unrelated	3.514	learn a-c	test	object	scene	face	49	127	79	179	231	217.500
222.014	4.000	weak related	3.786	learn a-c	restudy	object	face	scene	50	18	66	166	18	222.000
226.513	4.000	weak related	2.373	learn a-c	test	scene	face	object	51	35	107	259	35	226.500
231.012	4.000	weak related	3.266	learn a-c	test	face	scene	object	52	105	33	81	209	231.000
235.510	4.000	weak related	1.963	learn a-c	restudy	face	scene	object	53	116	44	92	220	235.500
240.009	4.000	weak related	3.694	learn a-c	test	object	face	scene	54	13	61	161	13	240.000
244.508	4.000	weak related	3.886	learn a-c	restudy	scene	object	face	55	86	134	286	138	244.500
249.007	4.000	weak related	2.395	learn a-c	restudy	object	scene	face	56	122	74	174	226	249.000
253.523	4.000	no response	n/a	learn a-c	restudy	scene	object	face	57	80	128	280	132	253.500
258.021	4.000	weak related	2.727	learn a-c	restudy	object	face	scene	58	2	50	150	2	258.000
262.520	4.000	weak unrelated	2.779	learn a-c	test	face	scene	object	59	103	31	79	207	262.500
267.019	4.000	weak unrelated	2.624	learn a-c	test	object	scene	face	60	135	87	187	239	267.000
271.518	4.000	weak unrelated	2.100	learn a-c	restudy	object	face	scene	61	12	60	160	12	271.500
276.017	4.000	weak unrelated	3.130	learn a-c	restudy	scene	object	face	62	88	136	288	140	276.000
280.516	4.000	weak related	1.895	learn a-c	restudy	face	scene	object	63	120	48	96	224	280.500
285.015	4.000	no response	n/a	learn a-c	test	object	scene	face	64	121	73	173	225	285.000
289.514	4.000	weak unrelated	3.541	learn a-c	restudy	object	scene	face	65	140	92	192	244	289.500
294.013	4.000	weak unrelated	3.340	learn a-c	test	object	face	scene	66	3	51	151	3	294.000
298.511	4.000	no response	n/a	learn a-c	restudy	scene	face	object	67	34	106	258	34	298.500
303.010	4.000	weak related	3.912	learn a-c	restudy	object	face	scene	68	4	52	152	4	303.000
307.526	4.000	weak related	3.551	learn a-c	restudy	object	face	scene	69	22	70	170	22	307.500
312.008	4.000	weak unrelated	3.208	learn a-c	restudy	object	scene	face	70	130	82	182	234	312.000
316.524	4.000	weak unrelated	2.696	learn a-c	restudy	object	scene	face	71	132	84	184	236	316.500
321.022	4.000	weak related	3.270	learn a-c	restudy	face	scene	object	72	110	38	86	214	321.000
325.521	4.000	weak related	3.079	learn a-c	test	face	object	scene	73	61	13	61	113	325.500
330.020	4.000	weak related	2.563	learn a-c	test	scene	face	object	74	37	109	261	37	330.000
334.519	4.000	weak related	3.044	learn a-c	test	object	face	scene	75	7	55	155	7	334.500
339.018	4.000	weak related	1.959	learn a-c	test	scene	face	object	76	33	105	257	33	339.000
343.517	4.000	weak related	3.401	learn a-c	test	face	object	scene	77	53	5	53	105	343.500
348.016	4.000	weak related	3.541	learn a-c	restudy	scene	face	object	78	30	102	254	30	348.000
352.515	4.000	weak related	2.367	learn a-c	restudy	object	scene	face	79	144	96	196	248	352.500
357.013	4.000	weak unrelated	3.434	learn a-c	restudy	scene	object	face	80	78	126	278	130	357.000
361.512	4.000	no response	n/a	learn a-c	test	scene	face	object	81	43	115	267	43	361.500
366.011	4.000	weak unrelated	2.374	learn a-c	restudy	scene	object	face	82	82	130	282	134	366.000
370.510	4.000	weak unrelated	2.028	learn a-c	restudy	face	object	scene	83	52	4	52	104	370.500
375.026	4.000	weak related	1.662	learn a-c	test	object	face	scene	84	19	67	167	19	375.000
379.508	4.000	weak unrelated	2.227	learn a-c	test	object	scene	face	85	141	93	193	245	379.500
384.023	4.000	weak related	3.081	learn a-c	restudy	scene	object	face	86	90	138	290	142	384.000
388.522	4.000	weak unrelated	3.892	learn a-c	restudy	face	scene	object	87	112	40	88	216	388.500
393.021	4.000	weak related	2.464	learn a-c	test	face	object	scene	88	63	15	63	115	393.000
397.520	4.000	weak unrelated	2.711	learn a-c	restudy	object	face	scene	89	16	64	164	16	397.500
402.019	4.000	weak unrelated	2.947	learn a-c	restudy	face	scene	object	90	106	34	82	210	402.000
406.518	4.000	weak unrelated	3.277	learn a-c	restudy	face	object	scene	91	56	8	56	108	406.500
411.017	4.000	weak unrelated	2.537	learn a-c	test	face	object	scene	92	51	3	51	103	411.000
415.516	4.000	weak unrelated	1.963	learn a-c	test	face	object	scene	93	49	1	49	101	415.500
420.015	4.000	weak unrelated	2.747	learn a-c	test	face	scene	object	94	109	37	85	213	420.000
424.513	4.000	weak related	2.951	learn a-c	restudy	face	object	scene	95	54	6	54	106	424.500
429.012	4.000	weak unrelated	3.069	learn a-c	restudy	face	object	scene	96	58	10	58	110	429.000
433.511	4.000	weak unrelated	3.474	learn a-c	test	face	scene	object	97	119	47	95	223	433.500
438.010	4.000	weak unrelated	2.493	learn a-c	test	object	face	scene	98	5	53	153	5	438.000
442.509	4.000	weak related	2.408	learn a-c	test	face	object	scene	99	55	7	55	107	442.500
447.008	4.000	weak related	3.218	learn a-c	test	face	object	scene	100	57	9	57	109	447.000
451.523	4.000	weak unrelated	2.447	learn a-c	test	scene	object	face	101	91	139	291	143	451.500
456.022	4.000	weak related	2.755	learn a-c	test	face	scene	object	102	113	41	89	217	456.000
460.521	4.000	weak related	2.802	learn a-c	test	face	scene	object	103	115	43	91	219	460.500
465.020	4.000	weak related	2.757	learn a-c	test	object	face	scene	104	9	57	157	9	465.000
469.519	4.000	weak unrelated	1.670	learn a-c	test	object	scene	face	105	125	77	177	229	469.500
474.018	4.000	weak unrelated	3.367	learn a-c	restudy	face	scene	object	106	102	30	78	206	474.000
478.517	4.000	weak unrelated	2.664	learn a-c	test	object	scene	face	107	139	91	191	243	478.500
483.015	4.000	weak unrelated	3.078	learn a-c	test	face	object	scene	108	65	17	65	117	483.000
487.514	4.000	weak unrelated	2.213	learn a-c	test	object	scene	face	109	131	83	183	235	487.500
492.013	4.000	weak unrelated	3.338	learn a-c	test	scene	object	face	110	81	129	281	133	492.000
496.512	4.000	weak unrelated	3.272	learn a-c	restudy	scene	face	object	111	48	120	272	48	496.500
501.011	4.000	weak related	2.396	learn a-c	test	face	scene	object	112	97	25	73	201	501.000
505.510	4.000	weak related	3.454	learn a-c	test	scene	object	face	113	79	127	279	131	505.500
510.025	4.000	weak related	3.285	learn a-c	restudy	face	scene	object	114	98	26	74	202	510.000
514.508	4.000	weak related	2.479	learn a-c	test	object	scene	face	115	129	81	181	233	514.500
519.023	4.000	weak unrelated	2.210	learn a-c	restudy	face	object	scene	116	62	14	62	114	519.000
523.522	4.000	weak related	2.296	learn a-c	test	face	scene	object	117	101	29	77	205	523.500
528.021	4.000	weak unrelated	2.850	learn a-c	test	scene	face	object	118	47	119	271	47	528.000
532.520	4.000	weak unrelated	2.601	learn a-c	restudy	object	face	scene	119	10	58	158	10	532.500
537.019	4.000	weak related	3.586	learn a-c	restudy	scene	face	object	120	44	116	268	44	537.000
541.518	4.000	weak unrelated	1.850	learn a-c	test	scene	object	face	121	95	143	295	147	541.500
546.016	4.000	weak unrelated	3.320	learn a-c	restudy	object	scene	face	122	142	94	194	246	546.000
550.515	4.000	weak related	1.719	learn a-c	restudy	face	object	scene	123	68	20	68	120	550.500
555.014	4.000	weak unrelated	3.754	learn a-c	restudy	object	scene	face	124	136	88	188	240	555.000
559.513	4.000	weak related	3.458	learn a-c	restudy	object	scene	face	125	126	78	178	230	559.500
564.012	4.000	weak related	2.592	learn a-c	restudy	object	scene	face	126	138	90	190	242	564.000
568.511	4.000	weak unrelated	2.316	learn a-c	test	object	face	scene	127	23	71	171	23	568.500
573.010	4.000	weak unrelated	3.446	learn a-c	restudy	scene	object	face	128	84	132	284	136	573.000
577.509	4.000	weak unrelated	3.134	learn a-c	test	scene	object	face	129	77	125	277	129	577.500
582.007	4.000	weak related	1.854	learn a-c	restudy	face	object	scene	130	64	16	64	116	582.000
586.506	4.000	weak related	3.177	learn a-c	test	scene	face	object	131	25	97	249	25	586.500
591.022	4.000	weak unrelated	2.962	learn a-c	test	scene	face	object	132	45	117	269	45	591.000
595.521	4.000	weak related	2.718	learn a-c	restudy	scene	face	object	133	32	104	256	32	595.500
600.020	4.000	weak related	2.810	learn a-c	restudy	face	scene	object	134	100	28	76	204	600.000
604.519	4.000	weak related	3.115	learn a-c	restudy	object	scene	face	135	134	86	186	238	604.500
609.017	4.000	weak unrelated	3.269	learn a-c	restudy	scene	face	object	136	28	100	252	28	609.000
613.516	4.000	weak unrelated	3.790	learn a-c	test	scene	object	face	137	85	133	285	137	613.500
618.015	4.000	weak related	1.528	learn a-c	restudy	face	object	scene	138	60	12	60	112	618.000
622.514	4.000	weak unrelated	2.324	learn a-c	restudy	face	object	scene	139	50	2	50	102	622.500
627.013	4.000	weak related	3.450	learn a-c	test	face	scene	object	140	107	35	83	211	627.000
631.512	4.000	weak related	3.548	learn a-c	restudy	scene	face	object	141	38	110	262	38	631.500
636.011	4.000	weak related	1.504	learn a-c	test	object	face	scene	142	21	69	169	21	636.000
640.510	4.000	weak unrelated	2.629	learn a-c	restudy	face	scene	object	143	114	42	90	218	640.500
645.008	4.000	weak unrelated	2.935	learn a-c	test	scene	face	object	144	29	101	253	29	645.000
