onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
141.514	4.000	no response	n/a	learn a-b	test	object	scene	face	32	127	127	179	231	141.500
146.014	4.000	strong unrelated	2.698	learn a-b	test	scene	face	object	33	27	27	251	27	146.000
150.513	4.000	strong unrelated	2.690	learn a-b	restudy	object	face	scene	34	16	16	164	16	150.500
155.012	4.000	weak unrelated	2.790	learn a-b	restudy	object	scene	face	35	136	136	188	240	155.000
159.511	4.000	weak unrelated	2.663	learn a-b	restudy	face	scene	object	36	104	104	80	208	159.500
164.010	4.000	weak related	1.899	learn a-b	test	scene	object	face	37	85	85	285	137	164.000
168.509	4.000	weak unrelated	2.907	learn a-b	test	face	object	scene	38	49	49	49	101	168.500
173.028	4.000	weak unrelated	2.690	learn a-b	test	scene	face	object	39	47	47	271	47	173.000
177.527	4.000	weak related	2.525	learn a-b	test	object	scene	face	40	137	137	189	241	177.500
182.027	4.000	weak related	3.102	learn a-b	restudy	object	face	scene	41	14	14	162	14	182.000
186.526	4.000	weak related	2.713	learn a-b	restudy	face	object	scene	42	68	68	68	120	186.500
191.025	4.000	weak related	2.236	learn a-b	restudy	object	face	scene	43	6	6	154	6	191.000
195.524	4.000	weak unrelated	2.406	learn a-b	test	object	face	scene	44	9	9	157	9	195.500
200.023	4.000	weak related	3.277	learn a-b	test	object	scene	face	45	139	139	191	243	200.000
204.522	4.000	weak unrelated	2.449	learn a-b	test	scene	object	face	46	73	73	273	125	204.500
209.021	4.000	strong related	1.925	learn a-b	restudy	object	scene	face	47	124	124	176	228	209.000
213.520	4.000	weak related	2.685	learn a-b	restudy	object	scene	face	48	132	132	184	236	213.500
218.019	4.000	weak related	2.728	learn a-b	test	face	scene	object	49	111	111	87	215	218.000
222.519	4.000	weak unrelated	2.587	learn a-b	test	scene	object	face	50	75	75	275	127	222.500
227.018	4.000	weak related	2.559	learn a-b	test	object	scene	face	51	131	131	183	235	227.000
231.517	4.000	weak unrelated	1.986	learn a-b	test	face	scene	object	52	101	101	77	205	231.500
236.016	4.000	weak related	2.109	learn a-b	restudy	scene	object	face	53	78	78	278	130	236.000
240.515	4.000	strong related	2.090	learn a-b	restudy	face	object	scene	54	52	52	52	104	240.500
245.014	4.000	weak related	2.921	learn a-b	restudy	object	scene	face	55	144	144	196	248	245.000
249.513	4.000	weak unrelated	2.036	learn a-b	restudy	object	face	scene	56	24	24	172	24	249.500
254.012	4.000	weak related	1.664	learn a-b	restudy	face	object	scene	57	54	54	54	106	254.000
258.512	4.000	weak unrelated	2.416	learn a-b	restudy	face	scene	object	58	118	118	94	222	258.500
263.011	4.000	weak related	2.444	learn a-b	restudy	object	scene	face	59	122	122	174	226	263.000
267.510	4.000	weak unrelated	2.191	learn a-b	restudy	scene	object	face	60	80	80	280	132	267.500
272.009	4.000	weak related	3.192	learn a-b	test	scene	face	object	61	39	39	263	39	272.000
276.528	4.000	weak unrelated	2.751	learn a-b	test	face	scene	object	62	119	119	95	223	276.500
281.027	4.000	weak related	2.300	learn a-b	restudy	scene	face	object	63	44	44	268	44	281.000
285.526	4.000	weak related	2.717	learn a-b	restudy	face	scene	object	64	114	114	90	218	285.500
290.026	4.000	weak unrelated	2.024	learn a-b	restudy	scene	object	face	65	74	74	274	126	290.000
294.525	4.000	weak unrelated	2.626	learn a-b	test	face	object	scene	66	59	59	59	111	294.500
299.024	4.000	weak related	2.118	learn a-b	restudy	scene	face	object	67	34	34	258	34	299.000
303.523	4.000	weak unrelated	2.095	learn a-b	restudy	scene	face	object	68	28	28	252	28	303.500
308.022	4.000	weak related	2.474	learn a-b	test	face	scene	object	69	103	103	79	207	308.000
312.521	4.000	weak related	1.461	learn a-b	restudy	object	scene	face	70	126	126	178	230	312.500
317.020	4.000	weak related	2.176	learn a-b	restudy	object	scene	face	71	142	142	194	246	317.000
321.519	4.000	weak unrelated	2.624	learn a-b	restudy	face	object	scene	72	70	70	70	122	321.500
326.019	4.000	weak related	2.603	learn a-b	test	scene	face	object	73	45	45	269	45	326.000
330.518	4.000	weak unrelated	2.549	learn a-b	restudy	scene	face	object	74	32	32	256	32	330.500
335.017	4.000	weak related	1.913	learn a-b	test	object	scene	face	75	123	123	175	227	335.000
339.516	4.000	weak related	1.533	learn a-b	restudy	scene	object	face	76	86	86	286	138	339.500
344.015	4.000	weak related	2.526	learn a-b	restudy	face	object	scene	77	62	62	62	114	344.000
348.514	4.000	strong unrelated	1.768	learn a-b	restudy	scene	face	object	78	42	42	266	42	348.500
353.013	4.000	strong unrelated	1.810	learn a-b	test	object	scene	face	79	135	135	187	239	353.000
357.512	4.000	weak related	2.349	learn a-b	test	object	face	scene	80	1	1	149	1	357.500
362.012	4.000	weak related	2.383	learn a-b	test	face	object	scene	81	53	53	53	105	362.000
366.511	4.000	strong related	1.636	learn a-b	restudy	object	face	scene	82	12	12	160	12	366.500
371.010	4.000	strong related	1.718	learn a-b	restudy	object	face	scene	83	2	2	150	2	371.000
375.509	4.000	strong related	2.097	learn a-b	restudy	scene	face	object	84	36	36	260	36	375.500
380.008	4.000	weak unrelated	2.201	learn a-b	test	face	object	scene	85	69	69	69	121	380.000
384.527	4.000	strong related	1.585	learn a-b	test	scene	object	face	86	83	83	283	135	384.500
389.026	4.000	weak related	2.113	learn a-b	restudy	scene	object	face	87	90	90	290	142	389.000
393.525	4.000	weak unrelated	1.788	learn a-b	test	face	scene	object	88	99	99	75	203	393.500
398.024	4.000	weak unrelated	2.205	learn a-b	test	scene	face	object	89	37	37	261	37	398.000
402.524	4.000	weak unrelated	2.071	learn a-b	test	object	face	scene	90	17	17	165	17	402.500
407.023	4.000	weak related	2.896	learn a-b	test	scene	face	object	91	35	35	259	35	407.000
411.522	4.000	weak related	1.861	learn a-b	restudy	scene	face	object	92	48	48	272	48	411.500
416.021	4.000	strong unrelated	2.142	learn a-b	test	scene	object	face	93	81	81	281	133	416.000
420.520	4.000	weak related	1.690	learn a-b	restudy	scene	object	face	94	82	82	282	134	420.500
425.019	4.000	strong unrelated	3.042	learn a-b	restudy	object	face	scene	95	8	8	156	8	425.000
429.518	4.000	weak related	1.822	learn a-b	restudy	face	object	scene	96	50	50	50	102	429.500
434.018	4.000	strong unrelated	2.829	learn a-b	restudy	object	face	scene	97	22	22	170	22	434.000
438.517	4.000	weak related	2.857	learn a-b	restudy	face	object	scene	98	56	56	56	108	438.500
443.016	4.000	weak unrelated	2.867	learn a-b	test	face	object	scene	99	63	63	63	115	443.000
447.515	4.000	strong related	2.455	learn a-b	restudy	scene	face	object	100	38	38	262	38	447.500
452.014	4.000	weak unrelated	2.026	learn a-b	test	object	face	scene	101	15	15	163	15	452.000
456.513	4.000	weak unrelated	2.652	learn a-b	restudy	scene	object	face	102	94	94	294	146	456.500
461.012	4.000	strong unrelated	2.854	learn a-b	restudy	face	scene	object	103	108	108	84	212	461.000
465.511	4.000	weak related	1.971	learn a-b	test	face	object	scene	104	65	65	65	117	465.500
470.010	4.000	weak related	1.878	learn a-b	restudy	scene	object	face	105	84	84	284	136	470.000
474.510	4.000	weak unrelated	2.623	learn a-b	test	object	face	scene	106	3	3	151	3	474.500
479.009	4.000	weak related	2.092	learn a-b	test	object	scene	face	107	121	121	173	225	479.000
483.508	4.000	weak unrelated	2.325	learn a-b	test	scene	object	face	108	77	77	277	129	483.500
488.027	4.000	weak related	1.613	learn a-b	test	face	object	scene	109	55	55	55	107	488.000
492.526	4.000	weak related	1.949	learn a-b	restudy	object	face	scene	110	10	10	158	10	492.500
497.025	4.000	weak related	2.557	learn a-b	test	face	scene	object	111	105	105	81	209	497.000
501.524	4.000	weak related	2.207	learn a-b	restudy	face	object	scene	112	66	66	66	118	501.500
506.023	4.000	weak related	2.273	learn a-b	restudy	scene	face	object	113	40	40	264	40	506.000
510.523	4.000	weak related	1.757	learn a-b	test	face	object	scene	114	71	71	71	123	510.500
515.022	4.000	weak related	1.928	learn a-b	test	scene	face	object	115	41	41	265	41	515.000
519.521	4.000	weak unrelated	3.160	learn a-b	test	object	scene	face	116	129	129	181	233	519.500
524.020	4.000	weak related	1.894	learn a-b	restudy	object	scene	face	117	128	128	180	232	524.000
528.519	4.000	weak related	1.633	learn a-b	test	object	face	scene	118	21	21	169	21	528.500
533.018	4.000	weak related	1.475	learn a-b	test	object	face	scene	119	7	7	155	7	533.000
537.517	4.000	weak unrelated	1.613	learn a-b	test	scene	object	face	120	87	87	287	139	537.500
542.017	4.000	weak unrelated	1.887	learn a-b	test	face	scene	object	121	115	115	91	219	542.000
546.516	4.000	weak related	2.001	learn a-b	restudy	object	scene	face	122	140	140	192	244	546.500
551.015	4.000	strong unrelated	3.702	learn a-b	test	object	face	scene	123	19	19	167	19	551.000
555.514	4.000	strong unrelated	1.556	learn a-b	test	scene	object	face	124	93	93	293	145	555.500
560.013	4.000	strong related	1.480	learn a-b	restudy	scene	object	face	125	88	88	288	140	560.000
564.512	4.000	weak related	1.552	learn a-b	test	object	face	scene	126	13	13	161	13	564.500
569.011	4.000	weak unrelated	1.928	learn a-b	test	object	scene	face	127	133	133	185	237	569.000
573.510	4.000	weak related	2.146	learn a-b	test	object	scene	face	128	143	143	195	247	573.500
578.009	4.000	weak related	2.444	learn a-b	test	face	scene	object	129	109	109	85	213	578.000
582.509	4.000	weak related	2.406	learn a-b	test	face	object	scene	130	67	67	67	119	582.500
587.008	4.000	weak related	2.863	learn a-b	test	scene	face	object	131	33	33	257	33	587.000
591.507	4.000	weak related	3.144	learn a-b	restudy	face	scene	object	132	110	110	86	214	591.500
596.026	4.000	weak unrelated	1.855	learn a-b	restudy	object	scene	face	133	130	130	182	234	596.000
600.525	4.000	weak related	1.657	learn a-b	restudy	face	scene	object	134	120	120	96	224	600.500
605.024	4.000	weak unrelated	2.242	learn a-b	test	scene	object	face	135	89	89	289	141	605.000
609.523	4.000	weak related	1.342	learn a-b	restudy	scene	face	object	136	26	26	250	26	609.500
614.022	4.000	strong unrelated	2.622	learn a-b	test	scene	face	object	137	29	29	253	29	614.000
618.522	4.000	weak related	2.272	learn a-b	test	scene	object	face	138	79	79	279	131	618.500
623.021	4.000	weak related	2.370	learn a-b	restudy	object	scene	face	139	138	138	190	242	623.000
627.520	4.000	weak related	3.076	learn a-b	restudy	scene	object	face	140	92	92	292	144	627.500
632.019	4.000	weak related	1.513	learn a-b	test	face	scene	object	141	97	97	73	201	632.000
636.518	4.000	weak unrelated	2.033	learn a-b	restudy	face	object	scene	142	60	60	60	112	636.500
641.017	4.000	strong related	1.685	learn a-b	test	face	object	scene	143	51	51	51	103	641.000
645.516	4.000	weak related	1.582	learn a-b	restudy	scene	face	object	144	46	46	270	46	645.500
