onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.021	2.000	forget	0.322	updating	retprac	1	face	object	scene	other	scene	competitor	forget	1	5	68	20	68	120	1.000	2
5.671	2.000	forget	0.264	updating	retprac	1	scene	face	object	other	object	competitor	forget	2	5	44	116	268	44	5.649	5
11.087	2.000	remember	0.312	updating	restudy	1	object	face	scene	target	object	target	remember	3	5	19	67	167	19	11.063	13
15.970	2.000	forget	0.293	updating	retprac	1	scene	object	face	other	face	other	forget	4	5	90	138	290	142	15.948	8
22.619	2.000	remember	0.331	updating	restudy	1	scene	object	face	target	scene	competitor	forget	5	5	91	139	291	143	22.600	24
32.252	2.000	forget	0.307	updating	retprac	1	object	scene	face	other	face	competitor	forget	6	5	140	92	192	244	32.243	9
40.735	2.000	forget	0.314	updating	retprac	1	object	face	scene	other	scene	other	forget	7	5	20	68	168	20	40.727	1
49.901	2.000	remember	0.257	updating	restudy	1	object	scene	face	target	object	target	remember	8	5	137	89	189	241	49.876	23
55.067	2.000	remember	0.315	updating	restudy	1	object	scene	face	target	object	target	remember	9	5	139	91	191	243	55.051	17
60.067	2.000	forget	0.316	updating	retprac	1	object	face	scene	other	scene	target	remember	10	5	18	66	166	18	60.057	3
69.766	2.000	remember	0.296	updating	restudy	1	scene	face	object	target	scene	other	forget	11	5	41	113	265	41	69.745	19
74.332	2.000	remember	0.426	updating	retprac	1	object	scene	face	target	object	target	remember	12	5	138	90	190	242	74.317	10
84.265	2.000	remember	0.317	updating	restudy	1	face	scene	object	target	face	target	remember	13	5	115	43	91	219	84.250	22
88.848	2.000	remember	0.374	updating	restudy	1	scene	object	face	target	scene	competitor	forget	14	5	89	137	289	141	88.837	21
94.214	2.000	remember	0.312	updating	retprac	2	scene	face	object	target	scene	competitor	forget	15	5	44	116	268	44	94.197	5
101.031	2.000	remember	0.319	updating	restudy	1	face	scene	object	target	face	competitor	forget	16	5	113	41	89	217	101.011	15
107.813	2.000	forget	0.320	updating	retprac	2	scene	object	face	competitor	object	other	forget	17	5	90	138	290	142	107.794	8
112.530	2.000	remember	0.308	updating	restudy	2	object	face	scene	target	object	target	remember	18	5	19	67	167	19	112.506	13
117.563	2.000	forget	0.291	updating	retprac	1	face	scene	object	other	object	competitor	forget	19	5	114	42	90	218	117.545	7
122.846	2.000	remember	0.320	updating	restudy	1	object	face	scene	target	object	other	forget	20	5	17	65	165	17	122.835	20
127.662	2.000	remember	0.289	updating	retprac	1	scene	object	face	target	scene	other	forget	21	5	92	140	292	144	127.641	6
136.828	2.000	remember	0.321	updating	restudy	1	face	object	scene	target	face	competitor	forget	22	5	67	19	67	119	136.817	18
141.561	2.000	remember	0.349	updating	restudy	1	scene	face	object	target	scene	target	remember	23	5	43	115	267	43	141.547	16
147.094	2.000	remember	0.271	updating	restudy	2	scene	face	object	target	scene	other	forget	24	5	41	113	265	41	147.078	19
152.710	2.000	remember	0.311	updating	restudy	2	scene	object	face	target	scene	competitor	forget	25	5	89	137	289	141	152.702	21
157.243	2.000	remember	0.322	updating	restudy	1	face	object	scene	target	face	target	remember	26	5	65	17	65	117	157.220	14
162.226	2.000	remember	0.356	updating	restudy	2	object	scene	face	target	object	target	remember	27	5	137	89	189	241	162.211	23
167.209	2.000	remember	0.332	updating	restudy	2	object	scene	face	target	object	target	remember	28	5	139	91	191	243	167.200	17
171.725	2.000	remember	0.488	updating	retprac	2	object	scene	face	target	object	target	remember	29	5	138	90	190	242	171.711	10
176.359	2.000	remember	0.311	updating	retprac	1	scene	face	object	target	scene	target	remember	30	5	42	114	266	42	176.337	11
181.542	2.000	forget	0.271	updating	retprac	2	object	scene	face	competitor	scene	competitor	forget	31	5	140	92	192	244	181.525	9
186.291	2.000	remember	0.322	updating	retprac	1	face	scene	object	target	face	other	forget	32	5	116	44	92	220	186.280	4
192.257	2.000	remember	0.379	updating	retprac	2	object	face	scene	target	object	target	remember	33	5	18	66	166	18	192.239	3
198.124	2.000	remember	0.281	updating	restudy	2	face	scene	object	target	face	target	remember	34	5	115	43	91	219	198.108	22
202.723	2.000	remember	0.401	updating	retprac	2	face	object	scene	target	face	competitor	forget	35	5	68	20	68	120	202.705	2
207.223	2.000	remember	0.326	updating	retprac	2	object	face	scene	target	object	other	forget	36	5	20	68	168	20	207.209	1
215.289	2.000	remember	0.324	updating	restudy	2	scene	object	face	target	scene	competitor	forget	37	5	91	139	291	143	215.277	24
223.505	2.000	remember	0.291	updating	retprac	3	scene	object	face	target	scene	other	forget	38	5	90	138	290	142	223.497	8
228.338	2.000	remember	0.291	updating	restudy	3	scene	face	object	target	scene	other	forget	39	5	41	113	265	41	228.322	19
232.921	2.000	remember	0.275	updating	retprac	1	face	object	scene	target	face	target	remember	40	5	66	18	66	118	232.913	12
238.088	2.000	remember	0.261	updating	restudy	2	face	object	scene	target	face	target	remember	41	5	65	17	65	117	238.075	14
245.920	2.000	remember	0.356	updating	restudy	2	face	scene	object	target	face	competitor	forget	42	5	113	41	89	217	245.904	15
253.287	2.000	forget	0.382	updating	retprac	3	scene	face	object	other	object	competitor	forget	43	5	44	116	268	44	253.265	5
258.236	2.000	remember	0.432	updating	retprac	2	scene	object	face	target	scene	other	forget	44	5	92	140	292	144	258.223	6
264.569	2.000	remember	0.387	updating	retprac	2	face	scene	object	target	face	competitor	forget	45	5	114	42	90	218	264.563	7
269.802	2.000	remember	0.242	updating	retprac	3	object	scene	face	target	object	competitor	forget	46	5	140	92	192	244	269.780	9
274.402	2.000	remember	0.331	updating	restudy	2	object	face	scene	target	object	other	forget	47	5	17	65	165	17	274.376	20
279.201	2.000	forget	0.307	updating	restudy	2	scene	face	object	competitor	face	target	remember	48	5	43	115	267	43	279.186	16
284.168	2.000	remember	0.365	updating	retprac	3	object	scene	face	target	object	target	remember	49	5	138	90	190	242	284.162	10
289.034	2.000	remember	0.338	updating	restudy	2	face	object	scene	target	face	competitor	forget	50	5	67	19	67	119	289.014	18
294.484	2.000	remember	0.225	updating	retprac	2	scene	face	object	target	scene	target	remember	51	5	42	114	266	42	294.464	11
304.733	2.000	remember	0.327	updating	restudy	3	object	face	scene	target	object	target	remember	52	5	19	67	167	19	304.708	13
309.299	2.000	remember	0.377	updating	restudy	3	object	scene	face	target	object	target	remember	53	5	137	89	189	241	309.282	23
314.132	2.000	remember	0.288	updating	restudy	3	scene	object	face	target	scene	competitor	forget	54	5	89	137	289	141	314.110	21
320.682	2.000	remember	0.322	updating	restudy	3	scene	object	face	target	scene	competitor	forget	55	5	91	139	291	143	320.670	24
328.115	2.000	remember	0.241	updating	retprac	2	face	object	scene	target	face	target	remember	56	5	66	18	66	118	328.094	12
333.848	2.000	forget	0.812	updating	retprac	2	face	scene	object	other	object	other	forget	57	5	116	44	92	220	333.828	4
339.031	2.000	remember	0.245	updating	retprac	3	object	face	scene	target	object	target	remember	58	5	18	66	166	18	339.024	3
346.980	2.000	remember	0.303	updating	retprac	3	scene	object	face	target	scene	other	forget	59	5	92	140	292	144	346.959	6
354.463	2.000	remember	0.317	updating	restudy	3	object	scene	face	target	object	target	remember	60	5	139	91	191	243	354.450	17
359.312	2.000	remember	0.619	updating	retprac	3	object	face	scene	target	object	other	forget	61	5	20	68	168	20	359.305	1
364.662	2.000	remember	0.294	updating	restudy	3	scene	face	object	target	scene	target	remember	62	5	43	115	267	43	364.648	16
369.428	2.000	remember	0.335	updating	retprac	3	scene	face	object	target	scene	target	remember	63	5	42	114	266	42	369.408	11
377.111	2.000	remember	0.245	updating	retprac	3	face	object	scene	target	face	competitor	forget	64	5	68	20	68	120	377.103	2
383.411	2.000	remember	0.384	updating	restudy	3	face	scene	object	target	face	competitor	forget	65	5	113	41	89	217	383.395	15
388.377	2.000	forget	0.466	updating	retprac	3	face	scene	object	competitor	scene	competitor	forget	66	5	114	42	90	218	388.368	7
393.710	2.000	remember	0.277	updating	restudy	3	face	scene	object	target	face	target	remember	67	5	115	43	91	219	393.689	22
398.860	2.000	remember	0.287	updating	restudy	3	face	object	scene	target	face	target	remember	68	5	65	17	65	117	398.842	14
407.009	2.000	remember	0.362	updating	restudy	3	object	face	scene	target	object	other	forget	69	5	17	65	165	17	407.001	20
412.859	2.000	remember	0.264	updating	retprac	3	face	object	scene	target	face	target	remember	70	5	66	18	66	118	412.838	12
417.392	2.000	forget	0.403	updating	retprac	3	face	scene	object	other	object	other	forget	71	5	116	44	92	220	417.381	4
422.141	2.000	remember	0.238	updating	restudy	3	face	object	scene	target	face	competitor	forget	72	5	67	19	67	119	422.128	18
