onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.014	2.000	remember	0.465	updating	retprac	1	scene	object	face	target	scene	competitor	forget	1	3	82	130	282	134	1.000	7
6.764	2.000	don't know	0.347	updating	retprac	1	object	face	scene	don't know	don't know	competitor	forget	2	3	12	60	160	12	6.755	10
11.297	2.000	don't know	0.326	updating	retprac	1	object	scene	face	don't know	don't know	target	remember	3	3	130	82	182	234	11.276	1
16.313	2.000	don't know	0.398	updating	retprac	1	face	object	scene	don't know	don't know	don't know	don't know	4	3	60	12	60	112	16.303	2
21.530	2.000	remember	0.317	updating	restudy	1	object	scene	face	target	object	target	remember	5	3	129	81	181	233	21.515	17
27.796	2.000	remember	0.291	updating	restudy	1	face	scene	object	target	face	competitor	forget	6	3	105	33	81	209	27.777	24
36.562	2.000	remember	0.325	updating	retprac	1	face	scene	object	target	face	target	remember	7	3	106	34	82	210	36.539	3
41.528	2.000	remember	0.423	updating	restudy	1	face	object	scene	target	face	target	remember	8	3	57	9	57	109	41.508	21
46.078	2.000	remember	0.490	updating	restudy	1	object	face	scene	target	object	don't know	don't know	9	3	11	59	159	11	46.064	15
50.611	2.000	remember	0.308	updating	retprac	1	scene	face	object	target	scene	target	remember	10	3	36	108	260	36	50.598	8
56.177	2.000	forget	0.349	updating	retprac	1	face	scene	object	competitor	scene	other	forget	11	3	108	36	84	212	56.167	6
63.743	2.000	remember	0.343	updating	retprac	1	face	object	scene	target	face	target	remember	12	3	58	10	58	110	63.724	11
68.460	2.000	remember	0.299	updating	restudy	1	scene	face	object	target	scene	target	remember	13	3	33	105	257	33	68.447	18
73.976	2.000	remember	0.318	updating	restudy	1	scene	face	object	target	scene	target	remember	14	3	35	107	259	35	73.961	20
79.009	2.000	remember	0.341	updating	restudy	1	face	scene	object	target	face	other	forget	15	3	107	35	83	211	78.992	14
83.709	2.000	remember	0.386	updating	restudy	1	object	scene	face	target	object	don't know	don't know	16	3	131	83	183	235	83.701	13
88.725	2.000	no response	n/a	updating	retprac	1	object	scene	face	no response	no response	competitor	forget	17	3	132	84	184	236	88.703	12
94.758	2.000	remember	0.248	updating	restudy	1	scene	object	face	target	scene	competitor	forget	18	3	81	129	281	133	94.747	22
