onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.018	2.000	remember	0.325	updating	restudy	1	scene	object	face	target	scene	other	forget	1	4	87	135	287	139	1.000	17
5.551	2.000	remember	0.344	updating	restudy	1	object	scene	face	target	object	don't know	don't know	2	4	133	85	185	237	5.528	13
11.584	2.000	forget	0.368	updating	retprac	1	scene	face	object	other	object	competitor	forget	3	4	40	112	264	40	11.561	1
16.783	2.000	remember	0.256	updating	restudy	1	scene	face	object	target	scene	competitor	forget	4	4	37	109	261	37	16.771	22
22.766	2.000	remember	0.337	updating	restudy	1	object	scene	face	target	object	target	remember	5	4	135	87	187	239	22.750	21
27.882	2.000	remember	0.332	updating	retprac	1	face	object	scene	target	face	don't know	don't know	6	4	64	16	64	116	27.871	3
37.798	2.000	forget	0.328	updating	retprac	1	scene	object	face	competitor	object	other	forget	7	4	86	134	286	138	37.783	8
42.998	2.000	remember	0.321	updating	restudy	1	face	object	scene	target	face	don't know	don't know	8	4	61	13	61	113	42.977	23
48.531	2.000	don't know	0.636	updating	retprac	1	face	scene	object	don't know	don't know	target	remember	9	4	112	40	88	216	48.514	7
58.430	2.000	forget	0.361	updating	retprac	1	object	scene	face	competitor	scene	other	forget	10	4	136	88	188	240	58.420	6
63.213	2.000	forget	0.729	updating	retprac	1	object	face	scene	other	scene	target	remember	11	4	16	64	164	16	63.195	12
68.263	2.000	remember	0.312	updating	restudy	1	object	face	scene	target	object	don't know	don't know	12	4	15	63	163	15	68.243	20
77.279	2.000	remember	0.272	updating	restudy	1	face	scene	object	target	face	other	forget	13	4	111	39	87	215	77.257	14
86.412	2.000	forget	0.499	updating	retprac	1	object	scene	face	other	face	competitor	forget	14	4	134	86	186	238	86.403	5
91.128	2.000	remember	0.718	updating	retprac	1	scene	face	object	target	scene	competitor	forget	15	4	38	110	262	38	91.119	9
95.961	2.000	remember	0.397	updating	restudy	1	scene	object	face	target	scene	competitor	forget	16	4	85	133	285	137	95.938	19
100.977	2.000	remember	0.589	updating	retprac	1	face	scene	object	target	face	target	remember	17	4	110	38	86	214	100.965	2
106.377	2.000	forget	0.477	updating	retprac	1	scene	object	face	competitor	object	competitor	forget	18	4	88	136	288	140	106.366	10
111.177	2.000	remember	0.446	updating	retprac	1	face	object	scene	target	face	competitor	forget	19	4	62	14	62	114	111.157	4
117.676	2.000	remember	0.330	updating	restudy	1	face	scene	object	target	face	competitor	forget	20	4	109	37	85	213	117.665	24
122.659	2.000	remember	0.291	updating	retprac	2	scene	face	object	target	scene	competitor	forget	21	4	40	112	264	40	122.649	1
128.092	2.000	forget	0.538	updating	retprac	2	face	scene	object	competitor	scene	target	remember	22	4	112	40	88	216	128.085	7
132.808	2.000	remember	0.294	updating	restudy	1	face	object	scene	target	face	competitor	forget	23	4	63	15	63	115	132.789	15
138.175	2.000	remember	0.368	updating	retprac	2	object	face	scene	target	object	target	remember	24	4	16	64	164	16	138.168	12
143.524	2.000	remember	0.402	updating	restudy	2	object	scene	face	target	object	don't know	don't know	25	4	133	85	185	237	143.510	13
148.174	2.000	remember	0.473	updating	restudy	1	object	face	scene	target	object	competitor	forget	26	4	13	61	161	13	148.155	16
152.907	2.000	remember	0.412	updating	retprac	2	scene	object	face	target	scene	other	forget	27	4	86	134	286	138	152.885	8
157.923	2.000	forget	0.226	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	28	4	14	62	162	14	157.909	11
162.573	2.000	forget	0.281	updating	retprac	2	face	scene	object	other	object	target	remember	29	4	110	38	86	214	162.559	2
167.306	2.000	remember	0.291	updating	restudy	2	scene	object	face	target	scene	other	forget	30	4	87	135	287	139	167.297	17
176.655	2.000	remember	0.750	updating	restudy	2	scene	face	object	target	scene	competitor	forget	31	4	37	109	261	37	176.647	22
183.655	2.000	remember	0.407	updating	restudy	2	face	object	scene	target	face	don't know	don't know	32	4	61	13	61	113	183.641	23
189.521	2.000	remember	0.492	updating	restudy	2	object	scene	face	target	object	target	remember	33	4	135	87	187	239	189.508	21
194.754	2.000	remember	0.380	updating	restudy	2	scene	object	face	target	scene	competitor	forget	34	4	85	133	285	137	194.736	19
199.987	2.000	remember	0.315	updating	restudy	1	scene	face	object	target	scene	don't know	don't know	35	4	39	111	263	39	199.977	18
204.603	2.000	remember	0.322	updating	restudy	2	object	face	scene	target	object	don't know	don't know	36	4	15	63	163	15	204.585	20
210.386	2.000	forget	0.291	updating	retprac	2	scene	object	face	other	face	competitor	forget	37	4	88	136	288	140	210.367	10
215.086	2.000	forget	0.271	updating	retprac	2	face	object	scene	other	scene	competitor	forget	38	4	62	14	62	114	215.072	4
220.186	2.000	remember	0.331	updating	restudy	2	object	face	scene	target	object	competitor	forget	39	4	13	61	161	13	220.177	16
224.769	2.000	remember	0.356	updating	retprac	2	face	object	scene	target	face	don't know	don't know	40	4	64	16	64	116	224.759	3
234.001	2.000	forget	0.315	updating	retprac	2	object	scene	face	other	face	other	forget	41	4	136	88	188	240	233.984	6
240.501	2.000	remember	0.361	updating	restudy	3	object	scene	face	target	object	don't know	don't know	42	4	133	85	185	237	240.484	13
249.217	2.000	remember	0.340	updating	restudy	2	face	scene	object	target	face	competitor	forget	43	4	109	37	85	213	249.200	24
254.317	2.000	remember	0.544	updating	restudy	2	face	scene	object	target	face	other	forget	44	4	111	39	87	215	254.296	14
259.899	2.000	remember	0.281	updating	retprac	2	object	scene	face	target	object	competitor	forget	45	4	134	86	186	238	259.881	5
264.499	2.000	remember	0.361	updating	restudy	3	face	object	scene	target	face	don't know	don't know	46	4	61	13	61	113	264.491	23
269.182	2.000	remember	0.966	updating	retprac	3	object	face	scene	target	object	target	remember	47	4	16	64	164	16	269.167	12
273.765	2.000	remember	0.311	updating	retprac	3	face	scene	object	target	face	target	remember	48	4	110	38	86	214	273.747	2
278.582	2.000	remember	0.287	updating	restudy	2	face	object	scene	target	face	competitor	forget	49	4	63	15	63	115	278.566	15
288.281	2.000	remember	0.325	updating	retprac	2	scene	face	object	target	scene	competitor	forget	50	4	38	110	262	38	288.268	9
293.947	2.000	remember	0.345	updating	restudy	3	scene	object	face	target	scene	competitor	forget	51	4	85	133	285	137	293.938	19
298.713	2.000	remember	0.483	updating	restudy	3	object	face	scene	target	object	competitor	forget	52	4	13	61	161	13	298.694	16
308.929	2.000	remember	0.307	updating	restudy	2	scene	face	object	target	scene	don't know	don't know	53	4	39	111	263	39	308.909	18
315.362	2.000	remember	0.315	updating	retprac	2	object	face	scene	target	object	competitor	forget	54	4	14	62	162	14	315.341	11
321.445	2.000	remember	0.287	updating	retprac	3	scene	face	object	target	scene	competitor	forget	55	4	40	112	264	40	321.424	1
327.261	2.000	forget	0.591	updating	retprac	3	scene	object	face	other	face	other	forget	56	4	86	134	286	138	327.250	8
332.011	2.000	remember	0.530	updating	retprac	3	face	scene	object	target	face	target	remember	57	4	112	40	88	216	332.005	7
336.811	2.000	remember	0.297	updating	restudy	3	face	scene	object	target	face	competitor	forget	58	4	109	37	85	213	336.799	24
341.594	2.000	remember	0.411	updating	retprac	3	scene	object	face	target	scene	competitor	forget	59	4	88	136	288	140	341.586	10
348.810	2.000	remember	0.354	updating	retprac	3	object	scene	face	target	object	competitor	forget	60	4	134	86	186	238	348.797	5
354.293	2.000	remember	0.455	updating	restudy	3	face	scene	object	target	face	other	forget	61	4	111	39	87	215	354.274	14
362.509	2.000	remember	0.334	updating	restudy	3	face	object	scene	target	face	competitor	forget	62	4	63	15	63	115	362.490	15
367.775	2.000	remember	0.349	updating	retprac	3	object	scene	face	target	object	other	forget	63	4	136	88	188	240	367.756	6
374.125	2.000	remember	0.335	updating	restudy	3	scene	object	face	target	scene	other	forget	64	4	87	135	287	139	374.103	17
378.791	2.000	remember	0.388	updating	retprac	3	scene	face	object	target	scene	competitor	forget	65	4	38	110	262	38	378.781	9
385.841	2.000	forget	0.339	updating	retprac	3	face	object	scene	competitor	object	competitor	forget	66	4	62	14	62	114	385.824	4
391.757	2.000	remember	0.343	updating	restudy	3	scene	face	object	target	scene	competitor	forget	67	4	37	109	261	37	391.738	22
400.040	2.000	remember	0.292	updating	restudy	3	object	scene	face	target	object	target	remember	68	4	135	87	187	239	400.026	21
404.756	2.000	no response	n/a	updating	restudy	3	scene	face	object	no response	no response	don't know	don't know	69	4	39	111	263	39	404.732	18
409.372	2.000	remember	0.671	updating	retprac	3	face	object	scene	target	face	don't know	don't know	70	4	64	16	64	116	409.363	3
418.672	2.000	remember	0.363	updating	restudy	3	object	face	scene	target	object	don't know	don't know	71	4	15	63	163	15	418.649	20
427.254	2.000	remember	0.332	updating	retprac	3	object	face	scene	target	object	competitor	forget	72	4	14	62	162	14	427.246	11
