onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.014	2.000	remember	0.586	updating	restudy	1	face	object	scene	target	face	competitor	forget	1	1	49	1	49	101	1.000	14
6.313	2.000	forget	0.510	updating	retprac	1	scene	object	face	competitor	object	competitor	forget	2	1	76	124	276	128	6.297	12
11.546	2.000	forget	0.365	updating	retprac	1	scene	object	face	other	face	competitor	forget	3	1	74	122	274	126	11.526	7
17.546	2.000	remember	0.261	updating	restudy	1	face	object	scene	target	face	competitor	forget	4	1	51	3	51	103	17.523	18
22.762	2.000	don't know	0.997	updating	retprac	1	face	scene	object	don't know	don't know	target	remember	5	1	100	28	76	204	22.749	6
29.412	2.000	remember	0.323	updating	restudy	1	face	scene	object	target	face	target	remember	6	1	99	27	75	203	29.402	19
37.144	2.000	remember	0.623	updating	retprac	1	object	face	scene	target	object	other	forget	7	1	2	50	150	2	37.131	11
45.494	2.000	remember	0.353	updating	retprac	1	scene	face	object	target	scene	target	remember	8	1	26	98	250	26	45.481	4
50.693	2.000	remember	0.370	updating	restudy	1	scene	face	object	target	scene	don't know	don't know	9	1	25	97	249	25	50.681	20
56.393	2.000	remember	0.406	updating	restudy	1	object	scene	face	target	object	don't know	don't know	10	1	121	73	173	225	56.376	22
62.509	2.000	don't know	0.561	updating	retprac	1	object	scene	face	don't know	don't know	other	forget	11	1	124	76	176	228	62.493	9
67.109	2.000	forget	0.545	updating	retprac	1	scene	face	object	other	object	competitor	forget	12	1	28	100	252	28	67.096	10
77.575	2.000	don't know	0.592	updating	retprac	1	face	object	scene	don't know	don't know	competitor	forget	13	1	52	4	52	104	77.567	5
82.491	2.000	remember	0.347	updating	restudy	1	scene	object	face	target	scene	other	forget	14	1	73	121	273	125	82.484	13
87.374	2.000	remember	0.352	updating	restudy	1	scene	object	face	target	scene	competitor	forget	15	1	75	123	275	127	87.361	23
94.624	2.000	remember	0.503	updating	restudy	1	object	face	scene	target	object	competitor	forget	16	1	3	51	151	3	94.602	15
100.040	2.000	remember	0.414	updating	retprac	2	scene	object	face	target	scene	competitor	forget	17	1	76	124	276	128	100.027	12
104.606	2.000	remember	0.376	updating	restudy	1	scene	face	object	target	scene	competitor	forget	18	1	27	99	251	27	104.586	16
109.223	2.000	remember	0.375	updating	restudy	2	face	scene	object	target	face	target	remember	19	1	99	27	75	203	109.215	19
115.172	2.000	remember	0.426	updating	restudy	2	face	object	scene	target	face	competitor	forget	20	1	49	1	49	101	115.147	14
