onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.021	2.000	object	1.684	localizer	weak related	1	1	1	73	101	2.0	n/a
6.020	2.000	object	1.755	localizer	weak unrelated	2	1	1	74	102	6.0	n/a
10.020	2.000	object	2.219	localizer	strong related	3	1	1	75	103	10.0	n/a
14.019	2.000	object	1.516	localizer	weak unrelated	4	1	1	76	104	14.0	n/a
18.019	2.000	object	1.636	localizer	strong related	5	1	1	77	105	18.0	n/a
22.018	2.000	object	1.844	localizer	weak related	6	1	1	78	106	22.0	n/a
26.058	0.801	correct	0.801	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
27.369	0.393	correct	0.393	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
28.286	0.373	correct	0.373	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
29.169	0.353	correct	0.353	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
30.035	0.335	correct	0.335	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
30.885	0.414	correct	0.414	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
31.819	0.376	correct	0.376	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
32.701	0.333	incorrect	0.333	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
33.552	0.354	correct	0.354	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
34.418	0.512	correct	0.512	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
35.452	0.334	correct	0.334	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
36.301	0.250	incorrect	0.250	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
38.017	2.000	face	1.677	localizer	weak related	7	1	2	1	1	38.0	n/a
42.016	2.000	face	1.069	localizer	strong related	8	1	2	2	2	42.0	n/a
46.016	2.000	face	0.982	localizer	strong related	9	1	2	3	3	46.0	n/a
50.016	2.000	face	2.005	localizer	strong unrelated	10	1	2	4	4	50.0	n/a
54.015	2.000	face	1.358	localizer	strong related	11	1	2	5	5	54.0	n/a
58.015	2.000	face	2.030	localizer	strong related	12	1	2	6	6	58.0	n/a
62.054	0.707	correct	0.707	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
63.282	0.391	correct	0.391	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
64.182	0.371	correct	0.371	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
65.065	0.360	correct	0.360	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
65.948	0.317	incorrect	0.317	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
66.782	0.332	correct	0.332	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
67.632	0.385	correct	0.385	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
68.531	0.309	correct	0.309	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
69.365	0.916	correct	0.916	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
70.798	0.362	correct	0.362	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
71.681	0.359	correct	0.359	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
72.564	0.100	incorrect	0.100	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
74.013	2.000	scene	1.535	localizer	weak unrelated	13	1	3	145	201	74.0	n/a
78.013	2.000	scene	1.712	localizer	strong unrelated	14	1	3	146	202	78.0	n/a
82.012	2.000	scene	n/a	localizer	no response	15	1	3	147	203	82.0	n/a
86.012	2.000	scene	n/a	localizer	no response	16	1	3	148	204	86.0	n/a
90.012	2.000	scene	1.953	localizer	strong unrelated	17	1	3	149	205	90.0	n/a
94.011	2.000	scene	1.504	localizer	weak unrelated	18	1	3	150	206	94.0	n/a
98.050	0.661	correct	0.661	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
99.229	0.402	correct	0.402	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
100.145	0.302	correct	0.302	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
100.962	0.318	correct	0.318	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
101.795	0.300	correct	0.300	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
