onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.017	2.000	remember	0.647	updating	restudy	1	face	object	scene	target	face	competitor	forget	1	4	61	13	61	113	1.000	17
5.551	2.000	remember	0.345	updating	restudy	1	object	face	scene	target	object	competitor	forget	2	4	13	61	161	13	5.528	13
11.583	2.000	remember	0.384	updating	retprac	1	face	object	scene	target	face	other	forget	3	4	62	14	62	114	11.561	1
16.783	2.000	remember	0.352	updating	restudy	1	object	scene	face	target	object	competitor	forget	4	4	135	87	187	239	16.771	22
22.766	2.000	remember	0.353	updating	restudy	1	scene	object	face	target	scene	other	forget	5	4	85	133	285	137	22.750	21
27.882	2.000	forget	0.317	updating	retprac	1	face	object	scene	competitor	object	target	remember	6	4	64	16	64	116	27.871	3
37.798	2.000	forget	0.369	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	7	4	16	64	164	16	37.783	8
42.997	2.000	remember	0.378	updating	restudy	1	scene	face	object	target	scene	other	forget	8	4	39	111	263	39	42.977	23
48.530	2.000	forget	0.444	updating	retprac	1	face	scene	object	competitor	scene	target	remember	9	4	110	38	86	214	48.514	7
58.429	2.000	forget	0.497	updating	retprac	1	object	scene	face	competitor	scene	target	remember	10	4	136	88	188	240	58.420	6
63.212	2.000	forget	0.138	updating	retprac	1	scene	object	face	other	face	target	remember	11	4	88	136	288	140	63.195	12
68.262	2.000	remember	0.312	updating	restudy	1	face	object	scene	target	face	other	forget	12	4	63	15	63	115	68.243	20
77.277	2.000	remember	0.360	updating	restudy	1	scene	face	object	target	scene	no response	no response	13	4	37	109	261	37	77.257	14
86.410	2.000	forget	0.459	updating	retprac	1	scene	face	object	other	object	competitor	forget	14	4	40	112	264	40	86.403	5
91.126	2.000	remember	0.599	updating	retprac	1	face	scene	object	target	face	don't know	don't know	15	4	112	40	88	216	91.119	9
95.959	2.000	remember	0.326	updating	restudy	1	scene	object	face	target	scene	competitor	forget	16	4	87	135	287	139	95.938	19
100.975	2.000	forget	0.317	updating	retprac	1	scene	face	object	other	object	target	remember	17	4	38	110	262	38	100.965	2
106.375	2.000	forget	0.413	updating	retprac	1	object	face	scene	other	scene	other	forget	18	4	14	62	162	14	106.366	10
111.174	2.000	remember	0.398	updating	retprac	1	scene	object	face	target	scene	target	remember	19	4	86	134	286	138	111.157	4
117.674	2.000	remember	0.410	updating	restudy	1	object	face	scene	target	object	competitor	forget	20	4	15	63	163	15	117.665	24
122.657	2.000	forget	0.363	updating	retprac	2	face	object	scene	competitor	object	other	forget	21	4	62	14	62	114	122.649	1
128.106	2.000	remember	0.289	updating	retprac	2	face	scene	object	target	face	target	remember	22	4	110	38	86	214	128.085	7
132.806	2.000	remember	0.309	updating	restudy	1	face	scene	object	target	face	target	remember	23	4	111	39	87	215	132.789	15
138.189	2.000	remember	0.391	updating	retprac	2	scene	object	face	target	scene	target	remember	24	4	88	136	288	140	138.168	12
143.522	2.000	remember	0.346	updating	restudy	2	object	face	scene	target	object	competitor	forget	25	4	13	61	161	13	143.510	13
148.171	2.000	remember	0.320	updating	restudy	1	object	scene	face	target	object	competitor	forget	26	4	133	85	185	237	148.155	16
152.904	2.000	forget	0.643	updating	retprac	2	object	face	scene	competitor	face	competitor	forget	27	4	16	64	164	16	152.885	8
157.920	2.000	remember	0.810	updating	retprac	1	object	scene	face	target	object	other	forget	28	4	134	86	186	238	157.909	11
162.570	2.000	remember	0.273	updating	retprac	2	scene	face	object	target	scene	target	remember	29	4	38	110	262	38	162.559	2
167.319	2.000	remember	0.371	updating	restudy	2	face	object	scene	target	face	competitor	forget	30	4	61	13	61	113	167.297	17
176.668	2.000	remember	0.310	updating	restudy	2	object	scene	face	target	object	competitor	forget	31	4	135	87	187	239	176.647	22
183.651	2.000	remember	0.399	updating	restudy	2	scene	face	object	target	scene	other	forget	32	4	39	111	263	39	183.641	23
189.517	2.000	remember	0.372	updating	restudy	2	scene	object	face	target	scene	other	forget	33	4	85	133	285	137	189.508	21
194.750	2.000	remember	0.396	updating	restudy	2	scene	object	face	target	scene	competitor	forget	34	4	87	135	287	139	194.736	19
