onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.020	2.000	object	1.819	localizer	weak related	1	2	1	91	119	2.0	n/a
6.020	2.000	object	1.564	localizer	weak related	2	2	1	92	120	6.0	n/a
10.020	2.000	object	1.716	localizer	weak unrelated	3	2	1	93	121	10.0	n/a
14.019	2.000	object	n/a	localizer	no response	4	2	1	94	122	14.0	n/a
18.019	2.000	object	1.644	localizer	weak related	5	2	1	95	123	18.0	n/a
22.018	2.000	object	1.884	localizer	weak unrelated	6	2	1	96	124	22.0	n/a
26.058	1.152	correct	1.152	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
27.720	0.530	correct	0.530	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
28.769	0.514	correct	0.514	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
29.802	0.520	correct	0.520	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
30.835	0.711	correct	0.711	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
32.068	0.526	correct	0.526	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
33.102	0.644	correct	0.644	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
34.268	0.558	correct	0.558	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
35.335	0.483	correct	0.483	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
36.334	0.217	incorrect	0.217	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
38.017	2.000	face	2.238	localizer	weak unrelated	7	2	2	19	19	38.0	n/a
42.016	2.000	face	2.702	localizer	weak unrelated	8	2	2	20	20	42.0	n/a
46.016	2.000	face	1.221	localizer	weak unrelated	9	2	2	21	21	46.0	n/a
50.015	2.000	face	0.974	localizer	weak unrelated	10	2	2	22	22	50.0	n/a
54.015	2.000	face	2.158	localizer	weak unrelated	11	2	2	23	23	54.0	n/a
58.015	2.000	face	1.566	localizer	weak unrelated	12	2	2	24	24	58.0	n/a
62.053	1.036	correct	1.036	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
63.599	0.546	correct	0.546	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
64.665	0.440	correct	0.440	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
65.615	0.586	correct	0.586	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
66.715	0.598	correct	0.598	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
67.831	0.625	correct	0.625	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
68.964	0.476	correct	0.476	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
69.964	0.532	correct	0.532	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
71.014	0.554	correct	0.554	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
72.081	0.467	incorrect	0.467	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
74.013	2.000	scene	2.143	localizer	weak unrelated	13	2	3	163	219	74.0	n/a
78.012	2.000	scene	2.487	localizer	weak related	14	2	3	164	220	78.0	n/a
82.012	2.000	scene	1.401	localizer	weak unrelated	15	2	3	165	221	82.0	n/a
86.012	2.000	scene	2.128	localizer	weak unrelated	16	2	3	166	222	86.0	n/a
90.011	2.000	scene	1.697	localizer	weak related	17	2	3	167	223	90.0	n/a
94.011	2.000	scene	1.504	localizer	weak related	18	2	3	168	224	94.0	n/a
98.050	0.742	correct	0.742	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
