onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
2.007	4.000	strong related	3.289	learn a-b	test	object	face	scene	1	20	20	168	20	2.000
6.526	4.000	strong related	2.711	learn a-b	test	object	face	scene	2	8	8	156	8	6.500
11.026	4.000	weak related	3.838	learn a-b	test	scene	face	object	3	30	30	254	30	11.000
15.525	4.000	strong related	3.215	learn a-b	test	face	object	scene	4	60	60	60	112	15.500
20.024	4.000	weak related	3.720	learn a-b	restudy	face	object	scene	5	65	65	65	117	20.000
24.523	4.000	strong unrelated	3.420	learn a-b	test	face	object	scene	6	72	72	72	124	24.500
29.023	4.000	weak related	2.639	learn a-b	test	scene	face	object	7	26	26	250	26	29.000
33.522	4.000	weak related	3.689	learn a-b	test	scene	face	object	8	36	36	260	36	33.500
38.021	4.000	weak unrelated	3.014	learn a-b	restudy	scene	object	face	9	95	95	295	147	38.000
42.520	4.000	weak related	3.946	learn a-b	test	object	face	scene	10	18	18	166	18	42.500
47.020	4.000	no response	n/a	learn a-b	test	face	object	scene	11	70	70	70	122	47.000
51.519	4.000	weak related	2.312	learn a-b	test	face	scene	object	12	100	100	76	204	51.500
56.018	4.000	strong related	1.890	learn a-b	restudy	scene	object	face	13	91	91	291	143	56.000
60.518	4.000	weak unrelated	3.856	learn a-b	restudy	scene	face	object	14	47	47	271	47	60.500
65.017	4.000	weak related	3.650	learn a-b	restudy	face	scene	object	15	117	117	93	221	65.000
69.516	4.000	weak related	3.452	learn a-b	test	face	object	scene	16	66	66	66	118	69.500
74.015	4.000	weak related	2.088	learn a-b	restudy	object	scene	face	17	127	127	179	231	74.000
78.515	4.000	weak related	2.154	learn a-b	restudy	face	object	scene	18	55	55	55	107	78.500
83.014	4.000	weak related	3.720	learn a-b	restudy	face	scene	object	19	113	113	89	217	83.000
87.513	4.000	no response	n/a	learn a-b	restudy	scene	object	face	20	77	77	277	129	87.500
92.012	4.000	weak related	1.774	learn a-b	test	scene	object	face	21	74	74	274	126	92.000
96.512	4.000	weak related	2.094	learn a-b	test	object	face	scene	22	14	14	162	14	96.500
101.011	4.000	weak unrelated	2.048	learn a-b	restudy	face	object	scene	23	71	71	71	123	101.000
105.510	4.000	weak unrelated	3.078	learn a-b	test	face	scene	object	24	108	108	84	212	105.500
110.009	4.000	weak unrelated	3.622	learn a-b	restudy	face	scene	object	25	105	105	81	209	110.000
114.509	4.000	strong related	3.231	learn a-b	restudy	object	face	scene	26	19	19	167	19	114.500
119.008	4.000	strong related	2.235	learn a-b	test	scene	object	face	27	76	76	276	128	119.000
123.527	4.000	weak related	2.209	learn a-b	restudy	object	face	scene	28	11	11	159	11	123.500
128.027	4.000	weak related	1.619	learn a-b	test	object	face	scene	29	6	6	154	6	128.000
132.526	4.000	weak related	2.841	learn a-b	restudy	object	scene	face	30	121	121	173	225	132.500
137.025	4.000	weak related	2.020	learn a-b	test	face	object	scene	31	58	58	58	110	137.000
141.524	4.000	weak unrelated	3.116	learn a-b	test	scene	face	object	32	32	32	256	32	141.500
146.024	4.000	weak unrelated	1.740	learn a-b	restudy	face	object	scene	33	61	61	61	113	146.000
150.523	4.000	weak unrelated	1.699	learn a-b	test	scene	object	face	34	84	84	284	136	150.500
155.022	4.000	strong related	2.560	learn a-b	restudy	object	scene	face	35	129	129	181	233	155.000
159.521	4.000	weak unrelated	2.443	learn a-b	restudy	object	face	scene	36	1	1	149	1	159.500
164.021	4.000	weak related	2.849	learn a-b	test	object	scene	face	37	136	136	188	240	164.000
168.520	4.000	weak unrelated	2.851	learn a-b	test	object	scene	face	38	144	144	196	248	168.500
173.019	4.000	weak unrelated	2.668	learn a-b	test	object	scene	face	39	122	122	174	226	173.000
177.519	4.000	weak unrelated	1.377	learn a-b	restudy	scene	face	object	40	41	41	265	41	177.500
182.018	4.000	weak unrelated	2.007	learn a-b	restudy	face	scene	object	41	99	99	75	203	182.000
186.517	4.000	strong unrelated	2.010	learn a-b	test	scene	face	object	42	48	48	272	48	186.500
191.016	4.000	weak related	2.401	learn a-b	test	face	scene	object	43	104	104	80	208	191.000
195.516	4.000	weak unrelated	1.978	learn a-b	test	face	scene	object	44	98	98	74	202	195.500
200.015	4.000	weak related	2.106	learn a-b	restudy	object	face	scene	45	13	13	161	13	200.000
204.514	4.000	weak related	2.074	learn a-b	restudy	face	object	scene	46	67	67	67	119	204.500
209.013	4.000	strong related	1.596	learn a-b	restudy	scene	object	face	47	75	75	275	127	209.000
213.513	4.000	weak related	2.674	learn a-b	restudy	scene	face	object	48	27	27	251	27	213.500
218.012	4.000	weak related	3.880	learn a-b	restudy	face	object	scene	49	69	69	69	121	218.000
222.511	4.000	weak unrelated	2.396	learn a-b	test	object	scene	face	50	138	138	190	242	222.500
227.010	4.000	weak unrelated	2.061	learn a-b	test	object	face	scene	51	4	4	152	4	227.000
231.510	4.000	weak unrelated	2.045	learn a-b	restudy	face	object	scene	52	49	49	49	101	231.500
236.009	4.000	weak unrelated	2.842	learn a-b	restudy	scene	object	face	53	93	93	293	145	236.000
240.508	4.000	weak unrelated	2.890	learn a-b	test	face	scene	object	54	118	118	94	222	240.500
245.008	4.000	weak related	3.153	learn a-b	restudy	object	scene	face	55	135	135	187	239	245.000
249.527	4.000	strong unrelated	2.751	learn a-b	test	scene	object	face	56	88	88	288	140	249.500
254.026	4.000	weak related	1.785	learn a-b	test	object	scene	face	57	126	126	178	230	254.000
258.525	4.000	weak unrelated	2.800	learn a-b	test	scene	object	face	58	96	96	296	148	258.500
263.025	4.000	weak unrelated	2.633	learn a-b	test	scene	face	object	59	28	28	252	28	263.000
267.524	4.000	no response	n/a	learn a-b	test	scene	object	face	60	94	94	294	146	267.500
272.023	4.000	strong unrelated	1.927	learn a-b	restudy	object	face	scene	61	23	23	171	23	272.000
276.522	4.000	weak unrelated	2.787	learn a-b	restudy	face	object	scene	62	63	63	63	115	276.500
281.022	4.000	weak unrelated	2.550	learn a-b	restudy	face	scene	object	63	107	107	83	211	281.000
285.521	4.000	weak unrelated	1.993	learn a-b	test	object	scene	face	64	124	124	176	228	285.500
290.020	4.000	weak unrelated	3.175	learn a-b	restudy	object	scene	face	65	133	133	185	237	290.000
294.520	4.000	weak related	2.785	learn a-b	restudy	scene	object	face	66	87	87	287	139	294.500
299.019	4.000	weak related	2.316	learn a-b	restudy	scene	face	object	67	45	45	269	45	299.000
303.518	4.000	weak unrelated	1.877	learn a-b	test	face	scene	object	68	106	106	82	210	303.500
308.017	4.000	weak related	2.046	learn a-b	test	object	face	scene	69	10	10	158	10	308.000
312.517	4.000	weak related	1.560	learn a-b	restudy	scene	face	object	70	25	25	249	25	312.500
317.016	4.000	weak unrelated	2.191	learn a-b	test	scene	face	object	71	38	38	262	38	317.000
321.515	4.000	weak related	3.136	learn a-b	restudy	scene	object	face	72	85	85	285	137	321.500
326.014	4.000	weak unrelated	1.883	learn a-b	restudy	object	face	scene	73	5	5	153	5	326.000
330.514	4.000	weak unrelated	2.563	learn a-b	test	scene	face	object	74	34	34	258	34	330.500
335.013	4.000	weak related	2.333	learn a-b	test	object	face	scene	75	16	16	164	16	335.000
339.512	4.000	weak unrelated	2.543	learn a-b	restudy	scene	face	object	76	43	43	267	43	339.500
344.012	4.000	weak unrelated	1.786	learn a-b	restudy	object	face	scene	77	17	17	165	17	344.000
348.511	4.000	strong unrelated	1.518	learn a-b	test	face	object	scene	78	50	50	50	102	348.500
353.010	4.000	weak unrelated	2.380	learn a-b	test	object	face	scene	79	2	2	150	2	353.000
357.509	4.000	weak unrelated	3.004	learn a-b	test	face	scene	object	80	112	112	88	216	357.500
362.009	4.000	weak related	2.622	learn a-b	restudy	object	scene	face	81	123	123	175	227	362.000
366.508	4.000	weak unrelated	2.513	learn a-b	test	face	object	scene	82	56	56	56	108	366.500
371.007	4.000	no response	n/a	learn a-b	test	scene	object	face	83	92	92	292	144	371.000
375.526	4.000	weak unrelated	1.677	learn a-b	restudy	face	scene	object	84	97	97	73	201	375.500
380.026	4.000	weak unrelated	1.669	learn a-b	test	face	object	scene	85	54	54	54	106	380.000
384.525	4.000	weak unrelated	1.768	learn a-b	restudy	object	face	scene	86	7	7	155	7	384.500
389.024	4.000	weak unrelated	2.294	learn a-b	restudy	scene	face	object	87	37	37	261	37	389.000
393.523	4.000	weak unrelated	3.030	learn a-b	test	scene	face	object	88	44	44	268	44	393.500
398.023	4.000	weak related	2.530	learn a-b	test	face	scene	object	89	116	116	92	220	398.000
402.522	4.000	weak unrelated	2.410	learn a-b	restudy	face	scene	object	90	103	103	79	207	402.500
407.021	4.000	weak related	1.868	learn a-b	restudy	object	face	scene	91	15	15	163	15	407.000
411.521	4.000	weak related	3.282	learn a-b	test	object	face	scene	92	24	24	172	24	411.500
416.020	4.000	weak related	1.850	learn a-b	restudy	face	object	scene	93	51	51	51	103	416.000
420.519	4.000	weak related	2.415	learn a-b	test	scene	object	face	94	82	82	282	134	420.500
425.018	4.000	weak related	2.010	learn a-b	restudy	face	scene	object	95	109	109	85	213	425.000
429.518	4.000	weak unrelated	1.940	learn a-b	test	object	scene	face	96	128	128	180	232	429.500
434.017	4.000	weak related	2.188	learn a-b	restudy	scene	object	face	97	79	79	279	131	434.000
438.516	4.000	weak related	2.509	learn a-b	restudy	face	scene	object	98	119	119	95	223	438.500
443.015	4.000	weak unrelated	2.488	learn a-b	restudy	face	scene	object	99	101	101	77	205	443.000
447.515	4.000	weak unrelated	3.008	learn a-b	restudy	object	scene	face	100	143	143	195	247	447.500
452.014	4.000	weak related	2.298	learn a-b	restudy	scene	object	face	101	73	73	273	125	452.000
456.513	4.000	weak related	2.964	learn a-b	restudy	scene	object	face	102	81	81	281	133	456.500
461.012	4.000	weak related	2.525	learn a-b	test	scene	object	face	103	86	86	286	138	461.000
465.512	4.000	weak unrelated	2.031	learn a-b	restudy	face	scene	object	104	115	115	91	219	465.500
