onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.016	2.000	object	1.096	localizer	strong related	1	2	1	91	119	2.0	n/a
6.015	2.000	object	0.904	localizer	weak related	2	2	1	92	120	6.0	n/a
10.015	2.000	object	1.233	localizer	weak unrelated	3	2	1	93	121	10.0	n/a
14.015	2.000	object	0.689	localizer	strong related	4	2	1	94	122	14.0	n/a
18.014	2.000	object	1.281	localizer	weak unrelated	5	2	1	95	123	18.0	n/a
22.014	2.000	object	0.697	localizer	strong related	6	2	1	96	124	22.0	n/a
26.057	0.569	correct	0.569	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
27.149	0.406	correct	0.406	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
28.064	0.370	correct	0.370	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
28.947	0.399	correct	0.399	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
29.864	0.307	correct	0.307	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
30.681	0.402	correct	0.402	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
31.597	0.341	correct	0.341	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
32.447	0.372	correct	0.372	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
33.330	0.368	correct	0.368	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
34.214	0.374	correct	0.374	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
35.097	0.378	correct	0.378	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
35.997	0.318	correct	0.318	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
36.830	0.100	incorrect	0.100	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
38.012	2.000	face	1.083	localizer	strong related	7	2	2	19	19	38.0	n/a
42.012	2.000	face	0.986	localizer	strong unrelated	8	2	2	20	20	42.0	n/a
46.011	2.000	face	1.594	localizer	weak unrelated	9	2	2	21	21	46.0	n/a
50.011	2.000	face	1.036	localizer	strong related	10	2	2	22	22	50.0	n/a
54.011	2.000	face	1.187	localizer	strong unrelated	11	2	2	23	23	54.0	n/a
58.010	2.000	face	2.683	localizer	weak unrelated	12	2	2	24	24	58.0	n/a
62.049	0.424	correct	0.424	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
62.994	0.415	correct	0.415	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
63.927	0.370	correct	0.370	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
64.810	0.360	correct	0.360	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
65.694	0.339	correct	0.339	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
66.544	0.362	incorrect	0.362	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
67.427	0.399	correct	0.399	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
68.343	0.394	correct	0.394	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
69.260	0.421	correct	0.421	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
70.193	0.360	correct	0.360	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
71.076	0.332	correct	0.332	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
71.926	0.347	correct	0.347	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
72.793	0.100	incorrect	0.100	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
74.008	2.000	scene	2.372	localizer	weak unrelated	13	2	3	163	219	74.0	n/a
78.008	2.000	scene	0.844	localizer	strong related	14	2	3	164	220	78.0	n/a
82.008	2.000	scene	0.797	localizer	strong related	15	2	3	165	221	82.0	n/a
86.024	2.000	scene	2.212	localizer	strong related	16	2	3	166	222	86.0	n/a
90.007	2.000	scene	2.253	localizer	strong related	17	2	3	167	223	90.0	n/a
94.023	2.000	scene	1.661	localizer	weak unrelated	18	2	3	168	224	94.0	n/a
98.062	0.450	correct	0.450	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
99.024	0.359	correct	0.359	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
99.907	0.437	correct	0.437	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
100.857	0.423	correct	0.423	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
101.790	0.434	correct	0.434	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
102.740	0.372	correct	0.372	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
103.623	0.384	correct	0.384	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
104.523	0.332	correct	0.332	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
105.373	0.426	correct	0.426	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
106.323	0.398	correct	0.398	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
107.239	0.408	correct	0.408	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
108.156	0.364	correct	0.364	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
109.039	0.100	incorrect	0.100	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
110.021	2.000	face	1.318	localizer	weak unrelated	19	2	4	25	25	110.0	n/a
114.021	2.000	face	3.134	localizer	weak related	20	2	4	26	26	114.0	n/a
118.021	2.000	face	2.910	localizer	weak unrelated	21	2	4	27	27	118.0	n/a
122.020	2.000	face	2.088	localizer	weak related	22	2	4	28	28	122.0	n/a
126.020	2.000	face	1.183	localizer	strong related	23	2	4	29	29	126.0	n/a
130.019	2.000	face	1.439	localizer	strong unrelated	24	2	4	30	30	130.0	n/a
134.059	0.787	correct	0.787	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
135.354	0.388	correct	0.388	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
136.253	0.361	correct	0.361	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
137.136	0.366	correct	0.366	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
138.020	0.418	correct	0.418	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
138.953	0.309	correct	0.309	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
139.769	0.373	correct	0.373	grate	n/a	24	2	n/a	n/a	n/a	n/a	right
140.653	0.353	correct	0.353	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
141.519	0.376	incorrect	0.376	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
142.402	0.427	correct	0.427	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
143.352	0.405	correct	0.405	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
144.269	0.283	incorrect	0.283	grate	n/a	24	2	n/a	n/a	n/a	n/a	left
146.018	2.000	scene	1.049	localizer	strong related	25	2	5	169	225	146.0	n/a
150.017	2.000	scene	1.312	localizer	weak unrelated	26	2	5	170	226	150.0	n/a
154.017	2.000	scene	1.209	localizer	weak related	27	2	5	171	227	154.0	n/a
158.016	2.000	scene	2.561	localizer	strong unrelated	28	2	5	172	228	158.0	n/a
162.016	2.000	scene	0.825	localizer	strong related	29	2	5	173	229	162.0	n/a
166.016	2.000	scene	0.889	localizer	strong related	30	2	5	174	230	166.0	n/a
170.055	0.446	correct	0.446	grate	n/a	30	2	n/a	n/a	n/a	n/a	right
171.017	0.420	correct	0.420	grate	n/a	30	2	n/a	n/a	n/a	n/a	left
171.949	0.375	correct	0.375	grate	n/a	30	2	n/a	n/a	n/a	n/a	right
172.833	0.388	correct	0.388	grate	n/a	30	2	n/a	n/a	n/a	n/a	right
173.733	0.328	correct	0.328	grate	n/a	30	2	n/a	n/a	n/a	n/a	right
174.583	0.486	correct	0.486	grate	n/a	30	2	n/a	n/a	n/a	n/a	left
