onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
106.339	0.396	correct	0.396	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
107.256	0.391	correct	0.391	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
108.156	0.380	correct	0.380	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
109.056	0.100	incorrect	0.100	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
110.021	2.000	scene	1.814	localizer	weak related	19	3	4	187	243	110.0	n/a
114.021	2.000	scene	2.366	localizer	weak related	20	3	4	188	244	114.0	n/a
118.020	2.000	scene	1.358	localizer	weak related	21	3	4	189	245	118.0	n/a
122.020	2.000	scene	n/a	localizer	no response	22	3	4	190	246	122.0	n/a
126.020	2.000	scene	1.975	localizer	weak related	23	3	4	191	247	126.0	n/a
130.019	2.000	scene	0.983	localizer	strong related	24	3	4	192	248	130.0	n/a
134.058	0.500	correct	0.500	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
135.070	0.336	correct	0.336	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
135.920	0.503	correct	0.503	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
136.936	0.383	correct	0.383	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
137.836	0.346	correct	0.346	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
138.703	0.391	correct	0.391	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
139.602	0.364	correct	0.364	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
140.486	0.296	correct	0.296	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
141.302	0.344	correct	0.344	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
142.169	0.381	correct	0.381	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
143.069	0.393	correct	0.393	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
143.985	0.308	correct	0.308	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
144.802	0.100	incorrect	0.100	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
146.018	2.000	object	2.200	localizer	weak related	25	3	5	115	143	146.0	n/a
150.017	2.000	object	1.505	localizer	strong related	26	3	5	116	144	150.0	n/a
154.017	2.000	object	2.729	localizer	strong unrelated	27	3	5	117	145	154.0	n/a
158.016	2.000	object	2.441	localizer	weak related	28	3	5	118	146	158.0	n/a
162.016	2.000	object	1.473	localizer	strong unrelated	29	3	5	119	147	162.0	n/a
166.016	2.000	object	3.226	localizer	strong related	30	3	5	120	148	166.0	n/a
170.054	0.495	correct	0.495	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
171.067	0.354	correct	0.354	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
171.933	0.392	correct	0.392	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
172.833	0.468	correct	0.468	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
173.816	0.493	correct	0.493	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
174.832	0.380	correct	0.380	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
175.732	0.361	correct	0.361	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
176.615	0.349	correct	0.349	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
177.482	0.354	correct	0.354	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
178.349	0.440	correct	0.440	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
179.299	0.370	correct	0.370	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
180.182	0.367	incorrect	0.367	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
182.014	2.000	face	1.834	localizer	weak related	31	3	6	43	43	182.0	n/a
186.014	2.000	face	1.786	localizer	strong related	32	3	6	44	44	186.0	n/a
190.013	2.000	face	2.596	localizer	strong unrelated	33	3	6	45	45	190.0	n/a
194.013	2.000	face	2.307	localizer	weak related	34	3	6	46	46	194.0	n/a
198.012	2.000	face	1.955	localizer	strong related	35	3	6	47	47	198.0	n/a
202.012	2.000	face	1.084	localizer	strong related	36	3	6	48	48	202.0	n/a
206.051	0.545	correct	0.545	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
207.113	0.459	correct	0.459	grate	n/a	36	3	n/a	n/a	n/a	n/a	right
208.079	0.388	correct	0.388	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
208.979	0.384	correct	0.384	grate	n/a	36	3	n/a	n/a	n/a	n/a	right
209.879	0.444	correct	0.444	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
210.845	0.398	correct	0.398	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
211.762	0.410	correct	0.410	grate	n/a	36	3	n/a	n/a	n/a	n/a	right
212.695	0.388	correct	0.388	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
213.595	0.408	correct	0.408	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
214.512	0.371	correct	0.371	grate	n/a	36	3	n/a	n/a	n/a	n/a	left
215.395	0.464	correct	0.464	grate	n/a	36	3	n/a	n/a	n/a	n/a	right
216.378	0.167	incorrect	0.167	grate	n/a	36	3	n/a	n/a	n/a	n/a	right
218.010	2.000	object	1.260	localizer	weak related	37	3	7	121	149	218.0	n/a
222.010	2.000	object	2.428	localizer	strong unrelated	38	3	7	122	150	222.0	n/a
226.010	2.000	object	0.869	localizer	strong related	39	3	7	123	151	226.0	n/a
230.009	2.000	object	2.245	localizer	strong related	40	3	7	124	152	230.0	n/a
234.025	2.000	object	1.861	localizer	strong related	41	3	7	125	153	234.0	n/a
238.008	2.000	object	1.278	localizer	weak unrelated	42	3	7	126	154	238.0	n/a
242.048	0.450	correct	0.450	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
243.009	0.376	correct	0.376	grate	n/a	42	3	n/a	n/a	n/a	n/a	right
243.909	0.365	correct	0.365	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
244.792	0.466	correct	0.466	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
245.775	0.379	correct	0.379	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
246.675	0.423	correct	0.423	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
247.608	0.393	correct	0.393	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
248.508	0.334	correct	0.334	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
249.358	0.331	correct	0.331	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
250.208	0.353	correct	0.353	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
251.075	0.335	correct	0.335	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
251.924	0.326	correct	0.326	grate	n/a	42	3	n/a	n/a	n/a	n/a	left
252.758	0.100	incorrect	0.100	grate	n/a	42	3	n/a	n/a	n/a	n/a	right
254.007	2.000	face	1.206	localizer	strong unrelated	43	3	8	49	49	254.0	n/a
258.023	2.000	face	1.334	localizer	weak related	44	3	8	50	50	258.0	n/a
262.023	2.000	face	0.110	localizer	weak related	45	3	8	51	51	262.0	n/a
266.022	2.000	face	0.895	localizer	strong related	46	3	8	52	52	266.0	n/a
270.022	2.000	face	0.959	localizer	weak related	47	3	8	53	53	270.0	n/a
274.021	2.000	face	2.311	localizer	strong related	48	3	8	54	54	274.0	n/a
278.060	0.396	incorrect	0.396	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
278.973	0.372	correct	0.372	grate	n/a	48	3	n/a	n/a	n/a	n/a	left
279.855	0.521	correct	0.521	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
280.888	0.392	correct	0.392	grate	n/a	48	3	n/a	n/a	n/a	n/a	left
281.805	0.379	correct	0.379	grate	n/a	48	3	n/a	n/a	n/a	n/a	left
282.705	0.407	correct	0.407	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
283.621	0.395	correct	0.395	grate	n/a	48	3	n/a	n/a	n/a	n/a	left
284.538	0.358	correct	0.358	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
285.404	0.379	correct	0.379	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
286.304	0.383	correct	0.383	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
287.204	0.396	correct	0.396	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
288.121	0.328	correct	0.328	grate	n/a	48	3	n/a	n/a	n/a	n/a	right
288.971	0.100	incorrect	0.100	grate	n/a	48	3	n/a	n/a	n/a	n/a	left
290.020	2.000	scene	1.816	localizer	weak unrelated	49	3	9	193	249	290.0	n/a
294.019	2.000	scene	2.480	localizer	strong unrelated	50	3	9	194	250	294.0	n/a
298.019	2.000	scene	1.985	localizer	strong related	51	3	9	195	251	298.0	n/a
302.018	2.000	scene	1.337	localizer	strong related	52	3	9	196	252	302.0	n/a
306.018	2.000	scene	3.169	localizer	strong unrelated	53	3	9	197	253	306.0	n/a
310.018	2.000	scene	1.545	localizer	strong unrelated	54	3	9	198	254	310.0	n/a
314.057	0.622	correct	0.622	grate	n/a	54	3	n/a	n/a	n/a	n/a	left
315.202	0.389	correct	0.389	grate	n/a	54	3	n/a	n/a	n/a	n/a	left
316.101	0.353	correct	0.353	grate	n/a	54	3	n/a	n/a	n/a	n/a	left
316.968	0.367	correct	0.367	grate	n/a	54	3	n/a	n/a	n/a	n/a	right
317.851	0.341	correct	0.341	grate	n/a	54	3	n/a	n/a	n/a	n/a	right
318.701	0.330	correct	0.330	grate	n/a	54	3	n/a	n/a	n/a	n/a	right
319.551	0.375	correct	0.375	grate	n/a	54	3	n/a	n/a	n/a	n/a	right
320.434	0.413	correct	0.413	grate	n/a	54	3	n/a	n/a	n/a	n/a	left
321.367	0.367	correct	0.367	grate	n/a	54	3	n/a	n/a	n/a	n/a	right
322.251	0.388	correct	0.388	grate	n/a	54	3	n/a	n/a	n/a	n/a	right
323.151	0.456	correct	0.456	grate	n/a	54	3	n/a	n/a	n/a	n/a	left
324.117	0.393	correct	0.393	grate	n/a	54	3	n/a	n/a	n/a	n/a	right
325.034	0.100	incorrect	0.100	grate	n/a	54	3	n/a	n/a	n/a	n/a	left
