onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
321.010	4.000	weak unrelated	2.720	learn a-c	test	scene	face	object	72	29	101	253	29	321.000
325.509	4.000	weak unrelated	2.226	learn a-c	restudy	scene	face	object	73	36	108	260	36	325.500
330.009	4.000	weak unrelated	1.950	learn a-c	test	object	scene	face	74	127	79	179	231	330.000
334.507	4.000	weak unrelated	2.066	learn a-c	restudy	scene	face	object	75	28	100	252	28	334.500
339.023	4.000	weak related	1.814	learn a-c	test	face	scene	object	76	111	39	87	215	339.000
343.522	4.000	weak unrelated	1.887	learn a-c	test	scene	object	face	77	89	137	289	141	343.500
348.020	4.000	weak unrelated	1.953	learn a-c	restudy	object	face	scene	78	14	62	162	14	348.000
352.519	4.000	weak unrelated	1.586	learn a-c	test	face	object	scene	79	65	17	65	117	352.500
357.018	4.000	weak unrelated	1.991	learn a-c	test	object	face	scene	80	21	69	169	21	357.000
361.517	4.000	weak unrelated	2.569	learn a-c	restudy	face	object	scene	81	58	10	58	110	361.500
366.016	4.000	weak related	2.154	learn a-c	test	object	scene	face	82	125	77	177	229	366.000
370.515	4.000	weak unrelated	2.796	learn a-c	restudy	face	scene	object	83	118	46	94	222	370.500
375.014	4.000	weak related	2.600	learn a-c	test	scene	face	object	84	25	97	249	25	375.000
379.513	4.000	weak unrelated	2.434	learn a-c	test	scene	face	object	85	39	111	263	39	379.500
384.011	4.000	weak unrelated	2.015	learn a-c	restudy	object	scene	face	86	144	96	196	248	384.000
388.510	4.000	weak unrelated	2.013	learn a-c	restudy	object	face	scene	87	4	52	152	4	388.500
393.009	4.000	weak unrelated	2.851	learn a-c	test	face	object	scene	88	63	15	63	115	393.000
397.525	4.000	weak unrelated	2.355	learn a-c	restudy	face	object	scene	89	66	18	66	118	397.500
402.024	4.000	weak unrelated	2.058	learn a-c	restudy	scene	face	object	90	46	118	270	46	402.000
406.522	4.000	weak unrelated	2.060	learn a-c	test	face	scene	object	91	101	29	77	205	406.500
411.021	4.000	weak related	2.599	learn a-c	restudy	object	scene	face	92	140	92	192	244	411.000
415.520	4.000	weak unrelated	2.201	learn a-c	test	scene	object	face	93	87	135	287	139	415.500
420.019	4.000	weak unrelated	2.524	learn a-c	restudy	scene	face	object	94	38	110	262	38	420.000
424.518	4.000	weak related	1.853	learn a-c	restudy	scene	face	object	95	32	104	256	32	424.500
429.017	4.000	weak unrelated	2.304	learn a-c	restudy	scene	face	object	96	44	116	268	44	429.000
433.516	4.000	weak unrelated	2.467	learn a-c	restudy	object	face	scene	97	22	70	170	22	433.500
438.015	4.000	weak unrelated	1.998	learn a-c	test	face	scene	object	98	107	35	83	211	438.000
442.513	4.000	weak related	2.802	learn a-c	restudy	scene	face	object	99	42	114	266	42	442.500
447.012	4.000	weak related	1.770	learn a-c	restudy	face	object	scene	100	52	4	52	104	447.000
451.511	4.000	weak related	1.721	learn a-c	test	object	scene	face	101	135	87	187	239	451.500
456.010	4.000	weak unrelated	2.451	learn a-c	test	object	face	scene	102	9	57	157	9	456.000
460.509	4.000	weak unrelated	1.892	learn a-c	restudy	object	scene	face	103	134	86	186	238	460.500
465.025	4.000	weak unrelated	1.608	learn a-c	restudy	object	scene	face	104	122	74	174	226	465.000
469.523	4.000	weak unrelated	2.613	learn a-c	test	object	scene	face	105	129	81	181	233	469.500
474.022	4.000	weak unrelated	2.319	learn a-c	test	scene	face	object	106	27	99	251	27	474.000
478.521	4.000	weak unrelated	2.800	learn a-c	restudy	face	object	scene	107	54	6	54	106	478.500
483.020	4.000	weak unrelated	1.896	learn a-c	test	face	object	scene	108	57	9	57	109	483.000
487.519	4.000	weak unrelated	1.723	learn a-c	test	scene	face	object	109	47	119	271	47	487.500
492.018	4.000	weak unrelated	1.920	learn a-c	restudy	face	object	scene	110	72	24	72	124	492.000
496.517	4.000	weak unrelated	1.659	learn a-c	restudy	object	face	scene	111	10	58	158	10	496.500
501.016	4.000	weak unrelated	2.688	learn a-c	test	scene	face	object	112	45	117	269	45	501.000
505.514	4.000	weak related	2.189	learn a-c	test	face	object	scene	113	55	7	55	107	505.500
510.013	4.000	weak related	2.625	learn a-c	restudy	face	scene	object	114	106	34	82	210	510.000
514.512	4.000	strong unrelated	2.697	learn a-c	restudy	face	scene	object	115	110	38	86	214	514.500
519.011	4.000	weak unrelated	2.030	learn a-c	test	object	scene	face	116	143	95	195	247	519.000
523.510	4.000	weak unrelated	1.879	learn a-c	test	scene	object	face	117	79	127	279	131	523.500
528.009	4.000	weak related	1.896	learn a-c	restudy	face	object	scene	118	60	12	60	112	528.000
532.508	4.000	weak unrelated	1.952	learn a-c	test	face	scene	object	119	115	43	91	219	532.500
537.023	4.000	weak unrelated	1.809	learn a-c	restudy	scene	object	face	120	86	134	286	138	537.000
541.522	4.000	weak unrelated	1.641	learn a-c	restudy	scene	face	object	121	48	120	272	48	541.500
546.021	4.000	weak unrelated	2.155	learn a-c	restudy	face	scene	object	122	108	36	84	212	546.000
550.520	4.000	strong related	2.407	learn a-c	test	face	scene	object	123	109	37	85	213	550.500
555.019	4.000	strong unrelated	1.594	learn a-c	test	object	scene	face	124	121	73	173	225	555.000
559.518	4.000	strong unrelated	1.999	learn a-c	test	scene	object	face	125	73	121	273	125	559.500
564.017	4.000	strong unrelated	2.201	learn a-c	restudy	object	scene	face	126	128	80	180	232	564.000
568.515	4.000	weak related	2.222	learn a-c	restudy	face	scene	object	127	100	28	76	204	568.500
573.014	4.000	strong related	1.529	learn a-c	test	face	object	scene	128	59	11	59	111	573.000
577.513	4.000	strong unrelated	2.252	learn a-c	test	object	face	scene	129	1	49	149	1	577.500
582.012	4.000	weak related	1.502	learn a-c	test	face	scene	object	130	113	41	89	217	582.000
586.511	4.000	weak unrelated	1.661	learn a-c	test	scene	face	object	131	43	115	267	43	586.500
591.010	4.000	weak related	2.563	learn a-c	test	face	object	scene	132	67	19	67	119	591.000
595.525	4.000	weak unrelated	1.992	learn a-c	restudy	scene	object	face	133	90	138	290	142	595.500
600.008	4.000	strong related	2.236	learn a-c	test	scene	object	face	134	83	131	283	135	600.000
604.523	4.000	weak unrelated	2.420	learn a-c	restudy	scene	face	object	135	34	106	258	34	604.500
609.022	4.000	weak related	1.734	learn a-c	test	object	scene	face	136	123	75	175	227	609.000
613.521	4.000	strong related	1.510	learn a-c	restudy	scene	object	face	137	76	124	276	128	613.500
618.020	4.000	weak unrelated	2.113	learn a-c	test	face	object	scene	138	51	3	51	103	618.000
622.519	4.000	weak unrelated	2.351	learn a-c	restudy	face	object	scene	139	50	2	50	102	622.500
627.018	4.000	weak related	1.649	learn a-c	restudy	object	scene	face	140	126	78	178	230	627.000
631.516	4.000	weak unrelated	2.522	learn a-c	test	scene	object	face	141	95	143	295	147	631.500
636.015	4.000	weak unrelated	1.792	learn a-c	test	object	face	scene	142	11	59	159	11	636.000
640.514	4.000	weak related	2.309	learn a-c	restudy	face	scene	object	143	104	32	80	208	640.500
645.013	4.000	strong unrelated	1.639	learn a-c	test	object	face	scene	144	7	55	155	7	645.000
