onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.020	2.000	remember	0.300	updating	restudy	1	face	object	scene	target	face	target	remember	1	6	70	22	70	122	1.000	22
5.802	2.000	remember	0.309	updating	retprac	1	scene	object	face	target	scene	target	remember	2	6	95	143	295	147	5.792	7
11.302	2.000	forget	0.393	updating	retprac	1	scene	face	object	other	object	other	forget	3	6	47	119	271	47	11.296	12
16.268	2.000	forget	0.371	updating	retprac	1	object	scene	face	competitor	scene	target	remember	4	6	143	95	195	247	16.249	6
20.784	2.000	remember	0.495	updating	retprac	1	face	scene	object	target	face	target	remember	5	6	117	45	93	221	20.762	9
29.284	2.000	remember	0.307	updating	restudy	1	object	face	scene	target	object	competitor	forget	6	6	22	70	170	22	29.264	13
35.050	2.000	forget	0.364	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	7	6	21	69	169	21	35.030	11
40.733	2.000	remember	0.330	updating	restudy	1	object	scene	face	target	object	competitor	forget	8	6	142	94	194	246	40.725	17
45.432	2.000	remember	0.278	updating	restudy	1	scene	object	face	target	scene	other	forget	9	6	94	142	294	146	45.415	14
54.615	2.000	remember	0.287	updating	restudy	1	object	face	scene	target	object	competitor	forget	10	6	24	72	172	24	54.591	23
61.814	2.000	remember	0.279	updating	restudy	1	face	object	scene	target	face	competitor	forget	11	6	72	24	72	124	61.802	20
66.580	2.000	remember	0.545	updating	retprac	1	object	face	scene	target	object	target	remember	12	6	23	71	171	23	66.573	1
71.097	2.000	remember	0.293	updating	restudy	1	scene	face	object	target	scene	target	remember	13	6	48	120	272	48	71.074	16
76.213	2.000	remember	0.480	updating	retprac	1	face	object	scene	target	face	other	forget	14	6	71	23	71	123	76.191	5
84.745	2.000	remember	0.291	updating	retprac	1	face	object	scene	target	face	target	remember	15	6	69	21	69	121	84.734	4
89.545	2.000	forget	0.404	updating	retprac	1	scene	object	face	competitor	object	no response	no response	16	6	93	141	293	145	89.537	3
94.544	2.000	remember	0.260	updating	restudy	1	face	scene	object	target	face	competitor	forget	17	6	120	48	96	224	94.531	24
100.394	2.000	remember	0.242	updating	retprac	2	scene	object	face	target	scene	target	remember	18	6	95	143	295	147	100.387	7
105.160	2.000	remember	0.420	updating	restudy	1	scene	face	object	target	scene	target	remember	19	6	46	118	270	46	105.137	21
109.926	2.000	remember	0.309	updating	restudy	2	object	scene	face	target	object	competitor	forget	20	6	142	94	194	246	109.917	17
115.259	2.000	forget	0.624	updating	retprac	1	face	scene	object	other	object	other	forget	21	6	119	47	95	223	115.245	8
