onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
249.012	4.000	no response	n/a	learn a-c	restudy	scene	object	face	56	95	143	295	147	249.000
253.511	4.000	no response	n/a	learn a-c	test	face	scene	object	57	102	30	78	206	253.500
258.010	4.000	no response	n/a	learn a-c	test	face	object	scene	58	60	12	60	112	258.000
262.508	4.000	no response	n/a	learn a-c	test	object	face	scene	59	14	62	162	14	262.500
267.007	4.000	no response	n/a	learn a-c	restudy	object	face	scene	60	17	65	165	17	267.000
271.522	4.000	no response	n/a	learn a-c	restudy	face	object	scene	61	55	7	55	107	271.500
276.021	4.000	no response	n/a	learn a-c	test	object	face	scene	62	8	56	156	8	276.000
280.521	4.000	no response	n/a	learn a-c	test	object	face	scene	63	6	54	154	6	280.500
285.018	4.000	no response	n/a	learn a-c	restudy	scene	object	face	64	79	127	279	131	285.000
289.517	4.000	no response	n/a	learn a-c	restudy	scene	object	face	65	75	123	275	127	289.500
294.015	4.000	no response	n/a	learn a-c	test	face	object	scene	66	64	16	64	116	294.000
298.514	4.000	no response	n/a	learn a-c	test	scene	face	object	67	48	120	272	48	298.500
303.012	4.000	no response	n/a	learn a-c	restudy	object	face	scene	68	21	69	169	21	303.000
307.511	4.000	no response	n/a	learn a-c	restudy	object	face	scene	69	7	55	155	7	307.500
312.010	4.000	no response	n/a	learn a-c	test	face	object	scene	70	56	8	56	108	312.000
316.508	4.000	no response	n/a	learn a-c	test	face	scene	object	71	108	36	84	212	316.500
321.024	4.000	no response	n/a	learn a-c	restudy	face	object	scene	72	61	13	61	113	321.000
325.522	4.000	no response	n/a	learn a-c	test	scene	object	face	73	92	140	292	144	325.500
330.021	4.000	no response	n/a	learn a-c	restudy	scene	face	object	74	31	103	255	31	330.000
334.520	4.000	no response	n/a	learn a-c	restudy	object	face	scene	75	5	53	153	5	334.500
339.018	4.000	no response	n/a	learn a-c	restudy	scene	object	face	76	81	129	281	133	339.000
343.517	4.000	no response	n/a	learn a-c	restudy	scene	object	face	77	83	131	283	135	343.500
348.015	4.000	no response	n/a	learn a-c	restudy	face	scene	object	78	115	43	91	219	348.000
352.514	4.000	no response	n/a	learn a-c	restudy	object	face	scene	79	19	67	167	19	352.500
357.013	4.000	no response	n/a	learn a-c	restudy	face	scene	object	80	117	45	93	221	357.000
361.511	4.000	no response	n/a	learn a-c	test	face	object	scene	81	50	2	50	102	361.500
366.010	4.000	no response	n/a	learn a-c	test	face	object	scene	82	54	6	54	106	366.000
370.508	4.000	no response	n/a	learn a-c	test	object	scene	face	83	134	86	186	238	370.500
375.007	4.000	no response	n/a	learn a-c	test	object	scene	face	84	122	74	174	226	375.000
379.522	4.000	no response	n/a	learn a-c	restudy	face	object	scene	85	59	11	59	111	379.500
384.021	4.000	no response	n/a	learn a-c	restudy	scene	face	object	86	27	99	251	27	384.000
388.520	4.000	no response	n/a	learn a-c	restudy	face	scene	object	87	101	29	77	205	388.500
393.018	4.000	no response	n/a	learn a-c	restudy	object	face	scene	88	1	49	149	1	393.000
397.517	4.000	no response	n/a	learn a-c	test	face	scene	object	89	116	44	92	220	397.500
402.016	4.000	no response	n/a	learn a-c	test	scene	face	object	90	32	104	256	32	402.000
406.514	4.000	no response	n/a	learn a-c	test	object	scene	face	91	142	94	194	246	406.500
411.013	4.000	no response	n/a	learn a-c	test	scene	face	object	92	28	100	252	28	411.000
415.511	4.000	no response	n/a	learn a-c	restudy	scene	object	face	93	87	135	287	139	415.500
420.012	4.000	no response	n/a	learn a-c	test	object	face	scene	94	12	60	160	12	420.000
424.509	4.000	no response	n/a	learn a-c	test	face	scene	object	95	106	34	82	210	424.500
429.007	4.000	no response	n/a	learn a-c	restudy	object	scene	face	96	121	73	173	225	429.000
433.523	4.000	no response	n/a	learn a-c	restudy	object	scene	face	97	125	77	177	229	433.500
438.021	4.000	no response	n/a	learn a-c	restudy	face	object	scene	98	49	1	49	101	438.000
442.520	4.000	no response	n/a	learn a-c	test	face	object	scene	99	66	18	66	118	442.500
447.018	4.000	no response	n/a	learn a-c	restudy	face	object	scene	100	57	9	57	109	447.000
451.517	4.000	no response	n/a	learn a-c	restudy	face	object	scene	101	69	21	69	121	451.500
456.016	4.000	no response	n/a	learn a-c	restudy	face	object	scene	102	63	15	63	115	456.000
460.514	4.000	no response	n/a	learn a-c	restudy	scene	face	object	103	39	111	263	39	460.500
465.013	4.000	no response	n/a	learn a-c	test	scene	object	face	104	86	134	286	138	465.000
469.512	4.000	no response	n/a	learn a-c	restudy	face	scene	object	105	107	35	83	211	469.500
474.010	4.000	no response	n/a	learn a-c	restudy	face	scene	object	106	103	31	79	207	474.000
478.509	4.000	no response	n/a	learn a-c	test	scene	face	object	107	42	114	266	42	478.500
483.007	4.000	no response	n/a	learn a-c	test	face	scene	object	108	98	26	74	202	483.000
487.523	4.000	no response	n/a	learn a-c	test	face	object	scene	109	58	10	58	110	487.500
492.021	4.000	no response	n/a	learn a-c	restudy	scene	face	object	110	29	101	253	29	492.000
496.522	4.000	no response	n/a	learn a-c	test	scene	face	object	111	40	112	264	40	496.500
501.019	4.000	no response	n/a	learn a-c	restudy	object	face	scene	112	23	71	171	23	501.000
505.517	4.000	no response	n/a	learn a-c	test	scene	object	face	113	90	138	290	142	505.500
510.016	4.000	no response	n/a	learn a-c	restudy	face	scene	object	114	109	37	85	213	510.000
514.514	4.000	no response	n/a	learn a-c	restudy	scene	object	face	115	93	141	293	145	514.500
519.014	4.000	no response	n/a	learn a-c	restudy	scene	face	object	116	47	119	271	47	519.000
523.512	4.000	no response	n/a	learn a-c	restudy	face	object	scene	117	53	5	53	105	523.500
528.010	4.000	no response	n/a	learn a-c	test	face	scene	object	118	100	28	76	204	528.000
532.509	4.000	no response	n/a	learn a-c	test	scene	object	face	119	94	142	294	146	532.500
537.008	4.000	no response	n/a	learn a-c	test	object	scene	face	120	126	78	178	230	537.000
541.523	4.000	no response	n/a	learn a-c	test	face	scene	object	121	112	40	88	216	541.500
546.022	4.000	no response	n/a	learn a-c	restudy	scene	object	face	122	73	121	273	125	546.000
550.520	4.000	no response	n/a	learn a-c	restudy	face	scene	object	123	97	25	73	201	550.500
555.019	4.000	no response	n/a	learn a-c	restudy	face	scene	object	124	119	47	95	223	555.000
559.518	4.000	no response	n/a	learn a-c	test	object	face	scene	125	4	52	152	4	559.500
564.016	4.000	no response	n/a	learn a-c	restudy	object	scene	face	126	143	95	195	247	564.000
568.515	4.000	no response	n/a	learn a-c	restudy	face	object	scene	127	71	23	71	123	568.500
573.013	4.000	no response	n/a	learn a-c	restudy	scene	object	face	128	91	139	291	143	573.000
577.512	4.000	no response	n/a	learn a-c	test	scene	object	face	129	84	132	284	136	577.500
582.010	4.000	no response	n/a	learn a-c	restudy	face	scene	object	130	99	27	75	203	582.000
586.509	4.000	no response	n/a	learn a-c	test	scene	object	face	131	96	144	296	148	586.500
591.008	4.000	no response	n/a	learn a-c	test	scene	face	object	132	34	106	258	34	591.000
595.523	4.000	no response	n/a	learn a-c	test	face	object	scene	133	52	4	52	104	595.500
600.022	4.000	no response	n/a	learn a-c	test	object	scene	face	134	138	90	190	242	600.000
604.520	4.000	no response	n/a	learn a-c	restudy	object	face	scene	135	3	51	151	3	604.500
609.019	4.000	no response	n/a	learn a-c	restudy	object	scene	face	136	123	75	175	227	609.000
613.518	4.000	no response	n/a	learn a-c	restudy	object	scene	face	137	137	89	189	241	613.500
618.016	4.000	no response	n/a	learn a-c	test	face	scene	object	138	114	42	90	218	618.000
622.515	4.000	no response	n/a	learn a-c	restudy	scene	face	object	139	45	117	269	45	622.500
627.013	4.000	no response	n/a	learn a-c	restudy	face	scene	object	140	113	41	89	217	627.000
631.512	4.000	no response	n/a	learn a-c	test	object	face	scene	141	24	72	172	24	631.500
636.011	4.000	no response	n/a	learn a-c	restudy	scene	object	face	142	89	137	289	141	636.000
640.509	4.000	no response	n/a	learn a-c	test	face	scene	object	143	104	32	80	208	640.500
645.008	4.000	no response	n/a	learn a-c	test	scene	object	face	144	88	136	288	140	645.000
