onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.018	2.000	remember	0.310	updating	restudy	1	scene	object	face	target	scene	other	forget	1	6	95	143	295	147	1.000	22
5.801	2.000	remember	0.470	updating	retprac	1	object	scene	face	target	object	competitor	forget	2	6	142	94	194	246	5.792	7
11.317	2.000	remember	0.706	updating	retprac	1	scene	object	face	target	scene	target	remember	3	6	96	144	296	148	11.296	12
16.266	2.000	forget	0.325	updating	retprac	1	object	scene	face	other	face	other	forget	4	6	144	96	196	248	16.249	6
20.782	2.000	forget	0.432	updating	retprac	1	scene	object	face	other	face	other	forget	5	6	94	142	294	146	20.762	9
29.281	2.000	remember	0.253	updating	restudy	1	object	face	scene	target	object	competitor	forget	6	6	23	71	171	23	29.264	13
35.048	2.000	forget	0.415	updating	retprac	1	face	object	scene	other	scene	no response	no response	7	6	72	24	72	124	35.030	11
40.747	2.000	remember	0.243	updating	restudy	1	scene	object	face	target	scene	competitor	forget	8	6	93	141	293	145	40.725	17
45.430	2.000	remember	0.400	updating	restudy	1	face	scene	object	target	face	other	forget	9	6	119	47	95	223	45.415	14
54.612	2.000	remember	0.289	updating	restudy	1	object	scene	face	target	object	no response	no response	10	6	143	95	195	247	54.591	23
61.812	2.000	remember	0.305	updating	restudy	1	scene	face	object	target	scene	competitor	forget	11	6	45	117	269	45	61.802	20
66.594	2.000	forget	0.818	updating	retprac	1	object	face	scene	competitor	face	other	forget	12	6	24	72	172	24	66.573	1
71.094	2.000	remember	0.358	updating	restudy	1	face	scene	object	target	face	target	remember	13	6	117	45	93	221	71.074	16
76.210	2.000	forget	0.410	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	14	6	46	118	270	46	76.191	5
84.743	2.000	remember	0.869	updating	retprac	1	face	scene	object	target	face	other	forget	15	6	120	48	96	224	84.734	4
89.559	2.000	remember	0.381	updating	retprac	1	face	scene	object	target	face	other	forget	16	6	118	46	94	222	89.537	3
94.542	2.000	remember	0.438	updating	restudy	1	object	scene	face	target	object	other	forget	17	6	141	93	193	245	94.531	24
100.408	2.000	remember	0.947	updating	retprac	2	object	scene	face	target	object	competitor	forget	18	6	142	94	194	246	100.387	7
105.157	2.000	remember	0.566	updating	restudy	1	face	object	scene	target	face	target	remember	19	6	71	23	71	123	105.137	21
109.940	2.000	no response	n/a	updating	restudy	2	scene	object	face	no response	no response	competitor	forget	20	6	93	141	293	145	109.917	17
115.256	2.000	no response	n/a	updating	retprac	1	scene	face	object	no response	no response	target	remember	21	6	48	120	272	48	115.245	8
119.839	2.000	no response	n/a	updating	retprac	1	object	face	scene	no response	no response	competitor	forget	22	6	22	70	170	22	119.825	2
124.872	2.000	remember	0.330	updating	restudy	2	scene	object	face	target	scene	other	forget	23	6	95	143	295	147	124.852	22
130.888	2.000	remember	0.426	updating	restudy	2	scene	face	object	target	scene	competitor	forget	24	6	45	117	269	45	130.869	20
138.570	2.000	remember	0.519	updating	retprac	2	object	scene	face	target	object	other	forget	25	6	144	96	196	248	138.559	6
143.553	2.000	remember	0.384	updating	restudy	2	face	scene	object	target	face	target	remember	26	6	117	45	93	221	143.538	16
149.803	2.000	remember	0.247	updating	retprac	2	scene	face	object	target	scene	competitor	forget	27	6	46	118	270	46	149.784	5
155.085	2.000	remember	0.291	updating	restudy	2	object	face	scene	target	object	competitor	forget	28	6	23	71	171	23	155.069	13
161.101	2.000	remember	0.603	updating	restudy	2	object	scene	face	target	object	other	forget	29	6	141	93	193	245	161.086	24
166.618	2.000	remember	0.287	updating	restudy	1	face	object	scene	target	face	no response	no response	30	6	69	21	69	121	166.610	15
171.334	2.000	remember	0.362	updating	restudy	1	scene	face	object	target	scene	target	remember	31	6	47	119	271	47	171.318	18
177.050	2.000	remember	0.630	updating	retprac	2	object	face	scene	target	object	other	forget	32	6	24	72	172	24	177.043	1
183.682	2.000	remember	0.509	updating	restudy	1	object	face	scene	target	object	competitor	forget	33	6	21	69	169	21	183.660	19
189.765	2.000	remember	0.426	updating	retprac	2	face	scene	object	target	face	other	forget	34	6	120	48	96	224	189.756	4
195.065	2.000	forget	0.695	updating	retprac	1	face	object	scene	other	scene	target	remember	35	6	70	22	70	122	195.051	10
203.397	2.000	forget	0.642	updating	retprac	2	scene	object	face	other	face	target	remember	36	6	96	144	296	148	203.375	12
212.063	2.000	forget	0.503	updating	retprac	2	face	object	scene	other	scene	no response	no response	37	6	72	24	72	124	212.045	11
