onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
91.518	4.000	strong unrelated	2.598	learn a-c	restudy	face	scene	object	21	109	37	85	213	91.500
96.017	4.000	weak unrelated	2.757	learn a-c	restudy	object	face	scene	22	1	49	149	1	96.000
100.516	4.000	weak related	3.086	learn a-c	test	object	scene	face	23	140	92	192	244	100.500
105.015	4.000	weak unrelated	2.743	learn a-c	test	face	object	scene	24	58	10	58	110	105.000
109.514	4.000	weak unrelated	2.386	learn a-c	test	object	face	scene	25	20	68	168	20	109.500
114.013	4.000	weak related	1.195	learn a-c	restudy	scene	face	object	26	31	103	255	31	114.000
118.511	4.000	weak related	1.785	learn a-c	test	face	scene	object	27	120	48	96	224	118.500
123.010	4.000	weak related	1.842	learn a-c	restudy	scene	object	face	28	75	123	275	127	123.000
127.509	4.000	weak related	2.088	learn a-c	restudy	face	scene	object	29	111	39	87	215	127.500
132.008	4.000	weak unrelated	3.170	learn a-c	test	scene	object	face	30	90	138	290	142	132.000
136.507	4.000	weak related	2.250	learn a-c	restudy	face	scene	object	31	103	31	79	207	136.500
141.022	4.000	weak unrelated	2.097	learn a-c	restudy	object	face	scene	32	7	55	155	7	141.000
145.521	4.000	strong unrelated	2.931	learn a-c	test	face	object	scene	33	64	16	64	116	145.500
150.020	4.000	weak unrelated	2.511	learn a-c	restudy	face	object	scene	34	61	13	61	113	150.000
154.519	4.000	weak related	3.087	learn a-c	test	scene	face	object	35	38	110	262	38	154.500
159.018	4.000	weak unrelated	2.462	learn a-c	test	object	face	scene	36	22	70	170	22	159.000
163.516	4.000	weak unrelated	2.640	learn a-c	test	object	face	scene	37	12	60	160	12	163.500
168.015	4.000	weak unrelated	1.814	learn a-c	test	face	object	scene	38	62	14	62	114	168.000
172.514	4.000	weak unrelated	3.167	learn a-c	restudy	face	object	scene	39	65	17	65	117	172.500
177.013	4.000	weak unrelated	1.693	learn a-c	test	face	scene	object	40	110	38	86	214	177.000
181.512	4.000	weak unrelated	1.644	learn a-c	restudy	scene	face	object	41	41	113	265	41	181.500
186.011	4.000	weak related	1.997	learn a-c	test	scene	face	object	42	36	108	260	36	186.000
190.509	4.000	weak related	1.932	learn a-c	test	scene	object	face	43	80	128	280	132	190.500
195.008	4.000	weak related	1.655	learn a-c	test	scene	object	face	44	84	132	284	136	195.000
199.507	4.000	weak unrelated	1.456	learn a-c	test	face	scene	object	45	102	30	78	206	199.500
204.023	4.000	weak related	1.994	learn a-c	test	face	object	scene	46	60	12	60	112	204.000
208.521	4.000	weak unrelated	1.227	learn a-c	test	face	object	scene	47	66	18	66	118	208.500
213.020	4.000	weak unrelated	2.315	learn a-c	restudy	face	scene	object	48	99	27	75	203	213.000
217.519	4.000	weak related	2.410	learn a-c	restudy	face	scene	object	49	117	45	93	221	217.500
222.018	4.000	weak unrelated	2.617	learn a-c	restudy	scene	face	object	50	27	99	251	27	222.000
226.517	4.000	weak unrelated	2.691	learn a-c	test	scene	face	object	51	48	120	272	48	226.500
231.016	4.000	weak unrelated	2.962	learn a-c	restudy	scene	face	object	52	39	111	263	39	231.000
235.514	4.000	weak unrelated	2.277	learn a-c	test	object	face	scene	53	24	72	172	24	235.500
240.013	4.000	weak related	2.216	learn a-c	test	face	object	scene	54	70	22	70	122	240.000
244.512	4.000	weak unrelated	1.795	learn a-c	test	face	scene	object	55	114	42	90	218	244.500
249.011	4.000	weak related	2.213	learn a-c	test	face	scene	object	56	100	28	76	204	249.000
253.526	4.000	weak unrelated	2.309	learn a-c	test	object	scene	face	57	128	80	180	232	253.500
258.009	4.000	weak related	1.845	learn a-c	test	scene	face	object	58	26	98	250	26	258.000
262.507	4.000	weak unrelated	2.248	learn a-c	test	object	face	scene	59	10	58	158	10	262.500
267.023	4.000	weak related	2.435	learn a-c	restudy	scene	object	face	60	73	121	273	125	267.000
271.522	4.000	weak unrelated	2.895	learn a-c	test	face	scene	object	61	116	44	92	220	271.500
276.021	4.000	weak related	2.628	learn a-c	restudy	face	object	scene	62	69	21	69	121	276.000
280.519	4.000	weak related	1.366	learn a-c	test	face	scene	object	63	118	46	94	222	280.500
285.018	4.000	weak unrelated	1.873	learn a-c	restudy	object	scene	face	64	131	83	183	235	285.000
289.517	4.000	weak unrelated	2.397	learn a-c	test	scene	face	object	65	44	116	268	44	289.500
294.016	4.000	weak unrelated	2.068	learn a-c	test	object	scene	face	66	132	84	184	236	294.000
298.515	4.000	weak related	3.030	learn a-c	restudy	face	object	scene	67	67	19	67	119	298.500
303.014	4.000	weak unrelated	3.982	learn a-c	test	object	scene	face	68	142	94	194	246	303.000
307.512	4.000	weak unrelated	2.033	learn a-c	test	scene	object	face	69	92	140	292	144	307.500
312.011	4.000	weak related	1.845	learn a-c	test	scene	object	face	70	76	124	276	128	312.000
316.510	4.000	weak related	1.772	learn a-c	restudy	object	face	scene	71	19	67	167	19	316.500
321.009	4.000	weak unrelated	3.459	learn a-c	test	scene	face	object	72	30	102	254	30	321.000
325.524	4.000	weak unrelated	2.902	learn a-c	restudy	object	face	scene	73	9	57	157	9	325.500
330.024	4.000	weak related	1.857	learn a-c	restudy	scene	object	face	74	83	131	283	135	330.000
334.522	4.000	weak unrelated	2.058	learn a-c	restudy	object	face	scene	75	11	59	159	11	334.500
339.021	4.000	weak related	2.973	learn a-c	restudy	face	object	scene	76	57	9	57	109	339.000
343.520	4.000	weak unrelated	1.958	learn a-c	restudy	object	scene	face	77	123	75	175	227	343.500
348.019	4.000	weak related	1.905	learn a-c	restudy	face	object	scene	78	51	3	51	103	348.000
352.517	4.000	weak related	2.056	learn a-c	restudy	scene	object	face	79	93	141	293	145	352.500
357.016	4.000	weak unrelated	3.230	learn a-c	restudy	scene	face	object	80	29	101	253	29	357.000
361.515	4.000	weak related	3.108	learn a-c	test	scene	object	face	81	96	144	296	148	361.500
366.014	4.000	weak unrelated	2.111	learn a-c	test	object	face	scene	82	6	54	154	6	366.000
370.513	4.000	weak unrelated	2.725	learn a-c	restudy	scene	object	face	83	79	127	279	131	370.500
375.012	4.000	weak unrelated	3.511	learn a-c	restudy	scene	object	face	84	95	143	295	147	375.000
379.510	4.000	weak related	1.690	learn a-c	restudy	scene	object	face	85	85	133	285	137	379.500
384.009	4.000	weak related	2.894	learn a-c	restudy	object	scene	face	86	127	79	179	231	384.000
388.525	4.000	weak related	2.167	learn a-c	test	scene	object	face	87	88	136	288	140	388.500
393.024	4.000	weak unrelated	2.481	learn a-c	test	face	scene	object	88	98	26	74	202	393.000
397.523	4.000	weak related	2.905	learn a-c	restudy	object	scene	face	89	135	87	187	239	397.500
402.021	4.000	weak unrelated	3.807	learn a-c	test	scene	object	face	90	86	134	286	138	402.000
406.520	4.000	weak related	2.988	learn a-c	restudy	object	scene	face	91	137	89	189	241	406.500
411.019	4.000	weak related	1.603	learn a-c	restudy	object	face	scene	92	21	69	169	21	411.000
415.518	4.000	weak related	1.363	learn a-c	restudy	scene	face	object	93	25	97	249	25	415.500
420.017	4.000	weak unrelated	1.706	learn a-c	restudy	scene	object	face	94	87	135	287	139	420.000
424.516	4.000	weak unrelated	3.637	learn a-c	test	face	scene	object	95	106	34	82	210	424.500
429.015	4.000	weak unrelated	2.411	learn a-c	test	object	scene	face	96	136	88	188	240	429.000
433.513	4.000	weak unrelated	2.050	learn a-c	test	face	object	scene	97	72	24	72	124	433.500
438.012	4.000	weak unrelated	1.913	learn a-c	restudy	face	object	scene	98	53	5	53	105	438.000
442.511	4.000	weak unrelated	2.757	learn a-c	restudy	scene	face	object	99	37	109	261	37	442.500
447.010	4.000	weak unrelated	3.591	learn a-c	test	scene	face	object	100	34	106	258	34	447.000
451.509	4.000	weak related	2.163	learn a-c	restudy	face	object	scene	101	49	1	49	101	451.500
456.007	4.000	weak related	2.011	learn a-c	restudy	scene	face	object	102	35	107	259	35	456.000
460.523	4.000	weak unrelated	2.909	learn a-c	restudy	object	scene	face	103	133	85	185	237	460.500
465.022	4.000	weak related	2.043	learn a-c	restudy	face	scene	object	104	115	43	91	219	465.000
469.521	4.000	weak unrelated	3.125	learn a-c	restudy	scene	face	object	105	43	115	267	43	469.500
474.019	4.000	weak related	3.038	learn a-c	restudy	face	object	scene	106	63	15	63	115	474.000
478.518	4.000	weak related	3.161	learn a-c	test	face	object	scene	107	50	2	50	102	478.500
483.017	4.000	weak unrelated	3.870	learn a-c	test	face	scene	object	108	108	36	84	212	483.000
487.516	4.000	weak unrelated	2.339	learn a-c	test	scene	face	object	109	28	100	252	28	487.500
492.015	4.000	weak related	2.175	learn a-c	test	face	object	scene	110	68	20	68	120	492.000
496.514	4.000	weak related	2.676	learn a-c	test	object	face	scene	111	4	52	152	4	496.500
501.012	4.000	weak related	2.838	learn a-c	test	object	scene	face	112	124	76	176	228	501.000
505.511	4.000	weak unrelated	2.416	learn a-c	restudy	face	object	scene	113	71	23	71	123	505.500
510.010	4.000	weak related	2.937	learn a-c	restudy	scene	object	face	114	81	129	281	133	510.000
514.509	4.000	weak unrelated	2.760	learn a-c	restudy	object	scene	face	115	129	81	181	233	514.500
519.008	4.000	weak related	2.487	learn a-c	test	face	object	scene	116	52	4	52	104	519.000
523.523	4.000	weak related	1.642	learn a-c	test	object	scene	face	117	122	74	174	226	523.500
528.022	4.000	no response	n/a	learn a-c	restudy	scene	object	face	118	89	137	289	141	528.000
532.521	4.000	weak related	0.426	learn a-c	restudy	object	scene	face	119	125	77	177	229	532.500
537.020	4.000	strong unrelated	1.953	learn a-c	test	face	scene	object	120	112	40	88	216	537.000
541.519	4.000	weak unrelated	2.077	learn a-c	test	object	scene	face	121	138	90	190	242	541.500
546.017	4.000	weak unrelated	2.184	learn a-c	test	face	scene	object	122	104	32	80	208	546.000
550.516	4.000	weak unrelated	2.414	learn a-c	restudy	object	scene	face	123	121	73	173	225	550.500
555.015	4.000	strong unrelated	2.679	learn a-c	restudy	face	scene	object	124	119	47	95	223	555.000
559.514	4.000	weak unrelated	1.396	learn a-c	test	face	object	scene	125	54	6	54	106	559.500
564.013	4.000	weak related	3.911	learn a-c	restudy	face	object	scene	126	55	7	55	107	564.000
568.512	4.000	weak unrelated	1.831	learn a-c	test	object	scene	face	127	144	96	196	248	568.500
573.010	4.000	weak unrelated	2.635	learn a-c	test	object	scene	face	128	130	82	182	234	573.000
577.509	4.000	weak related	3.391	learn a-c	test	object	scene	face	129	126	78	178	230	577.500
582.025	4.000	weak unrelated	1.756	learn a-c	restudy	face	object	scene	130	59	11	59	111	582.000
586.507	4.000	weak unrelated	2.802	learn a-c	restudy	object	face	scene	131	23	71	171	23	586.500
591.022	4.000	weak related	2.247	learn a-c	restudy	face	scene	object	132	113	41	89	217	591.000
595.521	4.000	weak unrelated	2.373	learn a-c	restudy	object	scene	face	133	143	95	195	247	595.500
600.020	4.000	weak related	2.040	learn a-c	test	object	scene	face	134	134	86	186	238	600.000
604.519	4.000	weak unrelated	3.549	learn a-c	restudy	face	scene	object	135	101	29	77	205	604.500
609.018	4.000	weak unrelated	1.434	learn a-c	restudy	object	face	scene	136	3	51	151	3	609.000
613.517	4.000	weak related	1.985	learn a-c	restudy	scene	object	face	137	77	125	277	129	613.500
618.015	4.000	weak unrelated	2.142	learn a-c	restudy	face	scene	object	138	105	33	81	209	618.000
622.514	4.000	weak unrelated	3.838	learn a-c	test	object	face	scene	139	16	64	164	16	622.500
627.013	4.000	weak unrelated	3.448	learn a-c	restudy	scene	face	object	140	47	119	271	47	627.000
631.512	4.000	weak unrelated	2.352	learn a-c	test	face	object	scene	141	56	8	56	108	631.500
636.011	4.000	weak related	1.987	learn a-c	restudy	scene	face	object	142	33	105	257	33	636.000
640.510	4.000	weak unrelated	2.439	learn a-c	restudy	face	scene	object	143	107	35	83	211	640.500
645.008	4.000	no response	n/a	learn a-c	restudy	scene	face	object	144	45	117	269	45	645.000
