onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.010	2.000	face	1.967	localizer	strong related	1	3	1	37	37	2.0	n/a
6.009	2.000	face	1.486	localizer	strong related	2	3	1	38	38	6.0	n/a
10.009	2.000	face	1.527	localizer	strong related	3	3	1	39	39	10.0	n/a
14.009	2.000	face	1.608	localizer	strong related	4	3	1	40	40	14.0	n/a
18.009	2.000	face	1.647	localizer	strong related	5	3	1	41	41	18.0	n/a
22.025	2.000	face	1.094	localizer	strong related	6	3	1	42	42	22.0	n/a
26.064	0.940	correct	0.940	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
27.526	0.501	correct	0.501	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
28.542	0.533	correct	0.533	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
29.592	0.420	correct	0.420	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
30.525	0.470	correct	0.470	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
31.509	0.440	correct	0.440	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
32.459	0.474	correct	0.474	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
33.442	0.465	correct	0.465	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
34.425	0.410	correct	0.410	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
35.358	0.445	correct	0.445	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
36.325	0.233	incorrect	0.233	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
38.007	2.000	object	3.184	localizer	strong related	7	3	2	109	137	38.0	n/a
42.024	2.000	object	1.985	localizer	strong related	8	3	2	110	138	42.0	n/a
46.023	2.000	object	1.656	localizer	strong related	9	3	2	111	139	46.0	n/a
50.006	2.000	object	2.985	localizer	strong related	10	3	2	112	140	50.0	n/a
54.023	2.000	object	2.240	localizer	strong related	11	3	2	113	141	54.0	n/a
58.023	2.000	object	1.449	localizer	strong related	12	3	2	114	142	58.0	n/a
62.062	0.870	correct	0.870	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
63.441	0.515	correct	0.515	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
64.473	0.482	correct	0.482	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
65.473	0.402	correct	0.402	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
66.390	0.438	correct	0.438	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
67.340	0.400	correct	0.400	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
68.256	0.443	correct	0.443	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
69.223	0.420	correct	0.420	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
70.156	0.391	correct	0.391	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
71.056	0.419	correct	0.419	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
71.989	0.422	correct	0.422	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
