onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.011	2.000	remember	0.372	updating	retprac	1	scene	face	object	target	scene	competitor	forget	1	3	36	108	260	36	1.000	7
6.761	2.000	forget	0.455	updating	retprac	1	scene	object	face	competitor	object	don't know	don't know	2	3	84	132	284	136	6.755	10
11.293	2.000	don't know	0.297	updating	retprac	1	object	face	scene	don't know	don't know	don't know	don't know	3	3	12	60	160	12	11.276	1
16.310	2.000	don't know	0.417	updating	retprac	1	face	scene	object	don't know	don't know	target	remember	4	3	108	36	84	212	16.303	2
21.526	2.000	don't know	0.577	updating	restudy	1	scene	face	object	don't know	don't know	don't know	don't know	5	3	33	105	257	33	21.515	17
27.792	2.000	remember	0.046	updating	restudy	1	face	scene	object	target	face	target	remember	6	3	105	33	81	209	27.777	24
36.558	2.000	forget	0.440	updating	retprac	1	scene	face	object	other	object	competitor	forget	7	3	34	106	258	34	36.539	3
41.524	2.000	remember	0.019	updating	restudy	1	scene	face	object	target	scene	target	remember	8	3	35	107	259	35	41.508	21
46.073	2.000	remember	0.260	updating	restudy	1	face	object	scene	target	face	don't know	don't know	9	3	59	11	59	111	46.064	15
50.606	2.000	remember	0.255	updating	retprac	1	face	scene	object	target	face	target	remember	10	3	106	34	82	210	50.598	8
56.189	2.000	don't know	0.297	updating	retprac	1	face	object	scene	don't know	don't know	target	remember	11	3	58	10	58	110	56.167	6
63.738	2.000	forget	0.243	updating	retprac	1	object	scene	face	competitor	scene	target	remember	12	3	132	84	184	236	63.724	11
68.454	2.000	remember	0.198	updating	restudy	1	scene	object	face	target	scene	don't know	don't know	13	3	83	131	283	135	68.447	18
73.970	2.000	remember	0.016	updating	restudy	1	face	scene	object	target	face	target	remember	14	3	107	35	83	211	73.961	20
79.003	2.000	remember	0.257	updating	restudy	1	face	object	scene	target	face	don't know	don't know	15	3	57	9	57	109	78.992	14
83.719	2.000	remember	0.452	updating	restudy	1	object	scene	face	target	object	don't know	don't know	16	3	129	81	181	233	83.701	13
88.719	2.000	remember	0.197	updating	retprac	1	face	object	scene	target	face	target	remember	17	3	60	12	60	112	88.703	12
94.768	2.000	remember	0.123	updating	restudy	1	object	face	scene	target	object	competitor	forget	18	3	9	57	157	9	94.747	22
104.701	2.000	forget	0.358	updating	retprac	1	object	scene	face	competitor	scene	competitor	forget	19	3	130	82	182	234	104.693	9
109.683	2.000	remember	0.711	updating	restudy	1	object	scene	face	target	object	competitor	forget	20	3	131	83	183	235	109.674	19
114.666	2.000	remember	0.320	updating	restudy	2	face	scene	object	target	face	target	remember	21	3	105	33	81	209	114.657	24
121.082	2.000	remember	0.536	updating	restudy	2	scene	face	object	target	scene	don't know	don't know	22	3	33	105	257	33	121.070	17
126.065	2.000	remember	0.225	updating	restudy	2	face	object	scene	target	face	don't know	don't know	23	3	59	11	59	111	126.053	15
131.365	2.000	remember	0.022	updating	restudy	2	scene	face	object	target	scene	target	remember	24	3	35	107	259	35	131.348	21
137.164	2.000	don't know	0.941	updating	retprac	2	object	face	scene	don't know	don't know	don't know	don't know	25	3	12	60	160	12	137.152	1
142.047	2.000	remember	0.587	updating	retprac	2	scene	face	object	target	scene	competitor	forget	26	3	34	106	258	34	142.024	3
146.846	2.000	remember	0.267	updating	restudy	1	scene	object	face	target	scene	competitor	forget	27	3	81	129	281	133	146.834	16
156.712	2.000	no response	n/a	updating	restudy	1	object	face	scene	no response	no response	target	remember	28	3	11	59	159	11	156.693	23
161.312	2.000	remember	0.313	updating	retprac	2	scene	face	object	target	scene	competitor	forget	29	3	36	108	260	36	161.305	7
166.294	2.000	remember	0.426	updating	retprac	2	face	scene	object	target	face	target	remember	30	3	108	36	84	212	166.272	2
176.427	2.000	remember	0.038	updating	retprac	2	object	scene	face	target	object	target	remember	31	3	132	84	184	236	176.409	11
181.476	2.000	remember	0.508	updating	retprac	2	face	object	scene	target	face	target	remember	32	3	58	10	58	110	181.460	6
187.975	2.000	forget	0.416	updating	retprac	2	scene	object	face	other	face	don't know	don't know	33	3	84	132	284	136	187.954	10
194.008	2.000	forget	0.143	updating	retprac	1	object	face	scene	competitor	face	don't know	don't know	34	3	10	58	158	10	193.993	4
