onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
218.020	4.000	strong unrelated	3.620	learn a-b	restudy	scene	object	face	49	95	95	295	147	218.000
222.519	4.000	strong unrelated	3.155	learn a-b	restudy	object	face	scene	50	3	3	151	3	222.500
227.017	4.000	strong unrelated	2.889	learn a-b	restudy	face	object	scene	51	65	65	65	117	227.000
231.516	4.000	strong unrelated	3.381	learn a-b	restudy	object	scene	face	52	129	129	181	233	231.500
236.014	4.000	strong unrelated	2.561	learn a-b	restudy	scene	face	object	53	43	43	267	43	236.000
240.513	4.000	strong unrelated	1.635	learn a-b	restudy	object	face	scene	54	17	17	165	17	240.500
245.012	4.000	strong unrelated	3.606	learn a-b	test	object	scene	face	55	124	124	176	228	245.000
249.510	4.000	strong related	3.484	learn a-b	test	object	scene	face	56	140	140	192	244	249.500
254.009	4.000	strong unrelated	1.985	learn a-b	restudy	face	object	scene	57	57	57	57	109	254.000
258.508	4.000	strong unrelated	2.034	learn a-b	restudy	face	object	scene	58	63	63	63	115	258.500
263.023	4.000	strong unrelated	2.369	learn a-b	restudy	face	scene	object	59	109	109	85	213	263.000
267.522	4.000	strong related	3.753	learn a-b	restudy	face	scene	object	60	119	119	95	223	267.500
272.020	4.000	strong unrelated	3.551	learn a-b	test	object	scene	face	61	142	142	194	246	272.000
276.519	4.000	strong related	1.489	learn a-b	test	scene	object	face	62	84	84	284	136	276.500
281.018	4.000	strong unrelated	3.904	learn a-b	restudy	face	object	scene	63	61	61	61	113	281.000
285.516	4.000	strong related	2.496	learn a-b	restudy	scene	face	object	64	25	25	249	25	285.500
290.015	4.000	strong unrelated	3.000	learn a-b	test	object	scene	face	65	128	128	180	232	290.000
294.513	4.000	strong unrelated	2.257	learn a-b	restudy	object	face	scene	66	15	15	163	15	294.500
299.012	4.000	strong unrelated	2.381	learn a-b	test	scene	face	object	67	38	38	262	38	299.000
303.511	4.000	strong related	2.594	learn a-b	restudy	scene	face	object	68	37	37	261	37	303.500
308.009	4.000	strong related	1.813	learn a-b	restudy	face	scene	object	69	117	117	93	221	308.000
312.508	4.000	strong related	2.179	learn a-b	test	scene	object	face	70	74	74	274	126	312.500
317.023	4.000	strong unrelated	2.981	learn a-b	test	object	scene	face	71	136	136	188	240	317.000
321.522	4.000	strong unrelated	2.570	learn a-b	restudy	scene	object	face	72	79	79	279	131	321.500
326.021	4.000	strong unrelated	1.376	learn a-b	test	scene	object	face	73	96	96	296	148	326.000
330.520	4.000	no response	n/a	learn a-b	test	object	face	scene	74	10	10	158	10	330.500
335.018	4.000	strong unrelated	3.336	learn a-b	restudy	object	scene	face	75	131	131	183	235	335.000
339.517	4.000	strong unrelated	3.756	learn a-b	test	scene	object	face	76	88	88	288	140	339.500
344.015	4.000	strong related	3.789	learn a-b	test	face	scene	object	77	106	106	82	210	344.000
348.514	4.000	weak related	2.129	learn a-b	restudy	scene	object	face	78	73	73	273	125	348.500
353.012	4.000	weak related	3.447	learn a-b	test	face	object	scene	79	64	64	64	116	353.000
357.511	4.000	strong unrelated	1.660	learn a-b	restudy	face	object	scene	80	71	71	71	123	357.500
362.010	4.000	strong related	2.085	learn a-b	test	face	scene	object	81	110	110	86	214	362.000
366.508	4.000	strong unrelated	2.483	learn a-b	test	face	scene	object	82	116	116	92	220	366.500
371.007	4.000	strong related	1.678	learn a-b	test	face	scene	object	83	104	104	80	208	371.000
375.522	4.000	strong unrelated	2.368	learn a-b	restudy	object	scene	face	84	143	143	195	247	375.500
380.021	4.000	strong related	3.573	learn a-b	test	face	object	scene	85	62	62	62	114	380.000
384.520	4.000	strong related	3.388	learn a-b	test	object	face	scene	86	12	12	160	12	384.500
389.018	4.000	weak unrelated	1.590	learn a-b	test	scene	face	object	87	36	36	260	36	389.000
393.517	4.000	no response	n/a	learn a-b	test	face	object	scene	88	70	70	70	122	393.500
398.016	4.000	strong related	2.597	learn a-b	restudy	face	object	scene	89	59	59	59	111	398.000
402.514	4.000	strong related	2.263	learn a-b	test	scene	object	face	90	82	82	282	134	402.500
407.013	4.000	weak related	2.393	learn a-b	restudy	object	scene	face	91	125	125	177	229	407.000
411.512	4.000	weak unrelated	2.626	learn a-b	test	face	scene	object	92	102	102	78	206	411.500
416.010	4.000	strong related	1.231	learn a-b	restudy	object	face	scene	93	21	21	169	21	416.000
420.509	4.000	strong unrelated	2.281	learn a-b	restudy	object	face	scene	94	7	7	155	7	420.500
425.007	4.000	strong related	2.628	learn a-b	test	face	object	scene	95	72	72	72	124	425.000
429.523	4.000	weak unrelated	1.966	learn a-b	test	object	face	scene	96	4	4	152	4	429.500
434.021	4.000	weak related	2.857	learn a-b	restudy	face	scene	object	97	97	97	73	201	434.000
438.520	4.000	weak related	1.386	learn a-b	restudy	object	face	scene	98	9	9	157	9	438.500
443.019	4.000	strong unrelated	1.594	learn a-b	test	object	scene	face	99	134	134	186	238	443.000
447.517	4.000	weak related	3.319	learn a-b	restudy	face	scene	object	100	113	113	89	217	447.500
452.016	4.000	weak unrelated	2.923	learn a-b	restudy	object	face	scene	101	13	13	161	13	452.000
456.514	4.000	strong unrelated	2.662	learn a-b	restudy	face	object	scene	102	69	69	69	121	456.500
461.013	4.000	strong unrelated	3.251	learn a-b	test	face	scene	object	103	98	98	74	202	461.000
465.512	4.000	strong related	3.073	learn a-b	restudy	scene	face	object	104	31	31	255	31	465.500
470.010	4.000	strong related	1.822	learn a-b	test	scene	face	object	105	26	26	250	26	470.000
474.509	4.000	strong related	2.268	learn a-b	restudy	scene	object	face	106	75	75	275	127	474.500
479.008	4.000	weak related	1.587	learn a-b	test	face	object	scene	107	56	56	56	108	479.000
483.506	4.000	strong unrelated	3.855	learn a-b	test	scene	object	face	108	86	86	286	138	483.500
488.022	4.000	strong related	2.666	learn a-b	restudy	scene	face	object	109	45	45	269	45	488.000
492.520	4.000	no response	n/a	learn a-b	restudy	face	object	scene	110	49	49	49	101	492.500
497.019	4.000	strong unrelated	1.711	learn a-b	restudy	object	scene	face	111	133	133	185	237	497.000
501.518	4.000	weak related	2.323	learn a-b	restudy	scene	face	object	112	27	27	251	27	501.500
506.016	4.000	strong unrelated	3.619	learn a-b	test	object	scene	face	113	138	138	190	242	506.000
510.515	4.000	strong unrelated	2.650	learn a-b	test	object	face	scene	114	18	18	166	18	510.500
515.013	4.000	strong unrelated	2.249	learn a-b	test	object	face	scene	115	2	2	150	2	515.000
519.512	4.000	weak related	3.073	learn a-b	restudy	face	scene	object	116	111	111	87	215	519.500
524.011	4.000	strong unrelated	1.607	learn a-b	test	scene	face	object	117	40	40	264	40	524.000
528.509	4.000	strong unrelated	1.282	learn a-b	test	face	object	scene	118	66	66	66	118	528.500
533.008	4.000	strong unrelated	2.270	learn a-b	test	object	face	scene	119	14	14	162	14	533.000
537.507	4.000	strong unrelated	2.930	learn a-b	restudy	object	face	scene	120	11	11	159	11	537.500
542.022	4.000	strong unrelated	3.227	learn a-b	restudy	scene	object	face	121	91	91	291	143	542.000
546.521	4.000	strong unrelated	3.385	learn a-b	test	scene	face	object	122	34	34	258	34	546.500
551.019	4.000	strong unrelated	2.477	learn a-b	restudy	object	face	scene	123	5	5	153	5	551.000
555.518	4.000	strong unrelated	2.991	learn a-b	restudy	object	scene	face	124	141	141	193	245	555.500
560.017	4.000	strong unrelated	1.690	learn a-b	test	face	scene	object	125	118	118	94	222	560.000
564.515	4.000	strong unrelated	2.593	learn a-b	restudy	face	scene	object	126	115	115	91	219	564.500
569.014	4.000	strong unrelated	2.877	learn a-b	test	scene	face	object	127	28	28	252	28	569.000
573.512	4.000	weak related	2.918	learn a-b	restudy	scene	object	face	128	81	81	281	133	573.500
578.011	4.000	weak unrelated	3.131	learn a-b	restudy	face	scene	object	129	105	105	81	209	578.000
582.510	4.000	strong related	2.002	learn a-b	restudy	scene	face	object	130	35	35	259	35	582.500
587.009	4.000	strong unrelated	2.265	learn a-b	restudy	scene	face	object	131	41	41	265	41	587.000
591.507	4.000	strong unrelated	2.272	learn a-b	test	scene	face	object	132	46	46	270	46	591.500
596.022	4.000	strong unrelated	2.716	learn a-b	restudy	scene	object	face	133	85	85	285	137	596.000
600.521	4.000	strong unrelated	2.941	learn a-b	test	scene	face	object	134	48	48	272	48	600.500
605.020	4.000	strong unrelated	2.730	learn a-b	restudy	face	scene	object	135	107	107	83	211	605.000
609.518	4.000	strong unrelated	3.065	learn a-b	restudy	object	face	scene	136	19	19	167	19	609.500
614.017	4.000	strong unrelated	2.206	learn a-b	test	object	face	scene	137	24	24	172	24	614.000
618.516	4.000	strong related	2.555	learn a-b	restudy	face	object	scene	138	55	55	55	107	618.500
623.014	4.000	strong unrelated	2.413	learn a-b	test	face	object	scene	139	52	52	52	104	623.000
627.513	4.000	strong unrelated	3.331	learn a-b	test	scene	object	face	140	92	92	292	144	627.500
632.011	4.000	strong unrelated	3.063	learn a-b	restudy	scene	object	face	141	77	77	277	129	632.000
636.510	4.000	strong unrelated	2.548	learn a-b	restudy	scene	face	object	142	33	33	257	33	636.500
641.009	4.000	weak unrelated	2.699	learn a-b	restudy	face	object	scene	143	51	51	51	103	641.000
645.507	4.000	strong related	2.012	learn a-b	restudy	object	scene	face	144	123	123	175	227	645.500
