onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
2.018	4.000	no response	n/a	learn a-b	restudy	face	object	scene	1	72	72	72	124	2.000
6.517	4.000	strong unrelated	3.526	learn a-b	test	face	scene	object	2	99	99	75	203	6.500
11.016	4.000	weak unrelated	3.315	learn a-b	restudy	scene	face	object	3	30	30	254	30	11.000
15.515	4.000	weak related	2.616	learn a-b	restudy	scene	face	object	4	38	38	262	38	15.500
20.013	4.000	strong related	3.357	learn a-b	restudy	scene	face	object	5	48	48	272	48	20.000
24.512	4.000	weak related	3.270	learn a-b	restudy	scene	object	face	6	76	76	276	128	24.500
29.011	4.000	weak related	2.681	learn a-b	restudy	face	scene	object	7	120	120	96	224	29.000
33.509	4.000	strong related	3.478	learn a-b	restudy	face	object	scene	8	56	56	56	108	33.500
38.008	4.000	strong related	3.461	learn a-b	test	face	scene	object	9	97	97	73	201	38.000
42.507	4.000	no response	n/a	learn a-b	test	face	object	scene	10	71	71	71	123	42.500
47.022	4.000	weak unrelated	1.940	learn a-b	test	scene	face	object	11	33	33	257	33	47.000
51.521	4.000	strong unrelated	2.194	learn a-b	test	face	scene	object	12	117	117	93	221	51.500
56.019	4.000	strong unrelated	3.474	learn a-b	restudy	scene	object	face	13	94	94	294	146	56.000
60.518	4.000	no response	n/a	learn a-b	test	scene	face	object	14	39	39	263	39	60.500
65.017	4.000	strong related	3.179	learn a-b	test	object	face	scene	15	13	13	161	13	65.000
69.515	4.000	strong unrelated	3.878	learn a-b	restudy	face	scene	object	16	118	118	94	222	69.500
74.014	4.000	no response	n/a	learn a-b	restudy	object	face	scene	17	6	6	154	6	74.000
78.513	4.000	strong unrelated	2.863	learn a-b	test	object	scene	face	18	135	135	187	239	78.500
83.011	4.000	strong related	3.866	learn a-b	test	object	face	scene	19	5	5	153	5	83.000
87.510	4.000	weak unrelated	3.868	learn a-b	test	scene	object	face	20	81	81	281	133	87.500
92.009	4.000	weak unrelated	3.936	learn a-b	restudy	face	object	scene	21	62	62	62	114	92.000
96.508	4.000	no response	n/a	learn a-b	restudy	scene	face	object	22	26	26	250	26	96.500
101.023	4.000	weak unrelated	3.171	learn a-b	test	scene	face	object	23	47	47	271	47	101.000
105.522	4.000	weak related	3.133	learn a-b	restudy	face	object	scene	24	60	60	60	112	105.500
110.020	4.000	weak related	3.624	learn a-b	test	scene	face	object	25	37	37	261	37	110.000
114.519	4.000	weak related	3.914	learn a-b	restudy	object	scene	face	26	128	128	180	232	114.500
119.018	4.000	no response	n/a	learn a-b	test	object	scene	face	27	129	129	181	233	119.000
123.516	4.000	strong related	3.384	learn a-b	test	scene	object	face	28	73	73	273	125	123.500
128.015	4.000	strong related	3.975	learn a-b	test	object	scene	face	29	143	143	195	247	128.000
132.514	4.000	weak related	3.840	learn a-b	test	object	face	scene	30	3	3	151	3	132.500
137.012	4.000	weak related	3.387	learn a-b	restudy	object	face	scene	31	2	2	150	2	137.000
141.511	4.000	no response	n/a	learn a-b	restudy	scene	object	face	32	80	80	280	132	141.500
146.010	4.000	weak related	0.008	learn a-b	test	object	scene	face	33	137	137	189	241	146.000
150.508	4.000	weak unrelated	2.148	learn a-b	restudy	scene	object	face	34	78	78	278	130	150.500
155.024	4.000	weak related	3.038	learn a-b	restudy	object	face	scene	35	12	12	160	12	155.000
159.522	4.000	weak related	3.076	learn a-b	test	face	scene	object	36	113	113	89	217	159.500
164.021	4.000	strong unrelated	3.320	learn a-b	test	object	scene	face	37	133	133	185	237	164.000
168.520	4.000	no response	n/a	learn a-b	restudy	object	face	scene	38	22	22	170	22	168.500
173.019	4.000	no response	n/a	learn a-b	restudy	object	scene	face	39	144	144	196	248	173.000
177.517	4.000	weak unrelated	0.000	learn a-b	restudy	object	face	scene	40	8	8	156	8	177.500
182.016	4.000	strong related	2.584	learn a-b	restudy	object	face	scene	41	20	20	168	20	182.000
186.515	4.000	weak related	2.845	learn a-b	restudy	scene	face	object	42	40	40	264	40	186.500
191.013	4.000	no response	n/a	learn a-b	restudy	face	object	scene	43	70	70	70	122	191.000
