onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.017	2.000	face	1.541	localizer	weak related	1	1	1	1	1	2.0	n/a
6.016	2.000	face	1.518	localizer	strong unrelated	2	1	1	2	2	6.0	n/a
10.016	2.000	face	2.326	localizer	strong unrelated	3	1	1	3	3	10.0	n/a
14.015	2.000	face	2.230	localizer	strong unrelated	4	1	1	4	4	14.0	n/a
18.015	2.000	face	1.686	localizer	weak unrelated	5	1	1	5	5	18.0	n/a
22.015	2.000	face	2.278	localizer	weak unrelated	6	1	1	6	6	22.0	n/a
26.054	0.763	correct	0.763	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
27.333	0.357	correct	0.357	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
28.199	0.363	correct	0.363	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
29.082	0.408	correct	0.408	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
29.998	0.403	correct	0.403	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
30.915	0.446	correct	0.446	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
31.881	0.448	correct	0.448	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
32.848	0.385	correct	0.385	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
33.748	0.357	correct	0.357	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
34.615	0.354	correct	0.354	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
35.481	0.328	correct	0.328	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
36.331	0.217	incorrect	0.217	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
38.013	2.000	scene	1.704	localizer	strong unrelated	7	1	2	145	201	38.0	n/a
42.013	2.000	scene	1.608	localizer	weak unrelated	8	1	2	146	202	42.0	n/a
46.013	2.000	scene	1.752	localizer	weak unrelated	9	1	2	147	203	46.0	n/a
50.012	2.000	scene	1.616	localizer	weak unrelated	10	1	2	148	204	50.0	n/a
54.012	2.000	scene	2.272	localizer	weak unrelated	11	1	2	149	205	54.0	n/a
58.011	2.000	scene	2.353	localizer	weak unrelated	12	1	2	150	206	58.0	n/a
62.051	0.605	correct	0.605	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
63.179	0.365	correct	0.365	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
64.062	0.395	incorrect	0.395	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
64.979	0.406	correct	0.406	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
65.895	0.418	correct	0.418	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
66.828	0.428	correct	0.428	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
67.778	0.423	correct	0.423	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
68.728	0.400	correct	0.400	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
69.645	0.347	correct	0.347	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
70.511	0.369	correct	0.369	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
71.395	0.333	incorrect	0.333	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
72.245	0.300	incorrect	0.300	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
74.010	2.000	object	2.010	localizer	weak unrelated	13	1	3	73	101	74.0	n/a
78.010	2.000	object	1.618	localizer	weak unrelated	14	1	3	74	102	78.0	n/a
82.009	2.000	object	2.194	localizer	weak related	15	1	3	75	103	82.0	n/a
86.009	2.000	object	1.906	localizer	weak unrelated	16	1	3	76	104	86.0	n/a
90.009	2.000	object	2.251	localizer	weak unrelated	17	1	3	77	105	90.0	n/a
94.008	2.000	object	2.523	localizer	strong unrelated	18	1	3	78	106	94.0	n/a
98.047	0.456	correct	0.456	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
99.026	0.333	correct	0.333	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
99.875	0.420	correct	0.420	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
100.809	0.406	correct	0.406	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
