onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.007	2.000	face	1.057	localizer	weak unrelated	1	2	1	19	19	2.0	n/a
6.006	2.000	face	0.930	localizer	weak unrelated	2	2	1	20	20	6.0	n/a
10.022	2.000	face	1.057	localizer	weak unrelated	3	2	1	21	21	10.0	n/a
14.022	2.000	face	0.961	localizer	weak unrelated	4	2	1	22	22	14.0	n/a
18.022	2.000	face	1.362	localizer	weak unrelated	5	2	1	23	23	18.0	n/a
22.022	2.000	face	1.137	localizer	weak unrelated	6	2	1	24	24	22.0	n/a
26.061	0.678	correct	0.678	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
27.256	0.419	correct	0.419	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
28.188	0.358	correct	0.358	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
29.055	0.364	correct	0.364	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
29.938	0.393	correct	0.393	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
30.855	0.380	correct	0.380	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
31.755	0.368	correct	0.368	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
32.638	0.317	correct	0.317	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
33.471	0.324	incorrect	0.324	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
34.305	0.411	correct	0.411	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
35.238	0.453	correct	0.453	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
36.205	0.350	incorrect	0.350	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
38.020	2.000	object	1.156	localizer	weak unrelated	7	2	2	91	119	38.0	n/a
42.020	2.000	object	1.035	localizer	weak unrelated	8	2	2	92	120	42.0	n/a
46.019	2.000	object	0.811	localizer	strong unrelated	9	2	2	93	121	46.0	n/a
50.019	2.000	object	1.467	localizer	weak unrelated	10	2	2	94	122	50.0	n/a
54.019	2.000	object	0.772	localizer	weak unrelated	11	2	2	95	123	54.0	n/a
58.018	2.000	object	1.844	localizer	strong unrelated	12	2	2	96	124	58.0	n/a
62.058	0.448	correct	0.448	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
63.020	0.351	correct	0.351	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
63.885	0.350	correct	0.350	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
64.752	0.434	correct	0.434	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
65.702	0.340	correct	0.340	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
66.552	0.434	correct	0.434	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
67.502	0.436	correct	0.436	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
68.452	0.390	correct	0.390	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
69.352	0.410	correct	0.410	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
70.285	0.373	correct	0.373	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
71.168	0.362	correct	0.362	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
72.051	0.398	correct	0.398	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
72.968	0.100	incorrect	0.100	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
74.017	2.000	scene	1.726	localizer	weak unrelated	13	2	3	163	219	74.0	n/a
78.016	2.000	scene	1.925	localizer	weak unrelated	14	2	3	164	220	78.0	n/a
82.016	2.000	scene	1.142	localizer	weak unrelated	15	2	3	165	221	82.0	n/a
