onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
130.023	2.000	face	2.851	localizer	weak unrelated	24	1	4	12	12	130.0	n/a
134.062	0.639	correct	0.639	grate	n/a	24	1	n/a	n/a	n/a	n/a	right
135.224	0.382	correct	0.382	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
136.124	0.394	correct	0.394	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
137.040	0.342	correct	0.342	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
137.890	0.324	correct	0.324	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
138.740	0.402	correct	0.402	grate	n/a	24	1	n/a	n/a	n/a	n/a	right
139.657	0.389	correct	0.389	grate	n/a	24	1	n/a	n/a	n/a	n/a	right
140.556	0.473	correct	0.473	grate	n/a	24	1	n/a	n/a	n/a	n/a	right
141.540	0.346	correct	0.346	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
142.406	0.327	correct	0.327	grate	n/a	24	1	n/a	n/a	n/a	n/a	right
143.256	0.429	correct	0.429	grate	n/a	24	1	n/a	n/a	n/a	n/a	right
144.206	0.350	incorrect	0.350	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
146.022	2.000	scene	1.484	localizer	strong related	25	1	5	151	207	146.0	n/a
150.021	2.000	scene	2.228	localizer	strong related	26	1	5	152	208	150.0	n/a
154.021	2.000	scene	1.972	localizer	weak related	27	1	5	153	209	154.0	n/a
158.020	2.000	scene	2.372	localizer	weak related	28	1	5	154	210	158.0	n/a
162.020	2.000	scene	2.221	localizer	strong unrelated	29	1	5	155	211	162.0	n/a
166.020	2.000	scene	2.069	localizer	weak unrelated	30	1	5	156	212	166.0	n/a
170.058	0.682	correct	0.682	grate	n/a	30	1	n/a	n/a	n/a	n/a	right
171.253	0.399	correct	0.399	grate	n/a	30	1	n/a	n/a	n/a	n/a	right
172.170	0.411	correct	0.411	grate	n/a	30	1	n/a	n/a	n/a	n/a	right
173.103	0.397	correct	0.397	grate	n/a	30	1	n/a	n/a	n/a	n/a	right
174.020	0.424	correct	0.424	grate	n/a	30	1	n/a	n/a	n/a	n/a	left
174.953	0.395	correct	0.395	grate	n/a	30	1	n/a	n/a	n/a	n/a	left
175.870	0.400	correct	0.400	grate	n/a	30	1	n/a	n/a	n/a	n/a	right
176.786	0.314	correct	0.314	grate	n/a	30	1	n/a	n/a	n/a	n/a	left
177.619	0.395	correct	0.395	grate	n/a	30	1	n/a	n/a	n/a	n/a	left
178.536	0.396	correct	0.396	grate	n/a	30	1	n/a	n/a	n/a	n/a	right
179.452	0.495	correct	0.495	grate	n/a	30	1	n/a	n/a	n/a	n/a	right
180.469	0.084	incorrect	0.084	grate	n/a	30	1	n/a	n/a	n/a	n/a	right
182.018	2.000	object	1.838	localizer	strong related	31	1	6	79	107	182.0	n/a
186.018	2.000	object	1.982	localizer	strong related	32	1	6	80	108	186.0	n/a
190.017	2.000	object	3.439	localizer	weak related	33	1	6	81	109	190.0	n/a
194.017	2.000	object	1.911	localizer	weak related	34	1	6	82	110	194.0	n/a
198.016	2.000	object	2.087	localizer	weak related	35	1	6	83	111	198.0	n/a
202.016	2.000	object	2.639	localizer	weak related	36	1	6	84	112	202.0	n/a
206.055	1.124	correct	1.124	grate	n/a	36	1	n/a	n/a	n/a	n/a	left
207.700	0.423	correct	0.423	grate	n/a	36	1	n/a	n/a	n/a	n/a	right
208.633	0.754	correct	0.754	grate	n/a	36	1	n/a	n/a	n/a	n/a	right
209.899	0.391	correct	0.391	grate	n/a	36	1	n/a	n/a	n/a	n/a	left
210.799	0.403	correct	0.403	grate	n/a	36	1	n/a	n/a	n/a	n/a	left
211.716	0.399	correct	0.399	grate	n/a	36	1	n/a	n/a	n/a	n/a	left
212.632	0.411	correct	0.411	grate	n/a	36	1	n/a	n/a	n/a	n/a	right
213.566	0.397	correct	0.397	grate	n/a	36	1	n/a	n/a	n/a	n/a	right
214.482	0.304	correct	0.304	grate	n/a	36	1	n/a	n/a	n/a	n/a	left
215.299	0.448	correct	0.448	grate	n/a	36	1	n/a	n/a	n/a	n/a	left
216.265	0.284	incorrect	0.284	grate	n/a	36	1	n/a	n/a	n/a	n/a	left
218.014	2.000	scene	2.065	localizer	strong related	37	1	7	157	213	218.0	n/a
222.014	2.000	scene	2.041	localizer	strong related	38	1	7	158	214	222.0	n/a
226.013	2.000	scene	2.553	localizer	weak unrelated	39	1	7	159	215	226.0	n/a
230.013	2.000	scene	2.665	localizer	strong related	40	1	7	160	216	230.0	n/a
234.013	2.000	scene	2.801	localizer	weak related	41	1	7	161	217	234.0	n/a
238.012	2.000	scene	2.433	localizer	strong related	42	1	7	162	218	238.0	n/a
242.051	0.607	correct	0.607	grate	n/a	42	1	n/a	n/a	n/a	n/a	right
243.180	0.406	correct	0.406	grate	n/a	42	1	n/a	n/a	n/a	n/a	left
244.096	0.425	correct	0.425	grate	n/a	42	1	n/a	n/a	n/a	n/a	right
245.029	0.356	correct	0.356	grate	n/a	42	1	n/a	n/a	n/a	n/a	left
245.896	0.393	correct	0.393	grate	n/a	42	1	n/a	n/a	n/a	n/a	left
246.812	0.501	correct	0.501	grate	n/a	42	1	n/a	n/a	n/a	n/a	left
247.829	0.380	correct	0.380	grate	n/a	42	1	n/a	n/a	n/a	n/a	left
248.729	0.417	correct	0.417	grate	n/a	42	1	n/a	n/a	n/a	n/a	right
249.662	0.436	correct	0.436	grate	n/a	42	1	n/a	n/a	n/a	n/a	right
250.612	0.397	correct	0.397	grate	n/a	42	1	n/a	n/a	n/a	n/a	right
251.528	0.401	correct	0.401	grate	n/a	42	1	n/a	n/a	n/a	n/a	left
252.445	0.100	incorrect	0.100	grate	n/a	42	1	n/a	n/a	n/a	n/a	right
254.011	2.000	object	1.602	localizer	strong related	43	1	8	85	113	254.0	n/a
258.010	2.000	object	1.842	localizer	weak related	44	1	8	86	114	258.0	n/a
262.010	2.000	object	1.595	localizer	strong related	45	1	8	87	115	262.0	n/a
266.009	2.000	object	1.923	localizer	weak unrelated	46	1	8	88	116	266.0	n/a
270.009	2.000	object	1.724	localizer	strong related	47	1	8	89	117	270.0	n/a
274.009	2.000	object	1.331	localizer	strong unrelated	48	1	8	90	118	274.0	n/a
278.047	0.745	correct	0.745	grate	n/a	48	1	n/a	n/a	n/a	n/a	left
279.310	0.450	correct	0.450	grate	n/a	48	1	n/a	n/a	n/a	n/a	right
280.276	0.332	correct	0.332	grate	n/a	48	1	n/a	n/a	n/a	n/a	left
281.125	0.315	correct	0.315	grate	n/a	48	1	n/a	n/a	n/a	n/a	right
281.958	0.425	correct	0.425	grate	n/a	48	1	n/a	n/a	n/a	n/a	right
282.892	0.316	correct	0.316	grate	n/a	48	1	n/a	n/a	n/a	n/a	left
283.725	0.314	correct	0.314	grate	n/a	48	1	n/a	n/a	n/a	n/a	right
284.558	0.514	correct	0.514	grate	n/a	48	1	n/a	n/a	n/a	n/a	right
285.592	0.416	correct	0.416	grate	n/a	48	1	n/a	n/a	n/a	n/a	right
286.525	0.436	correct	0.436	grate	n/a	48	1	n/a	n/a	n/a	n/a	left
287.475	0.381	correct	0.381	grate	n/a	48	1	n/a	n/a	n/a	n/a	right
288.375	0.167	incorrect	0.167	grate	n/a	48	1	n/a	n/a	n/a	n/a	left
290.024	2.000	face	1.516	localizer	weak related	49	1	9	13	13	290.0	n/a
294.023	2.000	face	1.188	localizer	strong related	50	1	9	14	14	294.0	n/a
298.023	2.000	face	2.101	localizer	strong related	51	1	9	15	15	298.0	n/a
302.022	2.000	face	1.636	localizer	weak related	52	1	9	16	16	302.0	n/a
306.022	2.000	face	1.837	localizer	strong related	53	1	9	17	17	306.0	n/a
310.022	2.000	face	1.670	localizer	strong related	54	1	9	18	18	310.0	n/a
314.062	0.657	correct	0.657	grate	n/a	54	1	n/a	n/a	n/a	n/a	right
315.240	0.351	correct	0.351	grate	n/a	54	1	n/a	n/a	n/a	n/a	left
316.105	0.413	correct	0.413	grate	n/a	54	1	n/a	n/a	n/a	n/a	right
317.039	0.392	correct	0.392	grate	n/a	54	1	n/a	n/a	n/a	n/a	right
317.938	0.429	correct	0.429	grate	n/a	54	1	n/a	n/a	n/a	n/a	right
318.888	0.406	correct	0.406	grate	n/a	54	1	n/a	n/a	n/a	n/a	left
319.805	0.409	correct	0.409	grate	n/a	54	1	n/a	n/a	n/a	n/a	left
320.721	0.381	correct	0.381	grate	n/a	54	1	n/a	n/a	n/a	n/a	right
321.621	0.322	correct	0.322	grate	n/a	54	1	n/a	n/a	n/a	n/a	left
322.455	0.311	correct	0.311	grate	n/a	54	1	n/a	n/a	n/a	n/a	right
323.288	0.382	correct	0.382	grate	n/a	54	1	n/a	n/a	n/a	n/a	left
324.188	0.367	incorrect	0.367	grate	n/a	54	1	n/a	n/a	n/a	n/a	right
