onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.020	2.000	face	1.340	localizer	strong related	1	3	1	37	37	2.0	n/a
6.019	2.000	face	1.556	localizer	strong related	2	3	1	38	38	6.0	n/a
10.019	2.000	face	1.484	localizer	weak related	3	3	1	39	39	10.0	n/a
14.018	2.000	face	2.053	localizer	weak related	4	3	1	40	40	14.0	n/a
18.018	2.000	face	1.501	localizer	strong related	5	3	1	41	41	18.0	n/a
22.018	2.000	face	1.822	localizer	strong related	6	3	1	42	42	22.0	n/a
26.057	0.762	correct	0.762	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
27.335	0.419	correct	0.419	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
28.268	0.375	correct	0.375	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
29.151	0.404	correct	0.404	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
30.068	0.415	correct	0.415	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
31.001	0.386	correct	0.386	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
31.901	0.325	correct	0.325	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
32.734	0.309	correct	0.309	grate	n/a	6	3	n/a	n/a	n/a	n/a	left
33.551	0.323	correct	0.323	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
34.400	0.402	correct	0.402	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
35.317	0.422	correct	0.422	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
36.250	0.300	incorrect	0.300	grate	n/a	6	3	n/a	n/a	n/a	n/a	right
38.016	2.000	object	1.775	localizer	weak related	7	3	2	109	137	38.0	n/a
42.016	2.000	object	1.478	localizer	weak related	8	3	2	110	138	42.0	n/a
46.015	2.000	object	1.407	localizer	weak related	9	3	2	111	139	46.0	n/a
50.015	2.000	object	1.991	localizer	weak unrelated	10	3	2	112	140	50.0	n/a
54.014	2.000	object	1.383	localizer	weak related	11	3	2	113	141	54.0	n/a
58.014	2.000	object	1.967	localizer	weak related	12	3	2	114	142	58.0	n/a
62.053	0.580	correct	0.580	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
63.148	0.382	correct	0.382	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
64.048	0.361	correct	0.361	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
64.931	0.334	correct	0.334	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
65.781	0.388	correct	0.388	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
66.680	0.921	correct	0.921	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
68.114	0.423	correct	0.423	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
69.047	0.450	correct	0.450	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
70.014	0.387	correct	0.387	grate	n/a	12	3	n/a	n/a	n/a	n/a	right
70.914	0.415	correct	0.415	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
71.847	0.354	correct	0.354	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
72.713	0.100	incorrect	0.100	grate	n/a	12	3	n/a	n/a	n/a	n/a	left
74.012	2.000	scene	2.208	localizer	weak unrelated	13	3	3	181	237	74.0	n/a
78.012	2.000	scene	2.665	localizer	weak related	14	3	3	182	238	78.0	n/a
82.011	2.000	scene	2.185	localizer	strong related	15	3	3	183	239	82.0	n/a
86.011	2.000	scene	2.137	localizer	weak unrelated	16	3	3	184	240	86.0	n/a
90.027	2.000	scene	2.041	localizer	strong related	17	3	3	185	241	90.0	n/a
94.010	2.000	scene	2.098	localizer	strong related	18	3	3	186	242	94.0	n/a
98.049	0.527	correct	0.527	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
99.094	0.401	correct	0.401	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
100.010	0.445	correct	0.445	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
100.977	0.352	correct	0.352	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
101.844	0.420	correct	0.420	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
102.777	0.359	correct	0.359	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
103.643	0.476	correct	0.476	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
104.627	0.245	correct	0.245	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
105.393	0.398	correct	0.398	grate	n/a	18	3	n/a	n/a	n/a	n/a	left
106.310	0.417	correct	0.417	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
107.243	0.436	correct	0.436	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
108.193	0.350	incorrect	0.350	grate	n/a	18	3	n/a	n/a	n/a	n/a	right
110.009	2.000	object	1.986	localizer	weak related	19	3	4	115	143	110.0	n/a
114.008	2.000	object	1.379	localizer	strong related	20	3	4	116	144	114.0	n/a
118.008	2.000	object	2.187	localizer	strong related	21	3	4	117	145	118.0	n/a
122.007	2.000	object	1.267	localizer	strong related	22	3	4	118	146	122.0	n/a
126.007	2.000	object	1.763	localizer	weak unrelated	23	3	4	119	147	126.0	n/a
130.023	2.000	object	1.859	localizer	strong related	24	3	4	120	148	130.0	n/a
134.064	0.518	correct	0.518	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
135.107	0.387	correct	0.387	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
136.007	0.439	correct	0.439	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
136.957	0.393	correct	0.393	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
137.873	0.366	correct	0.366	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
138.757	0.426	correct	0.426	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
139.706	0.372	correct	0.372	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
140.590	0.432	correct	0.432	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
141.540	0.514	correct	0.514	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
142.573	0.409	correct	0.409	grate	n/a	24	3	n/a	n/a	n/a	n/a	left
143.489	0.388	correct	0.388	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
144.389	0.167	incorrect	0.167	grate	n/a	24	3	n/a	n/a	n/a	n/a	right
146.022	2.000	scene	1.404	localizer	strong related	25	3	5	187	243	146.0	n/a
150.021	2.000	scene	1.573	localizer	strong related	26	3	5	188	244	150.0	n/a
154.021	2.000	scene	0.956	localizer	weak related	27	3	5	189	245	154.0	n/a
158.020	2.000	scene	0.998	localizer	strong related	28	3	5	190	246	158.0	n/a
162.020	2.000	scene	1.189	localizer	strong related	29	3	5	191	247	162.0	n/a
166.020	2.000	scene	1.405	localizer	strong related	30	3	5	192	248	166.0	n/a
170.059	0.546	correct	0.546	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
171.121	0.396	correct	0.396	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
172.037	0.408	correct	0.408	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
172.953	0.357	correct	0.357	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
173.820	0.370	correct	0.370	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
174.703	0.454	correct	0.454	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
175.670	0.367	correct	0.367	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
176.553	0.412	correct	0.412	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
177.486	0.574	correct	0.574	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
178.569	0.371	correct	0.371	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
179.452	0.608	correct	0.608	grate	n/a	30	3	n/a	n/a	n/a	n/a	left
180.569	0.100	incorrect	0.100	grate	n/a	30	3	n/a	n/a	n/a	n/a	right
182.018	2.000	face	1.406	localizer	strong related	31	3	6	43	43	182.0	n/a
186.018	2.000	face	1.342	localizer	weak related	32	3	6	44	44	186.0	n/a
190.017	2.000	face	1.639	localizer	weak unrelated	33	3	6	45	45	190.0	n/a
194.017	2.000	face	1.303	localizer	strong related	34	3	6	46	46	194.0	n/a
198.016	2.000	face	1.295	localizer	weak related	35	3	6	47	47	198.0	n/a
202.016	2.000	face	1.919	localizer	strong related	36	3	6	48	48	202.0	n/a
