onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.018	2.000	face	1.269	localizer	weak unrelated	1	2	1	19	19	2.0	n/a
6.018	2.000	face	1.871	localizer	strong related	2	2	1	20	20	6.0	n/a
10.017	2.000	face	1.902	localizer	weak related	3	2	1	21	21	10.0	n/a
14.017	2.000	face	1.846	localizer	weak unrelated	4	2	1	22	22	14.0	n/a
18.017	2.000	face	1.574	localizer	strong related	5	2	1	23	23	18.0	n/a
22.016	2.000	face	2.198	localizer	weak related	6	2	1	24	24	22.0	n/a
26.055	0.764	correct	0.764	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
27.334	0.397	correct	0.397	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
28.250	0.328	correct	0.328	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
29.100	0.343	correct	0.343	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
29.950	0.373	correct	0.373	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
30.833	0.305	correct	0.305	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
31.650	0.297	correct	0.297	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
32.466	0.288	correct	0.288	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
33.266	0.393	correct	0.393	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
34.166	0.356	correct	0.356	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
35.033	0.386	correct	0.386	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
35.933	0.286	correct	0.286	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
36.732	0.100	incorrect	0.100	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
38.015	2.000	scene	1.551	localizer	weak unrelated	7	2	2	163	219	38.0	n/a
42.014	2.000	scene	1.649	localizer	weak related	8	2	2	164	220	42.0	n/a
46.014	2.000	scene	2.353	localizer	strong unrelated	9	2	2	165	221	46.0	n/a
50.014	2.000	scene	1.840	localizer	weak unrelated	10	2	2	166	222	50.0	n/a
54.013	2.000	scene	1.201	localizer	weak unrelated	11	2	2	167	223	54.0	n/a
58.013	2.000	scene	1.825	localizer	strong unrelated	12	2	2	168	224	58.0	n/a
62.052	0.694	correct	0.694	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
63.263	0.282	correct	0.282	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
64.063	0.378	correct	0.378	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
64.963	0.350	correct	0.350	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
65.830	0.340	correct	0.340	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
66.679	0.282	correct	0.282	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
67.479	0.370	correct	0.370	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
68.363	0.390	correct	0.390	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
69.262	0.338	correct	0.338	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
70.112	0.337	correct	0.337	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
70.962	0.311	incorrect	0.311	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
71.796	0.373	correct	0.373	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
72.679	0.100	incorrect	0.100	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
74.011	2.000	object	n/a	localizer	no response	13	2	3	91	119	74.0	n/a
78.011	2.000	object	1.779	localizer	weak related	14	2	3	92	120	78.0	n/a
82.010	2.000	object	1.178	localizer	weak unrelated	15	2	3	93	121	82.0	n/a
86.010	2.000	object	1.130	localizer	weak related	16	2	3	94	122	86.0	n/a
90.010	2.000	object	2.330	localizer	strong related	17	2	3	95	123	90.0	n/a
94.009	2.000	object	1.731	localizer	weak related	18	2	3	96	124	94.0	n/a
98.051	0.580	correct	0.580	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
99.143	0.401	correct	0.401	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
100.059	0.404	correct	0.404	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
100.976	0.384	correct	0.384	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
101.876	0.372	correct	0.372	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
102.759	0.417	correct	0.417	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
103.692	0.387	correct	0.387	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
104.592	0.407	correct	0.407	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
105.509	0.379	correct	0.379	grate	n/a	18	2	n/a	n/a	n/a	n/a	right
106.409	0.414	correct	0.414	grate	n/a	18	2	n/a	n/a	n/a	n/a	left
