onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.013	2.000	remember	0.338	updating	restudy	1	object	face	scene	target	object	don't know	don't know	1	2	5	53	153	5	1.000	16
5.912	2.000	remember	0.270	updating	restudy	1	scene	object	face	target	scene	other	forget	2	2	79	127	279	131	5.898	20
10.762	2.000	remember	0.469	updating	retprac	1	face	object	scene	target	face	target	remember	3	2	56	8	56	108	10.754	11
18.461	2.000	remember	0.257	updating	restudy	1	face	object	scene	target	face	no response	no response	4	2	55	7	55	107	18.443	17
25.260	2.000	remember	0.505	updating	retprac	1	scene	object	face	target	scene	target	remember	5	2	78	126	278	130	25.239	8
30.043	2.000	forget	0.314	updating	retprac	1	face	object	scene	competitor	object	don't know	don't know	6	2	54	6	54	106	30.026	12
35.009	2.000	forget	0.284	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	7	2	6	54	154	6	34.992	7
40.309	2.000	forget	0.304	updating	retprac	1	scene	face	object	competitor	face	target	remember	8	2	32	104	256	32	40.296	3
45.541	2.000	remember	0.279	updating	restudy	1	face	scene	object	target	face	competitor	forget	9	2	101	29	77	205	45.526	24
50.408	2.000	remember	0.397	updating	retprac	1	scene	object	face	target	scene	other	forget	10	2	80	128	280	132	50.389	6
55.440	2.000	remember	0.388	updating	restudy	1	scene	face	object	target	scene	no response	no response	11	2	31	103	255	31	55.433	19
60.890	2.000	remember	0.307	updating	restudy	1	object	scene	face	target	object	other	forget	12	2	125	77	177	229	60.878	13
71.255	2.000	forget	0.476	updating	retprac	1	scene	face	object	other	object	target	remember	13	2	30	102	254	30	71.242	1
76.272	2.000	remember	0.276	updating	restudy	2	object	face	scene	target	object	don't know	don't know	14	2	5	53	153	5	76.256	16
82.021	2.000	forget	0.326	updating	retprac	1	face	scene	object	other	object	don't know	don't know	15	2	102	30	78	206	82.001	9
88.887	2.000	remember	0.292	updating	retprac	2	face	object	scene	target	face	target	remember	16	2	56	8	56	108	88.867	11
93.403	2.000	remember	0.271	updating	restudy	1	face	scene	object	target	face	other	forget	17	2	103	31	79	207	93.394	21
98.069	2.000	remember	0.277	updating	retprac	2	scene	object	face	target	scene	target	remember	18	2	78	126	278	130	98.062	8
