onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.015	2.000	face	1.113	localizer	weak related	1	2	1	19	19	2.0	n/a
6.014	2.000	face	1.905	localizer	weak related	2	2	1	20	20	6.0	n/a
10.014	2.000	face	1.665	localizer	weak related	3	2	1	21	21	10.0	n/a
14.014	2.000	face	1.961	localizer	weak related	4	2	1	22	22	14.0	n/a
18.013	2.000	face	2.082	localizer	weak related	5	2	1	23	23	18.0	n/a
22.013	2.000	face	1.819	localizer	weak related	6	2	1	24	24	22.0	n/a
26.052	0.758	correct	0.758	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
27.332	0.384	correct	0.384	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
28.230	0.373	correct	0.373	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
29.113	0.354	correct	0.354	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
29.980	0.408	correct	0.408	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
30.896	0.394	correct	0.394	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
31.813	0.438	correct	0.438	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
32.763	0.473	correct	0.473	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
33.746	0.369	correct	0.369	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
34.629	0.470	correct	0.470	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
35.613	0.406	correct	0.406	grate	n/a	6	2	n/a	n/a	n/a	n/a	left
36.529	0.017	incorrect	0.017	grate	n/a	6	2	n/a	n/a	n/a	n/a	right
38.011	2.000	object	2.131	localizer	strong unrelated	7	2	2	91	119	38.0	n/a
42.011	2.000	object	1.667	localizer	weak related	8	2	2	92	120	42.0	n/a
46.011	2.000	object	1.908	localizer	weak unrelated	9	2	2	93	121	46.0	n/a
50.010	2.000	object	1.932	localizer	weak unrelated	10	2	2	94	122	50.0	n/a
54.010	2.000	object	2.084	localizer	strong unrelated	11	2	2	95	123	54.0	n/a
58.009	2.000	object	2.164	localizer	weak related	12	2	2	96	124	58.0	n/a
62.049	2.265	correct	2.265	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
64.827	0.366	correct	0.366	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
65.710	0.444	correct	0.444	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
66.676	0.405	correct	0.405	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
67.593	0.392	correct	0.392	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
68.493	0.364	correct	0.364	grate	n/a	12	2	n/a	n/a	n/a	n/a	right
69.376	0.369	correct	0.369	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
70.259	0.398	correct	0.398	grate	n/a	12	2	n/a	n/a	n/a	n/a	left
