onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.019	2.000	object	1.852	localizer	weak unrelated	1	1	1	73	101	2.0	n/a
6.019	2.000	object	2.148	localizer	weak related	2	1	1	74	102	6.0	n/a
10.019	2.000	object	2.356	localizer	weak related	3	1	1	75	103	10.0	n/a
14.018	2.000	object	2.533	localizer	weak unrelated	4	1	1	76	104	14.0	n/a
18.018	2.000	object	2.373	localizer	strong related	5	1	1	77	105	18.0	n/a
22.018	2.000	object	3.045	localizer	weak unrelated	6	1	1	78	106	22.0	n/a
26.057	1.106	correct	1.106	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
27.686	0.349	correct	0.349	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
28.551	0.388	correct	0.388	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
29.451	0.312	correct	0.312	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
30.284	0.310	correct	0.310	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
31.118	0.389	incorrect	0.389	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
32.018	0.465	correct	0.465	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
33.001	0.458	correct	0.458	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
33.967	0.395	correct	0.395	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
34.884	0.374	correct	0.374	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
35.767	0.331	correct	0.331	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
36.617	0.100	incorrect	0.100	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
38.016	2.000	face	2.478	localizer	weak unrelated	7	1	2	1	1	38.0	n/a
42.016	2.000	face	2.686	localizer	weak related	8	1	2	2	2	42.0	n/a
46.016	2.000	face	2.991	localizer	weak related	9	1	2	3	3	46.0	n/a
50.015	2.000	face	2.831	localizer	weak related	10	1	2	4	4	50.0	n/a
54.015	2.000	face	1.975	localizer	strong related	11	1	2	5	5	54.0	n/a
58.014	2.000	face	1.912	localizer	strong related	12	1	2	6	6	58.0	n/a
62.054	0.948	correct	0.948	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
63.516	0.375	correct	0.375	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
64.398	0.419	correct	0.419	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
65.331	0.398	correct	0.398	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
66.248	0.402	correct	0.402	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
67.165	0.405	correct	0.405	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
68.081	0.400	correct	0.400	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
68.998	0.436	correct	0.436	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
69.948	0.383	correct	0.383	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
70.848	0.515	correct	0.515	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
71.881	0.417	correct	0.417	grate	n/a	12	1	n/a	n/a	n/a	n/a	left
72.814	0.100	incorrect	0.100	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
74.013	2.000	scene	2.328	localizer	weak unrelated	13	1	3	145	201	74.0	n/a
78.013	2.000	scene	2.689	localizer	weak related	14	1	3	146	202	78.0	n/a
82.012	2.000	scene	2.186	localizer	strong related	15	1	3	147	203	82.0	n/a
86.012	2.000	scene	2.273	localizer	strong related	16	1	3	148	204	86.0	n/a
90.011	2.000	scene	2.842	localizer	strong related	17	1	3	149	205	90.0	n/a
94.011	2.000	scene	2.571	localizer	weak unrelated	18	1	3	150	206	94.0	n/a
98.050	0.431	correct	0.431	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
98.996	0.421	correct	0.421	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
99.928	0.456	correct	0.456	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
100.895	0.354	correct	0.354	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
101.762	0.383	correct	0.383	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
102.661	0.547	correct	0.547	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
103.728	0.466	correct	0.466	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
104.711	0.522	correct	0.522	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
105.745	0.377	correct	0.377	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
106.644	0.428	correct	0.428	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
107.594	0.430	correct	0.430	grate	n/a	18	1	n/a	n/a	n/a	n/a	left
108.544	0.000	incorrect	0.000	grate	n/a	18	1	n/a	n/a	n/a	n/a	right
110.010	2.000	face	1.795	localizer	strong related	19	1	4	7	7	110.0	n/a
114.009	2.000	face	2.139	localizer	weak related	20	1	4	8	8	114.0	n/a
118.009	2.000	face	2.579	localizer	weak related	21	1	4	9	9	118.0	n/a
122.009	2.000	face	2.132	localizer	weak related	22	1	4	10	10	122.0	n/a
126.008	2.000	face	2.787	localizer	weak unrelated	23	1	4	11	11	126.0	n/a
130.008	2.000	face	2.540	localizer	weak unrelated	24	1	4	12	12	130.0	n/a
134.047	0.784	correct	0.784	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
135.342	0.490	correct	0.490	grate	n/a	24	1	n/a	n/a	n/a	n/a	right
136.342	0.539	correct	0.539	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
137.392	0.544	correct	0.544	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
138.458	0.453	correct	0.453	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
139.425	0.471	correct	0.471	grate	n/a	24	1	n/a	n/a	n/a	n/a	right
140.408	0.384	correct	0.384	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
141.308	0.707	correct	0.707	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
142.525	0.595	correct	0.595	grate	n/a	24	1	n/a	n/a	n/a	n/a	left
143.641	0.398	correct	0.398	grate	n/a	24	1	n/a	n/a	n/a	n/a	right
144.558	0.100	incorrect	0.100	grate	n/a	24	1	n/a	n/a	n/a	n/a	right
146.023	2.000	scene	2.204	localizer	strong related	25	1	5	151	207	146.0	n/a
150.006	2.000	scene	2.237	localizer	strong unrelated	26	1	5	152	208	150.0	n/a
154.023	2.000	scene	n/a	localizer	no response	27	1	5	153	209	154.0	n/a
158.022	2.000	scene	2.757	localizer	weak unrelated	28	1	5	154	210	158.0	n/a
162.022	2.000	scene	2.773	localizer	weak unrelated	29	1	5	155	211	162.0	n/a
166.021	2.000	scene	2.413	localizer	strong related	30	1	5	156	212	166.0	n/a
