onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
308.015	4.000	strong unrelated	0.214	learn a-b	test	scene	face	object	69	28	28	252	28	308.000
312.514	4.000	no response	n/a	learn a-b	test	scene	face	object	70	42	42	266	42	312.500
317.013	4.000	strong unrelated	0.000	learn a-b	restudy	object	scene	face	71	131	131	183	235	317.000
321.511	4.000	strong unrelated	0.008	learn a-b	restudy	object	scene	face	72	127	127	179	231	321.500
326.010	4.000	strong unrelated	0.194	learn a-b	test	scene	object	face	73	86	86	286	138	326.000
330.510	4.000	no response	n/a	learn a-b	restudy	face	object	scene	74	63	63	63	115	330.500
335.007	4.000	no response	n/a	learn a-b	restudy	object	face	scene	75	13	13	161	13	335.000
339.522	4.000	no response	n/a	learn a-b	test	face	scene	object	76	106	106	82	210	339.500
344.021	4.000	strong unrelated	0.000	learn a-b	restudy	object	face	scene	77	23	23	171	23	344.000
348.520	4.000	no response	n/a	learn a-b	restudy	object	scene	face	78	125	125	177	229	348.500
353.018	4.000	strong unrelated	0.000	learn a-b	restudy	object	face	scene	79	3	3	151	3	353.000
357.517	4.000	strong unrelated	0.083	learn a-b	restudy	face	object	scene	80	61	61	61	113	357.500
362.015	4.000	strong unrelated	0.007	learn a-b	restudy	scene	face	object	81	43	43	267	43	362.000
366.514	4.000	strong unrelated	0.084	learn a-b	restudy	object	scene	face	82	139	139	191	243	366.500
371.013	4.000	strong unrelated	0.251	learn a-b	restudy	object	scene	face	83	133	133	185	237	371.000
375.511	4.000	strong unrelated	0.204	learn a-b	restudy	face	object	scene	84	69	69	69	121	375.500
380.010	4.000	no response	n/a	learn a-b	test	object	scene	face	85	130	130	182	234	380.000
384.509	4.000	no response	n/a	learn a-b	test	scene	face	object	86	30	30	254	30	384.500
389.024	4.000	no response	n/a	learn a-b	test	object	scene	face	87	134	134	186	238	389.000
393.522	4.000	strong unrelated	0.101	learn a-b	restudy	scene	face	object	88	47	47	271	47	393.500
398.021	4.000	no response	n/a	learn a-b	test	face	scene	object	89	116	116	92	220	398.000
402.520	4.000	no response	n/a	learn a-b	restudy	scene	face	object	90	41	41	265	41	402.500
407.018	4.000	strong unrelated	0.228	learn a-b	restudy	object	face	scene	91	5	5	153	5	407.000
411.517	4.000	strong unrelated	0.000	learn a-b	restudy	face	object	scene	92	65	65	65	117	411.500
416.016	4.000	strong unrelated	0.259	learn a-b	restudy	object	face	scene	93	19	19	167	19	416.000
420.514	4.000	strong unrelated	0.280	learn a-b	restudy	face	scene	object	94	101	101	77	205	420.500
425.013	4.000	strong unrelated	0.509	learn a-b	restudy	scene	face	object	95	45	45	269	45	425.000
429.511	4.000	strong unrelated	0.221	learn a-b	restudy	object	face	scene	96	15	15	163	15	429.500
434.010	4.000	no response	n/a	learn a-b	test	object	face	scene	97	12	12	160	12	434.000
438.509	4.000	no response	n/a	learn a-b	restudy	face	scene	object	98	103	103	79	207	438.500
443.007	4.000	strong unrelated	0.154	learn a-b	test	object	scene	face	99	132	132	184	236	443.000
447.523	4.000	strong unrelated	0.222	learn a-b	restudy	object	scene	face	100	135	135	187	239	447.500
452.021	4.000	no response	n/a	learn a-b	test	object	face	scene	101	6	6	154	6	452.000
456.520	4.000	no response	n/a	learn a-b	restudy	object	scene	face	102	137	137	189	241	456.500
461.018	4.000	strong unrelated	0.189	learn a-b	restudy	scene	object	face	103	73	73	273	125	461.000
465.517	4.000	strong unrelated	0.252	learn a-b	test	object	face	scene	104	16	16	164	16	465.500
470.016	4.000	strong unrelated	0.046	learn a-b	test	object	scene	face	105	142	142	194	246	470.000
474.514	4.000	strong unrelated	0.237	learn a-b	test	face	object	scene	106	60	60	60	112	474.500
479.013	4.000	strong unrelated	0.000	learn a-b	test	scene	object	face	107	92	92	292	144	479.000
483.512	4.000	strong unrelated	0.000	learn a-b	restudy	scene	face	object	108	33	33	257	33	483.500
488.010	4.000	strong unrelated	0.174	learn a-b	restudy	scene	object	face	109	87	87	287	139	488.000
492.509	4.000	strong unrelated	0.050	learn a-b	restudy	object	face	scene	110	21	21	169	21	492.500
497.024	4.000	strong unrelated	0.099	learn a-b	restudy	object	face	scene	111	17	17	165	17	497.000
501.523	4.000	strong unrelated	0.204	learn a-b	test	face	scene	object	112	114	114	90	218	501.500
506.021	4.000	strong unrelated	0.108	learn a-b	restudy	face	object	scene	113	71	71	71	123	506.000
510.520	4.000	strong unrelated	0.000	learn a-b	test	object	face	scene	114	14	14	162	14	510.500
515.019	4.000	strong unrelated	0.074	learn a-b	test	face	object	scene	115	70	70	70	122	515.000
519.517	4.000	strong unrelated	0.288	learn a-b	test	face	object	scene	116	72	72	72	124	519.500
524.016	4.000	strong unrelated	0.000	learn a-b	test	face	object	scene	117	54	54	54	106	524.000
528.514	4.000	strong unrelated	0.622	learn a-b	restudy	face	scene	object	118	99	99	75	203	528.500
533.013	4.000	strong unrelated	0.000	learn a-b	test	scene	object	face	119	74	74	274	126	533.000
537.512	4.000	strong unrelated	0.193	learn a-b	test	face	scene	object	120	120	120	96	224	537.500
542.010	4.000	strong unrelated	0.212	learn a-b	test	face	scene	object	121	118	118	94	222	542.000
546.509	4.000	strong unrelated	0.370	learn a-b	restudy	scene	face	object	122	29	29	253	29	546.500
551.008	4.000	weak unrelated	0.000	learn a-b	test	face	object	scene	123	56	56	56	108	551.000
555.523	4.000	no response	n/a	learn a-b	test	face	scene	object	124	110	110	86	214	555.500
560.022	4.000	strong unrelated	0.090	learn a-b	test	face	object	scene	125	68	68	68	120	560.000
564.520	4.000	strong unrelated	0.117	learn a-b	restudy	object	scene	face	126	129	129	181	233	564.500
569.019	4.000	strong unrelated	0.000	learn a-b	test	object	scene	face	127	126	126	178	230	569.000
573.518	4.000	strong unrelated	0.129	learn a-b	restudy	scene	face	object	128	35	35	259	35	573.500
578.016	4.000	strong unrelated	0.071	learn a-b	restudy	face	object	scene	129	53	53	53	105	578.000
582.515	4.000	strong unrelated	0.146	learn a-b	test	object	face	scene	130	18	18	166	18	582.500
587.013	4.000	strong unrelated	0.286	learn a-b	restudy	scene	object	face	131	79	79	279	131	587.000
591.512	4.000	strong unrelated	0.209	learn a-b	restudy	face	scene	object	132	117	117	93	221	591.500
596.011	4.000	strong unrelated	0.480	learn a-b	test	face	object	scene	133	62	62	62	114	596.000
600.509	4.000	strong unrelated	0.353	learn a-b	restudy	face	object	scene	134	51	51	51	103	600.500
605.025	4.000	strong unrelated	0.000	learn a-b	restudy	scene	object	face	135	85	85	285	137	605.000
609.523	4.000	strong unrelated	0.000	learn a-b	test	face	scene	object	136	104	104	80	208	609.500
614.022	4.000	strong unrelated	0.078	learn a-b	test	object	face	scene	137	4	4	152	4	614.000
618.520	4.000	strong unrelated	0.000	learn a-b	restudy	face	scene	object	138	97	97	73	201	618.500
623.019	4.000	strong unrelated	0.106	learn a-b	restudy	scene	object	face	139	89	89	289	141	623.000
627.518	4.000	strong unrelated	0.115	learn a-b	test	scene	object	face	140	76	76	276	128	627.500
632.016	4.000	strong unrelated	0.000	learn a-b	restudy	scene	object	face	141	81	81	281	133	632.000
636.515	4.000	strong unrelated	0.017	learn a-b	test	scene	object	face	142	84	84	284	136	636.500
641.013	4.000	strong unrelated	0.000	learn a-b	test	object	face	scene	143	10	10	158	10	641.000
645.512	4.000	strong unrelated	0.066	learn a-b	restudy	face	scene	object	144	109	109	85	213	645.500
