onset	duration	trial_type	response_time	task_type	response_type	trial_id	run_id	block_id	word_id	img_id	design_onset	grate_orientation
2.010	2.000	object	2.277	localizer	weak unrelated	1	1	1	73	101	2.0	n/a
6.010	2.000	object	1.941	localizer	weak related	2	1	1	74	102	6.0	n/a
10.009	2.000	object	1.573	localizer	strong related	3	1	1	75	103	10.0	n/a
14.009	2.000	object	1.822	localizer	weak unrelated	4	1	1	76	104	14.0	n/a
18.009	2.000	object	2.526	localizer	weak unrelated	5	1	1	77	105	18.0	n/a
22.008	2.000	object	1.574	localizer	strong unrelated	6	1	1	78	106	22.0	n/a
26.048	1.818	correct	1.818	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
28.377	0.505	correct	0.505	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
29.392	1.139	correct	1.139	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
31.042	0.704	correct	0.704	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
32.258	0.824	correct	0.824	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
33.591	0.586	correct	0.586	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
34.691	0.535	correct	0.535	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
35.741	0.469	correct	0.469	grate	n/a	6	1	n/a	n/a	n/a	n/a	left
36.724	0.100	incorrect	0.100	grate	n/a	6	1	n/a	n/a	n/a	n/a	right
38.023	2.000	face	2.406	localizer	weak unrelated	7	1	2	1	1	38.0	n/a
42.023	2.000	face	1.511	localizer	weak unrelated	8	1	2	2	2	42.0	n/a
46.022	2.000	face	1.351	localizer	weak unrelated	9	1	2	3	3	46.0	n/a
50.022	2.000	face	2.015	localizer	weak unrelated	10	1	2	4	4	50.0	n/a
54.022	2.000	face	2.016	localizer	weak related	11	1	2	5	5	54.0	n/a
58.021	2.000	face	1.264	localizer	weak related	12	1	2	6	6	58.0	n/a
62.061	0.653	correct	0.653	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
63.222	0.442	correct	0.442	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
64.171	0.485	correct	0.485	grate	n/a	12	1	n/a	n/a	n/a	n/a	right
