onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
199.516	4.000	strong related	2.583	learn a-c	restudy	scene	object	face	45	79	127	279	131	199.500
204.015	4.000	strong related	2.414	learn a-c	restudy	scene	object	face	46	91	139	291	143	204.000
208.513	4.000	strong related	3.183	learn a-c	test	object	face	scene	47	8	56	156	8	208.500
213.012	4.000	strong related	1.316	learn a-c	test	face	object	scene	48	60	12	60	112	213.000
217.511	4.000	strong related	2.824	learn a-c	test	face	scene	object	49	108	36	84	212	217.500
222.010	4.000	strong related	1.462	learn a-c	test	scene	face	object	50	32	104	256	32	222.000
226.508	4.000	strong related	2.681	learn a-c	test	scene	object	face	51	82	130	282	134	226.500
231.007	4.000	strong related	2.829	learn a-c	test	face	object	scene	52	70	22	70	122	231.000
235.522	4.000	strong related	2.070	learn a-c	test	face	scene	object	53	104	32	80	208	235.500
240.021	4.000	strong related	2.519	learn a-c	test	face	object	scene	54	58	10	58	110	240.000
244.520	4.000	strong related	2.012	learn a-c	test	object	scene	face	55	130	82	182	234	244.500
249.019	4.000	strong related	1.884	learn a-c	test	object	scene	face	56	140	92	192	244	249.000
253.517	4.000	strong related	2.938	learn a-c	restudy	face	scene	object	57	117	45	93	221	253.500
258.016	4.000	strong related	3.054	learn a-c	restudy	face	scene	object	58	119	47	95	223	258.000
262.514	4.000	strong related	2.856	learn a-c	restudy	scene	object	face	59	81	129	281	133	262.500
267.013	4.000	strong related	2.207	learn a-c	restudy	scene	object	face	60	73	121	273	125	267.000
271.512	4.000	strong related	2.639	learn a-c	restudy	face	object	scene	61	61	13	61	113	271.500
276.010	4.000	weak related	3.287	learn a-c	test	face	scene	object	62	100	28	76	204	276.000
280.526	4.000	strong related	1.323	learn a-c	test	face	scene	object	63	120	48	96	224	280.500
285.008	4.000	strong related	3.148	learn a-c	restudy	object	face	scene	64	17	65	165	17	285.000
289.523	4.000	strong related	1.916	learn a-c	restudy	scene	face	object	65	29	101	253	29	289.500
294.022	4.000	strong related	1.362	learn a-c	restudy	scene	face	object	66	33	105	257	33	294.000
298.520	4.000	strong related	2.366	learn a-c	restudy	object	face	scene	67	23	71	171	23	298.500
303.019	4.000	strong related	2.063	learn a-c	restudy	face	scene	object	68	97	25	73	201	303.000
307.518	4.000	weak related	2.013	learn a-c	test	face	object	scene	69	66	18	66	118	307.500
312.017	4.000	strong related	3.133	learn a-c	restudy	face	object	scene	70	53	5	53	105	312.000
316.515	4.000	strong related	2.333	learn a-c	test	scene	object	face	71	90	138	290	142	316.500
321.014	4.000	strong related	2.475	learn a-c	restudy	scene	face	object	72	27	99	251	27	321.000
325.513	4.000	strong related	1.559	learn a-c	restudy	face	scene	object	73	111	39	87	215	325.500
330.012	4.000	strong related	2.072	learn a-c	restudy	object	scene	face	74	137	89	189	241	330.000
334.510	4.000	strong related	1.966	learn a-c	restudy	object	scene	face	75	129	81	181	233	334.500
339.009	4.000	strong related	1.704	learn a-c	restudy	scene	face	object	76	31	103	255	31	339.000
343.507	4.000	strong related	2.452	learn a-c	test	object	face	scene	77	10	58	158	10	343.500
348.023	4.000	strong related	2.355	learn a-c	restudy	object	face	scene	78	7	55	155	7	348.000
352.521	4.000	strong related	3.040	learn a-c	restudy	scene	object	face	79	77	125	277	129	352.500
357.020	4.000	strong related	2.650	learn a-c	restudy	face	object	scene	80	59	11	59	111	357.000
361.519	4.000	strong related	1.635	learn a-c	test	scene	face	object	81	38	110	262	38	361.500
366.017	4.000	strong related	2.635	learn a-c	restudy	face	object	scene	82	69	21	69	121	366.000
370.516	4.000	strong related	3.370	learn a-c	test	object	face	scene	83	24	72	172	24	370.500
375.015	4.000	strong related	2.811	learn a-c	test	object	scene	face	84	136	88	188	240	375.000
379.513	4.000	strong related	2.599	learn a-c	test	face	object	scene	85	50	2	50	102	379.500
384.012	4.000	strong related	1.419	learn a-c	restudy	scene	face	object	86	35	107	259	35	384.000
388.511	4.000	no response	n/a	learn a-c	test	scene	object	face	87	80	128	280	132	388.500
393.026	4.000	strong related	1.567	learn a-c	restudy	scene	object	face	88	75	123	275	127	393.000
397.508	4.000	weak related	2.613	learn a-c	restudy	scene	object	face	89	93	141	293	145	397.500
402.024	4.000	strong related	2.036	learn a-c	test	face	scene	object	90	112	40	88	216	402.000
406.522	4.000	strong related	1.957	learn a-c	restudy	scene	face	object	91	45	117	269	45	406.500
411.021	4.000	strong related	1.679	learn a-c	restudy	scene	face	object	92	43	115	267	43	411.000
415.520	4.000	strong related	2.118	learn a-c	restudy	scene	face	object	93	25	97	249	25	415.500
420.018	4.000	strong related	1.865	learn a-c	test	face	object	scene	94	56	8	56	108	420.000
424.517	4.000	strong related	2.086	learn a-c	test	face	scene	object	95	102	30	78	206	424.500
429.016	4.000	no response	n/a	learn a-c	test	face	scene	object	96	114	42	90	218	429.000
433.514	4.000	strong related	2.264	learn a-c	restudy	object	scene	face	97	133	85	185	237	433.500
438.013	4.000	strong related	2.349	learn a-c	test	object	face	scene	98	22	70	170	22	438.000
442.512	4.000	strong related	2.353	learn a-c	restudy	object	face	scene	99	19	67	167	19	442.500
447.010	4.000	strong related	3.086	learn a-c	restudy	face	scene	object	100	105	33	81	209	447.000
451.509	4.000	strong related	2.947	learn a-c	restudy	face	object	scene	101	63	15	63	115	451.500
456.008	4.000	strong related	2.493	learn a-c	test	object	scene	face	102	122	74	174	226	456.000
460.506	4.000	strong related	2.689	learn a-c	restudy	face	object	scene	103	51	3	51	103	460.500
465.022	4.000	strong related	2.510	learn a-c	test	object	face	scene	104	6	54	154	6	465.000
469.520	4.000	strong related	2.052	learn a-c	restudy	face	object	scene	105	49	1	49	101	469.500
474.019	4.000	strong related	1.457	learn a-c	test	object	scene	face	106	126	78	178	230	474.000
478.518	4.000	strong related	2.292	learn a-c	test	face	object	scene	107	52	4	52	104	478.500
483.017	4.000	weak related	2.145	learn a-c	restudy	object	scene	face	108	131	83	183	235	483.000
487.515	4.000	weak unrelated	3.016	learn a-c	test	scene	face	object	109	34	106	258	34	487.500
492.014	4.000	weak related	2.037	learn a-c	test	scene	face	object	110	30	102	254	30	492.000
496.513	4.000	no response	n/a	learn a-c	restudy	scene	object	face	111	85	133	285	137	496.500
501.011	4.000	weak unrelated	2.005	learn a-c	test	face	scene	object	112	116	44	92	220	501.000
505.510	4.000	strong related	1.760	learn a-c	test	face	scene	object	113	118	46	94	222	505.500
510.009	4.000	strong related	2.180	learn a-c	test	face	scene	object	114	98	26	74	202	510.000
514.524	4.000	weak unrelated	1.667	learn a-c	test	scene	face	object	115	36	108	260	36	514.500
519.023	4.000	strong related	2.613	learn a-c	test	scene	object	face	116	84	132	284	136	519.000
523.521	4.000	weak related	2.541	learn a-c	restudy	object	face	scene	117	3	51	151	3	523.500
528.020	4.000	weak related	2.060	learn a-c	restudy	scene	object	face	118	87	135	287	139	528.000
532.519	4.000	weak related	2.269	learn a-c	test	object	face	scene	119	12	60	160	12	532.500
537.017	4.000	weak related	2.314	learn a-c	test	face	scene	object	120	110	38	86	214	537.000
541.516	4.000	weak related	1.355	learn a-c	restudy	face	scene	object	121	109	37	85	213	541.500
546.015	4.000	weak related	1.989	learn a-c	test	face	scene	object	122	106	34	82	210	546.000
550.513	4.000	weak related	1.873	learn a-c	restudy	object	scene	face	123	123	75	175	227	550.500
555.012	4.000	weak related	2.907	learn a-c	test	object	face	scene	124	20	68	168	20	555.000
559.511	4.000	weak related	2.063	learn a-c	test	scene	object	face	125	94	142	294	146	559.500
564.009	4.000	weak related	3.042	learn a-c	restudy	scene	face	object	126	41	113	265	41	564.000
568.508	4.000	weak unrelated	1.295	learn a-c	restudy	object	scene	face	127	141	93	193	245	568.500
573.007	4.000	strong related	1.811	learn a-c	restudy	face	scene	object	128	115	43	91	219	573.000
577.522	4.000	weak related	1.884	learn a-c	restudy	object	scene	face	129	121	73	173	225	577.500
582.021	4.000	weak related	1.836	learn a-c	restudy	object	face	scene	130	21	69	169	21	582.000
586.520	4.000	weak related	3.254	learn a-c	test	object	scene	face	131	142	94	194	246	586.500
591.018	4.000	weak related	2.609	learn a-c	restudy	scene	object	face	132	83	131	283	135	591.000
595.517	4.000	weak unrelated	3.094	learn a-c	restudy	object	face	scene	133	13	61	161	13	595.500
600.016	4.000	weak related	3.027	learn a-c	test	object	face	scene	134	2	50	150	2	600.000
604.514	4.000	weak unrelated	2.264	learn a-c	restudy	face	scene	object	135	113	41	89	217	604.500
609.013	4.000	weak related	2.776	learn a-c	test	object	face	scene	136	18	66	166	18	609.000
613.512	4.000	weak related	2.285	learn a-c	restudy	face	scene	object	137	99	27	75	203	613.500
618.010	4.000	weak related	3.151	learn a-c	restudy	face	object	scene	138	71	23	71	123	618.000
622.509	4.000	weak related	1.495	learn a-c	test	scene	object	face	139	76	124	276	128	622.500
627.008	4.000	weak related	1.807	learn a-c	restudy	object	scene	face	140	125	77	177	229	627.000
631.523	4.000	weak related	3.154	learn a-c	test	scene	object	face	141	88	136	288	140	631.500
636.022	4.000	weak related	1.846	learn a-c	test	object	scene	face	142	134	86	186	238	636.000
640.520	4.000	weak related	1.341	learn a-c	test	object	scene	face	143	128	80	180	232	640.500
645.019	4.000	weak related	2.140	learn a-c	restudy	object	scene	face	144	139	91	191	243	645.000
