onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.097	2.000	no response	n/a	updating	retprac	1	face	scene	object	no response	no response	competitor	forget	1	3	106	34	82	210	1.000	7
6.763	2.000	remember	0.253	updating	retprac	1	face	object	scene	target	face	target	remember	2	3	60	12	60	112	6.755	10
11.296	2.000	forget	0.280	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	3	3	34	106	258	34	11.276	1
16.312	2.000	remember	0.232	updating	retprac	1	object	scene	face	target	object	target	remember	4	3	132	84	184	236	16.303	2
21.528	2.000	remember	0.272	updating	restudy	1	object	scene	face	target	object	target	remember	5	3	129	81	181	233	21.515	17
27.795	2.000	remember	0.245	updating	restudy	1	face	object	scene	target	face	target	remember	6	3	59	11	59	111	27.777	24
36.560	2.000	forget	0.191	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	7	3	10	58	158	10	36.539	3
41.527	2.000	remember	0.313	updating	restudy	1	scene	face	object	target	scene	target	remember	8	3	35	107	259	35	41.508	21
46.076	2.000	remember	0.315	updating	restudy	1	object	face	scene	target	object	target	remember	9	3	11	59	159	11	46.064	15
50.609	2.000	forget	0.238	updating	retprac	1	object	scene	face	other	face	target	remember	10	3	130	82	182	234	50.598	8
56.175	2.000	forget	0.248	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	11	3	36	108	260	36	56.167	6
63.741	2.000	remember	0.313	updating	retprac	1	scene	object	face	target	scene	competitor	forget	12	3	82	130	282	134	63.724	11
68.458	2.000	remember	0.261	updating	restudy	1	scene	object	face	target	scene	target	remember	13	3	83	131	283	135	68.447	18
73.974	2.000	remember	0.018	updating	restudy	1	face	scene	object	target	face	competitor	forget	14	3	105	33	81	209	73.961	20
79.007	2.000	forget	0.248	updating	restudy	1	scene	object	face	other	face	competitor	forget	15	3	81	129	281	133	78.992	14
83.723	2.000	remember	0.347	updating	restudy	1	face	scene	object	target	face	target	remember	16	3	107	35	83	211	83.701	13
88.723	2.000	forget	0.276	updating	retprac	1	face	object	scene	competitor	object	target	remember	17	3	58	10	58	110	88.703	12
94.755	2.000	remember	0.266	updating	restudy	1	scene	face	object	target	scene	target	remember	18	3	33	105	257	33	94.747	22
104.704	2.000	remember	0.341	updating	retprac	1	scene	object	face	target	scene	target	remember	19	3	84	132	284	136	104.693	9
109.687	2.000	remember	0.254	updating	restudy	1	object	face	scene	target	object	target	remember	20	3	9	57	157	9	109.674	19
114.670	2.000	remember	0.455	updating	restudy	2	face	object	scene	target	face	target	remember	21	3	59	11	59	111	114.657	24
121.086	2.000	remember	0.320	updating	restudy	2	object	scene	face	target	object	target	remember	22	3	129	81	181	233	121.070	17
126.069	2.000	remember	0.368	updating	restudy	2	object	face	scene	target	object	target	remember	23	3	11	59	159	11	126.053	15
131.369	2.000	remember	0.253	updating	restudy	2	scene	face	object	target	scene	target	remember	24	3	35	107	259	35	131.348	21
137.168	2.000	forget	0.301	updating	retprac	2	scene	face	object	competitor	face	competitor	forget	25	3	34	106	258	34	137.152	1
142.034	2.000	remember	0.282	updating	retprac	2	object	face	scene	target	object	competitor	forget	26	3	10	58	158	10	142.024	3
146.851	2.000	remember	0.282	updating	restudy	1	object	scene	face	target	object	competitor	forget	27	3	131	83	183	235	146.834	16
156.716	2.000	remember	0.240	updating	restudy	1	face	object	scene	target	face	other	forget	28	3	57	9	57	109	156.693	23
161.316	2.000	remember	0.344	updating	retprac	2	face	scene	object	target	face	competitor	forget	29	3	106	34	82	210	161.305	7
166.282	2.000	remember	0.457	updating	retprac	2	object	scene	face	target	object	target	remember	30	3	132	84	184	236	166.272	2
176.431	2.000	remember	0.220	updating	retprac	2	scene	object	face	target	scene	competitor	forget	31	3	82	130	282	134	176.409	11
181.481	2.000	remember	0.258	updating	retprac	2	scene	face	object	target	scene	competitor	forget	32	3	36	108	260	36	181.460	6
