onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.011	2.000	forget	0.292	updating	restudy	1	face	scene	object	competitor	scene	target	remember	1	2	101	29	77	205	1.000	16
5.910	2.000	remember	0.368	updating	restudy	1	object	face	scene	target	object	competitor	forget	2	2	5	53	153	5	5.898	20
10.777	2.000	forget	0.106	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	3	2	32	104	256	32	10.754	11
18.460	2.000	remember	0.891	updating	restudy	1	face	object	scene	target	face	target	remember	4	2	53	5	53	105	18.443	17
25.259	2.000	forget	0.267	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	5	2	30	102	254	30	25.239	8
30.042	2.000	remember	0.485	updating	retprac	1	face	object	scene	target	face	competitor	forget	6	2	56	8	56	108	30.026	12
35.008	2.000	remember	0.214	updating	retprac	1	face	object	scene	target	face	other	forget	7	2	54	6	54	106	34.992	7
40.308	2.000	forget	0.234	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	8	2	6	54	154	6	40.296	3
45.541	2.000	remember	0.273	updating	restudy	1	scene	object	face	target	scene	other	forget	9	2	79	127	279	131	45.526	24
50.407	2.000	forget	0.472	updating	retprac	1	scene	object	face	competitor	object	competitor	forget	10	2	78	126	278	130	50.389	6
55.440	2.000	remember	0.277	updating	restudy	1	object	face	scene	target	object	competitor	forget	11	2	7	55	155	7	55.433	19
60.889	2.000	remember	0.260	updating	restudy	1	scene	object	face	target	scene	competitor	forget	12	2	77	125	277	129	60.878	13
71.255	2.000	remember	0.350	updating	retprac	1	face	scene	object	target	face	other	forget	13	2	102	30	78	206	71.242	1
76.271	2.000	remember	0.015	updating	restudy	2	face	scene	object	target	face	target	remember	14	2	101	29	77	205	76.256	16
82.021	2.000	forget	0.265	updating	retprac	1	object	scene	face	other	face	competitor	forget	15	2	128	80	180	232	82.001	9
