onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.017	2.000	forget	0.246	updating	retprac	1	scene	face	object	competitor	face	other	forget	1	5	44	116	268	44	1.000	2
5.667	2.000	remember	0.332	updating	retprac	1	object	face	scene	target	object	other	forget	2	5	20	68	168	20	5.649	5
11.083	2.000	remember	0.316	updating	restudy	1	face	scene	object	target	face	target	remember	3	5	115	43	91	219	11.063	13
15.966	2.000	remember	0.273	updating	retprac	1	face	object	scene	target	face	target	remember	4	5	66	18	66	118	15.948	8
22.615	2.000	remember	0.223	updating	restudy	1	face	object	scene	target	face	competitor	forget	5	5	67	19	67	119	22.600	24
32.264	2.000	forget	0.230	updating	retprac	1	object	scene	face	other	face	target	remember	6	5	138	90	190	242	32.243	9
40.747	2.000	forget	0.275	updating	retprac	1	face	scene	object	other	object	target	remember	7	5	114	42	90	218	40.727	1
49.896	2.000	remember	0.238	updating	restudy	1	scene	face	object	target	scene	target	remember	8	5	43	115	267	43	49.876	23
55.062	2.000	remember	0.247	updating	restudy	1	object	face	scene	target	object	other	forget	9	5	17	65	165	17	55.051	17
60.078	2.000	remember	0.351	updating	retprac	1	object	scene	face	target	object	target	remember	10	5	140	92	192	244	60.057	3
69.761	2.000	remember	0.212	updating	restudy	1	scene	object	face	target	scene	target	remember	11	5	91	139	291	143	69.745	19
74.327	2.000	forget	0.246	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	12	5	42	114	266	42	74.317	10
84.260	2.000	remember	0.241	updating	restudy	1	face	scene	object	target	face	competitor	forget	13	5	113	41	89	217	84.250	22
88.859	2.000	remember	0.289	updating	restudy	1	object	scene	face	target	object	competitor	forget	14	5	137	89	189	241	88.837	21
94.209	2.000	remember	0.500	updating	retprac	2	object	face	scene	target	object	other	forget	15	5	20	68	168	20	94.197	5
101.025	2.000	remember	0.236	updating	restudy	1	object	scene	face	target	object	competitor	forget	16	5	139	91	191	243	101.011	15
107.807	2.000	forget	0.293	updating	retprac	2	face	object	scene	competitor	object	target	remember	17	5	66	18	66	118	107.794	8
112.524	2.000	remember	0.376	updating	restudy	2	face	scene	object	target	face	target	remember	18	5	115	43	91	219	112.506	13
117.557	2.000	forget	0.271	updating	retprac	1	scene	object	face	competitor	object	other	forget	19	5	90	138	290	142	117.545	7
122.856	2.000	remember	0.275	updating	restudy	1	object	face	scene	target	object	competitor	forget	20	5	19	67	167	19	122.835	20
127.656	2.000	forget	0.252	updating	retprac	1	face	scene	object	competitor	scene	competitor	forget	21	5	116	44	92	220	127.641	6
136.838	2.000	remember	0.253	updating	restudy	1	scene	object	face	target	scene	other	forget	22	5	89	137	289	141	136.817	18
141.571	2.000	remember	0.376	updating	restudy	1	face	object	scene	target	face	target	remember	23	5	65	17	65	117	141.547	16
147.087	2.000	remember	0.323	updating	restudy	2	scene	object	face	target	scene	target	remember	24	5	91	139	291	143	147.078	19
152.720	2.000	remember	0.258	updating	restudy	2	object	scene	face	target	object	competitor	forget	25	5	137	89	189	241	152.702	21
157.236	2.000	remember	0.254	updating	restudy	1	scene	face	object	target	scene	competitor	forget	26	5	41	113	265	41	157.220	14
162.219	2.000	remember	0.263	updating	restudy	2	scene	face	object	target	scene	target	remember	27	5	43	115	267	43	162.211	23
167.219	2.000	remember	0.279	updating	restudy	2	object	face	scene	target	object	other	forget	28	5	17	65	165	17	167.200	17
171.719	2.000	remember	0.300	updating	retprac	2	scene	face	object	target	scene	competitor	forget	29	5	42	114	266	42	171.711	10
176.351	2.000	remember	0.195	updating	retprac	1	scene	object	face	target	scene	competitor	forget	30	5	92	140	292	144	176.337	11
181.535	2.000	forget	0.067	updating	retprac	2	object	scene	face	other	face	target	remember	31	5	138	90	190	242	181.525	9
186.300	2.000	forget	0.293	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	32	5	18	66	166	18	186.280	4
192.250	2.000	remember	0.264	updating	retprac	2	object	scene	face	target	object	target	remember	33	5	140	92	192	244	192.239	3
198.116	2.000	remember	0.389	updating	restudy	2	face	scene	object	target	face	competitor	forget	34	5	113	41	89	217	198.108	22
202.716	2.000	forget	0.246	updating	retprac	2	scene	face	object	competitor	face	other	forget	35	5	44	116	268	44	202.705	2
207.232	2.000	forget	0.257	updating	retprac	2	face	scene	object	other	object	target	remember	36	5	114	42	90	218	207.209	1
215.298	2.000	remember	0.367	updating	restudy	2	face	object	scene	target	face	competitor	forget	37	5	67	19	67	119	215.277	24
