onset	duration	trial_type	response_time	task_type	response_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
272.013	2.000	correct	0.441	review a-b	face	restudy	object	face	scene	61	13	13	161	13	272.000
276.512	2.000	correct	0.518	review a-b	scene	test	object	scene	face	62	130	130	182	234	276.500
281.011	2.000	correct	0.455	review a-b	face	restudy	object	face	scene	63	3	3	151	3	281.000
285.510	2.000	incorrect	0.479	review a-b	object	test	scene	face	object	64	46	46	270	46	285.500
290.009	2.000	correct	0.438	review a-b	object	restudy	scene	object	face	65	91	91	291	143	290.000
294.508	2.000	incorrect	0.545	review a-b	scene	test	scene	object	face	66	78	78	278	130	294.500
299.007	2.000	incorrect	0.492	review a-b	scene	restudy	scene	face	object	67	35	35	259	35	299.000
303.522	2.000	correct	0.728	review a-b	face	test	scene	face	object	68	32	32	256	32	303.500
308.021	2.000	correct	0.610	review a-b	face	restudy	object	face	scene	69	15	15	163	15	308.000
312.520	2.000	incorrect	0.010	review a-b	face	restudy	face	object	scene	70	55	55	55	107	312.500
317.019	2.000	correct	0.607	review a-b	object	restudy	scene	object	face	71	95	95	295	147	317.000
321.518	2.000	correct	0.575	review a-b	face	restudy	scene	face	object	72	33	33	257	33	321.500
326.017	2.000	correct	0.594	review a-b	face	test	scene	face	object	73	34	34	258	34	326.000
330.516	2.000	no response	n/a	review a-b	no response	test	object	face	scene	74	18	18	166	18	330.500
335.015	2.000	no response	n/a	review a-b	no response	restudy	object	scene	face	75	121	121	173	225	335.000
339.513	2.000	correct	0.461	review a-b	object	restudy	face	object	scene	76	67	67	67	119	339.500
344.012	2.000	correct	0.441	review a-b	scene	restudy	object	scene	face	77	137	137	189	241	344.000
348.511	2.000	correct	0.614	review a-b	scene	test	face	scene	object	78	120	120	96	224	348.500
353.010	2.000	incorrect	0.390	review a-b	face	test	scene	object	face	79	76	76	276	128	353.000
357.509	2.000	correct	0.563	review a-b	object	test	scene	object	face	80	90	90	290	142	357.500
362.008	2.000	correct	0.413	review a-b	face	restudy	object	face	scene	81	9	9	157	9	362.000
366.507	2.000	correct	0.863	review a-b	object	restudy	scene	object	face	82	85	85	285	137	366.500
371.022	2.000	incorrect	0.574	review a-b	face	restudy	face	object	scene	83	49	49	49	101	371.000
375.521	2.000	no response	n/a	review a-b	no response	restudy	face	object	scene	84	69	69	69	121	375.500
380.020	2.000	no response	n/a	review a-b	no response	test	scene	face	object	85	28	28	252	28	380.000
384.519	2.000	correct	0.346	review a-b	face	restudy	scene	face	object	86	27	27	251	27	384.500
389.018	2.000	incorrect	0.575	review a-b	object	test	object	face	scene	87	10	10	158	10	389.000
393.517	2.000	correct	0.427	review a-b	scene	test	object	scene	face	88	126	126	178	230	393.500
398.015	2.000	correct	0.792	review a-b	face	restudy	scene	face	object	89	25	25	249	25	398.000
402.514	2.000	correct	0.898	review a-b	scene	test	face	scene	object	90	118	118	94	222	402.500
407.013	2.000	incorrect	0.538	review a-b	face	restudy	face	scene	object	91	103	103	79	207	407.000
411.512	2.000	correct	0.830	review a-b	face	test	object	face	scene	92	6	6	154	6	411.500
416.011	2.000	correct	0.320	review a-b	object	test	scene	object	face	93	88	88	288	140	416.000
420.510	2.000	correct	0.625	review a-b	object	test	face	object	scene	94	56	56	56	108	420.500
425.009	2.000	correct	0.541	review a-b	object	restudy	face	object	scene	95	65	65	65	117	425.000
429.508	2.000	correct	0.920	review a-b	scene	restudy	face	scene	object	96	113	113	89	217	429.500
434.006	2.000	incorrect	0.598	review a-b	scene	test	scene	face	object	97	48	48	272	48	434.000
438.522	2.000	correct	0.657	review a-b	face	test	object	face	scene	98	24	24	172	24	438.500
443.021	2.000	incorrect	0.611	review a-b	face	test	face	scene	object	99	114	114	90	218	443.000
447.520	2.000	correct	0.567	review a-b	scene	restudy	object	scene	face	100	123	123	175	227	447.500
452.019	2.000	correct	0.819	review a-b	scene	restudy	object	scene	face	101	143	143	195	247	452.000
456.518	2.000	incorrect	0.707	review a-b	scene	restudy	face	object	scene	102	63	63	63	115	456.500
461.016	2.000	correct	0.479	review a-b	object	restudy	scene	object	face	103	77	77	277	129	461.000
465.515	2.000	correct	0.449	review a-b	object	test	scene	object	face	104	74	74	274	126	465.500
470.014	2.000	correct	0.458	review a-b	face	test	scene	face	object	105	26	26	250	26	470.000
474.513	2.000	correct	0.663	review a-b	scene	restudy	face	scene	object	106	109	109	85	213	474.500
479.012	2.000	incorrect	0.597	review a-b	object	test	object	scene	face	107	140	140	192	244	479.000
483.511	2.000	correct	0.525	review a-b	scene	test	object	scene	face	108	142	142	194	246	483.500
488.010	2.000	incorrect	0.349	review a-b	scene	restudy	scene	object	face	109	81	81	281	133	488.000
492.509	2.000	incorrect	0.560	review a-b	object	restudy	object	scene	face	110	129	129	181	233	492.500
497.024	2.000	correct	0.678	review a-b	scene	restudy	object	scene	face	111	127	127	179	231	497.000
501.506	2.000	incorrect	0.423	review a-b	face	test	face	object	scene	112	62	62	62	114	501.500
506.022	2.000	correct	0.994	review a-b	face	restudy	object	face	scene	113	21	21	169	21	506.000
510.521	2.000	correct	0.576	review a-b	object	restudy	face	object	scene	114	51	51	51	103	510.500
515.020	2.000	correct	0.630	review a-b	scene	test	object	scene	face	115	122	122	174	226	515.000
519.518	2.000	incorrect	0.709	review a-b	object	test	scene	face	object	116	30	30	254	30	519.500
524.017	2.000	incorrect	0.576	review a-b	scene	restudy	scene	object	face	117	73	73	273	125	524.000
528.516	2.000	correct	0.251	review a-b	face	test	object	face	scene	118	4	4	152	4	528.500
533.015	2.000	incorrect	0.760	review a-b	scene	test	object	face	scene	119	2	2	150	2	533.000
537.514	2.000	incorrect	0.691	review a-b	scene	restudy	scene	face	object	120	45	45	269	45	537.500
542.013	2.000	incorrect	0.634	review a-b	face	restudy	face	object	scene	121	53	53	53	105	542.000
546.512	2.000	correct	0.462	review a-b	object	test	scene	object	face	122	92	92	292	144	546.500
551.011	2.000	correct	0.677	review a-b	face	restudy	object	face	scene	123	7	7	155	7	551.000
555.510	2.000	incorrect	0.475	review a-b	face	restudy	object	scene	face	124	131	131	183	235	555.500
560.008	2.000	correct	0.741	review a-b	scene	test	face	scene	object	125	108	108	84	212	560.000
564.524	2.000	correct	0.710	review a-b	scene	test	object	scene	face	126	138	138	190	242	564.500
569.006	2.000	correct	0.486	review a-b	object	test	face	object	scene	127	58	58	58	110	569.000
573.522	2.000	correct	0.800	review a-b	face	test	scene	face	object	128	40	40	264	40	573.500
578.021	2.000	incorrect	0.394	review a-b	face	restudy	face	scene	object	129	117	117	93	221	578.000
582.520	2.000	correct	0.556	review a-b	face	test	scene	face	object	130	44	44	268	44	582.500
587.018	2.000	incorrect	0.820	review a-b	scene	test	object	face	scene	131	20	20	168	20	587.000
591.517	2.000	correct	0.744	review a-b	face	restudy	object	face	scene	132	5	5	153	5	591.500
596.016	2.000	incorrect	0.525	review a-b	scene	test	object	face	scene	133	8	8	156	8	596.000
600.515	2.000	correct	0.553	review a-b	scene	restudy	object	scene	face	134	141	141	193	245	600.500
605.014	2.000	correct	0.902	review a-b	object	test	face	object	scene	135	60	60	60	112	605.000
609.513	2.000	incorrect	0.719	review a-b	face	test	scene	object	face	136	96	96	296	148	609.500
614.012	2.000	correct	0.463	review a-b	object	test	face	object	scene	137	54	54	54	106	614.000
618.511	2.000	correct	0.541	review a-b	face	restudy	scene	face	object	138	31	31	255	31	618.500
623.009	2.000	incorrect	0.945	review a-b	face	test	object	scene	face	139	136	136	188	240	623.000
627.508	2.000	correct	0.490	review a-b	object	test	face	object	scene	140	50	50	50	102	627.500
632.007	2.000	correct	0.493	review a-b	scene	restudy	face	scene	object	141	99	99	75	203	632.000
636.506	2.000	incorrect	0.800	review a-b	face	restudy	face	scene	object	142	115	115	91	219	636.500
641.022	2.000	incorrect	0.797	review a-b	scene	restudy	scene	face	object	143	47	47	271	47	641.000
645.520	2.000	incorrect	0.315	review a-b	face	test	face	scene	object	144	116	116	92	220	645.500
2.010	2.000	correct	0.361	review a-b	face	test	object	face	scene	145	10	10	158	10	2.000
6.508	2.000	incorrect	0.778	review a-b	face	restudy	object	scene	face	146	139	139	191	243	6.500
11.007	2.000	correct	0.583	review a-b	face	test	object	face	scene	147	12	12	160	12	11.000
15.506	2.000	correct	0.510	review a-b	scene	restudy	object	scene	face	148	125	125	177	229	15.500
20.022	2.000	incorrect	0.799	review a-b	face	restudy	object	scene	face	149	133	133	185	237	20.000
24.521	2.000	correct	0.647	review a-b	scene	test	object	scene	face	150	128	128	180	232	24.500
29.020	2.000	correct	0.660	review a-b	scene	test	object	scene	face	151	144	144	196	248	29.000
33.518	2.000	correct	0.800	review a-b	scene	restudy	face	scene	object	152	103	103	79	207	33.500
38.017	2.000	correct	0.430	review a-b	object	restudy	scene	object	face	153	75	75	275	127	38.000
42.516	2.000	correct	0.467	review a-b	face	test	object	face	scene	154	20	20	168	20	42.500
47.015	2.000	correct	0.473	review a-b	object	test	scene	object	face	155	84	84	284	136	47.000
51.514	2.000	correct	0.525	review a-b	scene	restudy	face	scene	object	156	111	111	87	215	51.500
56.013	2.000	incorrect	0.950	review a-b	scene	test	object	face	scene	157	16	16	164	16	56.000
60.512	2.000	correct	0.478	review a-b	object	test	scene	object	face	158	76	76	276	128	60.500
65.011	2.000	no response	n/a	review a-b	no response	restudy	object	scene	face	159	135	135	187	239	65.000
69.509	2.000	correct	0.528	review a-b	object	test	scene	object	face	160	80	80	280	132	69.500
74.008	2.000	correct	0.785	review a-b	face	test	scene	face	object	161	30	30	254	30	74.000
78.507	2.000	correct	0.411	review a-b	face	test	object	face	scene	162	2	2	150	2	78.500
83.006	2.000	correct	0.572	review a-b	object	test	face	object	scene	163	62	62	62	114	83.000
87.522	2.000	incorrect	0.817	review a-b	scene	test	scene	object	face	164	82	82	282	134	87.500
92.021	2.000	correct	0.369	review a-b	scene	test	object	scene	face	165	136	136	188	240	92.000
96.519	2.000	correct	0.885	review a-b	object	test	face	object	scene	166	70	70	70	122	96.500
101.018	2.000	correct	0.517	review a-b	object	restudy	scene	object	face	167	79	79	279	131	101.000
105.517	2.000	incorrect	0.665	review a-b	object	test	object	scene	face	168	140	140	192	244	105.500
110.016	2.000	incorrect	0.885	review a-b	scene	restudy	face	object	scene	169	49	49	49	101	110.000
114.515	2.000	incorrect	0.680	review a-b	face	restudy	scene	object	face	170	87	87	287	139	114.500
119.014	2.000	correct	0.705	review a-b	scene	restudy	face	scene	object	171	115	115	91	219	119.000
123.513	2.000	incorrect	0.741	review a-b	object	test	scene	face	object	172	28	28	252	28	123.500
128.012	2.000	correct	0.347	review a-b	face	restudy	scene	face	object	173	47	47	271	47	128.000
132.510	2.000	incorrect	0.714	review a-b	scene	restudy	scene	object	face	174	73	73	273	125	132.500
137.009	2.000	correct	0.588	review a-b	face	restudy	object	face	scene	175	17	17	165	17	137.000
141.508	2.000	incorrect	0.520	review a-b	object	test	object	face	scene	176	8	8	156	8	141.500
146.007	2.000	incorrect	0.698	review a-b	object	test	scene	face	object	177	38	38	262	38	146.000
150.523	2.000	incorrect	0.569	review a-b	object	test	face	scene	object	178	114	114	90	218	150.500
155.022	2.000	incorrect	0.493	review a-b	face	test	face	object	scene	179	64	64	64	116	155.000
159.520	2.000	correct	0.637	review a-b	scene	restudy	face	scene	object	180	97	97	73	201	159.500
164.019	2.000	incorrect	0.688	review a-b	scene	restudy	face	object	scene	181	57	57	57	109	164.000
168.518	2.000	incorrect	0.732	review a-b	object	restudy	object	scene	face	182	131	131	183	235	168.500
173.017	2.000	no response	n/a	review a-b	no response	test	face	scene	object	183	116	116	92	220	173.000
177.516	2.000	incorrect	0.591	review a-b	scene	restudy	scene	object	face	184	93	93	293	145	177.500
182.015	2.000	correct	0.648	review a-b	object	test	scene	object	face	185	94	94	294	146	182.000
186.514	2.000	incorrect	0.896	review a-b	scene	restudy	scene	object	face	186	89	89	289	141	186.500
191.013	2.000	correct	0.509	review a-b	scene	restudy	face	scene	object	187	117	117	93	221	191.000
195.511	2.000	correct	0.401	review a-b	scene	restudy	object	scene	face	188	121	121	173	225	195.500
200.010	2.000	correct	0.660	review a-b	object	restudy	face	object	scene	189	69	69	69	121	200.000
204.509	2.000	correct	0.571	review a-b	scene	test	face	scene	object	190	102	102	78	206	204.500
209.008	2.000	correct	0.540	review a-b	scene	restudy	object	scene	face	191	129	129	181	233	209.000
213.507	2.000	no response	n/a	review a-b	no response	test	face	object	scene	192	68	68	68	120	213.500
218.023	2.000	correct	0.489	review a-b	face	test	scene	face	object	193	36	36	260	36	218.000
222.521	2.000	correct	0.532	review a-b	object	test	scene	object	face	194	96	96	296	148	222.500
227.020	2.000	incorrect	0.713	review a-b	scene	restudy	face	object	scene	195	55	55	55	107	227.000
231.519	2.000	correct	0.560	review a-b	object	test	scene	object	face	196	78	78	278	130	231.500
236.018	2.000	incorrect	0.842	review a-b	scene	test	scene	face	object	197	46	46	270	46	236.000
240.517	2.000	correct	0.826	review a-b	face	test	scene	face	object	198	48	48	272	48	240.500
245.016	2.000	correct	0.599	review a-b	object	restudy	face	object	scene	199	53	53	53	105	245.000
249.515	2.000	correct	0.436	review a-b	object	restudy	face	object	scene	200	63	63	63	115	249.500
254.014	2.000	no response	n/a	review a-b	no response	restudy	scene	face	object	201	35	35	259	35	254.000
258.512	2.000	incorrect	0.746	review a-b	object	test	object	face	scene	202	18	18	166	18	258.500
263.011	2.000	incorrect	0.885	review a-b	face	test	face	scene	object	203	106	106	82	210	263.000
267.510	2.000	incorrect	0.581	review a-b	scene	restudy	scene	face	object	204	45	45	269	45	267.500
272.009	2.000	correct	0.411	review a-b	scene	test	object	scene	face	205	134	134	186	238	272.000
276.508	2.000	incorrect	0.406	review a-b	face	restudy	scene	object	face	206	83	83	283	135	276.500
281.007	2.000	incorrect	0.729	review a-b	scene	restudy	scene	object	face	207	81	81	281	133	281.000
2.010	2.000	correct	0.324	review a-b	face	test	object	face	scene	208	16	16	164	16	2.000
6.508	2.000	no response	n/a	review a-b	no response	restudy	scene	object	face	209	87	87	287	139	6.500
11.007	2.000	correct	0.957	review a-b	object	restudy	scene	object	face	210	93	93	293	145	11.000
15.506	2.000	incorrect	0.701	review a-b	face	test	object	scene	face	211	140	140	192	244	15.500
20.022	2.000	correct	0.847	review a-b	scene	test	face	scene	object	212	116	116	92	220	20.000
24.521	2.000	correct	0.591	review a-b	object	test	face	object	scene	213	64	64	64	116	24.500
29.019	2.000	incorrect	0.587	review a-b	face	restudy	scene	object	face	214	83	83	283	135	29.000
33.518	2.000	correct	0.387	review a-b	object	restudy	scene	object	face	215	89	89	289	141	33.500
38.017	2.000	incorrect	0.773	review a-b	scene	restudy	face	object	scene	216	55	55	55	107	38.000
42.516	2.000	incorrect	0.774	review a-b	face	restudy	face	object	scene	217	49	49	49	101	42.500
47.015	2.000	incorrect	0.706	review a-b	object	restudy	scene	face	object	218	45	45	269	45	47.000
51.514	2.000	correct	0.890	review a-b	scene	restudy	object	scene	face	219	131	131	183	235	51.500
56.013	2.000	incorrect	0.883	review a-b	object	test	scene	face	object	220	28	28	252	28	56.000
60.512	2.000	correct	0.309	review a-b	object	test	face	object	scene	221	68	68	68	120	60.500
65.011	2.000	correct	0.722	review a-b	scene	restudy	object	scene	face	222	133	133	185	237	65.000
69.509	2.000	correct	0.652	review a-b	scene	test	face	scene	object	223	106	106	82	210	69.500
74.008	2.000	incorrect	0.887	review a-b	face	restudy	object	scene	face	224	139	139	191	243	74.000
78.507	2.000	incorrect	0.696	review a-b	scene	restudy	scene	object	face	225	73	73	273	125	78.500
83.023	2.000	correct	0.335	review a-b	face	restudy	scene	face	object	226	35	35	259	35	83.000
87.522	2.000	correct	0.375	review a-b	face	test	object	face	scene	227	18	18	166	18	87.500
92.020	2.000	correct	0.485	review a-b	scene	restudy	object	scene	face	228	135	135	187	239	92.000
96.519	2.000	correct	0.791	review a-b	object	restudy	face	object	scene	229	57	57	57	109	96.500
101.018	2.000	incorrect	0.518	review a-b	face	test	face	scene	object	230	114	114	90	218	101.000
105.517	2.000	incorrect	0.807	review a-b	object	test	object	face	scene	231	8	8	156	8	105.500
110.016	2.000	correct	0.913	review a-b	object	test	scene	object	face	232	82	82	282	134	110.000
114.515	2.000	incorrect	0.633	review a-b	scene	test	scene	face	object	233	38	38	262	38	114.500
119.014	2.000	correct	0.389	review a-b	object	restudy	scene	object	face	234	81	81	281	133	119.000
123.513	2.000	incorrect	0.925	review a-b	scene	test	scene	face	object	235	46	46	270	46	123.500
2.016	2.000	no response	n/a	review a-b	no response	test	object	scene	face	236	140	140	192	244	2.000
6.515	2.000	incorrect	0.661	review a-b	scene	restudy	scene	object	face	237	83	83	283	135	6.500
11.014	2.000	incorrect	0.691	review a-b	scene	test	scene	face	object	238	46	46	270	46	11.000
15.513	2.000	incorrect	0.764	review a-b	object	restudy	object	scene	face	239	139	139	191	243	15.500
20.012	2.000	incorrect	0.585	review a-b	scene	restudy	face	object	scene	240	49	49	49	101	20.000
24.510	2.000	correct	0.666	review a-b	object	restudy	scene	object	face	241	87	87	287	139	24.500
29.009	2.000	incorrect	0.530	review a-b	object	test	scene	face	object	242	28	28	252	28	29.000
33.508	2.000	correct	0.296	review a-b	face	test	object	face	scene	243	8	8	156	8	33.500
38.007	2.000	correct	0.415	review a-b	scene	test	face	scene	object	244	114	114	90	218	38.000
42.523	2.000	correct	0.706	review a-b	object	restudy	scene	object	face	245	73	73	273	125	42.500
47.021	2.000	correct	0.295	review a-b	face	test	scene	face	object	246	38	38	262	38	47.000
51.520	2.000	correct	0.426	review a-b	face	restudy	scene	face	object	247	45	45	269	45	51.500
56.019	2.000	incorrect	0.010	review a-b	scene	restudy	face	object	scene	248	55	55	55	107	56.000
2.016	2.000	correct	0.317	review a-b	face	test	scene	face	object	249	28	28	252	28	2.000
6.515	2.000	correct	0.290	review a-b	scene	test	object	scene	face	250	140	140	192	244	6.500
11.014	2.000	correct	0.382	review a-b	object	restudy	face	object	scene	251	55	55	55	107	11.000
15.513	2.000	correct	0.443	review a-b	face	test	scene	face	object	252	46	46	270	46	15.500
20.011	2.000	incorrect	0.930	review a-b	scene	restudy	face	object	scene	253	49	49	49	101	20.000
24.510	2.000	incorrect	0.876	review a-b	object	restudy	object	scene	face	254	139	139	191	243	24.500
29.009	2.000	incorrect	0.887	review a-b	scene	restudy	scene	object	face	255	83	83	283	135	29.000
2.016	2.000	correct	0.304	review a-b	object	restudy	scene	object	face	256	83	83	283	135	2.000
6.515	2.000	incorrect	0.509	review a-b	face	restudy	face	object	scene	257	49	49	49	101	6.500
11.014	2.000	no response	n/a	review a-b	no response	restudy	object	scene	face	258	139	139	191	243	11.000
2.016	2.000	correct	0.977	review a-b	object	restudy	face	object	scene	259	49	49	49	101	2.000
6.515	2.000	correct	0.447	review a-b	scene	restudy	object	scene	face	260	139	139	191	243	6.500
