onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.019	2.000	remember	0.221	updating	retprac	1	object	scene	face	target	object	target	remember	1	5	140	92	192	244	1.000	2
5.669	2.000	remember	0.426	updating	retprac	1	scene	object	face	target	scene	target	remember	2	5	92	140	292	144	5.649	5
11.085	2.000	remember	0.306	updating	restudy	1	face	object	scene	target	face	competitor	forget	3	5	67	19	67	119	11.063	13
15.968	2.000	forget	0.295	updating	retprac	1	face	object	scene	other	scene	target	remember	4	5	68	20	68	120	15.948	8
22.618	2.000	remember	0.310	updating	restudy	1	object	face	scene	target	object	target	remember	5	5	19	67	167	19	22.600	24
32.250	2.000	remember	0.260	updating	retprac	1	object	face	scene	target	object	target	remember	6	5	20	68	168	20	32.243	9
40.733	2.000	forget	0.290	updating	retprac	1	face	object	scene	other	scene	other	forget	7	5	66	18	66	118	40.727	1
49.899	2.000	remember	0.308	updating	restudy	1	scene	face	object	target	scene	competitor	forget	8	5	41	113	265	41	49.876	23
55.066	2.000	remember	0.397	updating	restudy	1	scene	face	object	target	scene	competitor	forget	9	5	43	115	267	43	55.051	17
60.065	2.000	forget	0.381	updating	retprac	1	scene	face	object	competitor	face	target	remember	10	5	44	116	268	44	60.057	3
69.764	2.000	remember	0.282	updating	restudy	1	scene	object	face	target	scene	competitor	forget	11	5	91	139	291	143	69.745	19
74.331	2.000	remember	0.348	updating	retprac	1	face	scene	object	target	face	competitor	forget	12	5	114	42	90	218	74.317	10
84.263	2.000	remember	0.327	updating	restudy	1	object	face	scene	target	object	target	remember	13	5	17	65	165	17	84.250	22
88.846	2.000	remember	0.383	updating	restudy	1	face	scene	object	target	face	other	forget	14	5	113	41	89	217	88.837	21
94.213	2.000	remember	0.353	updating	retprac	2	scene	object	face	target	scene	target	remember	15	5	92	140	292	144	94.197	5
101.029	2.000	remember	0.346	updating	restudy	1	object	scene	face	target	object	target	remember	16	5	139	91	191	243	101.011	15
107.812	2.000	remember	0.306	updating	retprac	2	face	object	scene	target	face	target	remember	17	5	68	20	68	120	107.794	8
112.528	2.000	remember	0.366	updating	restudy	2	face	object	scene	target	face	competitor	forget	18	5	67	19	67	119	112.506	13
117.561	2.000	forget	0.309	updating	retprac	1	scene	face	object	competitor	face	other	forget	19	5	42	114	266	42	117.545	7
122.844	2.000	forget	0.410	updating	restudy	1	scene	object	face	other	face	other	forget	20	5	89	137	289	141	122.835	20
127.660	2.000	remember	0.337	updating	retprac	1	scene	object	face	target	scene	target	remember	21	5	90	138	290	142	127.641	6
136.826	2.000	remember	0.316	updating	restudy	1	object	scene	face	target	object	target	remember	22	5	137	89	189	241	136.817	18
141.559	2.000	remember	0.470	updating	restudy	1	face	object	scene	target	face	competitor	forget	23	5	65	17	65	117	141.547	16
147.092	2.000	remember	0.281	updating	restudy	2	scene	object	face	target	scene	competitor	forget	24	5	91	139	291	143	147.078	19
152.725	2.000	remember	0.376	updating	restudy	2	face	scene	object	target	face	other	forget	25	5	113	41	89	217	152.702	21
157.242	2.000	remember	0.348	updating	restudy	1	face	scene	object	target	face	other	forget	26	5	115	43	91	219	157.220	14
162.225	2.000	remember	0.333	updating	restudy	2	scene	face	object	target	scene	competitor	forget	27	5	41	113	265	41	162.211	23
167.208	2.000	remember	0.342	updating	restudy	2	scene	face	object	target	scene	competitor	forget	28	5	43	115	267	43	167.200	17
171.724	2.000	forget	0.281	updating	retprac	2	face	scene	object	other	object	competitor	forget	29	5	114	42	90	218	171.711	10
176.357	2.000	remember	0.313	updating	retprac	1	object	face	scene	target	object	target	remember	30	5	18	66	166	18	176.337	11
181.540	2.000	remember	0.337	updating	retprac	2	object	face	scene	target	object	target	remember	31	5	20	68	168	20	181.525	9
186.290	2.000	forget	0.485	updating	retprac	1	object	scene	face	other	face	target	remember	32	5	138	90	190	242	186.280	4
192.256	2.000	remember	0.254	updating	retprac	2	scene	face	object	target	scene	target	remember	33	5	44	116	268	44	192.239	3
198.122	2.000	remember	0.395	updating	restudy	2	object	face	scene	target	object	target	remember	34	5	17	65	165	17	198.108	22
202.722	2.000	remember	0.348	updating	retprac	2	object	scene	face	target	object	target	remember	35	5	140	92	192	244	202.705	2
207.222	2.000	forget	0.344	updating	retprac	2	face	object	scene	other	scene	other	forget	36	5	66	18	66	118	207.209	1
215.288	2.000	remember	0.389	updating	restudy	2	object	face	scene	target	object	target	remember	37	5	19	67	167	19	215.277	24
223.504	2.000	remember	0.237	updating	retprac	3	face	object	scene	target	face	target	remember	38	5	68	20	68	120	223.497	8
228.337	2.000	remember	0.380	updating	restudy	3	scene	object	face	target	scene	competitor	forget	39	5	91	139	291	143	228.322	19
232.920	2.000	forget	0.301	updating	retprac	1	face	scene	object	other	object	other	forget	40	5	116	44	92	220	232.913	12
238.086	2.000	remember	0.320	updating	restudy	2	face	scene	object	target	face	other	forget	41	5	115	43	91	219	238.075	14
245.919	2.000	remember	0.398	updating	restudy	2	object	scene	face	target	object	target	remember	42	5	139	91	191	243	245.904	15
253.285	2.000	remember	0.208	updating	retprac	3	scene	object	face	target	scene	target	remember	43	5	92	140	292	144	253.265	5
258.235	2.000	remember	0.402	updating	retprac	2	scene	object	face	target	scene	target	remember	44	5	90	138	290	142	258.223	6
264.584	2.000	forget	0.292	updating	retprac	2	scene	face	object	other	object	other	forget	45	5	42	114	266	42	264.563	7
269.801	2.000	forget	0.542	updating	retprac	3	object	face	scene	other	scene	target	remember	46	5	20	68	168	20	269.780	9
274.400	2.000	remember	0.277	updating	restudy	2	scene	object	face	target	scene	other	forget	47	5	89	137	289	141	274.376	20
279.200	2.000	remember	0.324	updating	restudy	2	face	object	scene	target	face	competitor	forget	48	5	65	17	65	117	279.186	16
284.183	2.000	remember	0.253	updating	retprac	3	face	scene	object	target	face	competitor	forget	49	5	114	42	90	218	284.162	10
289.033	2.000	remember	0.300	updating	restudy	2	object	scene	face	target	object	target	remember	50	5	137	89	189	241	289.014	18
294.482	2.000	forget	0.315	updating	retprac	2	object	face	scene	other	scene	target	remember	51	5	18	66	166	18	294.464	11
304.731	2.000	remember	0.305	updating	restudy	3	face	object	scene	target	face	competitor	forget	52	5	67	19	67	119	304.708	13
309.298	2.000	remember	0.338	updating	restudy	3	scene	face	object	target	scene	competitor	forget	53	5	41	113	265	41	309.282	23
314.131	2.000	remember	0.369	updating	restudy	3	face	scene	object	target	face	other	forget	54	5	113	41	89	217	314.110	21
320.680	2.000	remember	0.380	updating	restudy	3	object	face	scene	target	object	target	remember	55	5	19	67	167	19	320.670	24
328.113	2.000	forget	0.299	updating	retprac	2	face	scene	object	other	object	other	forget	56	5	116	44	92	220	328.094	12
333.846	2.000	remember	0.423	updating	retprac	2	object	scene	face	target	object	target	remember	57	5	138	90	190	242	333.828	4
339.046	2.000	remember	0.295	updating	retprac	3	scene	face	object	target	scene	target	remember	58	5	44	116	268	44	339.024	3
346.978	2.000	remember	0.314	updating	retprac	3	scene	object	face	target	scene	target	remember	59	5	90	138	290	142	346.959	6
354.461	2.000	remember	0.278	updating	restudy	3	scene	face	object	target	scene	competitor	forget	60	5	43	115	267	43	354.450	17
359.328	2.000	forget	0.308	updating	retprac	3	face	object	scene	competitor	object	other	forget	61	5	66	18	66	118	359.305	1
364.660	2.000	remember	0.279	updating	restudy	3	face	object	scene	target	face	competitor	forget	62	5	65	17	65	117	364.648	16
369.427	2.000	remember	0.274	updating	retprac	3	object	face	scene	target	object	target	remember	63	5	18	66	166	18	369.408	11
377.110	2.000	remember	0.246	updating	retprac	3	object	scene	face	target	object	target	remember	64	5	140	92	192	244	377.103	2
383.409	2.000	remember	0.914	updating	restudy	3	object	scene	face	target	object	target	remember	65	5	139	91	191	243	383.395	15
388.376	2.000	remember	0.364	updating	retprac	3	scene	face	object	target	scene	other	forget	66	5	42	114	266	42	388.368	7
393.709	2.000	remember	0.535	updating	restudy	3	object	face	scene	target	object	target	remember	67	5	17	65	165	17	393.689	22
398.858	2.000	remember	0.329	updating	restudy	3	face	scene	object	target	face	other	forget	68	5	115	43	91	219	398.842	14
407.024	2.000	remember	0.363	updating	restudy	3	scene	object	face	target	scene	other	forget	69	5	89	137	289	141	407.001	20
412.857	2.000	forget	0.299	updating	retprac	3	face	scene	object	other	object	other	forget	70	5	116	44	92	220	412.838	12
417.390	2.000	remember	0.414	updating	retprac	3	object	scene	face	target	object	target	remember	71	5	138	90	190	242	417.381	4
422.140	2.000	remember	0.280	updating	restudy	3	object	scene	face	target	object	target	remember	72	5	137	89	189	241	422.128	18
