onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.009	2.000	remember	0.302	updating	retprac	1	scene	object	face	target	scene	target	remember	1	3	82	130	282	134	1.000	7
6.776	2.000	forget	0.319	updating	retprac	1	face	scene	object	competitor	scene	competitor	forget	2	3	108	36	84	212	6.755	10
11.292	2.000	forget	0.293	updating	retprac	1	face	object	scene	other	scene	target	remember	3	3	58	10	58	110	11.276	1
16.325	2.000	forget	0.306	updating	retprac	1	scene	object	face	competitor	object	competitor	forget	4	3	84	132	284	136	16.303	2
21.525	2.000	remember	0.274	updating	restudy	1	scene	face	object	target	scene	target	remember	5	3	35	107	259	35	21.515	17
27.791	2.000	remember	0.409	updating	restudy	1	scene	object	face	target	scene	target	remember	6	3	83	131	283	135	27.777	24
36.557	2.000	forget	0.274	updating	retprac	1	face	scene	object	competitor	scene	target	remember	7	3	106	34	82	210	36.539	3
41.523	2.000	remember	0.356	updating	restudy	1	object	scene	face	target	object	competitor	forget	8	3	131	83	183	235	41.508	21
46.073	2.000	remember	0.343	updating	restudy	1	object	face	scene	target	object	competitor	forget	9	3	9	57	157	9	46.064	15
50.606	2.000	remember	0.345	updating	retprac	1	object	face	scene	target	object	competitor	forget	10	3	12	60	160	12	50.598	8
56.189	2.000	forget	0.338	updating	retprac	1	object	scene	face	competitor	scene	competitor	forget	11	3	130	82	182	234	56.167	6
63.738	2.000	forget	0.316	updating	retprac	1	face	object	scene	competitor	object	competitor	forget	12	3	60	12	60	112	63.724	11
68.455	2.000	remember	0.296	updating	restudy	1	face	object	scene	target	face	other	forget	13	3	57	9	57	109	68.447	18
73.971	2.000	remember	0.300	updating	restudy	1	object	scene	face	target	object	target	remember	14	3	129	81	181	233	73.961	20
79.004	2.000	remember	0.332	updating	restudy	1	object	face	scene	target	object	target	remember	15	3	11	59	159	11	78.992	14
83.720	2.000	remember	0.390	updating	restudy	1	face	object	scene	target	face	target	remember	16	3	59	11	59	111	83.701	13
88.720	2.000	remember	0.238	updating	retprac	1	object	face	scene	target	object	competitor	forget	17	3	10	58	158	10	88.703	12
94.770	2.000	remember	0.350	updating	restudy	1	scene	face	object	target	scene	target	remember	18	3	33	105	257	33	94.747	22
104.702	2.000	forget	0.456	updating	retprac	1	scene	face	object	competitor	face	competitor	forget	19	3	34	106	258	34	104.693	9
109.685	2.000	remember	0.337	updating	restudy	1	scene	object	face	target	scene	competitor	forget	20	3	81	129	281	133	109.674	19
114.668	2.000	remember	0.307	updating	restudy	2	scene	object	face	target	scene	target	remember	21	3	83	131	283	135	114.657	24
121.084	2.000	remember	0.298	updating	restudy	2	scene	face	object	target	scene	target	remember	22	3	35	107	259	35	121.070	17
126.067	2.000	remember	0.315	updating	restudy	2	object	face	scene	target	object	competitor	forget	23	3	9	57	157	9	126.053	15
