onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
100.517	4.000	weak unrelated	3.172	learn a-c	restudy	object	face	scene	23	9	57	157	9	100.500
105.016	4.000	weak unrelated	3.745	learn a-c	test	object	scene	face	24	142	94	194	246	105.000
109.515	4.000	weak related	3.321	learn a-c	restudy	object	scene	face	25	133	85	185	237	109.500
114.013	4.000	weak related	2.638	learn a-c	test	scene	object	face	26	76	124	276	128	114.000
118.512	4.000	weak related	2.238	learn a-c	test	face	object	scene	27	56	8	56	108	118.500
123.011	4.000	weak related	3.615	learn a-c	restudy	object	scene	face	28	137	89	189	241	123.000
127.510	4.000	weak related	2.937	learn a-c	test	object	scene	face	29	122	74	174	226	127.500
132.009	4.000	weak related	2.325	learn a-c	test	scene	object	face	30	82	130	282	134	132.000
136.508	4.000	strong unrelated	2.769	learn a-c	test	face	object	scene	31	64	16	64	116	136.500
141.007	4.000	weak related	2.871	learn a-c	test	object	face	scene	32	16	64	164	16	141.000
145.522	4.000	weak related	3.120	learn a-c	restudy	face	scene	object	33	117	45	93	221	145.500
150.021	4.000	strong related	2.030	learn a-c	test	object	face	scene	34	14	62	162	14	150.000
154.520	4.000	weak related	3.051	learn a-c	test	face	scene	object	35	98	26	74	202	154.500
159.019	4.000	weak unrelated	3.739	learn a-c	restudy	scene	object	face	36	81	129	281	133	159.000
163.518	4.000	weak unrelated	3.869	learn a-c	test	face	object	scene	37	54	6	54	106	163.500
168.017	4.000	weak unrelated	3.259	learn a-c	restudy	face	object	scene	38	55	7	55	107	168.000
172.516	4.000	weak related	3.011	learn a-c	restudy	object	face	scene	39	11	59	159	11	172.500
177.014	4.000	no response	n/a	learn a-c	restudy	scene	object	face	40	95	143	295	147	177.000
181.513	4.000	strong unrelated	2.706	learn a-c	test	face	object	scene	41	70	22	70	122	181.500
186.012	4.000	weak related	3.378	learn a-c	test	object	face	scene	42	2	50	150	2	186.000
190.511	4.000	strong unrelated	2.581	learn a-c	test	face	scene	object	43	114	42	90	218	190.500
195.010	4.000	weak related	3.303	learn a-c	restudy	face	object	scene	44	69	21	69	121	195.000
199.509	4.000	strong related	2.555	learn a-c	test	scene	face	object	45	46	118	270	46	199.500
204.008	4.000	strong related	3.965	learn a-c	restudy	scene	face	object	46	41	113	265	41	204.000
208.507	4.000	weak related	3.610	learn a-c	restudy	object	face	scene	47	13	61	161	13	208.500
213.022	4.000	weak related	3.242	learn a-c	test	scene	object	face	48	92	140	292	144	213.000
217.521	4.000	strong related	2.317	learn a-c	test	face	scene	object	49	118	46	94	222	217.500
222.020	4.000	weak related	2.688	learn a-c	test	scene	object	face	50	96	144	296	148	222.000
226.519	4.000	weak related	1.916	learn a-c	test	object	face	scene	51	18	66	166	18	226.500
231.018	4.000	strong unrelated	2.384	learn a-c	test	object	scene	face	52	126	78	178	230	231.000
235.517	4.000	weak related	3.074	learn a-c	test	object	scene	face	53	140	92	192	244	235.500
240.015	4.000	strong unrelated	2.832	learn a-c	restudy	object	scene	face	54	141	93	193	245	240.000
244.514	4.000	weak unrelated	3.470	learn a-c	restudy	scene	face	object	55	45	117	269	45	244.500
249.013	4.000	weak related	1.535	learn a-c	restudy	face	scene	object	56	97	25	73	201	249.000
253.512	4.000	strong unrelated	2.117	learn a-c	test	object	face	scene	57	20	68	168	20	253.500
258.011	4.000	weak related	2.785	learn a-c	test	object	face	scene	58	8	56	156	8	258.000
262.510	4.000	strong unrelated	3.012	learn a-c	restudy	face	object	scene	59	49	1	49	101	262.500
267.009	4.000	weak related	3.139	learn a-c	restudy	object	scene	face	60	143	95	195	247	267.000
271.508	4.000	no response	n/a	learn a-c	test	face	object	scene	61	50	2	50	102	271.500
276.023	4.000	strong unrelated	2.339	learn a-c	restudy	object	scene	face	62	125	77	177	229	276.000
280.522	4.000	weak related	3.032	learn a-c	test	scene	object	face	63	78	126	278	130	280.500
285.021	4.000	weak related	2.762	learn a-c	test	face	scene	object	64	110	38	86	214	285.000
289.520	4.000	strong unrelated	3.844	learn a-c	restudy	scene	face	object	65	39	111	263	39	289.500
294.019	4.000	weak related	2.761	learn a-c	restudy	scene	object	face	66	73	121	273	125	294.000
298.518	4.000	weak related	2.370	learn a-c	test	face	scene	object	67	100	28	76	204	298.500
303.016	4.000	weak related	3.391	learn a-c	restudy	object	face	scene	68	1	49	149	1	303.000
307.515	4.000	weak related	2.829	learn a-c	restudy	scene	object	face	69	77	125	277	129	307.500
312.014	4.000	strong unrelated	3.620	learn a-c	test	scene	face	object	70	36	108	260	36	312.000
316.513	4.000	weak related	2.474	learn a-c	restudy	object	face	scene	71	15	63	163	15	316.500
321.012	4.000	weak related	3.977	learn a-c	test	face	object	scene	72	72	24	72	124	321.000
325.511	4.000	weak related	2.562	learn a-c	test	face	object	scene	73	58	10	58	110	325.500
330.010	4.000	strong related	2.834	learn a-c	restudy	scene	object	face	74	75	123	275	127	330.000
334.509	4.000	no response	n/a	learn a-c	test	scene	object	face	75	84	132	284	136	334.500
339.007	4.000	weak related	3.147	learn a-c	restudy	face	scene	object	76	107	35	83	211	339.000
343.523	4.000	weak related	3.202	learn a-c	restudy	face	object	scene	77	63	15	63	115	343.500
348.022	4.000	weak related	2.947	learn a-c	restudy	face	object	scene	78	61	13	61	113	348.000
352.521	4.000	weak related	3.390	learn a-c	test	scene	object	face	79	86	134	286	138	352.500
357.020	4.000	weak related	3.024	learn a-c	test	scene	face	object	80	30	102	254	30	357.000
361.518	4.000	no response	n/a	learn a-c	test	face	scene	object	81	116	44	92	220	361.500
366.017	4.000	weak related	3.904	learn a-c	test	scene	face	object	82	48	120	272	48	366.000
370.516	4.000	weak related	3.175	learn a-c	test	scene	object	face	83	88	136	288	140	370.500
375.015	4.000	no response	n/a	learn a-c	test	scene	face	object	84	40	112	264	40	375.000
379.514	4.000	strong unrelated	3.033	learn a-c	restudy	scene	object	face	85	89	137	289	141	379.500
384.013	4.000	no response	n/a	learn a-c	test	object	scene	face	86	136	88	188	240	384.000
388.512	4.000	weak related	3.027	learn a-c	test	face	object	scene	87	52	4	52	104	388.500
393.011	4.000	weak related	3.845	learn a-c	restudy	scene	face	object	88	27	99	251	27	393.000
397.510	4.000	no response	n/a	learn a-c	test	scene	object	face	89	94	142	294	146	397.500
402.008	4.000	no response	n/a	learn a-c	test	object	scene	face	90	124	76	176	228	402.000
406.507	4.000	no response	n/a	learn a-c	restudy	face	scene	object	91	111	39	87	215	406.500
411.023	4.000	weak related	2.407	learn a-c	test	scene	face	object	92	26	98	250	26	411.000
415.522	4.000	strong unrelated	3.470	learn a-c	test	face	object	scene	93	66	18	66	118	415.500
420.021	4.000	weak related	2.645	learn a-c	test	scene	object	face	94	80	128	280	132	420.000
424.519	4.000	weak related	2.322	learn a-c	test	object	face	scene	95	24	72	172	24	424.500
429.018	4.000	weak unrelated	3.925	learn a-c	restudy	scene	face	object	96	31	103	255	31	429.000
433.517	4.000	strong related	3.167	learn a-c	restudy	object	face	scene	97	7	55	155	7	433.500
438.016	4.000	weak related	3.440	learn a-c	test	object	scene	face	98	134	86	186	238	438.000
442.515	4.000	strong related	2.067	learn a-c	restudy	scene	object	face	99	93	141	293	145	442.500
447.014	4.000	weak related	1.676	learn a-c	restudy	object	scene	face	100	135	87	187	239	447.000
451.513	4.000	weak related	2.458	learn a-c	restudy	face	object	scene	101	51	3	51	103	451.500
456.012	4.000	strong related	2.903	learn a-c	restudy	object	face	scene	102	19	67	167	19	456.000
460.511	4.000	weak related	1.810	learn a-c	restudy	face	scene	object	103	99	27	75	203	460.500
465.009	4.000	weak related	3.041	learn a-c	restudy	scene	object	face	104	85	133	285	137	465.000
469.508	4.000	weak related	3.224	learn a-c	restudy	scene	face	object	105	37	109	261	37	469.500
474.007	4.000	weak related	2.200	learn a-c	restudy	object	scene	face	106	121	73	173	225	474.000
478.523	4.000	weak related	2.578	learn a-c	restudy	scene	object	face	107	91	139	291	143	478.500
483.022	4.000	weak related	2.807	learn a-c	test	object	face	scene	108	10	58	158	10	483.000
487.520	4.000	weak related	2.655	learn a-c	test	scene	face	object	109	32	104	256	32	487.500
492.019	4.000	weak related	3.219	learn a-c	restudy	object	scene	face	110	127	79	179	231	492.000
496.518	4.000	weak related	2.891	learn a-c	restudy	scene	face	object	111	47	119	271	47	496.500
501.017	4.000	weak related	2.772	learn a-c	restudy	scene	face	object	112	29	101	253	29	501.000
505.516	4.000	weak related	2.766	learn a-c	restudy	scene	object	face	113	87	135	287	139	505.500
510.015	4.000	strong unrelated	2.675	learn a-c	restudy	object	face	scene	114	17	65	165	17	510.000
514.514	4.000	weak related	2.070	learn a-c	restudy	face	scene	object	115	109	37	85	213	514.500
519.013	4.000	weak unrelated	3.658	learn a-c	test	object	scene	face	116	130	82	182	234	519.000
523.511	4.000	weak related	2.476	learn a-c	restudy	face	scene	object	117	113	41	89	217	523.500
528.010	4.000	weak related	2.651	learn a-c	test	face	scene	object	118	104	32	80	208	528.000
532.509	4.000	weak related	3.453	learn a-c	restudy	scene	face	object	119	35	107	259	35	532.500
537.008	4.000	weak related	1.344	learn a-c	restudy	object	face	scene	120	21	69	169	21	537.000
541.524	4.000	weak related	1.846	learn a-c	test	object	scene	face	121	144	96	196	248	541.500
546.023	4.000	weak related	3.026	learn a-c	restudy	object	scene	face	122	139	91	191	243	546.000
550.522	4.000	weak related	3.115	learn a-c	restudy	face	object	scene	123	53	5	53	105	550.500
555.020	4.000	weak related	3.697	learn a-c	test	scene	object	face	124	90	138	290	142	555.000
559.519	4.000	weak related	2.338	learn a-c	test	object	face	scene	125	4	52	152	4	559.500
564.018	4.000	strong related	2.175	learn a-c	test	scene	object	face	126	74	122	274	126	564.000
568.517	4.000	no response	n/a	learn a-c	restudy	scene	face	object	127	25	97	249	25	568.500
573.016	4.000	strong unrelated	3.758	learn a-c	test	face	scene	object	128	108	36	84	212	573.000
577.515	4.000	weak related	2.088	learn a-c	restudy	scene	face	object	129	33	105	257	33	577.500
582.014	4.000	weak related	3.273	learn a-c	test	face	object	scene	130	68	20	68	120	582.000
586.512	4.000	weak related	1.182	learn a-c	restudy	face	scene	object	131	101	29	77	205	586.500
591.011	4.000	weak related	1.560	learn a-c	restudy	face	object	scene	132	65	17	65	117	591.000
595.510	4.000	weak related	1.630	learn a-c	restudy	face	object	scene	133	57	9	57	109	595.500
600.009	4.000	weak related	1.627	learn a-c	restudy	face	object	scene	134	67	19	67	119	600.000
604.508	4.000	strong unrelated	3.169	learn a-c	test	object	scene	face	135	132	84	184	236	604.500
609.007	4.000	weak related	2.744	learn a-c	restudy	face	object	scene	136	59	11	59	111	609.000
613.522	4.000	weak related	1.476	learn a-c	test	face	scene	object	137	112	40	88	216	613.500
618.021	4.000	weak unrelated	2.899	learn a-c	restudy	object	face	scene	138	5	53	153	5	618.000
622.520	4.000	weak related	3.057	learn a-c	test	scene	face	object	139	42	114	266	42	622.500
627.019	4.000	weak related	2.176	learn a-c	restudy	face	scene	object	140	103	31	79	207	627.000
631.518	4.000	strong unrelated	2.290	learn a-c	restudy	object	scene	face	141	131	83	183	235	631.500
636.017	4.000	strong unrelated	2.458	learn a-c	test	object	face	scene	142	6	54	154	6	636.000
640.516	4.000	weak related	1.312	learn a-c	test	face	object	scene	143	62	14	62	114	640.500
645.015	4.000	strong unrelated	1.764	learn a-c	test	object	scene	face	144	138	90	190	242	645.000
