onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.008	2.000	don't know	0.287	updating	retprac	1	face	scene	object	don't know	don't know	target	remember	1	3	106	34	82	210	1.000	7
6.774	2.000	don't know	0.377	updating	retprac	1	face	object	scene	don't know	don't know	target	remember	2	3	60	12	60	112	6.755	10
11.290	2.000	remember	0.381	updating	retprac	1	face	object	scene	target	face	other	forget	3	3	58	10	58	110	11.276	1
16.323	2.000	forget	0.396	updating	retprac	1	object	face	scene	other	scene	competitor	forget	4	3	12	60	160	12	16.303	2
21.523	2.000	remember	0.309	updating	restudy	1	face	object	scene	target	face	target	remember	5	3	59	11	59	111	21.515	17
27.789	2.000	remember	0.378	updating	restudy	1	object	face	scene	target	object	target	remember	6	3	11	59	159	11	27.777	24
36.555	2.000	remember	0.436	updating	retprac	1	scene	face	object	target	scene	competitor	forget	7	3	36	108	260	36	36.539	3
41.521	2.000	remember	0.261	updating	restudy	1	face	scene	object	target	face	target	remember	8	3	105	33	81	209	41.508	21
46.088	2.000	remember	0.351	updating	restudy	1	object	face	scene	target	object	other	forget	9	3	9	57	157	9	46.064	15
50.621	2.000	forget	0.450	updating	retprac	1	scene	face	object	competitor	face	target	remember	10	3	34	106	258	34	50.598	8
56.187	2.000	forget	0.339	updating	retprac	1	scene	object	face	other	face	competitor	forget	11	3	82	130	282	134	56.167	6
63.737	2.000	no response	n/a	updating	retprac	1	scene	object	face	no response	no response	other	forget	12	3	84	132	284	136	63.724	11
68.470	2.000	remember	0.441	updating	restudy	1	object	scene	face	target	object	target	remember	13	3	131	83	183	235	68.447	18
73.969	2.000	remember	0.261	updating	restudy	1	scene	face	object	target	scene	competitor	forget	14	3	33	105	257	33	73.961	20
79.002	2.000	remember	0.284	updating	restudy	1	face	object	scene	target	face	other	forget	15	3	57	9	57	109	78.992	14
83.718	2.000	remember	0.273	updating	restudy	1	scene	object	face	target	scene	competitor	forget	16	3	83	131	283	135	83.701	13
88.718	2.000	don't know	0.288	updating	retprac	1	object	face	scene	don't know	don't know	target	remember	17	3	10	58	158	10	88.703	12
94.768	2.000	remember	0.278	updating	restudy	1	scene	face	object	target	scene	target	remember	18	3	35	107	259	35	94.747	22
