onset	duration	trial_type	response_time	task_type	update_cond	cate_c	cate_b	cate_o	trial_id	word_id	img_id	stim_c	stim_b	design_onset
1.523	4.000	strong unrelated	1.687	learn a-c	test	object	scene	face	1	135	87	187	239	1.500
6.022	4.000	weak related	2.627	learn a-c	restudy	scene	object	face	2	74	122	274	126	6.000
10.520	4.000	strong unrelated	2.809	learn a-c	restudy	object	face	scene	3	24	72	172	24	10.500
15.019	4.000	weak related	2.428	learn a-c	test	scene	object	face	4	73	121	273	125	15.000
19.518	4.000	strong unrelated	2.891	learn a-c	test	face	object	scene	5	69	21	69	121	19.500
24.017	4.000	strong related	2.244	learn a-c	test	scene	face	object	6	33	105	257	33	24.000
28.516	4.000	weak related	2.985	learn a-c	restudy	object	scene	face	7	134	86	186	238	28.500
33.015	4.000	strong unrelated	2.144	learn a-c	test	face	object	scene	8	63	15	63	115	33.000
37.514	4.000	strong related	2.989	learn a-c	restudy	scene	face	object	9	48	120	272	48	37.500
42.013	4.000	weak related	3.326	learn a-c	restudy	object	face	scene	10	18	66	166	18	42.000
46.512	4.000	strong related	2.396	learn a-c	restudy	scene	object	face	11	96	144	296	148	46.500
51.010	4.000	weak unrelated	2.749	learn a-c	test	object	scene	face	12	137	89	189	241	51.000
55.509	4.000	strong unrelated	3.463	learn a-c	restudy	face	scene	object	13	114	42	90	218	55.500
60.008	4.000	strong related	1.994	learn a-c	test	scene	face	object	14	35	107	259	35	60.000
64.524	4.000	weak related	3.433	learn a-c	test	scene	face	object	15	25	97	249	25	64.500
69.023	4.000	strong unrelated	2.498	learn a-c	restudy	object	face	scene	16	16	64	164	16	69.000
73.521	4.000	weak unrelated	2.538	learn a-c	restudy	face	object	scene	17	50	2	50	102	73.500
78.020	4.000	weak related	2.453	learn a-c	restudy	face	scene	object	18	100	28	76	204	78.000
82.519	4.000	weak related	2.584	learn a-c	test	face	object	scene	19	71	23	71	123	82.500
87.018	4.000	weak related	3.235	learn a-c	test	object	face	scene	20	7	55	155	7	87.000
91.517	4.000	strong unrelated	2.623	learn a-c	test	object	scene	face	21	125	77	177	229	91.500
96.016	4.000	strong unrelated	0.000	learn a-c	test	object	face	scene	22	19	67	167	19	96.000
100.515	4.000	strong unrelated	2.402	learn a-c	test	scene	object	face	23	83	131	283	135	100.500
105.014	4.000	strong related	2.242	learn a-c	test	scene	object	face	24	77	125	277	129	105.000
109.513	4.000	strong unrelated	2.700	learn a-c	restudy	face	scene	object	25	118	46	94	222	109.500
114.011	4.000	strong related	3.203	learn a-c	restudy	face	object	scene	26	60	12	60	112	114.000
118.510	4.000	strong unrelated	2.960	learn a-c	test	scene	object	face	27	95	143	295	147	118.500
123.009	4.000	weak unrelated	3.156	learn a-c	restudy	scene	face	object	28	30	102	254	30	123.000
127.508	4.000	weak related	1.605	learn a-c	restudy	object	scene	face	29	130	82	182	234	127.500
132.007	4.000	weak unrelated	2.392	learn a-c	test	object	face	scene	30	5	53	153	5	132.000
136.522	4.000	weak related	3.326	learn a-c	test	object	face	scene	31	1	49	149	1	136.500
141.021	4.000	weak unrelated	2.742	learn a-c	test	object	scene	face	32	131	83	183	235	141.000
145.520	4.000	weak related	2.603	learn a-c	restudy	object	face	scene	33	2	50	150	2	145.500
150.019	4.000	strong unrelated	3.343	learn a-c	test	scene	object	face	34	93	141	293	145	150.000
154.518	4.000	weak unrelated	2.891	learn a-c	restudy	face	scene	object	35	102	30	78	206	154.500
159.017	4.000	weak unrelated	2.703	learn a-c	restudy	face	scene	object	36	110	38	86	214	159.000
163.516	4.000	strong related	3.144	learn a-c	restudy	scene	face	object	37	46	118	270	46	163.500
168.015	4.000	weak unrelated	3.194	learn a-c	test	face	scene	object	38	113	41	89	217	168.000
172.514	4.000	strong unrelated	2.444	learn a-c	test	face	object	scene	39	65	17	65	117	172.500
177.012	4.000	weak related	3.116	learn a-c	test	scene	face	object	40	39	111	263	39	177.000
181.511	4.000	weak unrelated	3.176	learn a-c	restudy	face	object	scene	41	64	16	64	116	181.500
186.010	4.000	strong unrelated	3.026	learn a-c	test	object	scene	face	42	141	93	193	245	186.000
190.509	4.000	weak unrelated	3.615	learn a-c	test	scene	face	object	43	47	119	271	47	190.500
195.008	4.000	strong unrelated	1.888	learn a-c	restudy	face	scene	object	44	116	44	92	220	195.000
199.523	4.000	strong related	3.716	learn a-c	restudy	scene	object	face	45	90	138	290	142	199.500
204.022	4.000	weak unrelated	3.480	learn a-c	restudy	object	scene	face	46	132	84	184	236	204.000
208.521	4.000	weak unrelated	3.294	learn a-c	test	scene	object	face	47	81	129	281	133	208.500
213.020	4.000	strong unrelated	2.552	learn a-c	restudy	face	scene	object	48	106	34	82	210	213.000
217.519	4.000	strong unrelated	2.797	learn a-c	restudy	face	scene	object	49	108	36	84	212	217.500
222.018	4.000	strong related	3.263	learn a-c	restudy	face	object	scene	50	54	6	54	106	222.000
226.517	4.000	strong unrelated	3.182	learn a-c	test	object	scene	face	51	139	91	191	243	226.500
231.016	4.000	no response	n/a	learn a-c	restudy	scene	object	face	52	82	130	282	134	231.000
235.514	4.000	weak unrelated	2.374	learn a-c	test	face	scene	object	53	119	47	95	223	235.500
240.013	4.000	weak unrelated	3.247	learn a-c	restudy	face	object	scene	54	70	22	70	122	240.000
244.512	4.000	strong related	3.376	learn a-c	test	scene	object	face	55	87	135	287	139	244.500
249.011	4.000	strong unrelated	3.956	learn a-c	test	face	scene	object	56	115	43	91	219	249.000
253.510	4.000	strong unrelated	3.198	learn a-c	test	object	face	scene	57	11	59	159	11	253.500
258.009	4.000	weak unrelated	2.046	learn a-c	test	object	face	scene	58	23	71	171	23	258.000
262.508	4.000	strong unrelated	3.140	learn a-c	test	scene	object	face	59	89	137	289	141	262.500
267.023	4.000	weak related	2.122	learn a-c	test	object	scene	face	60	129	81	181	233	267.000
271.522	4.000	weak unrelated	2.217	learn a-c	test	face	scene	object	61	109	37	85	213	271.500
276.021	4.000	strong related	2.349	learn a-c	test	face	object	scene	62	49	1	49	101	276.000
280.520	4.000	weak related	1.842	learn a-c	restudy	object	scene	face	63	144	96	196	248	280.500
285.019	4.000	weak unrelated	2.396	learn a-c	test	face	scene	object	64	99	27	75	203	285.000
289.518	4.000	weak related	2.771	learn a-c	restudy	object	face	scene	65	20	68	168	20	289.500
294.017	4.000	strong related	2.703	learn a-c	restudy	object	face	scene	66	10	58	158	10	294.000
298.515	4.000	strong unrelated	3.073	learn a-c	restudy	scene	face	object	67	26	98	250	26	298.500
303.014	4.000	weak related	3.655	learn a-c	restudy	object	scene	face	68	126	78	178	230	303.000
307.513	4.000	weak unrelated	2.659	learn a-c	test	scene	object	face	69	75	123	275	127	307.500
312.012	4.000	weak unrelated	3.023	learn a-c	restudy	object	face	scene	70	14	62	162	14	312.000
316.511	4.000	weak related	3.792	learn a-c	test	scene	face	object	71	45	117	269	45	316.500
321.010	4.000	strong unrelated	2.047	learn a-c	restudy	face	object	scene	72	62	14	62	114	321.000
325.525	4.000	weak related	3.672	learn a-c	restudy	scene	face	object	73	36	108	260	36	325.500
330.008	4.000	no response	n/a	learn a-c	test	object	face	scene	74	9	57	157	9	330.000
334.523	4.000	strong related	1.890	learn a-c	test	object	face	scene	75	3	51	151	3	334.500
339.022	4.000	strong unrelated	2.854	learn a-c	test	face	scene	object	76	117	45	93	221	339.000
343.521	4.000	strong related	2.405	learn a-c	restudy	scene	face	object	77	38	110	262	38	343.500
348.020	4.000	strong related	0.000	learn a-c	restudy	object	scene	face	78	124	76	176	228	348.000
352.519	4.000	weak unrelated	3.017	learn a-c	restudy	scene	object	face	79	80	128	280	132	352.500
357.018	4.000	weak related	2.684	learn a-c	test	scene	object	face	80	91	139	291	143	357.000
361.516	4.000	strong unrelated	2.189	learn a-c	restudy	face	scene	object	81	112	40	88	216	361.500
366.015	4.000	strong unrelated	0.000	learn a-c	restudy	object	scene	face	82	140	92	192	244	366.000
370.514	4.000	weak related	2.831	learn a-c	test	face	object	scene	83	59	11	59	111	370.500
375.013	4.000	strong related	2.501	learn a-c	test	scene	face	object	84	41	113	265	41	375.000
379.512	4.000	weak related	1.738	learn a-c	restudy	object	face	scene	85	4	52	152	4	379.500
384.011	4.000	strong unrelated	3.520	learn a-c	test	object	face	scene	86	17	65	165	17	384.000
388.510	4.000	weak related	2.904	learn a-c	restudy	scene	face	object	87	32	104	256	32	388.500
393.009	4.000	weak related	1.263	learn a-c	restudy	object	face	scene	88	22	70	170	22	393.000
397.524	4.000	weak unrelated	2.177	learn a-c	restudy	face	object	scene	89	56	8	56	108	397.500
402.023	4.000	weak related	3.966	learn a-c	test	scene	object	face	90	85	133	285	137	402.000
406.522	4.000	weak related	3.230	learn a-c	restudy	scene	face	object	91	28	100	252	28	406.500
411.021	4.000	weak unrelated	2.498	learn a-c	test	face	object	scene	92	57	9	57	109	411.000
415.520	4.000	weak unrelated	2.546	learn a-c	test	scene	face	object	93	43	115	267	43	415.500
420.019	4.000	weak related	3.107	learn a-c	restudy	object	scene	face	94	138	90	190	242	420.000
424.517	4.000	weak related	2.977	learn a-c	restudy	scene	face	object	95	42	114	266	42	424.500
429.016	4.000	strong related	2.948	learn a-c	test	object	face	scene	96	13	61	161	13	429.000
433.515	4.000	strong related	1.861	learn a-c	restudy	scene	object	face	97	76	124	276	128	433.500
438.014	4.000	weak related	3.073	learn a-c	restudy	object	face	scene	98	12	60	160	12	438.000
442.513	4.000	weak related	3.802	learn a-c	restudy	object	scene	face	99	136	88	188	240	442.500
447.012	4.000	weak unrelated	2.562	learn a-c	restudy	scene	object	face	100	86	134	286	138	447.000
451.511	4.000	strong related	3.343	learn a-c	test	face	object	scene	101	51	3	51	103	451.500
456.010	4.000	strong unrelated	1.886	learn a-c	restudy	face	scene	object	102	98	26	74	202	456.000
460.508	4.000	strong related	2.445	learn a-c	test	face	object	scene	103	67	19	67	119	460.500
465.007	4.000	strong related	2.534	learn a-c	test	object	face	scene	104	21	69	169	21	465.000
469.523	4.000	strong related	1.833	learn a-c	test	object	face	scene	105	15	63	163	15	469.500
474.022	4.000	strong unrelated	2.464	learn a-c	restudy	face	object	scene	106	58	10	58	110	474.000
478.521	4.000	strong unrelated	2.474	learn a-c	test	scene	face	object	107	27	99	251	27	478.500
483.020	4.000	strong unrelated	2.619	learn a-c	restudy	face	object	scene	108	52	4	52	104	483.000
487.518	4.000	weak related	2.955	learn a-c	restudy	object	scene	face	109	122	74	174	226	487.500
492.017	4.000	strong unrelated	3.409	learn a-c	restudy	face	scene	object	110	104	32	80	208	492.000
496.516	4.000	strong unrelated	3.813	learn a-c	restudy	scene	face	object	111	34	106	258	34	496.500
501.015	4.000	weak related	3.947	learn a-c	test	object	scene	face	112	121	73	173	225	501.000
505.514	4.000	weak unrelated	3.382	learn a-c	test	face	object	scene	113	55	7	55	107	505.500
510.013	4.000	strong related	3.135	learn a-c	test	face	object	scene	114	61	13	61	113	510.000
514.512	4.000	weak unrelated	2.211	learn a-c	test	face	scene	object	115	101	29	77	205	514.500
519.011	4.000	weak related	3.556	learn a-c	test	object	scene	face	116	127	79	179	231	519.000
523.510	4.000	strong related	1.790	learn a-c	test	scene	face	object	117	37	109	261	37	523.500
528.008	4.000	weak related	3.341	learn a-c	restudy	scene	face	object	118	44	116	268	44	528.000
532.507	4.000	weak unrelated	3.477	learn a-c	test	scene	face	object	119	29	101	253	29	532.500
537.023	4.000	weak unrelated	2.295	learn a-c	test	scene	face	object	120	31	103	255	31	537.000
541.522	4.000	weak unrelated	2.208	learn a-c	test	face	scene	object	121	111	39	87	215	541.500
546.021	4.000	strong related	2.550	learn a-c	restudy	scene	face	object	122	40	112	264	40	546.000
550.519	4.000	weak unrelated	2.484	learn a-c	test	object	scene	face	123	133	85	185	237	550.500
555.018	4.000	weak unrelated	2.045	learn a-c	test	face	object	scene	124	53	5	53	105	555.000
559.517	4.000	weak related	2.822	learn a-c	restudy	face	object	scene	125	68	20	68	120	559.500
564.016	4.000	weak unrelated	3.386	learn a-c	restudy	scene	object	face	126	88	136	288	140	564.000
568.515	4.000	weak related	2.052	learn a-c	test	scene	object	face	127	79	127	279	131	568.500
573.014	4.000	weak unrelated	2.589	learn a-c	test	object	scene	face	128	143	95	195	247	573.000
577.513	4.000	strong related	2.835	learn a-c	test	face	scene	object	129	97	25	73	201	577.500
582.012	4.000	strong unrelated	2.926	learn a-c	test	object	scene	face	130	123	75	175	227	582.000
586.510	4.000	weak unrelated	2.789	learn a-c	restudy	face	object	scene	131	72	24	72	124	586.500
591.009	4.000	strong related	2.115	learn a-c	test	face	scene	object	132	103	31	79	207	591.000
595.508	4.000	strong related	2.683	learn a-c	restudy	object	scene	face	133	142	94	194	246	595.500
600.007	4.000	strong unrelated	3.653	learn a-c	restudy	scene	object	face	134	92	140	292	144	600.000
604.523	4.000	weak related	2.158	learn a-c	restudy	face	scene	object	135	120	48	96	224	604.500
609.022	4.000	weak unrelated	2.410	learn a-c	restudy	object	face	scene	136	8	56	156	8	609.000
613.520	4.000	weak related	3.293	learn a-c	test	face	scene	object	137	107	35	83	211	613.500
618.019	4.000	strong related	2.995	learn a-c	restudy	scene	object	face	138	78	126	278	130	618.000
622.518	4.000	strong related	2.338	learn a-c	restudy	object	face	scene	139	6	54	154	6	622.500
627.017	4.000	weak unrelated	1.981	learn a-c	restudy	scene	object	face	140	94	142	294	146	627.000
631.516	4.000	weak related	1.818	learn a-c	restudy	object	scene	face	141	128	80	180	232	631.500
636.015	4.000	no response	n/a	learn a-c	test	face	scene	object	142	105	33	81	209	636.000
640.514	4.000	weak unrelated	2.079	learn a-c	restudy	face	object	scene	143	66	18	66	118	640.500
645.013	4.000	weak unrelated	2.212	learn a-c	restudy	scene	object	face	144	84	132	284	136	645.000
