onset	duration	trial_type	response_time	task_type	update_cond	repetition	cate_c	cate_b	cate_o	response_type	response	subs_response	subs_score	trial_id	run_id	word_id	img_id	stim_c	stim_b	design_onset	item_position
1.016	2.000	remember	0.463	updating	restudy	1	scene	object	face	target	scene	target	remember	1	6	96	144	296	148	1.000	22
5.815	2.000	forget	0.759	updating	retprac	1	face	object	scene	competitor	object	competitor	forget	2	6	69	21	69	121	5.792	7
11.315	2.000	remember	0.348	updating	retprac	1	face	object	scene	target	face	target	remember	3	6	71	23	71	123	11.296	12
16.264	2.000	forget	0.542	updating	retprac	1	scene	face	object	other	object	other	forget	4	6	47	119	271	47	16.249	6
20.781	2.000	forget	0.370	updating	retprac	1	face	scene	object	other	object	target	remember	5	6	117	45	93	221	20.762	9
29.280	2.000	remember	0.286	updating	restudy	1	scene	object	face	target	scene	other	forget	6	6	94	142	294	146	29.264	13
35.046	2.000	forget	0.272	updating	retprac	1	scene	object	face	competitor	object	no response	no response	7	6	93	141	293	145	35.030	11
40.746	2.000	remember	0.292	updating	restudy	1	scene	face	object	target	scene	competitor	forget	8	6	48	120	272	48	40.725	17
45.429	2.000	remember	0.362	updating	restudy	1	object	scene	face	target	object	competitor	forget	9	6	144	96	196	248	45.415	14
54.611	2.000	remember	0.250	updating	restudy	1	face	scene	object	target	face	no response	no response	10	6	118	46	94	222	54.591	23
61.827	2.000	remember	0.355	updating	restudy	1	object	scene	face	target	object	competitor	forget	11	6	142	94	194	246	61.802	20
66.594	2.000	forget	0.396	updating	retprac	1	object	scene	face	other	face	target	remember	12	6	143	95	195	247	66.573	1
71.093	2.000	remember	0.312	updating	restudy	1	face	object	scene	target	face	target	remember	13	6	70	22	70	122	71.074	16
76.209	2.000	remember	0.243	updating	retprac	1	scene	object	face	target	scene	competitor	forget	14	6	95	143	295	147	76.191	5
84.742	2.000	remember	0.775	updating	retprac	1	scene	face	object	target	scene	other	forget	15	6	45	117	269	45	84.734	4
89.558	2.000	forget	0.414	updating	retprac	1	object	scene	face	competitor	scene	target	remember	16	6	141	93	193	245	89.537	3
94.541	2.000	remember	0.463	updating	restudy	1	face	scene	object	target	face	other	forget	17	6	120	48	96	224	94.531	24
100.407	2.000	remember	0.397	updating	retprac	2	face	object	scene	target	face	competitor	forget	18	6	69	21	69	121	100.387	7
105.157	2.000	remember	0.359	updating	restudy	1	object	face	scene	target	object	competitor	forget	19	6	22	70	170	22	105.137	21
109.940	2.000	remember	0.256	updating	restudy	2	scene	face	object	target	scene	competitor	forget	20	6	48	120	272	48	109.917	17
115.256	2.000	no response	n/a	updating	retprac	1	face	scene	object	no response	no response	target	remember	21	6	119	47	95	223	115.245	8
119.839	2.000	forget	0.677	updating	retprac	1	object	face	scene	competitor	face	competitor	forget	22	6	23	71	171	23	119.825	2
124.872	2.000	remember	0.292	updating	restudy	2	scene	object	face	target	scene	target	remember	23	6	96	144	296	148	124.852	22
130.888	2.000	remember	0.315	updating	restudy	2	object	scene	face	target	object	competitor	forget	24	6	142	94	194	246	130.869	20
138.571	2.000	forget	0.577	updating	retprac	2	scene	face	object	other	object	other	forget	25	6	47	119	271	47	138.559	6
143.554	2.000	remember	0.682	updating	restudy	2	face	object	scene	target	face	target	remember	26	6	70	22	70	122	143.538	16
149.803	2.000	remember	0.448	updating	retprac	2	scene	object	face	target	scene	competitor	forget	27	6	95	143	295	147	149.784	5
